Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2012-05-01,Tuesday,17:00,USD,Medium,Existing Home Sales (MoM)  (Apr),1.50%,,-1.30%
2012-05-01,Tuesday,17:00,USD,Medium,Export Price Index (MoM)  (Apr),0.40%,,0.80%
2012-05-01,Tuesday,17:00,KRW,Low,Export Price Index (YoY)  (Apr),-1.20%,,-3.00%
2012-05-01,Tuesday,17:00,CAD,Low,Exports  (Apr),38.64B,,38.52B
2012-05-01,Tuesday,17:00,AUD,Low,Exports (MoM)  (Apr),4.50%,,1.70%
2012-05-01,Tuesday,17:00,CLP,Low,Exports (USD)  (Apr),"6,548.20M",,"7,043.80M"
2012-05-01,Tuesday,17:00,ILS,Low,Exports (USD)  (Apr),"4,322.30M",,"5,228.10M"
2012-05-01,Tuesday,17:00,INR,Low,Exports (USD)  (Apr),23.77B,,28.84B
2012-05-01,Tuesday,17:00,KRW,Low,Exports (YoY)  (Apr),-5.00%,,-1.50%
2012-05-01,Tuesday,17:00,KRW,Low,FX Reserves - USD  (Apr),316.84B,,315.95B
2012-05-01,Tuesday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Apr),-1.10%,,1.00%
2012-05-01,Tuesday,17:00,INR,Low,Federal Fiscal Deficit  (Apr),671.96B,,"5,097.31B"
2012-05-01,Tuesday,17:00,BRL,Low,Federal Tax Revenue  (Apr),93.00B,,82.00B
2012-05-01,Tuesday,17:00,MXN,Low,Fiscal Balance  (Apr),8.18B,,-25.25B
2012-05-01,Tuesday,17:00,NGN,Low,Food Inflation (YoY)  (Apr),11.18%,,11.85%
2012-05-01,Tuesday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Apr),-2.66B,,7.71B
2012-05-01,Tuesday,17:00,EUR,Low,French Exports  (Apr),36.60B,,36.33B
2012-05-01,Tuesday,17:00,EUR,Medium,French HICP (MoM)  (Apr),0.20%,,0.90%
2012-05-01,Tuesday,17:00,EUR,Low,French HICP (YoY)  (Apr),2.42%,,2.61%
2012-05-01,Tuesday,17:00,EUR,Low,French Imports  (Apr),43.00B,,42.45B
2012-05-01,Tuesday,17:00,AUD,Medium,Full Employment Change  (Apr),-32.00K,,18.30K
2012-05-01,Tuesday,17:00,CAD,Low,Full Employment Change  (Apr),58.20K,,83.60K
2012-05-01,Tuesday,17:00,EUR,Low,German Exports (MoM)  (Apr),-1.55%,,0.23%
2012-05-01,Tuesday,17:00,EUR,Low,German HICP (MoM)  (Apr),0.20%,,0.40%
2012-05-01,Tuesday,17:00,EUR,Low,German HICP (YoY)  (Apr),2.20%,,2.40%
2012-05-01,Tuesday,17:00,EUR,Low,German Import Price Index (YoY)  (Apr),2.40%,,2.80%
2012-05-01,Tuesday,17:00,EUR,Low,German Imports (MoM)  (Apr),-3.90%,,1.10%
2012-05-01,Tuesday,17:00,EUR,Low,German Unemployment  (Apr),2.89M,,2.87M
2012-05-01,Tuesday,17:00,EUR,Low,German Unemployment n.s.a.  (Apr),3.00M,,3.00M
2012-05-01,Tuesday,17:00,EUR,Low,German WPI (YoY)  (Apr),2.00%,,1.70%
2012-05-01,Tuesday,17:00,EUR,Medium,German ZEW Current Conditions  (Apr),40.70,,37.60
2012-05-01,Tuesday,17:00,USD,Low,Goods Orders Non Defense Ex Air (MoM)  (Apr),-1.90%,,-0.80%
2012-05-01,Tuesday,17:00,USD,Low,Government Payrolls  (Apr),-23.00K,,-2.00K
2012-05-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Apr),1.24%,,-0.75%
2012-05-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Apr),6.98%,,5.24%
2012-05-01,Tuesday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Apr),-0.50%,,-0.60%
2012-05-01,Tuesday,17:00,USD,Low,House Price Index  (Apr),185.30,,184.20
2012-05-01,Tuesday,17:00,USD,Low,House Price Index (YoY)  (Apr),2.80%,,2.30%
2012-05-01,Tuesday,17:00,AUD,Low,Housing Credit  (Apr),0.40%,,0.40%
2012-05-01,Tuesday,17:00,USD,Medium,Housing Starts (MoM)  (Apr),8.30%,,-1.30%
2012-05-01,Tuesday,17:00,BRL,Low,IGP-DI Inflation Index (MoM)  (Apr),1.02%,,0.56%
2012-05-01,Tuesday,17:00,BRL,Low,IGP-M Inflation Index (MoM)  (Apr),0.85%,,0.43%
2012-05-01,Tuesday,17:00,USD,Medium,ISM Manufacturing Employment  (Apr),56.40,,55.10
2012-05-01,Tuesday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Apr),57.30,,55.90
2012-05-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Apr),55.90,,59.10
2012-05-01,Tuesday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Apr),55.00,,55.30
2012-05-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Apr),55.80,,58.10
2012-05-01,Tuesday,17:00,USD,High,ISM Non-Manufacturing Prices  (Apr),56.50,,64.80
2012-05-01,Tuesday,17:00,KRW,Low,Import Price Index (YoY)  (Apr),1.50%,,3.30%
2012-05-01,Tuesday,17:00,CAD,Low,Imports  (Apr),39.25B,,39.49B
2012-05-01,Tuesday,17:00,AUD,Low,Imports (MoM)  (Apr),0.20%,,5.60%
2012-05-01,Tuesday,17:00,INR,Low,Imports (USD)  (Apr),37.81B,,42.38B
2012-05-01,Tuesday,17:00,ILS,Low,Imports (USD)  (Apr),"6,263.10M",,"6,566.20M"
2012-05-01,Tuesday,17:00,CLP,Low,Imports (USD)  (Apr),"5,732.00M",,"6,045.70M"
2012-05-01,Tuesday,17:00,KRW,Low,Imports (YoY)  (Apr),-0.50%,,-1.10%
2012-05-01,Tuesday,17:00,SEK,Low,Industrial New Orders (YoY)  (Apr),-5.68%,,-5.42%
2012-05-01,Tuesday,17:00,ILS,Low,Industrial Output (MoM)  (Apr),1.91%,,2.05%
2012-05-01,Tuesday,17:00,MXN,Low,Industrial Production (MoM)  (Apr),0.37%,,0.14%
2012-05-01,Tuesday,17:00,BRL,Low,Industrial Production (MoM)  (Apr),0.72%,,-0.31%
2012-05-01,Tuesday,17:00,SEK,Low,Industrial Production (YoY)  (Apr),-6.50%,,-6.90%
2012-05-01,Tuesday,17:00,INR,Low,Infrastructure Output (YoY)  (Apr),5.74%,,3.03%
2012-05-01,Tuesday,17:00,NGN,Low,Interest Rate Decision  (Apr),12.00%,,12.00%
2012-05-01,Tuesday,17:00,AUD,Low,Invest Housing Finance (MoM)  (Apr),2.60%,,-3.20%
2012-05-01,Tuesday,17:00,EUR,Low,Italian HICP (MoM)  (Apr),0.90%,,2.50%
2012-05-01,Tuesday,17:00,EUR,Low,Italian HICP (YoY)  (Apr),3.70%,,3.80%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Industrial New Orders (YoY)  (Apr),-11.34%,,-8.47%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Industrial Production (YoY)  (Apr),-9.20%,,-6.90%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Industrial Sales (YoY)  (Apr),-6.67%,,-3.57%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Retail Sales (YoY)  (Apr),-6.30%,,2.33%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Trade Balance EU  (Apr),0.54B,,1.45B
2012-05-01,Tuesday,17:00,EUR,Low,Italian Trade Balance Non-EU  (Apr),-0.96B,,0.38B
2012-05-01,Tuesday,17:00,EUR,Low,Italian Wage Inflation (MoM)  (Apr),0.29%,,0.00%
2012-05-01,Tuesday,17:00,EUR,Low,Italian Wage Inflation (YoY)  (Apr),1.50%,,1.30%
2012-05-01,Tuesday,17:00,CAD,Low,Ivey PMI n.s.a  (Apr),52.20,,65.00
2012-05-01,Tuesday,17:00,USD,High,JOLTS Job Openings  (Apr),3.63M,,3.84M
2012-05-01,Tuesday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Apr),375.40K,,368.78K
2012-05-01,Tuesday,17:00,USD,Low,KC Fed Manufacturing Index  (Apr),2.00,,10.00
2012-05-01,Tuesday,17:00,CHF,Medium,KOF Leading Indicators  (Apr),98.50,,100.70
2012-05-01,Tuesday,17:00,ILS,Low,M1 Money Supply (YoY)  (Apr),4.49%,,0.64%
2012-05-01,Tuesday,17:00,INR,Low,M3 Money Supply  (Apr),13.63%,,13.57%
2012-05-01,Tuesday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Apr),4.06%,,4.15%
2012-05-01,Tuesday,17:00,USD,Low,MBA Purchase Index  (Apr),190.31,,190.36
2012-05-01,Tuesday,17:00,SEK,Low,Manufacturing Confidence  (Apr),-4.00,,-2.00
2012-05-01,Tuesday,17:00,USD,Low,Manufacturing Payrolls  (Apr),17.00K,,42.00K
2012-05-01,Tuesday,17:00,USD,Low,Manufacturing Production (MoM)  (Apr),0.80%,,-0.30%
2012-05-01,Tuesday,17:00,GBP,Low,Manufacturing Production (YoY)  (Apr),-1.30%,,-0.80%
2012-05-01,Tuesday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Apr),2.90%,,3.00%
2012-05-01,Tuesday,17:00,USD,Medium,Michigan Consumer Expectations  (Apr),72.50,,69.80
2012-05-01,Tuesday,17:00,USD,Low,Michigan Current Conditions  (Apr),82.90,,84.20
2012-05-01,Tuesday,17:00,USD,Low,Midwest Manufacturing  (Apr),92.60,,90.60
2012-05-01,Tuesday,17:00,USD,Low,Mortgage Market Index  (Apr),700.52,,699.90
2012-05-01,Tuesday,17:00,USD,Low,Mortgage Refinance Index  (Apr),"3,703.20",,"3,692.43"
2012-05-01,Tuesday,17:00,AUD,Low,NAB Business Survey  (Apr),-0.40,,3.00
2012-05-01,Tuesday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Apr),-0.90%,,-0.90%
2012-05-01,Tuesday,17:00,USD,Medium,New Home Sales (MoM)  (Apr),0.00%,,-3.30%
2012-05-01,Tuesday,17:00,CHF,Low,PPI (YoY)  (Apr),-2.30%,,-2.00%
2012-05-01,Tuesday,17:00,SEK,Low,PPI (YoY)  (Apr),0.00%,,0.17%
2012-05-01,Tuesday,17:00,CAD,Low,Part Time Employment Change  (Apr),34.80K,,10.40K
2012-05-01,Tuesday,17:00,AUD,Low,Participation Rate  (Apr),65.00%,,65.30%
2012-05-01,Tuesday,17:00,USD,Low,Pending Home Sales Index  (Apr),98.30,,98.60
2012-05-01,Tuesday,17:00,USD,Low,Philly Fed Business Conditions  (Apr),38.00,,28.30
2012-05-01,Tuesday,17:00,USD,Low,Philly Fed CAPEX Index  (Apr),21.20,,14.00
2012-05-01,Tuesday,17:00,USD,Medium,Philly Fed Employment  (Apr),15.50,,4.30
2012-05-01,Tuesday,17:00,USD,Low,Philly Fed New Orders  (Apr),-0.10,,-0.60
2012-05-01,Tuesday,17:00,USD,Low,Philly Fed Prices Paid  (Apr),19.90,,16.60
2012-05-01,Tuesday,17:00,AUD,Low,Private House Approvals  (Apr),-12.70%,,3.10%
2012-05-01,Tuesday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Apr),-26.74B,,12.95B
2012-05-01,Tuesday,17:00,CAD,Low,RMPI (YoY)  (Apr),-9.40%,,-2.40%
2012-05-01,Tuesday,17:00,GBP,Low,RPI (MoM)  (Apr),0.70%,,0.40%
2012-05-01,Tuesday,17:00,USD,Low,Real Earnings (MoM)  (Apr),0.30%,,-0.20%
2012-05-01,Tuesday,17:00,USD,Low,Real Personal Consumption (MoM)  (Apr),0.20%,,-0.10%
2012-05-01,Tuesday,17:00,USD,Low,Redbook (YoY)  (Apr),3.15%,,3.75%
2012-05-01,Tuesday,17:00,USD,Medium,Retail Control (MoM)  (Apr),-0.30%,,0.30%
2012-05-01,Tuesday,17:00,MXN,Low,Retail Sales (MoM)  (Apr),0.34%,,0.27%
2012-05-01,Tuesday,17:00,SEK,Low,Retail Sales (YoY)  (Apr),0.20%,,4.80%
2012-05-01,Tuesday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Apr),-0.60%,,0.60%
2012-05-01,Tuesday,17:00,INR,Low,Reverse REPO Rate  (Apr),7.25%,,7.50%
2012-05-01,Tuesday,17:00,USD,Low,Richmond Manufacturing Shipments  (Apr),11.00,,2.00
2012-05-01,Tuesday,17:00,USD,Low,Richmond Services Index  (Apr),-1.00,,21.00
2012-05-01,Tuesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Apr),1.40%,,0.00%
2012-05-01,Tuesday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Apr),0.50%,,0.30%
2012-05-01,Tuesday,17:00,SEK,Low,Services PMI (MoM)  (Apr),49.00,,53.20
2012-05-01,Tuesday,17:00,EUR,Medium,Spanish CPI (YoY)  (Apr),2.10%,,1.90%
2012-05-01,Tuesday,17:00,EUR,Low,Spanish Current account  (Apr),-0.98B,,-2.24B
2012-05-01,Tuesday,17:00,EUR,Low,Spanish HICP (MoM)  (Apr),1.10%,,2.20%
2012-05-01,Tuesday,17:00,EUR,Medium,Spanish HICP (YoY)  (Apr),2.00%,,1.80%
2012-05-01,Tuesday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Apr),22.20B,,18.60B
2012-05-01,Tuesday,17:00,USD,Low,Texas Services Sector Outlook  (Apr),10.60,,17.00
2012-05-01,Tuesday,17:00,MXN,Low,Trade Balance (USD)  (Apr),-0.65B,,0.66B
2012-05-01,Tuesday,17:00,GBP,Medium,Trade Balance Non-EU  (Apr),-4.88B,,-4.94B
2012-05-01,Tuesday,17:00,MXN,Low,Unemployment Rate  (Apr),4.89%,,5.01%
2012-05-01,Tuesday,17:00,CHF,Low,Unemployment Rate n.s.a.  (Apr),2.80%,,2.90%
2012-05-01,Tuesday,17:00,INR,Low,WPI Food (YoY)  (Apr),10.90%,,10.10%
2012-05-01,Tuesday,17:00,INR,Low,WPI Fuel (YoY)  (Apr),12.10%,,12.80%
2012-05-01,Tuesday,17:00,INR,Low,WPI Manufacturing Inflation (YoY)  (Apr),5.27%,,5.16%
2012-05-02,Wednesday,01:05,CAD,Medium,BoC Gov Carney Speaks,,,
2012-05-02,Wednesday,04:00,NZD,Low,GlobalDairyTrade Price Index,-4.00%,,-9.90%
2012-05-02,Wednesday,04:00,USD,Low,Total Vehicle Sales,14.42M,14.40M,14.37M
2012-05-02,Wednesday,04:30,USD,Medium,API Weekly Crude Oil Stock,2.04M,2.26M,-0.99M
2012-05-02,Wednesday,04:30,USD,Low,API Weekly Gasoline Stock,-3.90M,-0.25M,-3.64M
2012-05-02,Wednesday,07:50,JPY,Low,Monetary Base (YoY),-0.3%,4.1%,-0.2%
2012-05-02,Wednesday,08:00,KRW,Low,S&P Global South Korea Manufacturing PMI,51.90,,51.96
2012-05-02,Wednesday,09:00,NZD,Low,ANZ Commodity Price Index (MoM),-4.5%,,-1.7%
2012-05-02,Wednesday,09:30,JPY,Low,Average Cash Earnings (YoY),1.3%,0.4%,0.1%
2012-05-02,Wednesday,12:00,THB,Low,Consumer Confidence,67.50,,66.50
2012-05-02,Wednesday,13:00,EUR,Low,Estonian Industrial Production (MoM),-3.30%,,1.30%
2012-05-02,Wednesday,14:30,SEK,Low,Manufacturing PMI,50.20,49.50,50.20
2012-05-02,Wednesday,15:00,NOK,Low,Manufacturing PMI,53.7,57.0,59.3
2012-05-02,Wednesday,15:00,HUF,Low,Manufacturing PMI,46.9,,57.7
2012-05-02,Wednesday,15:30,THB,Medium,Interest Rate Decision,3.00%,3.00%,3.00%
2012-05-02,Wednesday,15:30,CHF,Medium,Manufacturing PMI,46.9,50.5,50.5
2012-05-02,Wednesday,15:55,EUR,Medium,German Unemployment Change,19K,-10K,-18K
2012-05-02,Wednesday,15:55,EUR,Medium,German Unemployment Rate,6.8%,6.7%,6.8%
2012-05-02,Wednesday,16:00,EUR,Low,Italian Monthly Unemployment Rate,9.8%,9.4%,9.6%
2012-05-02,Wednesday,16:30,GBP,Low,BoE Consumer Credit,0.40B,0.30B,0.30B
2012-05-02,Wednesday,16:30,GBP,Low,M4 Money Supply (MoM),-0.8%,0.4%,-1.9%
2012-05-02,Wednesday,16:30,GBP,Low,Mortgage Approvals,50K,48K,49K
2012-05-02,Wednesday,16:30,GBP,Low,Mortgage Lending,1.00B,1.00B,1.10B
2012-05-02,Wednesday,16:30,GBP,Low,Net Lending to Individuals,1.4B,1.7B,1.3B
2012-05-02,Wednesday,17:00,EUR,Low,Italian PPI (MoM),0.3%,0.5%,0.4%
2012-05-02,Wednesday,17:00,EUR,Low,Italian PPI (YoY),2.7%,2.8%,3.2%
2012-05-02,Wednesday,17:00,ZAR,Low,Manufacturing PMI,53.7,53.6,55.1
2012-05-02,Wednesday,17:00,EUR,Medium,Unemployment Rate,10.9%,10.9%,10.8%
2012-05-02,Wednesday,19:00,USD,Low,MBA Mortgage Applications (WoW),0.1%,,-3.8%
2012-05-02,Wednesday,20:15,USD,High,ADP Nonfarm Employment Change,119K,177K,201K
2012-05-02,Wednesday,21:00,EUR,Low,Belgian GDP (QoQ),0.3%,-0.3%,-0.1%
2012-05-02,Wednesday,21:45,USD,Low,ISM-New York Index,557.40,,551.80
2012-05-02,Wednesday,22:00,USD,Medium,Factory Orders (MoM),-1.5%,-1.6%,1.1%
2012-05-02,Wednesday,22:30,USD,High,Crude Oil Inventories,2.840M,2.489M,3.978M
2012-05-02,Wednesday,22:30,USD,Low,Gasoline Inventories,-2.009M,-0.772M,-2.235M
2012-05-02,Wednesday,23:30,BRL,Low,Foreign Exchange Flows,5.80B,,3.87B
2012-05-03,Thursday,All Day,,Holiday,Japan - Constitution Day,,,
2012-05-03,Thursday,All Day,,Holiday,Poland - Constitution Day,,,
2012-05-03,Thursday,02:00,BRL,Low,Trade Balance,0.88B,0.10B,2.02B
2012-05-03,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"2,864.28B",,"2,866.56B"
2012-05-03,Thursday,06:45,NZD,Low,Employment Change (QoQ),0.4%,0.3%,0.2%
2012-05-03,Thursday,06:45,NZD,Low,Unemployment Rate,6.7%,6.3%,6.4%
2012-05-03,Thursday,07:30,AUD,Low,AIG Services Index,39.6,,47.0
2012-05-03,Thursday,14:00,GBP,Medium,Nationwide HPI (MoM),-0.2%,0.5%,-1.0%
2012-05-03,Thursday,15:00,TRY,Medium,CPI (MoM),1.52%,1.18%,0.41%
2012-05-03,Thursday,15:00,TRY,Low,PPI (MoM),0.08%,1.20%,0.36%
2012-05-03,Thursday,16:30,HKD,Low,Retail Sales (YoY),17.30%,16.00%,15.70%
2012-05-03,Thursday,16:30,EUR,Low,Spanish 3-Year Bonos Auction,4.037%,,2.890%
2012-05-03,Thursday,16:30,EUR,Low,Spanish 5-Year Bonos Auction,4.752%,,3.463%
2012-05-03,Thursday,17:00,EUR,Low,French 10-Year OAT Auction,2.96%,,2.98%
2012-05-03,Thursday,17:00,EUR,Low,French 6-Year OAT Auction,1.89%,,1.96%
2012-05-03,Thursday,17:00,EUR,Low,French 9-Year OAT Auction,2.85%,,3.29%
2012-05-03,Thursday,17:00,EUR,Low,PPI (MoM),0.5%,0.6%,0.6%
2012-05-03,Thursday,19:00,CZK,Low,Interest Rate Decision,0.75%,0.75%,0.75%
2012-05-03,Thursday,19:30,USD,Low,Challenger Job Cuts (YoY),11.2%,,-8.8%
2012-05-03,Thursday,19:45,EUR,High,ECB Interest Rate Decision,1.00%,1.00%,1.00%
2012-05-03,Thursday,20:00,BRL,Medium,Industrial Production (YoY),-2.1%,1.5%,-4.0%
2012-05-03,Thursday,20:30,USD,Medium,Continuing Jobless Claims,"3,276K","3,311K","3,329K"
2012-05-03,Thursday,20:30,EUR,High,ECB Press Conference,,,
2012-05-03,Thursday,20:30,USD,High,Initial Jobless Claims,365K,380K,392K
2012-05-03,Thursday,20:30,USD,Medium,Nonfarm Productivity (QoQ),-0.5%,-0.5%,1.2%
2012-05-03,Thursday,20:30,USD,Medium,Unit Labor Costs (QoQ),2.0%,2.8%,2.7%
2012-05-03,Thursday,21:30,USD,Low,Chicago Fed President Evans Speaks,,,
2012-05-03,Thursday,21:30,SGD,Low,S&P Global Manufacturing PMI,49.70,50.40,50.20
2012-05-03,Thursday,21:45,USD,Low,Bloomberg Consumer Confidence,31.2,,32.1
2012-05-03,Thursday,22:00,USD,High,ISM Non-Manufacturing PMI,53.5,55.5,56.0
2012-05-03,Thursday,22:30,USD,Low,Natural Gas Storage,28B,31B,47B
2012-05-04,Friday,All Day,,Holiday,Denmark - Common Prayer Day,,,
2012-05-04,Friday,All Day,,Holiday,Japan - Greenery Day,,,
2012-05-04,Friday,03:00,VEF,Low,CPI (YoY),23.6%,24.1%,24.2%
2012-05-04,Friday,09:00,PHP,Low,CPI (MoM),0.8%,0.3%,0.2%
2012-05-04,Friday,09:30,AUD,Medium,RBA Monetary Policy Statement,,,
2012-05-04,Friday,13:05,USD,Low,Monster Employment Index,146,,143
2012-05-04,Friday,15:00,GBP,Medium,Halifax House Price Index (MoM),-2.4%,-0.5%,2.2%
2012-05-04,Friday,15:15,CHF,Low,Retail Sales (YoY),4.2%,1.2%,0.8%
2012-05-04,Friday,16:00,NOK,Low,Unemployment Rate,3.20%,3.20%,3.20%
2012-05-04,Friday,17:00,EUR,Low,Retail Sales (MoM),0.3%,0.3%,-0.2%
2012-05-04,Friday,19:30,INR,Low,Bank Loan Growth,17.60%,,18.70%
2012-05-04,Friday,19:30,INR,Low,"FX Reserves, USD",295.36B,,294.60B
2012-05-04,Friday,20:00,RUB,Medium,CPI (MoM),0.3%,0.4%,0.6%
2012-05-04,Friday,20:30,USD,High,Average Hourly Earnings (MoM),0.0%,0.2%,0.2%
2012-05-04,Friday,20:30,USD,Low,Average Weekly Hours,34.5,34.5,34.5
2012-05-04,Friday,20:30,USD,High,Nonfarm Payrolls,115K,170K,154K
2012-05-04,Friday,20:30,USD,Medium,Private Nonfarm Payrolls,130K,175K,166K
2012-05-04,Friday,20:30,USD,Medium,U6 Unemployment Rate  (Apr),14.60%,,14.60%
2012-05-04,Friday,20:30,USD,High,Unemployment Rate,8.1%,8.2%,8.2%
2012-05-04,Friday,21:00,MXN,Low,Consumer Confidence n.s.a.,97.20,93.60,93.40
2012-05-04,Friday,22:00,CAD,Medium,Ivey PMI,52.7,61.0,63.5
2012-05-05,Saturday,All Day,,Holiday,Japan - Children's Day,,,
2012-05-05,Saturday,All Day,,Holiday,Singapore - Vesak Day,,,
2012-05-05,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,1355,,1328
2012-05-05,Saturday,03:30,AUD,Medium,CFTC AUD speculative net positions,52.3K,,46.0K
2012-05-05,Saturday,03:30,CAD,Low,CFTC CAD speculative net positions,70.2K,,44.2K
2012-05-05,Saturday,03:30,CHF,Low,CFTC CHF speculative net positions,-14.3K,,-16.6K
2012-05-05,Saturday,03:30,EUR,Medium,CFTC EUR speculative net positions,-107.0K,,-113.4K
2012-05-05,Saturday,03:30,GBP,Medium,CFTC GBP speculative net positions,16.5K,,7.5K
2012-05-05,Saturday,03:30,USD,Medium,CFTC Gold speculative net positions,140.4K,,135.0K
2012-05-05,Saturday,03:30,JPY,Medium,CFTC JPY speculative net positions,-50.2K,,-55.9K
2012-05-05,Saturday,03:30,MXN,Low,CFTC MXN speculative net positions,42.0K,,40.2K
2012-05-05,Saturday,03:30,NZD,Low,CFTC NZD speculative net positions,8.0K,,9.5K
2012-05-05,Saturday,03:30,USD,Low,CFTC Silver speculative net positions,15.6K,,16.5K
2012-05-05,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,226.6k,,212.4k
2012-05-05,Saturday,04:30,RUB,Medium,CFTC RUB speculative positions,4.8K,,5.0K
2012-05-06,Sunday,All Day,,Holiday,Bulgaria - St. George's Day,,,
2012-05-06,Sunday,17:00,ILS,Low,Budget Balance,"-2,616.0M",,"-4,279.0M"
2012-05-07,Monday,All Day,,Holiday,United Kingdom - May,,,
2012-05-07,Monday,07:30,AUD,Low,AIG Construction Index,34.9,,36.2
2012-05-07,Monday,07:50,JPY,Medium,Monetary Policy Meeting Minutes,,,
2012-05-07,Monday,08:30,TWD,Low,CPI (YoY),1.44%,1.40%,1.25%
2012-05-07,Monday,09:30,AUD,Low,ANZ Job Advertisements (MoM),-3.10%,,0.70%
2012-05-07,Monday,09:30,AUD,Medium,Building Approvals (MoM),7.4%,3.1%,-8.8%
2012-05-07,Monday,09:30,AUD,Medium,NAB Business Confidence,4,,3
2012-05-07,Monday,09:30,AUD,Medium,Retail Sales (MoM),0.9%,0.2%,0.3%
2012-05-07,Monday,12:00,IDR,Low,GDP (YoY),6.30%,6.30%,6.50%
2012-05-07,Monday,13:45,CHF,Low,Unemployment Rate s.a.,3.1%,3.1%,3.0%
2012-05-07,Monday,15:00,CZK,Low,Retail Sales (YoY),-0.3%,-0.8%,1.6%
2012-05-07,Monday,15:00,EUR,Low,Spanish Industrial Production (YoY),-7.5%,-5.4%,-5.3%
2012-05-07,Monday,15:15,CHF,Medium,CPI (MoM),0.1%,0.2%,0.6%
2012-05-07,Monday,16:00,TWD,Low,Trade Balance,0.69B,2.42B,2.36B
2012-05-07,Monday,16:30,EUR,Low,Sentix Investor Confidence,-24.5,-15.7,-14.7
2012-05-07,Monday,18:00,EUR,Medium,German Factory Orders (MoM),2.2%,0.5%,0.6%
2012-05-07,Monday,20:00,ILS,Low,FX Reserve - USD,76.6B,,77.0B
2012-05-07,Monday,20:30,CAD,Medium,Building Permits (MoM),4.7%,-1.5%,7.6%
2012-05-07,Monday,20:30,CLP,Low,Economic Activity (YoY),5.2%,4.0%,6.1%
2012-05-07,Monday,20:30,EUR,Low,French 12-Month BTF Auction,0.174%,,0.205%
2012-05-07,Monday,20:30,EUR,Low,French 3-Month BTF Auction,0.082%,,0.088%
2012-05-07,Monday,20:30,EUR,Low,French 6-Month BTF Auction,0.114%,,0.101%
2012-05-07,Monday,20:30,CLP,Low,Trade Balance,1.05B,0.80B,0.91B
2012-05-07,Monday,21:30,BRL,Low,Auto Sales (MoM),-14.20%,,20.50%
2012-05-07,Monday,22:00,USD,Low,CB Employment Trends Index,108.00,,107.20
2012-05-07,Monday,23:30,USD,Low,3-Month Bill Auction,0.090%,,0.095%
2012-05-07,Monday,23:30,USD,Low,6-Month Bill Auction,0.145%,,0.145%
2012-05-08,Tuesday,03:00,USD,Medium,Consumer Credit,21.36B,9.80B,9.27B
2012-05-08,Tuesday,04:00,COP,Low,CPI (YoY),3.42%,3.40%,3.40%
2012-05-08,Tuesday,05:00,KRW,Low,PPI (MoM),-0.10%,,0.60%
2012-05-08,Tuesday,05:00,KRW,Low,PPI (YoY),2.40%,,2.80%
2012-05-08,Tuesday,07:01,GBP,Low,BRC Shop Price Index (YoY),1.3%,1.6%,1.5%
2012-05-08,Tuesday,09:30,AUD,Medium,Trade Balance,-1.59B,-1.40B,-0.75B
2012-05-08,Tuesday,13:00,EUR,Low,Estonian CPI (MoM),0.30%,0.45%,1.00%
2012-05-08,Tuesday,14:00,EUR,Low,Finnish Trade Balance,-0.14B,,-0.60B
2012-05-08,Tuesday,15:00,EUR,Low,Austrian Trade Balance,-538.30M,,-813.70M
2012-05-08,Tuesday,15:00,HUF,Low,Industrial Output (YoY),-1.60%,0.20%,0.80%
2012-05-08,Tuesday,15:00,DKK,Low,Industrial Production (MoM),-2.00%,,0.10%
2012-05-08,Tuesday,15:00,TRY,Low,Industrial Production (YoY),2.40%,2.25%,4.40%
2012-05-08,Tuesday,15:00,DKK,Low,Trade Balance,6.00B,8.00B,7.50B
2012-05-08,Tuesday,16:00,NOK,Low,Manufacturing Production (MoM),-0.50%,0.50%,-0.70%
