Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2022-03-03,Thursday,23:00,USD,Low,Durables Excluding Defense (MoM)  (Jan),1.6%,,1.6%
2022-03-03,Thursday,23:00,USD,Low,Factory orders ex transportation (MoM)  (Jan),1.0%,,0.5%
2022-03-03,Thursday,23:00,USD,Low,ISM Non-Manufacturing Business Activity  (Feb),55.1,,59.9
2022-03-03,Thursday,23:00,USD,Low,ISM Non-Manufacturing New Orders  (Feb),56.1,,61.7
2022-03-03,Thursday,23:00,USD,Medium,Factory Orders (MoM)  (Jan),1.4%,0.5%,0.7%
2022-03-03,Thursday,23:00,USD,Medium,ISM Non-Manufacturing Employment  (Feb),48.5,,52.3
2022-03-03,Thursday,23:30,USD,Low,Natural Gas Storage,-139B,-138B,-129B
2022-03-04,Friday,00:30,CAD,Medium,BoC Gov Macklem Speaks,,,
2022-03-04,Friday,00:30,USD,Low,4-Week Bill Auction,0.165%,,0.050%
2022-03-04,Friday,00:30,USD,Low,8-Week Bill Auction,0.205%,,0.200%
2022-03-04,Friday,01:30,BRL,Low,Foreign Exchange Flows,6.340B,,5.200B
2022-03-04,Friday,02:00,BRL,Low,Trade Balance  (Feb),4.05B,3.50B,-0.18B
2022-03-04,Friday,02:30,GBP,Medium,MPC Member Tenreyro Speaks,,,
2022-03-04,Friday,04:30,CAD,Medium,BoC Senior Deputy Governor Rogers Speaks,,,
2022-03-04,Friday,05:00,KRW,Low,FX Reserves - USD  (Feb),461.77B,,461.53B
2022-03-04,Friday,07:00,KRW,Low,CPI (MoM)  (Feb),0.6%,0.4%,0.6%
2022-03-04,Friday,07:00,KRW,Low,CPI (YoY)  (Feb),3.7%,3.5%,3.6%
2022-03-04,Friday,07:00,USD,Medium,FOMC Member Williams Speaks,,,
2022-03-04,Friday,07:30,JPY,Low,Jobs/applications ratio  (Jan),1.20,1.16,1.17
2022-03-04,Friday,07:30,JPY,Low,Unemployment Rate  (Jan),2.8%,2.7%,2.7%
2022-03-04,Friday,08:30,AUD,Medium,Retail Sales (MoM),1.8%,1.8%,-4.4%
2022-03-04,Friday,09:00,PHP,Low,CPI (MoM)  (Feb),0.1%,0.2%,1.0%
2022-03-04,Friday,09:00,PHP,Low,CPI (YoY)  (Feb),3.0%,3.2%,3.0%
2022-03-04,Friday,12:00,THB,Low,CPI (YoY)  (Feb),5.28%,4.05%,3.23%
2022-03-04,Friday,12:00,THB,Low,Core CPI (YoY)  (Feb),1.80%,0.62%,0.52%
2022-03-04,Friday,13:00,SGD,Low,Retail Sales (MoM)  (Jan),-2.5%,,1.3%
2022-03-04,Friday,13:00,SGD,Low,Retail Sales (YoY)  (Jan),11.8%,,6.7%
2022-03-04,Friday,15:00,EUR,Low,German Exports (MoM)  (Jan),-2.8%,,1.2%
2022-03-04,Friday,15:00,EUR,Low,German Imports (MoM)  (Jan),-4.2%,,4.0%
2022-03-04,Friday,15:00,EUR,Medium,German Trade Balance  (Jan),9.4B,7.1B,8.1B
2022-03-04,Friday,15:00,SEK,Low,Current Account  (Q4),68.5B,,60.8B
2022-03-04,Friday,15:30,THB,Low,Currency Swaps (USD),31.8B,,32.1B
2022-03-04,Friday,15:30,THB,Low,Foreign Reserves (USD),244.6B,,245.3B
2022-03-04,Friday,15:45,EUR,Low,French Industrial Production (MoM)  (Jan),1.6%,0.5%,-0.1%
2022-03-04,Friday,16:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Feb),0.90%,,0.74%
2022-03-04,Friday,16:00,EUR,Low,Austrian GDP (QoQ)  (Q4),-1.5%,,-2.2%
2022-03-04,Friday,16:00,HUF,Low,Industrial Output (YoY)  (Jan),8.9%,6.3%,5.8%
2022-03-04,Friday,16:20,TWD,Low,FX Reserves USD  (Feb),549.99B,,548.87B
2022-03-04,Friday,16:30,HKD,Low,Retail Sales (YoY)  (Jan),4.1%,,6.2%
2022-03-04,Friday,17:00,EUR,Low,Italian GDP (QoQ)  (Q4),0.6%,0.6%,2.6%
2022-03-04,Friday,17:00,EUR,Low,Italian GDP (YoY)  (Q4),6.2%,6.4%,3.9%
2022-03-04,Friday,18:00,EUR,Low,French 10-Year OAT Auction,0.52%,,0.45%
2022-03-04,Friday,18:00,EUR,Low,Greek GDP (YoY)  (Q4),7.7%,,11.4%
2022-03-04,Friday,18:00,EUR,Low,Retail Sales (MoM)  (Jan),0.2%,1.5%,-2.7%
2022-03-04,Friday,18:00,EUR,Low,Retail Sales (YoY)  (Jan),7.8%,9.5%,2.1%
2022-03-04,Friday,18:00,PLN,Low,Retail Sales (YoY),5.9%,,-2.0%
2022-03-04,Friday,19:00,EUR,Low,Irish GDP (QoQ)  (Q4),-5.4%,,1.2%
2022-03-04,Friday,19:00,EUR,Low,Irish GDP (YoY)  (Q4),9.6%,,11.3%
2022-03-04,Friday,19:00,EUR,Low,Irish GNP (QoQ)  (Q4),-2.1%,,5.5%
2022-03-04,Friday,19:00,EUR,Low,Irish GNP (YoY)  (Q4),6.4%,,20.7%
2022-03-04,Friday,19:30,INR,Low,"FX Reserves, USD",631.53B,,630.19B
2022-03-04,Friday,20:00,BRL,Medium,GDP (QoQ)  (Q4),0.5%,0.1%,-0.1%
2022-03-04,Friday,20:00,BRL,Medium,GDP (YoY)  (Q4),1.6%,1.1%,4.0%
2022-03-04,Friday,20:00,MXN,Low,Gross Fixed Investments (MoM)  (Dec),1.20%,,-0.10%
2022-03-04,Friday,20:00,MXN,Low,Gross Fixed Investments (YoY)  (Dec),7.60%,5.70%,5.90%
2022-03-04,Friday,21:30,CAD,Medium,Building Permits (MoM)  (Jan),-8.8%,-1.5%,-2.4%
2022-03-04,Friday,21:30,CAD,Medium,Labor Productivity (QoQ)  (Q4),-0.5%,-0.8%,-1.2%
2022-03-04,Friday,21:30,USD,High,Average Hourly Earnings (MoM)  (Feb),0.0%,0.5%,0.6%
2022-03-04,Friday,21:30,USD,High,Nonfarm Payrolls  (Feb),678K,400K,481K
2022-03-04,Friday,21:30,USD,High,Unemployment Rate  (Feb),3.8%,3.9%,4.0%
2022-03-04,Friday,21:30,USD,Low,Average Weekly Hours  (Feb),34.7,34.6,34.6
2022-03-04,Friday,21:30,USD,Low,Government Payrolls  (Feb),24.0K,,33.0K
2022-03-04,Friday,21:30,USD,Low,Manufacturing Payrolls  (Feb),36K,20K,16K
2022-03-04,Friday,21:30,USD,Medium,Average Hourly Earnings (YoY) (YoY)  (Feb),5.1%,5.8%,5.5%
2022-03-04,Friday,21:30,USD,Medium,Participation Rate  (Feb),62.3%,,62.2%
2022-03-04,Friday,21:30,USD,Medium,Private Nonfarm Payrolls  (Feb),654K,378K,448K
2022-03-04,Friday,21:30,USD,Medium,U6 Unemployment Rate  (Feb),7.2%,,7.1%
2022-03-04,Friday,23:00,CAD,Low,Ivey PMI n.s.a  (Feb),62.2,,57.4
2022-03-04,Friday,23:00,CAD,Medium,Ivey PMI  (Feb),60.6,54.2,50.7
2022-03-05,Saturday,02:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,519,,522
2022-03-05,Saturday,02:00,USD,Medium,U.S. Baker Hughes Total Rig Count,650,,650
2022-03-05,Saturday,04:30,AUD,Medium,CFTC AUD speculative net positions,-78.3K,,-84.1K
2022-03-05,Saturday,04:30,BRL,Medium,CFTC BRL speculative net positions,50.4K,,24.4K
2022-03-05,Saturday,04:30,CAD,Low,CFTC CAD speculative net positions,14.1K,,9.3K
2022-03-05,Saturday,04:30,CHF,Low,CFTC CHF speculative net positions,-15.2K,,-11.0K
2022-03-05,Saturday,04:30,EUR,Medium,CFTC EUR speculative net positions,64.9K,,59.3K
2022-03-05,Saturday,04:30,GBP,Medium,CFTC GBP speculative net positions,-0.3K,,-5.8K
2022-03-05,Saturday,04:30,JPY,Medium,CFTC JPY speculative net positions,-68.7K,,-63.2K
2022-03-05,Saturday,04:30,MXN,Low,CFTC MXN speculative net positions,42.4K,,16.8K
2022-03-05,Saturday,04:30,NZD,Low,CFTC NZD speculative net positions,-14.2K,,-11.6K
2022-03-05,Saturday,04:30,RUB,Medium,CFTC RUB speculative positions,9.7K,,19.5K
2022-03-05,Saturday,04:30,USD,Low,CFTC Aluminium speculative net positions,2.5K,,2.6K
2022-03-05,Saturday,04:30,USD,Low,CFTC Copper speculative net positions,22.1K,,25.6K
2022-03-05,Saturday,04:30,USD,Low,CFTC Corn speculative net positions,460.9K,,451.7K
2022-03-05,Saturday,04:30,USD,Low,CFTC Natural Gas speculative net positions,-126.4K,,-130.6K
2022-03-05,Saturday,04:30,USD,Low,CFTC Silver speculative net positions,44.9K,,30.3K
2022-03-05,Saturday,04:30,USD,Low,CFTC Soybeans speculative net positions,218.9K,,226.5K
2022-03-05,Saturday,04:30,USD,Low,CFTC Wheat speculative net positions,6.4K,,-3.9K
2022-03-05,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,368.7K,,339.0K
2022-03-05,Saturday,04:30,USD,Medium,CFTC Gold speculative net positions,257.6K,,243.1K
2022-03-05,Saturday,04:30,USD,Medium,CFTC Nasdaq 100 speculative net positions,12.1K,,13.9K
2022-03-05,Saturday,04:30,USD,Medium,CFTC S&P 500 speculative net positions,161.0K,,236.4K
2022-03-05,Saturday,,,Holiday,Russia - Labor Day - Early close at 06:39,,,
2022-03-06,Sunday,All Day,,Holiday,Qatar - Bank Holiday,,,
2022-03-06,Sunday,01:00,COP,Low,CPI (MoM)  (Feb),1.63%,1.28%,1.67%
2022-03-06,Sunday,01:00,COP,Low,CPI (YoY)  (Feb),8.01%,7.60%,6.94%
2022-03-06,Sunday,18:00,EUR,Medium,ECB President Lagarde Speaks,,,
2022-03-07,Monday,All Day,,Holiday,Cyprus - Green Monday,,,
2022-03-07,Monday,All Day,,Holiday,Greece - Clean Monday,,,
2022-03-07,Monday,05:30,AUD,Low,AIG Services Index  (Feb),60.0,,56.2
2022-03-07,Monday,07:50,JPY,Low,Foreign Reserves (USD)  (Feb),"1,384.6B",,"1,385.9B"
2022-03-07,Monday,08:30,AUD,Low,ANZ Job Advertisements (MoM),8.4%,,-0.7%
2022-03-07,Monday,11:00,CNY,Medium,Exports (YoY)  (Feb),16.3%,15.0%,20.9%
2022-03-07,Monday,11:00,CNY,Medium,Imports (YoY)  (Feb),15.5%,16.5%,19.5%
2022-03-07,Monday,11:00,CNY,Medium,Trade Balance (USD)  (Feb),115.95B,99.50B,94.46B
2022-03-07,Monday,13:30,AUD,Medium,AUD/USD Index,27.6%,,30.6%
2022-03-07,Monday,13:30,CAD,Medium,USD/CAD Index,41.1%,,47.1%
2022-03-07,Monday,13:30,CHF,Medium,USD/CHF Index,60.8%,,52.4%
2022-03-07,Monday,13:30,EUR,Medium,EUR/USD Index,67.8%,,64.6%
2022-03-07,Monday,13:30,GBP,Medium,GBP/USD Index,55.1%,,47.6%
2022-03-07,Monday,13:30,JPY,Medium,USD/JPY Index,61.1%,,55.2%
2022-03-07,Monday,13:30,NZD,Medium,NZD/USD Index,45.3%,,51.1%
2022-03-07,Monday,13:30,USD,Medium,Gold Index,56.9%,,60.5%
2022-03-07,Monday,14:00,EUR,Low,Estonian CPI (MoM)  (Feb),1.50%,,-0.10%
2022-03-07,Monday,14:00,EUR,Low,Estonian CPI (YoY)  (Feb),12.00%,,11.30%
2022-03-07,Monday,14:00,ZAR,Low,Foreign Reserves (USD)  (Feb),57.69B,,57.20B
2022-03-07,Monday,14:00,ZAR,Low,Net FX Reserves  (USD)  (Feb),55.536B,,55.005B
2022-03-07,Monday,14:45,CHF,Low,Unemployment Rate n.s.a.  (Feb),2.5%,2.5%,2.6%
2022-03-07,Monday,14:45,CHF,Low,Unemployment Rate s.a.  (Feb),2.2%,2.3%,2.3%
2022-03-07,Monday,15:00,DKK,Low,Industrial Production (MoM)  (Jan),2.2%,,-1.1%
2022-03-07,Monday,15:00,EUR,Low,German Retail Sales (YoY)  (Jan),10.3%,9.8%,0.8%
2022-03-07,Monday,15:00,EUR,Medium,German Factory Orders (MoM)  (Jan),1.8%,1.0%,3.0%
2022-03-07,Monday,15:00,EUR,Medium,German Retail Sales (MoM)  (Jan),2.0%,1.8%,-4.6%
2022-03-07,Monday,15:00,GBP,Medium,Halifax House Price Index (MoM)  (Feb),0.5%,1.0%,0.2%
2022-03-07,Monday,15:00,GBP,Medium,Halifax House Price Index (YoY),10.8%,,9.7%
2022-03-07,Monday,15:00,MYR,Low,FX Reserves USD,115.8B,,115.8B
2022-03-07,Monday,15:00,NOK,Low,Manufacturing Production (MoM)  (Jan),3.3%,,-1.6%
2022-03-07,Monday,15:45,EUR,Low,French Reserve Assets Total  (Feb),"232,616.0M",,"224,650.0M"
2022-03-07,Monday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (MoM)  (Feb),2.2%,,2.6%
2022-03-07,Monday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (YoY)  (Feb),16.3%,,15.5%
2022-03-07,Monday,16:05,CNY,Low,FX Reserves (USD)  (Feb),3.214T,3.225T,3.222T
2022-03-07,Monday,16:30,HKD,Low,Foreign Reserves (USD)  (Feb),490.90B,,492.50B
2022-03-07,Monday,17:00,SGD,Low,Foreign Reserves USD (MoM)  (Feb),426.6B,,418.4B
2022-03-07,Monday,17:30,EUR,Low,Sentix Investor Confidence  (Mar),-7.0,5.3,16.6
2022-03-07,Monday,19:00,EUR,Low,Latvian Industrial Production (MoM)  (Jan),-0.7%,,3.3%
2022-03-07,Monday,19:00,EUR,Low,Latvian Industrial Production (YoY)  (Jan),5.9%,,7.1%
2022-03-07,Monday,19:00,ILS,Low,FX Reserve - USD  (Feb),207.065B,,208.757B
2022-03-07,Monday,19:25,BRL,Low,BCB Focus Market Readout,,,
2022-03-07,Monday,19:30,CLP,Low,Copper Exports (USD)  (Feb),"3,836M",,"3,870M"
2022-03-07,Monday,19:30,CLP,Low,Exports (USD),"7,578M",,"8,368M"
2022-03-07,Monday,19:30,CLP,Low,Imports (USD),"7,457M",,"7,569M"
2022-03-07,Monday,19:30,CLP,Low,Trade Balance  (Feb),0.12B,,0.80B
2022-03-07,Monday,20:00,MXN,Low,Consumer Confidence,43.4,,43.4
2022-03-07,Monday,20:00,MXN,Low,Consumer Confidence n.s.a.,42.9,,43.6
2022-03-07,Monday,21:00,PLN,Low,FX Reserves (EUR)  (Feb),143.73B,,144.15B
2022-03-07,Monday,21:00,UAH,Low,Foreign Reserves (USD)  (Feb),27.50B,,29.30B
2022-03-07,Monday,22:00,EUR,Low,French 12-Month BTF Auction,-0.640%,,-0.605%
2022-03-07,Monday,22:00,EUR,Low,French 3-Month BTF Auction,-0.755%,,-0.745%
2022-03-07,Monday,22:00,EUR,Low,French 6-Month BTF Auction,-0.721%,,-0.702%
2022-03-07,Monday,22:30,TRY,Low,Treasury Cash Balance  (Feb),55.500B,,-37.800B
2022-03-07,Monday,23:00,GBP,Medium,BoE MPC Member Cunliffe Speaks,,,
2022-03-07,Monday,23:00,USD,Low,CB Employment Trends Index  (Feb),119.18,,118.15
2022-03-08,Tuesday,All Day,,Holiday,Kazakhstan - Women's Day,,,
2022-03-08,Tuesday,All Day,,Holiday,Mongolia - Women's Day,,,
2022-03-08,Tuesday,All Day,,Holiday,Palestinian Territory - Women's Day,,,
2022-03-08,Tuesday,All Day,,Holiday,Russia - Women's Day,,,
2022-03-08,Tuesday,All Day,,Holiday,Ukraine - Women's Day,,,
2022-03-08,Tuesday,00:30,USD,Low,3-Month Bill Auction,0.380%,,0.360%
2022-03-08,Tuesday,00:30,USD,Low,6-Month Bill Auction,0.710%,,0.670%
2022-03-08,Tuesday,04:00,USD,Medium,Consumer Credit  (Jan),6.84B,23.80B,22.38B
2022-03-08,Tuesday,06:30,AUD,Medium,RBA Assist Gov Bullock Speaks,,,
2022-03-08,Tuesday,07:30,JPY,Low,Average Cash Earnings (YoY),0.9%,,-0.4%
2022-03-08,Tuesday,07:30,JPY,Low,Overall wage income of employees  (Jan),0.9%,,-0.4%
2022-03-08,Tuesday,07:30,JPY,Low,Overtime Pay (YoY)  (Jan),4.40%,,5.20%
2022-03-08,Tuesday,07:30,JPY,Medium,Adjusted Current Account,0.19T,,0.81T
2022-03-08,Tuesday,07:50,JPY,Low,Bank Lending (YoY)  (Feb),0.4%,,0.5%
2022-03-08,Tuesday,07:50,JPY,Medium,Current Account n.s.a.  (Jan),-1.189T,-0.880T,-0.371T
2022-03-08,Tuesday,08:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (Feb),2.7%,4.7%,8.1%
2022-03-08,Tuesday,08:30,AUD,Low,NAB Business Survey  (Feb),9,,2
2022-03-08,Tuesday,08:30,AUD,Medium,NAB Business Confidence  (Feb),13,,4
2022-03-08,Tuesday,12:00,IDR,Low,FX Reserves (USD)  (Feb),141.40B,,141.30B
2022-03-08,Tuesday,13:00,JPY,Low,Coincident Indicator (MoM)  (Jan),-0.5%,,0.4%
2022-03-08,Tuesday,13:00,JPY,Low,Leading Index,103.7,103.7,104.8
2022-03-08,Tuesday,13:00,JPY,Low,Leading Index (MoM)  (Jan),-1.0%,,0.9%
2022-03-08,Tuesday,14:00,JPY,Low,Economy Watchers Current Index  (Feb),37.7,38.1,37.9
2022-03-08,Tuesday,14:15,PHP,Low,FX Reserves USD  (Feb),107.98B,,108.45B
2022-03-08,Tuesday,15:00,EUR,Low,Finnish Trade Balance  (Jan),-0.94B,,-0.17B
2022-03-08,Tuesday,15:00,EUR,Low,Lithuania CPI (MoM)  (Feb),1.8%,,2.2%
2022-03-08,Tuesday,15:00,EUR,Low,Lithuania CPI (YoY)  (Feb),14.2%,,12.4%
2022-03-08,Tuesday,15:00,EUR,Medium,German Industrial Production (MoM)  (Jan),2.7%,0.5%,1.1%
2022-03-08,Tuesday,15:00,RON,Low,GDP (YoY),2.4%,,6.9%
2022-03-08,Tuesday,16:00,EUR,Low,Slovak GDP (YoY)  (Q4),1.4%,,1.4%
2022-03-08,Tuesday,16:00,EUR,Low,Spanish Industrial Production (YoY)  (Jan),1.7%,2.3%,1.3%
2022-03-08,Tuesday,16:00,MUR,Low,CPI (YoY)  (Feb),9.00%,,7.40%
2022-03-08,Tuesday,16:00,TWD,Low,CPI (MoM)  (Feb),0.34%,,0.42%
2022-03-08,Tuesday,16:00,TWD,Low,CPI (YoY)  (Feb),2.36%,2.70%,2.84%
2022-03-08,Tuesday,16:00,TWD,Low,Exports (YoY)  (Feb),34.8%,15.5%,16.7%
2022-03-08,Tuesday,16:00,TWD,Low,Imports (YoY)  (Feb),35.30%,19.65%,24.90%
2022-03-08,Tuesday,16:00,TWD,Low,Trade Balance  (Feb),5.81B,4.33B,4.90B
2022-03-08,Tuesday,16:00,TWD,Low,Wholesale Prices (MoM)  (Feb),11.54%,,10.97%
2022-03-08,Tuesday,17:00,CZK,Low,FX Reserves (EUR)  (Feb),157.460B,,156.220B
2022-03-08,Tuesday,17:00,CZK,Low,Unemployment Rate  (Feb),3.5%,3.6%,3.6%
2022-03-08,Tuesday,17:00,EUR,Low,Italian Retail Sales (MoM)  (Jan),-0.5%,1.1%,0.8%
2022-03-08,Tuesday,17:00,EUR,Low,Italian Retail Sales (YoY)  (Jan),8.4%,,9.8%
2022-03-08,Tuesday,17:30,ZAR,Low,GDP (YoY)  (Q4),1.7%,1.7%,2.9%
2022-03-08,Tuesday,18:00,EUR,Low,Employment Change (QoQ)  (Q4),0.5%,0.5%,0.9%
2022-03-08,Tuesday,18:00,EUR,Low,Employment Change (YoY)  (Q4),2.2%,2.1%,2.1%
2022-03-08,Tuesday,18:00,EUR,Low,Employment Overall  (Q4),"161,857.8K",,"161,757.8K"
2022-03-08,Tuesday,18:00,EUR,Medium,GDP (QoQ)  (Q4),0.3%,0.3%,2.2%
2022-03-08,Tuesday,18:00,EUR,Medium,GDP (YoY)  (Q4),4.6%,4.6%,3.9%
2022-03-08,Tuesday,18:00,HUF,Low,Budget Balance  (Feb),"-1,585.0B",,151.3B
2022-03-08,Tuesday,18:30,GBP,Low,30-Year Treasury Gilt Auction,1.580%,,0.871%
2022-03-08,Tuesday,18:40,EUR,Low,Spanish 3-Month Letras Auction,-0.692%,,-0.619%
2022-03-08,Tuesday,19:00,BRL,Low,IGP-DI Inflation Index (MoM)  (Feb),1.50%,1.56%,2.01%
2022-03-08,Tuesday,19:00,CLP,Low,CPI (MoM)  (Feb),0.3%,0.7%,1.2%
2022-03-08,Tuesday,19:00,CLP,Low,Core CPI (MoM),-0.3%,,1.1%
2022-03-08,Tuesday,19:00,EUR,Low,Latvian CPI (MoM)  (Feb),1.60%,,0.40%
2022-03-08,Tuesday,19:00,EUR,Low,Latvian CPI (YoY)  (Feb),8.70%,,7.40%
2022-03-08,Tuesday,19:00,ILS,Low,Budget Balance  (Feb),"4,440M",,"18,556M"
2022-03-08,Tuesday,19:00,USD,Low,NFIB Small Business Optimism  (Feb),95.7,97.5,97.1
2022-03-08,Tuesday,20:00,BRL,Low,Brazilian PPI (MoM)  (Jan),1.18%,,-0.08%
2022-03-08,Tuesday,21:00,BRL,Low,Auto Production (MoM)  (Feb),14.1%,,-31.1%
2022-03-08,Tuesday,21:00,BRL,Low,Auto Sales (MoM)  (Feb),2.2%,,-38.9%
2022-03-08,Tuesday,21:30,CAD,Low,Exports  (Jan),56.62B,,56.72B
2022-03-08,Tuesday,21:30,CAD,Low,Imports  (Jan),54.00B,,58.30B
2022-03-08,Tuesday,21:30,CAD,Medium,Trade Balance  (Jan),2.62B,1.60B,-1.58B
2022-03-08,Tuesday,21:30,USD,Medium,Exports,224.40B,,228.35B
2022-03-08,Tuesday,21:30,USD,Medium,Imports,314.09B,,310.30B
2022-03-08,Tuesday,21:30,USD,Medium,Trade Balance  (Jan),-89.70B,-87.10B,-82.00B
2022-03-08,Tuesday,21:55,USD,Low,Redbook (YoY),13.1%,,13.4%
2022-03-08,Tuesday,22:05,EUR,Medium,German Buba Mauderer Speaks,,,
2022-03-08,Tuesday,23:00,USD,Low,IBD/TIPP Economic Optimism,41.0,45.7,44.0
2022-03-08,Tuesday,23:00,USD,Low,Wholesale Inventories (MoM),0.8%,0.8%,2.6%
2022-03-08,Tuesday,23:00,USD,Low,Wholesale Trade Sales (MoM)  (Jan),4.0%,1.2%,0.8%
2022-03-08,Tuesday,23:10,PLN,Medium,Interest Rate Decision  (Mar),3.50%,3.25%,2.75%
2022-03-09,Wednesday,01:00,USD,Medium,EIA Short-Term Energy Outlook,,,
2022-03-09,Wednesday,02:00,USD,Medium,3-Year Note Auction,1.775%,,1.592%
2022-03-09,Wednesday,04:30,USD,Low,API Weekly Gasoline Stock,-1.988M,,-2.500M
2022-03-09,Wednesday,05:30,USD,Medium,API Weekly Crude Oil Stock,2.811M,-0.833M,-6.100M
2022-03-09,Wednesday,05:45,NZD,Low,Manufacturing Sales Volume (QoQ)  (Q4),8.2%,,-6.4%
2022-03-09,Wednesday,06:15,AUD,Medium,RBA Governor Lowe Speaks,,,
2022-03-09,Wednesday,07:30,AUD,Low,Westpac Consumer Sentiment  (Mar),-4.2%,,-1.3%
2022-03-09,Wednesday,07:50,JPY,High,GDP (QoQ)  (Q4),1.1%,1.4%,1.3%
2022-03-09,Wednesday,07:50,JPY,Low,GDP Capital Expenditure (QoQ)  (Q4),0.3%,0.7%,0.4%
2022-03-09,Wednesday,07:50,JPY,Low,GDP External Demand (QoQ)  (Q4),0.2%,0.2%,0.0%
2022-03-09,Wednesday,07:50,JPY,Low,GDP Private Consumption (QoQ)  (Q4),2.4%,2.7%,-1.3%
2022-03-09,Wednesday,07:50,JPY,Low,M2 Money Stock (YoY),3.6%,3.5%,3.6%
2022-03-09,Wednesday,07:50,JPY,Low,M3 Money Supply  (Feb),"2,019.4T",,"2,016.6T"
2022-03-09,Wednesday,07:50,JPY,Medium,GDP (YoY)  (Q4),4.6%,5.6%,5.4%
2022-03-09,Wednesday,07:50,JPY,Medium,GDP Price Index (YoY),-1.3%,-1.3%,-1.2%
2022-03-09,Wednesday,09:00,PHP,Low,Industrial Production (YoY),21.3%,,22.1%
2022-03-09,Wednesday,09:30,CNY,Medium,CPI (MoM)  (Feb),0.6%,0.3%,0.4%
2022-03-09,Wednesday,09:30,CNY,Medium,CPI (YoY)  (Feb),0.9%,0.9%,0.9%
2022-03-09,Wednesday,09:30,CNY,Medium,PPI (YoY)  (Feb),8.8%,8.7%,9.1%
2022-03-09,Wednesday,10:00,AUD,Medium,RBA Governor Lowe Speaks,,,
2022-03-09,Wednesday,11:00,IDR,Low,Consumer Confidence  (Feb),113.1,,119.6
2022-03-09,Wednesday,11:00,THB,Low,Consumer Confidence  (Feb),43.3,,44.8
2022-03-09,Wednesday,12:00,MYR,Low,Unemployment Rate,4.2%,,4.2%
2022-03-09,Wednesday,14:00,JPY,Low,Machine Tool Orders (YoY),31.6%,,61.4%
2022-03-09,Wednesday,14:30,EUR,Low,French Non-Farm Payrolls (QoQ)  (Q4),0.4%,,0.5%
2022-03-09,Wednesday,15:00,EUR,Low,Lithuania PPI (MoM)  (Feb),1.50%,,2.60%
2022-03-09,Wednesday,15:00,EUR,Low,Lithuania PPI (YoY)  (Feb),18.10%,,17.70%
2022-03-09,Wednesday,15:00,SEK,Low,Industrial New Orders (YoY)  (Jan),3.6%,,-7.8%
2022-03-09,Wednesday,15:00,SEK,Low,Industrial Production (MoM),1.1%,,-1.2%
2022-03-09,Wednesday,15:00,SEK,Low,Industrial Production (YoY),3.9%,,-0.6%
2022-03-09,Wednesday,16:00,AUD,Medium,RBA Assist Gov Debelle Speaks,,,
2022-03-09,Wednesday,16:00,CZK,Low,Trade Balance NRA  (Jan),6.2B,-7.8B,-15.1B
2022-03-09,Wednesday,16:00,EUR,Low,Austrian Trade Balance  (Dec),"-1,661.5M",,-760.5M
2022-03-09,Wednesday,16:00,HUF,Low,CPI (YoY)  (Feb),8.3%,8.1%,7.9%
2022-03-09,Wednesday,16:00,HUF,Low,Core CPI (YoY)  (Feb),8.1%,7.8%,7.4%
2022-03-09,Wednesday,17:00,EUR,Low,Italian Industrial Production (MoM)  (Jan),-3.4%,0.0%,-1.1%
2022-03-09,Wednesday,17:00,EUR,Low,Italian Industrial Production (YoY)  (Jan),-2.6%,3.2%,4.8%
2022-03-09,Wednesday,19:30,INR,Low,M3 Money Supply,8.7%,,9.0%
2022-03-09,Wednesday,20:00,BRL,Low,Industrial Production (MoM)  (Jan),-2.4%,-1.9%,2.9%
2022-03-09,Wednesday,20:00,BRL,Medium,Industrial Production (YoY)  (Jan),-7.2%,-6.0%,-5.0%
2022-03-09,Wednesday,20:00,MXN,Low,Core CPI (MoM)  (Feb),0.76%,0.74%,0.62%
2022-03-09,Wednesday,20:00,MXN,Medium,CPI (MoM)  (Feb),0.83%,0.80%,0.59%
2022-03-09,Wednesday,20:00,MXN,Medium,CPI (YoY)  (Feb),7.28%,7.23%,7.07%
2022-03-09,Wednesday,20:00,USD,Low,MBA 30-Year Mortgage Rate,4.09%,,4.15%
2022-03-09,Wednesday,20:00,USD,Low,MBA Mortgage Applications (WoW),8.5%,,-0.7%
2022-03-09,Wednesday,20:00,USD,Low,MBA Purchase Index,267.6,,246.3
2022-03-09,Wednesday,20:00,USD,Low,Mortgage Market Index,502.5,,463.1
2022-03-09,Wednesday,20:00,USD,Low,Mortgage Refinance Index,"1,829.7",,"1,685.7"
2022-03-09,Wednesday,21:00,MUR,Low,Interest Rate Decision  (Q1),2.00%,,1.85%
2022-03-09,Wednesday,23:00,USD,High,JOLTS Job Openings  (Jan),11.263M,10.925M,11.448M
2022-03-09,Wednesday,23:30,USD,High,Crude Oil Inventories,-1.863M,-0.657M,-2.597M
2022-03-09,Wednesday,23:30,USD,Low,Crude Oil Imports,1.926M,,-2.171M
2022-03-09,Wednesday,23:30,USD,Low,Distillate Fuel Production,-0.073M,,0.020M
