EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
USD::ISM Non-Manufacturing PMI::none,USD,ISM Non-Manufacturing PMI  (Jan),jan,2016-02-03,23:00,53.5,53.5,,55.1,55.3,55.3,
USD::ISM Non-Manufacturing Prices::none,USD,ISM Non-Manufacturing Prices  (Jan),jan,2016-02-03,23:00,46.4,46.4,,,51.0,51.0,49.7
USD::Crude Oil Imports::none,USD,Crude Oil Imports,,2016-02-03,23:30,0.647M,0.647M,,,-0.069M,-0.069M,
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2016-02-03,23:30,7.792M,7.792M,,4.760M,8.383M,8.383M,
USD::Cushing Crude Oil Inventories::none,USD,Cushing Crude Oil Inventories,,2016-02-03,23:30,0.747M,0.747M,,,-0.771M,-0.771M,
USD::Distillate Fuel Production::none,USD,Distillate Fuel Production,,2016-02-03,23:30,-0.017M,-0.017M,,,-0.100M,-0.100M,
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks,,2016-02-03,23:30,-0.777M,-0.777M,,-1.100M,-4.057M,-4.057M,
USD::Gasoline Inventories::none,USD,Gasoline Inventories,,2016-02-03,23:30,5.938M,5.938M,,1.700M,3.464M,3.464M,
USD::Gasoline Production::none,USD,Gasoline Production,,2016-02-03,23:30,-0.735M,-0.735M,,,-0.076M,-0.076M,
USD::Heating Oil Stockpiles::none,USD,Heating Oil Stockpiles,,2016-02-03,23:30,0.370M,0.370M,,,-0.108M,-0.108M,
NA::Sri Lanka - National Day::none,,Sri Lanka - National Day,,2016-02-04,All Day,,,,,,,
NA::Taiwan - Non Trading Day::none,,Taiwan - Non Trading Day,,2016-02-04,All Day,,,,,,,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2016-02-04,04:30,"4,483.50B","4,483.50B",,,"4,482.35B","4,482.35B",
JPY::Foreign Bonds Buying::none,JPY,Foreign Bonds Buying,,2016-02-04,07:50,-85.4B,-78.8B,-85.4B,,475.3B,475.3B,
JPY::Foreign Investments in Japanese Stocks::none,JPY,Foreign Investments in Japanese Stocks,,2016-02-04,07:50,-364.1B,-365.0B,-364.1B,,-189.2B,-189.2B,
AUD::NAB Quarterly Business Confidence::none,AUD,NAB Quarterly Business Confidence,,2016-02-04,08:30,4,5,4,,1,1,0
THB::Consumer Confidence::none,THB,Consumer Confidence  (Jan),jan,2016-02-04,12:00,75.5,75.5,,,76.1,76.1,
CHF::SECO Consumer Climate::none,CHF,SECO Consumer Climate  (Q1),q1,2016-02-04,14:45,-14,-14,,-15,-18,-18,
USD::FOMC Member Rosengren Speaks::none,USD,FOMC Member Rosengren Speaks,,2016-02-04,15:15,,,,,,,
CZK::Retail Sales::y/y,CZK,Retail Sales (YoY)  (Dec),dec,2016-02-04,16:00,6.7%,6.7%,,6.4%,6.8%,6.8%,
EUR::ECB President Draghi Speaks::none,EUR,ECB President Draghi Speaks,,2016-02-04,16:00,,,,,,,
GBP::Halifax House Price Index::m/m,GBP,Halifax House Price Index (MoM)  (Jan),jan,2016-02-04,16:30,1.7%,1.7%,,0.3%,2.0%,2.0%,1.7%
GBP::Halifax House Price Index::y/y,GBP,Halifax House Price Index (YoY)  (Jan),jan,2016-02-04,16:30,9.7%,9.7%,,9.0%,9.5%,9.5%,
EUR::ECB Economic Bulletin::none,EUR,ECB Economic Bulletin,,2016-02-04,17:00,,,,,,,
ZAR::Business Confidence::none,ZAR,Business Confidence  (Jan),jan,2016-02-04,17:30,80.0,80.0,,,79.6,79.6,
EUR::Spanish 10-Year Obligacion Auction::none,EUR,Spanish 10-Year Obligacion Auction,,2016-02-04,17:50,1.694%,1.694%,,,1.461%,1.461%,
EUR::French 10-Year OAT Auction::none,EUR,French 10-Year OAT Auction,,2016-02-04,18:00,0.67%,0.67%,,,0.86%,0.86%,
EUR::French 9-Year OAT Auction::none,EUR,French 9-Year OAT Auction,,2016-02-04,18:00,0.64%,0.64%,,,0.86%,0.86%,2.85%
GBP::BoE Interest Rate Decision::none,GBP,BoE Interest Rate Decision  (Feb),feb,2016-02-04,20:00,0.50%,0.50%,,0.50%,0.50%,0.50%,
GBP::BoE MPC vote cut::none,GBP,BoE MPC vote cut  (Feb),feb,2016-02-04,20:00,0,0,,0,0,0,
GBP::BoE MPC vote hike::none,GBP,BoE MPC vote hike  (Feb),feb,2016-02-04,20:00,0,0,,1,1,1,
GBP::BoE MPC vote unchanged::none,GBP,BoE MPC vote unchanged  (Feb),feb,2016-02-04,20:00,9,9,,8,8,8,
GBP::BoE QE Total::none,GBP,BoE QE Total  (Feb),feb,2016-02-04,20:00,375B,375B,,375B,375B,375B,
GBP::BOE Inflation Letter::none,GBP,BOE Inflation Letter,,2016-02-04,20:00,,,,,,,
GBP::BoE Inflation Report::none,GBP,BoE Inflation Report,,2016-02-04,20:00,,,,,,,
GBP::BoE MPC Meeting Minutes::none,GBP,BoE MPC Meeting Minutes,,2016-02-04,20:00,,,,,,,
CZK::Interest Rate Decision::none,CZK,Interest Rate Decision,,2016-02-04,20:00,0.05%,0.05%,,0.05%,0.05%,0.05%,
USD::Challenger Job Cuts::none,USD,Challenger Job Cuts  (Jan),jan,2016-02-04,20:30,75.1K,75.1K,,,23.6K,23.6K,
USD::Challenger Job Cuts::y/y,USD,Challenger Job Cuts (YoY),,2016-02-04,20:30,41.6%,41.6%,,,-27.6%,-27.6%,
GBP::BoE Gov Carney Speaks::none,GBP,BoE Gov Carney Speaks,,2016-02-04,20:45,,,,,,,
RUB::Central Bank reserves (USD)::none,RUB,Central Bank reserves (USD),,2016-02-04,21:00,371.3B,371.3B,,,369.3B,369.3B,
BRL::Auto Production::m/m,BRL,Auto Production (MoM)  (Jan),jan,2016-02-04,21:30,1.6%,1.6%,,,-18.4%,-18.4%,
BRL::Auto Sales::m/m,BRL,Auto Sales (MoM)  (Jan),jan,2016-02-04,21:30,-31.8%,-31.8%,,,16.7%,16.7%,
USD::Nonfarm Productivity::q/q,USD,Nonfarm Productivity (QoQ)  (Q4),q4,2016-02-04,21:30,-3.0%,-3.0%,,-1.8%,2.1%,2.1%,2.2%
USD::Unit Labor Costs::q/q,USD,Unit Labor Costs (QoQ)  (Q4),q4,2016-02-04,21:30,4.5%,4.5%,,3.9%,1.9%,1.9%,1.8%
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims,,2016-02-04,21:30,"2,255K","2,260K","2,255K","2,240K","2,273K","2,273K","2,268K"
USD::Initial Jobless Claims::none,USD,Initial Jobless Claims,,2016-02-04,21:30,285K,285K,,280K,277K,277K,278K
USD::Jobless Claims 4-Week Avg.::none,USD,Jobless Claims 4-Week Avg.,,2016-02-04,21:30,284.75K,284.75K,,,282.75K,282.75K,283.00K
MXN::Gross Fixed Investments::m/m,MXN,Gross Fixed Investments (MoM)  (Nov),nov,2016-02-04,22:00,-2.20%,-2.20%,,,-1.10%,-1.10%,
MXN::Gross Fixed Investments::y/y,MXN,Gross Fixed Investments (YoY)  (Nov),nov,2016-02-04,22:00,-0.40%,-0.40%,,0.50%,1.00%,1.00%,
USD::Bloomberg Consumer Confidence::none,USD,Bloomberg Consumer Confidence,,2016-02-04,22:50,44.2,44.2,,,44.6,44.6,
USD::Factory Orders::m/m,USD,Factory Orders (MoM)  (Dec),dec,2016-02-04,23:00,-2.9%,-2.9%,,-2.8%,-0.7%,-0.7%,-0.2%
USD::Factory orders ex transportation::m/m,USD,Factory orders ex transportation (MoM)  (Dec),dec,2016-02-04,23:00,-0.8%,-0.9%,-0.8%,,-0.7%,-0.7%,-0.3%
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2016-02-04,23:30,-152B,-152B,,-158B,-211B,-211B,
NA::Pakistan - Kashmir Day::none,,Pakistan - Kashmir Day,,2016-02-05,All Day,,,,,,,
NA::Taiwan - Non Trading Day::none,,Taiwan - Non Trading Day,,2016-02-05,All Day,,,,,,,
MXN::Interest Rate Decision::none,MXN,Interest Rate Decision  (Feb),feb,2016-02-05,03:00,3.25%,3.25%,,3.25%,3.25%,3.25%,
COP::Exports::y/y,COP,Exports (YoY)  (Dec),dec,2016-02-05,06:00,-32.50%,-36.60%,-32.50%,,-36.90%,-36.90%,
USD::FOMC Member Mester Speaks::none,USD,FOMC Member Mester Speaks,,2016-02-05,06:00,,,,,,,
AUD::AIG Construction Index::none,AUD,AIG Construction Index  (Jan),jan,2016-02-05,06:30,46.3,46.3,,46.8,46.8,46.8,
JPY::Foreign Reserves (USD)::none,JPY,Foreign Reserves (USD)  (Jan),jan,2016-02-05,07:50,"1,248.1B","1,248.1B",,,"1,233.2B","1,233.2B",
AUD::Retail Sales::m/m,AUD,Retail Sales (MoM)  (Dec),dec,2016-02-05,08:30,0.0%,0.0%,,0.5%,0.4%,0.4%,
TWD::CPI::m/m,TWD,CPI (MoM)  (Jan),jan,2016-02-05,08:30,-0.22%,-0.22%,,,-0.20%,-0.20%,
TWD::CPI::y/y,TWD,CPI (YoY)  (Jan),jan,2016-02-05,08:30,0.81%,0.81%,,0.72%,0.14%,0.14%,
TWD::Wholesale Prices::m/m,TWD,Wholesale Prices (MoM)  (Jan),jan,2016-02-05,08:30,-4.82%,-4.82%,,-5.08%,-7.06%,-7.06%,
AUD::Retail Sales::q/q,AUD,Retail Sales (QoQ)  (Q4),q4,2016-02-05,08:30,0.6%,0.6%,,0.9%,0.6%,0.6%,
AUD::RBA Monetary Policy Statement::none,AUD,RBA Monetary Policy Statement,,2016-02-05,08:30,,,,,,,
PHP::CPI::m/m,PHP,CPI (MoM)  (Jan),jan,2016-02-05,09:00,0.2%,0.2%,,,0.2%,0.2%,
PHP::CPI::y/y,PHP,CPI (YoY)  (Jan),jan,2016-02-05,09:00,1.3%,1.3%,,1.3%,1.5%,1.5%,
PHP::Core CPI::y/y,PHP,Core CPI (YoY)  (Jan),jan,2016-02-05,09:00,1.8%,1.8%,,,2.1%,2.1%,
MYR::Exports::y/y,MYR,Exports (YoY)  (Dec),dec,2016-02-05,10:00,1.4%,1.4%,,5.0%,6.3%,6.3%,
MYR::Imports::y/y,MYR,Imports (YoY)  (Dec),dec,2016-02-05,10:00,3.2%,3.2%,,4.3%,9.1%,9.1%,
MYR::Trade Balance::none,MYR,Trade Balance  (Dec),dec,2016-02-05,10:00,8.00B,8.00B,,9.90B,10.23B,10.23B,
IDR::GDP::q/q,IDR,GDP (QoQ)  (Q4),q4,2016-02-05,10:10,-1.83%,-1.83%,,-1.94%,3.21%,3.21%,
IDR::GDP::y/y,IDR,GDP (YoY)  (Q4),q4,2016-02-05,10:10,5.04%,5.04%,,4.80%,4.73%,4.73%,
IDR::GDP Annual (12M)::none,IDR,GDP Annual  (12M),,2016-02-05,10:10,4.79%,4.79%,,4.75%,5.02%,5.02%,
JPY::Leading Index::m/m,JPY,Leading Index (MoM)  (Dec),dec,2016-02-05,13:00,-1.2%,-1.1%,-1.2%,,-0.9%,-0.9%,-0.3%
JPY::Coincident Indicator::m/m,JPY,Coincident Indicator (MoM),,2016-02-05,13:00,-0.7%,-1.1%,-0.7%,,-1.4%,-1.4%,-1.7%
JPY::Leading Index::none,JPY,Leading Index,,2016-02-05,13:00,102.0,102.0,,102.8,103.5,103.5,
EUR::Estonian CPI::m/m,EUR,Estonian CPI (MoM)  (Jan),jan,2016-02-05,14:00,-0.10%,-0.10%,,,-0.70%,-0.70%,
EUR::Estonian CPI::y/y,EUR,Estonian CPI (YoY)  (Jan),jan,2016-02-05,14:00,-0.60%,-0.60%,,,-0.90%,-0.90%,
ZAR::Foreign Reserves (USD)::none,ZAR,Foreign Reserves (USD)  (Jan),jan,2016-02-05,14:00,45.12B,45.12B,,45.92B,45.79B,45.79B,
ZAR::Net FX Reserves (USD)::none,ZAR,Net FX Reserves  (USD)  (Jan),jan,2016-02-05,14:00,40.750B,40.753B,40.750B,40.900B,40.654B,40.654B,40.650B
EUR::German Factory Orders::m/m,EUR,German Factory Orders (MoM)  (Dec),dec,2016-02-05,15:00,-0.7%,-0.2%,-0.7%,-0.5%,1.5%,1.5%,
PHP::FX Reserves USD::none,PHP,FX Reserves USD  (Jan),jan,2016-02-05,15:10,80.16B,80.16B,,,80.67B,80.67B,80.61B
THB::Currency Swaps (USD)::none,THB,Currency Swaps (USD),,2016-02-05,15:30,9.2B,9.2B,,,9.6B,9.6B,
THB::Foreign Reserves (USD)::none,THB,Foreign Reserves (USD),,2016-02-05,15:30,160.1B,160.1B,,,158.4B,158.4B,
EUR::French Current Account::none,EUR,French Current Account  (Dec),dec,2016-02-05,15:45,-0.70B,0.40B,-0.70B,,-1.50B,-1.50B,-1.40B
EUR::French Exports::none,EUR,French Exports  (Dec),dec,2016-02-05,15:45,38.0B,38.1B,38.0B,,38.4B,38.4B,
EUR::French Imports::none,EUR,French Imports  (Dec),dec,2016-02-05,15:45,42.0B,41.8B,42.0B,,42.9B,42.9B,43.0B
EUR::French Trade Balance::none,EUR,French Trade Balance  (Dec),dec,2016-02-05,15:45,-3.9B,-3.7B,-3.9B,-4.4B,-4.5B,-4.5B,-4.6B
HUF::Industrial Output::y/y,HUF,Industrial Output (YoY)  (Dec),dec,2016-02-05,16:00,9.4%,9.4%,,8.5%,9.6%,9.6%,9.5%
EUR::Austrian Wholesale Prices n.s.a::m/m,EUR,Austrian Wholesale Prices n.s.a (MoM)  (Jan),jan,2016-02-05,16:00,-1.0%,-1.0%,,,-1.6%,-1.6%,
EUR::Austrian Wholesale Prices n.s.a::y/y,EUR,Austrian Wholesale Prices n.s.a (YoY)  (Jan),jan,2016-02-05,16:00,-2.3%,-2.3%,,,-3.0%,-3.0%,
TWD::FX Reserves USD::none,TWD,FX Reserves USD  (Jan),jan,2016-02-05,16:10,425.98B,425.98B,,,426.03B,426.03B,
SEK::Industrial New Orders::y/y,SEK,Industrial New Orders (YoY)  (Dec),dec,2016-02-05,16:30,1.4%,1.9%,1.4%,,15.3%,15.3%,15.1%
SEK::Industrial Production::m/m,SEK,Industrial Production (MoM)  (Dec),dec,2016-02-05,16:30,-2.9%,-2.7%,-2.9%,0.3%,1.6%,1.6%,1.4%
SEK::Industrial Production::y/y,SEK,Industrial Production (YoY)  (Dec),dec,2016-02-05,16:30,0.3%,2.0%,0.3%,,6.6%,6.6%,6.2%
HKD::Foreign Reserves (USD)::none,HKD,Foreign Reserves (USD)  (Jan),jan,2016-02-05,16:30,357.00B,357.00B,,,358.80B,358.80B,
NOK::Manufacturing Production::m/m,NOK,Manufacturing Production (MoM)  (Dec),dec,2016-02-05,17:00,-0.3%,-0.3%,,-0.6%,1.0%,1.0%,
SGD::Foreign Reserves USD::m/m,SGD,Foreign Reserves USD (MoM)  (Jan),jan,2016-02-05,17:00,244.9B,244.9B,,,247.7B,247.7B,
BRL::IGP-DI Inflation Index::m/m,BRL,IGP-DI Inflation Index (MoM)  (Jan),jan,2016-02-05,18:00,1.53%,1.53%,,1.28%,0.44%,0.44%,
RON::Interest Rate Decision::none,RON,Interest Rate Decision,,2016-02-05,18:00,1.75%,1.75%,,,1.75%,1.75%,
IDR::FX Reserves (USD)::none,IDR,FX Reserves (USD)  (Jan),jan,2016-02-05,18:05,102.10B,102.10B,,,105.90B,105.90B,
MYR::FX Reserves USD (2wk)::none,MYR,FX Reserves USD  (2wk),,2016-02-05,18:30,95.5B,95.5B,,,95.1B,95.1B,
BRL::CPI::m/m,BRL,CPI (MoM)  (Jan),jan,2016-02-05,19:00,1.27%,1.27%,,1.10%,0.96%,0.96%,
BRL::CPI::y/y,BRL,CPI (YoY)  (Jan),jan,2016-02-05,19:00,10.71%,10.71%,,10.52%,10.67%,10.67%,
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Dec),dec,2016-02-05,19:30,1.5%,1.5%,,1.0%,1.8%,1.8%,
INR::Bank Loan Growth (2wk)::none,INR,Bank Loan Growth  (2wk),,2016-02-05,19:30,11.4%,11.4%,,,11.3%,11.3%,
INR::Deposit Growth (2wk)::none,INR,Deposit Growth  (2wk),,2016-02-05,19:30,11.1%,11.1%,,,10.9%,10.9%,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2016-02-05,19:30,349.15B,349.15B,,,347.56B,347.56B,
PLN::FX Reserves (EUR)::none,PLN,FX Reserves (EUR)  (Jan),jan,2016-02-05,21:00,91.40B,91.40B,,,86.80B,86.80B,
CAD::Housing Starts::none,CAD,Housing Starts  (Jan),jan,2016-02-05,21:15,165.9K,165.1K,165.9K,185.0K,172.5K,172.5K,173.0K
CAD::Exports::none,CAD,Exports  (Dec),dec,2016-02-05,21:30,45.35B,45.53B,45.35B,43.30B,43.64B,43.64B,43.25B
CAD::Imports::none,CAD,Imports  (Dec),dec,2016-02-05,21:30,45.94B,46.16B,45.94B,45.60B,45.23B,45.23B,45.24B
CAD::Trade Balance::none,CAD,Trade Balance  (Dec),dec,2016-02-05,21:30,-0.59B,-0.63B,-0.59B,-2.20B,-1.59B,-1.59B,-1.99B
USD::Trade Balance::none,USD,Trade Balance  (Dec),dec,2016-02-05,21:30,-43.36B,-44.70B,-43.36B,-43.00B,-42.23B,-42.23B,-42.37B
USD::Average Hourly Earnings::m/m,USD,Average Hourly Earnings (MoM)  (Jan),jan,2016-02-05,21:30,0.5%,0.5%,,0.3%,0.0%,0.0%,
USD::Average Weekly Hours::none,USD,Average Weekly Hours  (Jan),jan,2016-02-05,21:30,34.6,34.6,,34.5,34.5,34.5,
CAD::Employment Change::none,CAD,Employment Change  (Jan),jan,2016-02-05,21:30,-5.7K,-5.7K,,5.5K,1.3K,1.3K,22.8K
CAD::Full Employment Change::none,CAD,Full Employment Change  (Jan),jan,2016-02-05,21:30,5.6K,5.6K,,,0.8K,0.8K,-6.4K
USD::Government Payrolls::none,USD,Government Payrolls  (Jan),jan,2016-02-05,21:30,-7.0K,-10.0K,-7.0K,,11.0K,11.0K,17.0K
USD::Manufacturing Payrolls::none,USD,Manufacturing Payrolls  (Jan),jan,2016-02-05,21:30,29.0K,23.0K,29.0K,-2.0K,13.0K,13.0K,8.0K
USD::Nonfarm Payrolls::none,USD,Nonfarm Payrolls  (Jan),jan,2016-02-05,21:30,151K,172K,151K,190K,262K,262K,292K
CAD::Part Time Employment Change::none,CAD,Part Time Employment Change  (Jan),jan,2016-02-05,21:30,-11.3K,-11.3K,,,0.5K,0.5K,29.2K
CAD::Participation Rate::none,CAD,Participation Rate  (Jan),jan,2016-02-05,21:30,65.9%,65.9%,,65.9%,65.9%,65.9%,
USD::Participation Rate::none,USD,Participation Rate  (Jan),jan,2016-02-05,21:30,62.7%,62.7%,,,62.6%,62.6%,
USD::Private Nonfarm Payrolls::none,USD,Private Nonfarm Payrolls  (Jan),jan,2016-02-05,21:30,158K,182K,158K,183K,251K,251K,275K
USD::U6 Unemployment Rate::none,USD,U6 Unemployment Rate  (Jan),jan,2016-02-05,21:30,9.9%,9.9%,,,9.9%,9.9%,
CAD::Unemployment Rate::none,CAD,Unemployment Rate  (Jan),jan,2016-02-05,21:30,7.2%,7.2%,,7.1%,7.1%,7.1%,
USD::Unemployment Rate::none,USD,Unemployment Rate  (Jan),jan,2016-02-05,21:30,4.9%,4.9%,,5.0%,5.0%,5.0%,
USD::Payrolls Benchmark (12M)::none,USD,Payrolls Benchmark  (12M),,2016-02-05,21:30,-206.00,-206.00,,,91.00,91.00,
"USD::Payrolls Benchmark, n.s.a. (12M)::none",USD,"Payrolls Benchmark, n.s.a.  (12M)",,2016-02-05,21:30,-199.00K,-199.00K,,,-208.00K,-208.00K,
MXN::Consumer Confidence::none,MXN,Consumer Confidence  (Jan),jan,2016-02-05,22:00,93.3,93.3,,,92.1,92.1,
MXN::Consumer Confidence n.s.a.::none,MXN,Consumer Confidence n.s.a.  (Jan),jan,2016-02-05,22:00,92.5,92.5,,90.6,93.0,93.0,
CAD::Ivey PMI::none,CAD,Ivey PMI  (Jan),jan,2016-02-05,23:00,66.0,66.0,,50.0,49.9,49.9,
CAD::Ivey PMI n.s.a::none,CAD,Ivey PMI n.s.a  (Jan),jan,2016-02-05,23:00,56.7,56.7,,,42.5,42.5,
TRY::Treasury Cash Balance::none,TRY,Treasury Cash Balance  (Jan),jan,2016-02-05,23:30,3.300B,3.300B,,,-4.190B,-4.190B,
NA::New Zealand - Waitangi Day::none,,New Zealand - Waitangi Day,,2016-02-06,All Day,,,,,,,
RUB::CPI::m/m,RUB,CPI (MoM)  (Jan),jan,2016-02-06,00:45,1.0%,1.0%,,0.9%,0.8%,0.8%,
RUB::CPI::y/y,RUB,CPI (YoY)  (Jan),jan,2016-02-06,00:45,9.8%,9.8%,,9.9%,12.9%,12.9%,
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2016-02-06,02:00,467,467,,,498,498,
USD::Consumer Credit::none,USD,Consumer Credit  (Dec),dec,2016-02-06,04:00,21.27B,21.38B,21.27B,16.00B,14.02B,14.02B,13.95B
AUD::CFTC AUD speculative net positions::none,AUD,CFTC AUD speculative net positions,,2016-02-06,04:30,-26.2K,-26.2K,,,-32.8K,-32.8K,
CAD::CFTC CAD speculative net positions::none,CAD,CFTC CAD speculative net positions,,2016-02-06,04:30,-52.4K,-52.4K,,,-66.8K,-66.8K,
CHF::CFTC CHF speculative net positions::none,CHF,CFTC CHF speculative net positions,,2016-02-06,04:30,-4.7K,-4.7K,,,-4.5K,-4.5K,
USD::CFTC Copper speculative net positions::none,USD,CFTC Copper speculative net positions,,2016-02-06,04:30,-35.5K,-35.5K,,,-36.8K,-36.8K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2016-02-06,04:30,196.9K,196.9K,,,205.7K,205.7K,
EUR::CFTC EUR speculative net positions::none,EUR,CFTC EUR speculative net positions,,2016-02-06,04:30,-87.1K,-87.1K,,,-127.2K,-127.2K,
GBP::CFTC GBP speculative net positions::none,GBP,CFTC GBP speculative net positions,,2016-02-06,04:30,-45.0K,-45.0K,,,-47.5K,-47.5K,
USD::CFTC Gold speculative net positions::none,USD,CFTC Gold speculative net positions,,2016-02-06,04:30,72.8K,72.8K,,,59.0K,59.0K,
JPY::CFTC JPY speculative net positions::none,JPY,CFTC JPY speculative net positions,,2016-02-06,04:30,37.2K,37.2K,,,50.0K,50.0K,
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2016-02-06,04:30,-78.6K,-78.6K,,,-76.6K,-76.6K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2016-02-06,04:30,-8.4K,-8.4K,,,-5.4K,-5.4K,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2016-02-06,04:30,1.6K,1.6K,,,2.1K,2.1K,
USD::CFTC S&P 500 speculative net positions::none,USD,CFTC S&P 500 speculative net positions,,2016-02-06,04:30,-225.9K,-225.9K,,,-131.9K,-131.9K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2016-02-06,04:30,38.6K,38.6K,,,37.6K,37.6K,
COP::CPI::m/m,COP,CPI (MoM)  (Jan),jan,2016-02-06,09:00,1.29%,1.29%,,0.93%,0.60%,0.60%,0.62%
COP::CPI::y/y,COP,CPI (YoY)  (Jan),jan,2016-02-06,09:00,7.45%,7.45%,,7.07%,6.39%,6.39%,6.77%
NA::Taiwan - Lunar New Year's Eve::none,,Taiwan - Lunar New Year's Eve,,2016-02-07,All Day,,,,,,,
ILS::FX Reserve - USD::none,ILS,FX Reserve - USD  (Jan),jan,2016-02-07,22:00,90.483B,90.487B,90.483B,,90.577B,90.577B,90.623B
NA::Argentina - Carnival::none,,Argentina - Carnival,,2016-02-08,All Day,,,,,,,
NA::Brazil - Carnival::none,,Brazil - Carnival,,2016-02-08,All Day,,,,,,,
NA::China - Lunar New Year::none,,China - Lunar New Year,,2016-02-08,All Day,,,,,,,
NA::Hong Kong - Lunar New Year::none,,Hong Kong - Lunar New Year,,2016-02-08,All Day,,,,,,,
NA::Indonesia - Chinese New Year::none,,Indonesia - Chinese New Year,,2016-02-08,All Day,,,,,,,
NA::Malaysia - Chinese New Year::none,,Malaysia - Chinese New Year,,2016-02-08,All Day,,,,,,,
NA::Mauritius - Chinese Spring Festival::none,,Mauritius - Chinese Spring Festival,,2016-02-08,All Day,,,,,,,
NA::New Zealand - Waitangi (Observed)::none,,New Zealand - Waitangi (Observed),,2016-02-08,All Day,,,,,,,
NA::Philippines - Chinese New Year::none,,Philippines - Chinese New Year,,2016-02-08,All Day,,,,,,,
NA::Singapore - Chinese New Year::none,,Singapore - Chinese New Year,,2016-02-08,All Day,,,,,,,
NA::Slovenia - Preseren Day::none,,Slovenia - Preseren Day,,2016-02-08,All Day,,,,,,,
NA::South Korea - Lunar New Year::none,,South Korea - Lunar New Year,,2016-02-08,All Day,,,,,,,
NA::Taiwan - Lunar New Year::none,,Taiwan - Lunar New Year,,2016-02-08,All Day,,,,,,,
NA::Venezuela - Carnival::none,,Venezuela - Carnival,,2016-02-08,All Day,,,,,,,
NA::Vietnam - Lunar New Year::none,,Vietnam - Lunar New Year,,2016-02-08,All Day,,,,,,,
JPY::Current Account n.s.a.::none,JPY,Current Account n.s.a.  (Dec),dec,2016-02-08,07:50,0.961T,0.961T,,0.987T,1.144T,1.144T,
JPY::Bank Lending::y/y,JPY,Bank Lending (YoY)  (Jan),jan,2016-02-08,07:50,2.3%,2.3%,,,2.2%,2.2%,
JPY::Adjusted Current Account::none,JPY,Adjusted Current Account,,2016-02-08,07:50,1.64T,1.69T,1.64T,1.52T,1.42T,1.42T,
JPY::Overtime Pay::y/y,JPY,Overtime Pay (YoY)  (Dec),dec,2016-02-08,08:00,0.80%,0.80%,,,1.10%,1.10%,
JPY::Average Cash Earnings::y/y,JPY,Average Cash Earnings (YoY),,2016-02-08,08:00,0.1%,-0.2%,0.1%,0.7%,0.0%,0.0%,
AUD::ANZ Internet Job Ads::m/m,AUD,ANZ Internet Job Ads (MoM)  (Jan),jan,2016-02-08,08:30,1.1%,1.1%,,,-0.1%,-0.1%,
AUD::ANZ Newspaper Job Ads::m/m,AUD,ANZ Newspaper Job Ads (MoM)  (Jan),jan,2016-02-08,08:30,-3.2%,-3.2%,,,-1.2%,-1.2%,
AUD::ANZ Job Advertisements::m/m,AUD,ANZ Job Advertisements (MoM),,2016-02-08,08:30,1.0%,0.9%,1.0%,,-0.1%,-0.1%,
JPY::Economy Watchers Current Index::none,JPY,Economy Watchers Current Index  (Jan),jan,2016-02-08,13:00,46.6,46.6,,48.5,48.7,48.7,
EUR::Finnish Trade Balance::none,EUR,Finnish Trade Balance  (Dec),dec,2016-02-08,15:00,-0.34B,-0.22B,-0.34B,,-0.24B,-0.24B,
AUD::AUD/USD Index::none,AUD,AUD/USD Index,,2016-02-08,15:30,40.9%,40.9%,,,36.5%,36.5%,
EUR::EUR/USD Index::none,EUR,EUR/USD Index,,2016-02-08,15:30,33.3%,33.3%,,,34.3%,34.3%,
GBP::GBP/USD Index::none,GBP,GBP/USD Index,,2016-02-08,15:30,36.5%,36.5%,,,39.8%,39.8%,
USD::Gold Index::none,USD,Gold Index,,2016-02-08,15:30,48.1%,48.1%,,,53.9%,53.9%,
NZD::NZD/USD Index::none,NZD,NZD/USD Index,,2016-02-08,15:30,39.2%,39.2%,,,41.0%,41.0%,
CAD::USD/CAD Index::none,CAD,USD/CAD Index,,2016-02-08,15:30,49.3%,49.3%,,,56.8%,56.8%,
CHF::USD/CHF Index::none,CHF,USD/CHF Index,,2016-02-08,15:30,47.3%,47.3%,,,46.4%,46.4%,
JPY::USD/JPY Index::none,JPY,USD/JPY Index,,2016-02-08,15:30,50.1%,50.1%,,,31.6%,31.6%,
