EventId,Date,Time,Period,Actual,Forecast,Previous
CAD::CFTC CAD speculative net positions::none,2012-04-07,03:30,,29.5K,,23.7K
CHF::CFTC CHF speculative net positions::none,2012-04-07,03:30,,-14.7K,,-15.1K
EUR::CFTC EUR speculative net positions::none,2012-04-07,03:30,,-79.5K,,-89.1K
GBP::CFTC GBP speculative net positions::none,2012-04-07,03:30,,-8.8K,,-11.1K
USD::CFTC Gold speculative net positions::none,2012-04-07,03:30,,141.8K,,147.8K
JPY::CFTC JPY speculative net positions::none,2012-04-07,03:30,,-65.1K,,-67.6K
MXN::CFTC MXN speculative net positions::none,2012-04-07,03:30,,84.5K,,82.8K
NZD::CFTC NZD speculative net positions::none,2012-04-07,03:30,,5.8K,,4.0K
USD::CFTC Silver speculative net positions::none,2012-04-07,03:30,,20.1K,,18.7K
USD::CFTC Crude Oil speculative net positions::none,2012-04-07,04:30,,215.6k,,229.5k
RUB::CFTC RUB speculative positions::none,2012-04-07,04:30,,8.8K,,9.1K
NA::Israel - Passover - Early close at 14:45::none,2012-04-08,,,,,
NA::Australia - Easter::none,2012-04-09,All Day,,,,
NA::Austria - Easter::none,2012-04-09,All Day,,,,
NA::Belgium - Easter::none,2012-04-09,All Day,,,,
NA::Bulgaria - Easter::none,2012-04-09,All Day,,,,
NA::Croatia - Easter::none,2012-04-09,All Day,,,,
NA::Finland - Easter::none,2012-04-09,All Day,,,,
NA::France - Easter::none,2012-04-09,All Day,,,,
NA::Germany - Easter::none,2012-04-09,All Day,,,,
NA::Greece - Easter::none,2012-04-09,All Day,,,,
NA::Hong Kong - Easter::none,2012-04-09,All Day,,,,
NA::Hungary - Easter::none,2012-04-09,All Day,,,,
NA::Israel - Passover - Early close at 14:45::none,2012-04-09,,,,,
NA::Italy - Easter::none,2012-04-09,All Day,,,,
NA::Lebanon - Easter::none,2012-04-09,All Day,,,,
NA::Netherlands - Easter::none,2012-04-09,All Day,,,,
NA::Norway - Easter::none,2012-04-09,All Day,,,,
NA::Poland - Easter::none,2012-04-09,All Day,,,,
NA::Portugal - Easter::none,2012-04-09,All Day,,,,
NA::South Africa - Family Day::none,2012-04-09,All Day,,,,
NA::Spain - Easter::none,2012-04-09,All Day,,,,
NA::Sweden - Easter::none,2012-04-09,All Day,,,,
NA::Switzerland - Easter::none,2012-04-09,All Day,,,,
NA::Tunisia - Martyr's Day::none,2012-04-09,All Day,,,,
NA::United Kingdom - Easter::none,2012-04-09,All Day,,,,
KRW::PPI::m/m,2012-04-09,05:00,,0.60%,,0.70%
JPY::Adjusted Current Account::none,2012-04-09,07:50,,0.85T,0.66T,0.14T
CNY::CPI::y/y,2012-04-09,09:30,,3.6%,3.3%,3.2%
CNY::PPI::y/y,2012-04-09,09:30,,-0.3%,-0.2%,0.0%
JPY::Economy Watchers Current Index::none,2012-04-09,13:00,,51.8,46.5,45.9
TRY::Industrial Production::y/y,2012-04-09,15:00,,4.40%,3.50%,1.50%
RUB::Interest Rate Decision::none,2012-04-09,15:00,,8.00%,8.00%,8.00%
TWD::Trade Balance::none,2012-04-09,16:00,,2.36B,2.19B,2.83B
EUR::Greek CPI::y/y,2012-04-09,17:00,,1.70%,,2.10%
EUR::Greek Industrial Production::y/y,2012-04-09,17:00,,-8.30%,,-5.00%
EUR::Portuguese Trade Balance::none,2012-04-09,18:00,,-2.88B,,-3.08B
CLP::Trade Balance::none,2012-04-09,19:30,,0.91B,0.83B,0.63B
MXN::CPI::y/y,2012-04-09,21:00,,3.73%,3.77%,3.87%
USD::CB Employment Trends Index::none,2012-04-09,22:00,,107.28,,107.47
USD::3-Month Bill Auction::none,2012-04-09,23:30,,0.085%,,0.075%
USD::6-Month Bill Auction::none,2012-04-09,23:30,,0.150%,,0.140%
NA::Israel - Passover - Early close at 14:45::none,2012-04-10,,,,,
AUD::AIG Construction Index::none,2012-04-10,07:30,,36.2,,35.6
AUD::ANZ Job Advertisements::m/m,2012-04-10,09:30,,1.00%,,3.30%
AUD::NAB Business Confidence::none,2012-04-10,09:30,,3,,1
CNY::Trade Balance (USD)::none,2012-04-10,11:05,,5.35B,-1.30B,-31.50B
JPY::BoJ Interest Rate Decision::none,2012-04-10,11:10,,0.10%,0.10%,0.10%
MYR::Industrial Production::y/y,2012-04-10,12:00,,7.5%,6.5%,0.3%
MYR::Trade Balance::none,2012-04-10,12:00,,10.58B,9.20B,8.75B
CHF::Unemployment Rate s.a.::none,2012-04-10,13:45,,3.1%,3.1%,3.1%
EUR::Finnish Industry Output::y/y,2012-04-10,14:00,,1.40%,,-4.50%
EUR::German Trade Balance::none,2012-04-10,14:00,,13.6B,13.6B,15.1B
JPY::Machine Tool Orders::y/y,2012-04-10,14:00,,2.4%,,-8.4%
EUR::French Industrial Production::m/m,2012-04-10,14:45,,0.3%,0.2%,0.2%
CZK::CPI::m/m,2012-04-10,15:00,,0.2%,0.3%,0.2%
DKK::CPI::y/y,2012-04-10,15:00,,2.70%,2.70%,2.80%
JPY::BoJ Press Conference::none,2012-04-10,15:30,,,,
SEK::Industrial Production::m/m,2012-04-10,15:30,,-5.20%,0.20%,3.30%
NOK::CPI::m/m,2012-04-10,16:00,,-0.10%,-0.10%,1.00%
NOK::Core Inflation::m/m,2012-04-10,16:00,,0.40%,0.30%,0.70%
NOK::PPI::y/y,2012-04-10,16:00,,6.60%,4.50%,7.60%
EUR::Sentix Investor Confidence::none,2012-04-10,16:30,,-14.7,-8.1,-8.2
GBP::Construction Output::m/m,2012-04-10,17:30,feb,-2.00%,,-5.50%
GBP::U.K. Construction Output::y/y,2012-04-10,17:30,feb,-3.80%,,-2.10%
RUB::Trade Balance::none,2012-04-10,18:00,,19.80B,19.70B,20.50B
USD::NFIB Small Business Optimism::none,2012-04-10,19:30,,92.5,95.0,94.3
EUR::French 12-Month BTF Auction::none,2012-04-10,20:30,,0.249%,,0.222%
EUR::French 3-Month BTF Auction::none,2012-04-10,20:30,,0.084%,,0.048%
EUR::French 6-Month BTF Auction::none,2012-04-10,20:30,,0.119%,,0.102%
USD::Redbook::m/m,2012-04-10,20:55,,0.80%,,0.70%
USD::IBD/TIPP Economic Optimism::none,2012-04-10,22:00,,49.3,49.1,47.5
USD::Wholesale Inventories::m/m,2012-04-10,22:00,,0.9%,0.5%,0.6%
USD::4-Week Bill Auction::none,2012-04-10,23:30,,0.080%,,0.055%
NA::Israel - Passover - Early close at 14:45::none,2012-04-11,,,,,
USD::FOMC Member Fisher Speaks::none,2012-04-11,00:30,,,,
USD::3-Year Note Auction::none,2012-04-11,01:00,,0.427%,,0.456%
USD::API Weekly Crude Oil Stock::none,2012-04-11,04:30,,6.58M,2.08M,7.85M
USD::API Weekly Gasoline Stock::none,2012-04-11,04:30,,1.18M,-0.95M,-4.46M
NZD::NZIER Business Confidence::none,2012-04-11,06:00,,13,,0
GBP::BRC Retail Sales Monitor::y/y,2012-04-11,07:00,,1.3%,,-0.3%
JPY::Bank Lending::y/y,2012-04-11,07:50,,0.8%,,0.6%
JPY::Core Machinery Orders::m/m,2012-04-11,07:50,,4.8%,-0.8%,3.4%
AUD::Westpac Consumer Sentiment::none,2012-04-11,08:30,,-1.60%,,-5.00%
AUD::Home Loans::m/m,2012-04-11,09:30,,-2.5%,-3.5%,-1.1%
EUR::German WPI::m/m,2012-04-11,14:00,,0.9%,0.8%,1.0%
HUF::CPI::y/y,2012-04-11,15:00,,5.5%,5.7%,5.9%
DKK::Industrial Production::m/m,2012-04-11,15:00,,-1.00%,,1.80%
EUR::Spanish Industrial Production::y/y,2012-04-11,15:00,,-5.1%,-5.0%,-4.3%
EUR::Italian 12-Month BOT Auction::none,2012-04-11,17:10,,2.840%,,1.405%
EUR::Italian 3-Month BOT Auction::none,2012-04-11,17:10,,1.249%,,0.493%
EUR::German 10-Year Bund Auction::none,2012-04-11,17:30,,1.770%,,1.830%
GBP::5-Year Treasury Gilt Auction::none,2012-04-11,17:45,,1.147%,,1.198%
USD::MBA Mortgage Applications::w/w,2012-04-11,19:00,,-2.4%,,4.8%
CAD::Housing Starts::none,2012-04-11,20:15,,215.60K,200.00K,205.30K
USD::Import Price Index::m/m,2012-04-11,20:30,,1.3%,0.8%,-0.1%
MXN::Industrial Production::y/y,2012-04-11,21:00,,5.9%,4.4%,4.2%
USD::Crude Oil Inventories::none,2012-04-11,22:30,,2.791M,2.125M,9.009M
USD::Gasoline Inventories::none,2012-04-11,22:30,,-4.277M,-1.344M,-1.457M
NA::Israel - Passover II::none,2012-04-12,All Day,,,,
USD::10-Year Note Auction::none,2012-04-12,01:00,,2.043%,,2.076%
USD::Federal Budget Balance::none,2012-04-12,02:00,,-198.2B,-196.0B,-232.0B
USD::Fed's Balance Sheet::none,2012-04-12,04:30,,"2,867.20B",,"2,865.48B"
NZD::Business NZ PMI::none,2012-04-12,06:30,,54.5,,57.7
KRW::Unemployment Rate::none,2012-04-12,07:00,,3.4%,3.5%,3.7%
JPY::M2 Money Stock::y/y,2012-04-12,07:50,,3.0%,2.8%,2.9%
JPY::PPI::y/y,2012-04-12,07:50,,0.6%,0.3%,0.6%
AUD::MI Inflation Expectations::none,2012-04-12,09:00,,3.3%,,2.7%
AUD::Employment Change::none,2012-04-12,09:30,,44.0K,6.0K,-15.4K
AUD::Unemployment Rate::none,2012-04-12,09:30,,5.2%,5.3%,5.2%
EUR::French CPI::m/m,2012-04-12,13:30,,0.8%,0.6%,0.4%
INR::Industrial Production::y/y,2012-04-12,13:30,,4.1%,6.6%,1.1%
EUR::French Current Account::none,2012-04-12,14:45,,-5.00B,,-4.40B
SEK::CPI::y/y,2012-04-12,15:30,,1.5%,1.5%,1.9%
EUR::Dutch Retail Sales::y/y,2012-04-12,15:30,,0.90%,,0.80%
EUR::ECB Economic Bulletin::none,2012-04-12,16:00,,,,
CNY::M2 Money Stock::y/y,2012-04-12,16:00,,13.4%,13.1%,13.0%
GBP::Trade Balance::none,2012-04-12,16:30,,-8.8B,-7.7B,-7.9B
EUR::Greek Unemployment Rate::none,2012-04-12,17:00,,21.80%,,21.20%
EUR::Industrial Production::m/m,2012-04-12,17:00,,0.5%,-0.3%,0.0%
EUR::Portuguese CPI::m/m,2012-04-12,17:00,,1.20%,,0.10%
EUR::Italian 3-Year BTP Auction::none,2012-04-12,17:10,,3.89%,,2.76%
EUR::Italian 10-Year BTP Auction::none,2012-04-12,17:15,,5.57%,,5.24%
GBP::20-Year Treasury Gilt Auction::none,2012-04-12,17:30,,3.015%,,3.108%
USD::Continuing Jobless Claims::none,2012-04-12,20:30,,"3,251K","3,335K","3,349K"
USD::Core PPI::m/m,2012-04-12,20:30,,0.3%,0.2%,0.2%
RUB::Government Budget Balance::none,2012-04-12,20:30,,0.41T,0.18T,0.85T
USD::Initial Jobless Claims::none,2012-04-12,20:30,,380K,355K,367K
CAD::New Housing Price Index::m/m,2012-04-12,20:30,,0.3%,0.3%,0.1%
USD::PPI::m/m,2012-04-12,20:30,,0.0%,0.3%,0.4%
CAD::Trade Balance::none,2012-04-12,20:30,,0.3B,2.0B,2.0B
USD::Trade Balance::none,2012-04-12,20:30,,-46.0B,-52.0B,-52.5B
USD::Bloomberg Consumer Confidence::none,2012-04-12,21:45,,33.6,,34.3
USD::Natural Gas Storage::none,2012-04-12,22:30,,8B,25B,42B
NA::Bulgaria - Good Friday::none,2012-04-13,All Day,,,,
NA::Greece - Good Friday::none,2012-04-13,All Day,,,,
NA::Israel - Passover II::none,2012-04-13,All Day,,,,
NA::Lebanon - Good Friday::none,2012-04-13,All Day,,,,
USD::30-Year Bond Auction::none,2012-04-13,01:00,,3.230%,,3.383%
PEN::Interest Rate Decision::none,2012-04-13,07:00,,4.25%,4.25%,4.25%
KRW::Interest Rate Decision::none,2012-04-13,09:00,,3.25%,3.25%,3.25%
CNY::Fixed Asset Investment::y/y,2012-04-13,10:00,,20.9%,20.8%,21.5%
CNY::GDP::y/y,2012-04-13,10:00,,8.1%,8.3%,8.9%
CNY::Industrial Production::y/y,2012-04-13,10:00,,11.9%,11.5%,11.4%
CNY::Retail Sales::y/y,2012-04-13,10:00,,15.2%,15.0%,14.7%
SGD::Retail Sales::y/y,2012-04-13,13:00,,19.0%,,1.8%
EUR::Finnish CPI::y/y,2012-04-13,14:00,,2.90%,,3.10%
EUR::German CPI::m/m,2012-04-13,14:00,,0.3%,0.3%,0.3%
HUF::Industrial Output::y/y,2012-04-13,15:00,,1.10%,-1.00%,1.10%
EUR::Spanish CPI::m/m,2012-04-13,15:00,,0.7%,0.7%,0.1%
EUR::Dutch Trade Balance::none,2012-04-13,15:30,,2.87B,,3.87B
EUR::Italian Industrial Production::m/m,2012-04-13,16:00,,-0.7%,-0.2%,-2.6%
GBP::PPI Input::m/m,2012-04-13,16:30,,1.9%,1.2%,2.5%
GBP::PPI Output::m/m,2012-04-13,16:30,,0.6%,0.4%,0.6%
EUR::Italian CPI::m/m,2012-04-13,17:00,,0.5%,0.5%,0.5%
PLN::CPI::y/y,2012-04-13,20:00,,3.9%,3.9%,4.3%
BRL::Retail Sales::y/y,2012-04-13,20:00,,9.6%,9.0%,7.3%
USD::CPI::y/y,2012-04-13,20:30,mar,2.7%,,2.9%
USD::Core CPI::y/y,2012-04-13,20:30,mar,2.3%,,2.2%
USD::CPI::m/m,2012-04-13,20:30,,0.3%,0.3%,0.4%
USD::Core CPI::m/m,2012-04-13,20:30,,0.2%,0.2%,0.1%
USD::Michigan 1-Year Inflation Expectations::none,2012-04-13,21:55,,3.4%,,3.9%
USD::Michigan Consumer Sentiment::none,2012-04-13,21:55,,75.7,76.2,76.2
USD::U.S. Baker Hughes Oil Rig Count::none,2012-04-14,01:00,,1322,,1329
ARS::CPI::m/m,2012-04-14,03:00,,0.9%,0.8%,0.7%
AUD::CFTC AUD speculative net positions::none,2012-04-14,03:30,,39.4K,,49.3K
CAD::CFTC CAD speculative net positions::none,2012-04-14,03:30,,28.0K,,29.5K
CHF::CFTC CHF speculative net positions::none,2012-04-14,03:30,,-9.9K,,-14.7K
EUR::CFTC EUR speculative net positions::none,2012-04-14,03:30,,-101.4K,,-79.5K
GBP::CFTC GBP speculative net positions::none,2012-04-14,03:30,,-18.8K,,-8.8K
USD::CFTC Gold speculative net positions::none,2012-04-14,03:30,,136.7K,,141.8K
JPY::CFTC JPY speculative net positions::none,2012-04-14,03:30,,-66.1K,,-65.1K
MXN::CFTC MXN speculative net positions::none,2012-04-14,03:30,,68.6K,,84.5K
NZD::CFTC NZD speculative net positions::none,2012-04-14,03:30,,7.2K,,5.8K
USD::CFTC Silver speculative net positions::none,2012-04-14,03:30,,18.2K,,20.1K
USD::CFTC Crude Oil speculative net positions::none,2012-04-14,04:30,,197.6k,,215.6k
RUB::CFTC RUB speculative positions::none,2012-04-14,04:30,,9.5K,,8.8K
NA::Egypt - Easter::none,2012-04-15,All Day,,,,
KRW::Trade Balance::none,2012-04-15,11:00,,2.50B,,2.33B
ILS::CPI::y/y,2012-04-15,23:00,mar,1.9%,,1.7%
ILS::CPI::m/m,2012-04-15,23:30,,0.40%,0.30%,0.00%
NA::Bulgaria - Easter::none,2012-04-16,All Day,,,,
NA::Egypt - Sham El Nessim::none,2012-04-16,All Day,,,,
NA::Greece - Easter::none,2012-04-16,All Day,,,,
NA::Lebanon - Easter::none,2012-04-16,All Day,,,,
NA::Romania - Easter::none,2012-04-16,All Day,,,,
NZD::FPI::m/m,2012-04-16,06:45,,-1.0%,,0.6%
GBP::Rightmove House Price Index::m/m,2012-04-16,07:00,,2.9%,,1.6%
JPY::BoJ Governor Shirakawa Speaks::none,2012-04-16,14:15,,,,
INR::WPI Inflation::y/y,2012-04-16,14:30,,6.89%,6.70%,6.95%
TRY::Consumer Confidence::none,2012-04-16,15:00,,93.90,,93.20
TRY::Quarterly 3-month Jobless Average::none,2012-04-16,15:00,,10.20%,10.30%,9.80%
CHF::PPI::m/m,2012-04-16,15:15,,0.3%,0.5%,0.8%
EUR::Italian Trade Balance::none,2012-04-16,16:00,,-1.11B,-2.27B,-4.35B
NOK::Trade Balance::none,2012-04-16,16:00,,46.40B,,45.30B
EUR::Trade Balance::none,2012-04-16,17:00,,3.7B,4.3B,5.3B
ILS::GDP Annualized::q/q,2012-04-16,18:00,,3.40%,,3.40%
RUB::Industrial Production::y/y,2012-04-16,20:00,,2.00%,4.80%,6.50%
USD::Core Retail Sales::m/m,2012-04-16,20:30,,0.8%,0.6%,0.9%
CAD::Foreign Securities Purchases::none,2012-04-16,20:30,,12.50B,7.23B,-4.28B
USD::NY Empire State Manufacturing Index::none,2012-04-16,20:30,,6.6,18.0,20.2
USD::Retail Sales::m/m,2012-04-16,20:30,,0.8%,0.3%,1.0%
USD::Overall Net Capital Flow::none,2012-04-16,21:00,,107.70B,,3.10B
USD::TIC Net Long-Term Transactions::none,2012-04-16,21:00,,10.1B,41.3B,102.4B
"USD::US Foreign Buying, T-bonds::none",2012-04-16,21:00,,15.35B,,83.94B
USD::Business Inventories::m/m,2012-04-16,22:00,,0.6%,0.6%,0.8%
USD::NAHB Housing Market Index::none,2012-04-16,22:00,,25,28,28
PEN::GDP::y/y,2012-04-16,23:00,,7.18%,6.20%,5.38%
PEN::Unemployment Rate::none,2012-04-16,23:00,,8.7%,8.5%,8.3%
USD::3-Month Bill Auction::none,2012-04-16,23:30,,0.080%,,0.085%
USD::6-Month Bill Auction::none,2012-04-16,23:30,,0.135%,,0.150%
AUD::New Motor Vehicle Sales::m/m,2012-04-17,09:30,,4.0%,,0.2%
AUD::RBA Meeting Minutes::none,2012-04-17,09:30,,,,
SGD::Trade Balance::none,2012-04-17,09:30,,2.45B,,5.48B
CNY::FDI::none,2012-04-17,10:00,,-2.80%,,-0.56%
PHP::Industrial Production::y/y,2012-04-17,11:30,,5.2%,0.7%,0.5%
JPY::Industrial Production::m/m,2012-04-17,12:30,,-1.6%,-1.2%,-1.2%
JPY::Household Confidence::none,2012-04-17,13:00,,40.3,,39.9
INR::Interest Rate Decision::none,2012-04-17,13:30,,8.00%,8.25%,8.50%
GBP::CPI::m/m,2012-04-17,16:30,,0.3%,0.3%,0.6%
GBP::CPI::y/y,2012-04-17,16:30,,3.5%,3.5%,3.4%
GBP::Core CPI::y/y,2012-04-17,16:30,,2.5%,2.4%,2.4%
GBP::House Price Index::y/y,2012-04-17,16:30,,0.3%,0.4%,0.0%
GBP::RPI::y/y,2012-04-17,16:30,,3.6%,3.6%,3.7%
EUR::Spanish 12-Month Letras Auction::none,2012-04-17,16:30,,2.623%,,1.418%
EUR::CPI::y/y,2012-04-17,17:00,,2.7%,2.6%,2.6%
EUR::Core CPI::y/y,2012-04-17,17:00,,1.6%,,1.5%
EUR::German ZEW Economic Sentiment::none,2012-04-17,17:00,,23.4,20.0,22.3
EUR::ZEW Economic Sentiment::none,2012-04-17,17:00,,13.1,10.7,11.0
USD::Building Permits::none,2012-04-17,20:30,,0.747M,0.710M,0.715M
EUR::ECB President Draghi Speaks::none,2012-04-17,20:30,,,,
USD::Housing Starts::none,2012-04-17,20:30,,0.654M,0.705M,0.694M
CAD::Manufacturing Sales::m/m,2012-04-17,20:30,,-0.30%,-1.00%,-1.30%
CAD::New Motor Vehicle Sales::m/m,2012-04-17,20:30,,-6.7%,,15.4%
USD::Redbook::m/m,2012-04-17,20:55,,0.20%,,0.80%
CAD::BoC Interest Rate Decision::none,2012-04-17,21:00,,1.00%,1.00%,1.00%
USD::Capacity Utilization Rate::none,2012-04-17,21:15,,78.6%,78.6%,78.7%
USD::Industrial Production::m/m,2012-04-17,21:15,,0.0%,0.3%,0.0%
USD::4-Week Bill Auction::none,2012-04-17,23:30,,0.065%,,0.080%
NZD::GlobalDairyTrade Price Index::none,2012-04-18,04:00,,-9.90%,,0.60%
USD::API Weekly Crude Oil Stock::none,2012-04-18,04:30,,3.41M,1.57M,6.58M
USD::API Weekly Gasoline Stock::none,2012-04-18,04:30,,-2.60M,-0.92M,1.18M
CLP::Interest Rate Decision::none,2012-04-18,05:00,,5.00%,5.00%,5.00%
AUD::MI Leading Index::m/m,2012-04-18,08:30,,0.2%,,0.6%
SEK::Interest Rate Decision::none,2012-04-18,15:30,,1.50%,1.50%,1.50%
ZAR::CPI::m/m,2012-04-18,16:00,,1.10%,1.10%,0.60%
EUR::Current Account::none,2012-04-18,16:00,,-1.3B,5.0B,3.7B
EUR::Spanish House Price Index::y/y,2012-04-18,16:00,,-7.20%,-5.90%,-6.80%
GBP::Average Earnings Index +Bonus::none,2012-04-18,16:30,,1.1%,1.3%,1.3%
GBP::BoE MPC Meeting Minutes::none,2012-04-18,16:30,,,,
GBP::Claimant Count Change::none,2012-04-18,16:30,,3.6K,7.0K,4.5K
GBP::Unemployment Rate::none,2012-04-18,16:30,,8.3%,8.4%,8.4%
EUR::German House Price Index::m/m,2012-04-18,17:00,,0.4%,,-0.5%
CHF::ZEW Expectations::none,2012-04-18,17:00,,2.1,-8.0,0.0
EUR::German 2-Year Schatz Auction::none,2012-04-18,17:30,,0.140%,,0.310%
EUR::Spanish Trade Balance::none,2012-04-18,18:30,,-3.75B,-3.90B,-3.65B
USD::MBA Mortgage Applications::w/w,2012-04-18,19:00,,6.9%,,-2.4%
ZAR::Retail Sales::y/y,2012-04-18,19:00,,7.20%,4.80%,4.20%
RUB::Retail Sales::y/y,2012-04-18,21:00,,7.3%,7.0%,7.8%
RUB::Unemployment Rate::none,2012-04-18,21:00,,6.5%,6.5%,6.5%
CAD::BoC Monetary Policy Report::none,2012-04-18,22:30,,,,
USD::Crude Oil Inventories::none,2012-04-18,22:30,,3.856M,1.363M,2.791M
USD::Gasoline Inventories::none,2012-04-18,22:30,,-3.671M,-0.931M,-4.277M
USD::Fed's Balance Sheet::none,2012-04-19,04:30,,"2,875.47B",,"2,867.20B"
BRL::Interest Rate Decision::none,2012-04-19,05:00,,9.00%,9.00%,9.75%
JPY::BoJ Governor Shirakawa Speaks::none,2012-04-19,06:30,,,,
NZD::CPI::q/q,2012-04-19,06:45,,0.5%,0.6%,-0.3%
JPY::Adjusted Trade Balance::none,2012-04-19,07:50,,-0.62T,-0.43T,-0.32T
AUD::NAB Quarterly Business Confidence::none,2012-04-19,09:30,,-1.00,,1.00
EUR::Dutch Unemployment Rate::none,2012-04-19,15:30,,5.90%,6.00%,5.90%
EUR::Italian Industrial New Orders::m/m,2012-04-19,16:00,,-2.5%,-1.1%,-7.7%
EUR::Spanish 10-Year Obligacion Auction::none,2012-04-19,16:30,,5.743%,,5.338%
EUR::Spanish 2-Year Bonos Auction::none,2012-04-19,16:30,,3.463%,,2.069%
EUR::French 2-Year BTAN Auction::none,2012-04-19,17:00,,0.85%,,0.70%
EUR::French 3-Year BTAN Auction::none,2012-04-19,17:00,,1.06%,,1.09%
EUR::French 5-Year BTAN Auction::none,2012-04-19,17:00,,1.83%,,1.78%
PLN::Industrial Output::y/y,2012-04-19,20:00,,0.70%,4.70%,4.60%
PLN::PPI::y/y,2012-04-19,20:00,,4.50%,4.80%,6.30%
CAD::BoC Gov Carney Speaks::none,2012-04-19,20:10,,,,
USD::Continuing Jobless Claims::none,2012-04-19,20:30,,"3,297K","3,280K","3,271K"
USD::Initial Jobless Claims::none,2012-04-19,20:30,,386K,370K,388K
USD::Bloomberg Consumer Confidence::none,2012-04-19,21:45,,34.3,,33.6
EUR::Consumer Confidence::none,2012-04-19,22:00,,-19.8,-19.0,-19.1
USD::Existing Home Sales::none,2012-04-19,22:00,,4.48M,4.62M,4.60M
USD::Philadelphia Fed Manufacturing Index::none,2012-04-19,22:00,,8.5,12.0,12.5
USD::Natural Gas Storage::none,2012-04-19,22:30,,25B,25B,8B
USD::US Leading Index::m/m,2012-04-19,23:00,mar,0.3%,0.2%,0.7%
JPY::Tertiary Industry Activity Index::m/m,2012-04-20,07:50,,0.0%,0.8%,-0.6%
AUD::Import Price Index::q/q,2012-04-20,09:30,,-1.2%,-1.0%,2.5%
EUR::German PPI::m/m,2012-04-20,14:00,,0.6%,0.4%,0.4%
EUR::German PPI::y/y,2012-04-20,14:00,,3.3%,3.1%,3.2%
EUR::German Business Expectations::none,2012-04-20,16:00,,102.7,102.5,102.7
EUR::German Current Assessment::none,2012-04-20,16:00,,117.5,117.0,117.4
EUR::German Ifo Business Climate Index::none,2012-04-20,16:00,,99.1,,99.3
GBP::Retail Sales::m/m,2012-04-20,16:30,,1.8%,0.5%,-0.8%
GBP::Retail Sales::y/y,2012-04-20,16:30,,3.3%,1.4%,1.0%
EUR::Spanish industrial New Orders::y/y,2012-04-20,17:00,,-0.3%,-1.0%,0.5%
CAD::CPI::m/m,2012-04-20,20:30,,0.4%,1.0%,0.4%
CAD::CPI::y/y,2012-04-20,20:30,,1.9%,2.0%,2.6%
CAD::Core CPI::m/m,2012-04-20,20:30,,0.3%,,0.4%
CAD::Leading Indicators::m/m,2012-04-20,20:30,,0.4%,1.0%,0.7%
MXN::Unemployment Rate n.s.a.::none,2012-04-20,21:00,,4.6%,4.9%,5.3%
NA::Bulgaria - Holiday::none,2012-04-21,All Day,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,2012-04-21,01:00,,1337,,1322
ARS::Economic Activity::y/y,2012-04-21,03:00,,5.2%,5.4%,5.5%
ARS::Industrial Production::y/y,2012-04-21,03:00,,2.1%,1.9%,2.7%
AUD::CFTC AUD speculative net positions::none,2012-04-21,03:30,,48.4K,,39.4K
CAD::CFTC CAD speculative net positions::none,2012-04-21,03:30,,38.0K,,28.0K
CHF::CFTC CHF speculative net positions::none,2012-04-21,03:30,,-13.8K,,-9.9K
EUR::CFTC EUR speculative net positions::none,2012-04-21,03:30,,-118.1K,,-101.4K
GBP::CFTC GBP speculative net positions::none,2012-04-21,03:30,,-13.1K,,-18.8K
USD::CFTC Gold speculative net positions::none,2012-04-21,03:30,,142.0K,,136.7K
JPY::CFTC JPY speculative net positions::none,2012-04-21,03:30,,-57.8K,,-66.1K
MXN::CFTC MXN speculative net positions::none,2012-04-21,03:30,,46.1K,,68.6K
NZD::CFTC NZD speculative net positions::none,2012-04-21,03:30,,11.9K,,7.2K
USD::CFTC Silver speculative net positions::none,2012-04-21,03:30,,18.4K,,18.2K
USD::CFTC Crude Oil speculative net positions::none,2012-04-21,04:30,,213.6k,,197.6k
RUB::CFTC RUB speculative positions::none,2012-04-21,04:30,,4.8K,,9.5K
COP::Industrial Production::y/y,2012-04-21,05:00,,4.5%,3.7%,2.4%
NA::Türkiye - National Sovereignity Day::none,2012-04-23,All Day,,,,
AUD::PPI::q/q,2012-04-23,09:30,,-0.3%,0.4%,0.3%
EUR::French Business Survey::none,2012-04-23,14:45,,95,96,98
TWD::Industrial Production::y/y,2012-04-23,16:00,,-3.42%,-6.80%,8.40%
EUR::Italian Consumer Confidence::none,2012-04-23,16:00,,89.0,96.5,96.3
EUR::German 12-Month Bubill Auction::none,2012-04-23,17:30,,0.074%,,0.077%
ILS::Trade Balance::none,2012-04-23,18:00,,"-1,409.6M",,"-1,889.5M"
EUR::French 12-Month BTF Auction::none,2012-04-23,20:30,,0.250%,,0.249%
EUR::French 3-Month BTF Auction::none,2012-04-23,20:30,,0.090%,,0.084%
EUR::French 6-Month BTF Auction::none,2012-04-23,20:30,,0.121%,,0.119%
CAD::Wholesale Sales::m/m,2012-04-23,20:30,,1.6%,-1.0%,-1.1%
MXN::Retail Sales::y/y,2012-04-23,21:00,,7.6%,5.0%,4.4%
ILS::Interest Rate Decision::none,2012-04-23,22:30,,2.50%,2.50%,2.50%
USD::3-Month Bill Auction::none,2012-04-23,23:30,,0.080%,,0.080%
USD::6-Month Bill Auction::none,2012-04-23,23:30,,0.130%,,0.135%
ARS::Trade Balance::none,2012-04-24,03:00,,"1,077M",902M,"1,341M"
NZD::Visitor Arrivals::m/m,2012-04-24,06:45,,2.3%,,-4.8%
