EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2008-04-26,03:30,120.9K,120.9K,,,114.9K,114.9K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2008-04-26,03:30,7.9K,7.9K,,,6.6K,6.6K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2008-04-26,03:30,41.3K,41.3K,,,40.5K,40.5K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2008-04-26,04:30,79.9k,79.9k,,,63.5k,63.5k,
JPY::Large Retailers' Sales::m/m,JPY,Large Retailers' Sales (MoM),,2008-04-28,07:50,0.20%,0.20%,,0.00%,1.20%,1.20%,1.30%
JPY::Retail Sales::y/y,JPY,Retail Sales (YoY),,2008-04-28,07:50,1.1%,1.0%,1.1%,0.0%,3.2%,3.2%,3.1%
EUR::GfK German Consumer Climate::none,EUR,GfK German Consumer Climate,,2008-04-28,14:00,5.9,5.9,,4.6,4.6,4.6,
CHF::SNB Board Member Jordan Speaks::none,CHF,SNB Board Member Jordan Speaks,,2008-04-28,14:00,0.00,0.00,,0.00,0.00,0.00,
EUR::ECB President Trichet Speaks::none,EUR,ECB President Trichet Speaks,,2008-04-28,15:00,0.00,0.00,,0.00,0.00,0.00,
NZD::Trade Balance::m/m,NZD,Trade Balance (MoM),,2008-04-29,06:45,-50M,-44M,-50M,400M,259M,259M,258M
AUD::NAB Business Confidence::none,AUD,NAB Business Confidence,,2008-04-29,09:30,-4,-4,,0,6,6,-4
CHF::Consumption Indicator::none,CHF,Consumption Indicator,,2008-04-29,16:00,2.29,2.29,,0.00,2.32,2.32,2.19
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM),,2008-04-29,16:30,0.8%,0.8%,,0.0%,0.8%,0.8%,
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals,,2008-04-29,16:30,64K,64K,,65K,73K,73K,
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2008-04-29,16:30,8.1B,8.1B,,8.4B,9.8B,9.8B,9.7B
GBP::CBI Distributive Trades Survey::none,GBP,CBI Distributive Trades Survey,,2008-04-29,18:00,-26,-26,,-3,1,1,
USD::S&P/CS HPI Composite - 20 n.s.a.::y/y,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY),,2008-04-29,21:00,-12.7%,-12.7%,,-12.1%,-10.7%,-10.7%,
USD::CB Consumer Confidence::none,USD,CB Consumer Confidence,,2008-04-29,22:00,62.3,62.3,,61.5,64.5,64.5,
GBP::BoE MPC Member Blanchflower Speaks::none,GBP,BoE MPC Member Blanchflower Speaks,,2008-04-30,01:00,0.00,0.00,,0.00,0.00,0.00,
NZD::Building Consents::m/m,NZD,Building Consents (MoM),,2008-04-30,06:45,-9.1%,-9.1%,,0.0%,-6.5%,-6.5%,
GBP::GfK Consumer Confidence::none,GBP,GfK Consumer Confidence,,2008-04-30,07:00,-24,-29,-24,-20,-19,-19,-12
JPY::Household Spending::y/y,JPY,Household Spending (YoY),,2008-04-30,07:30,-1.6%,-1.6%,,0.4%,0.0%,0.0%,
JPY::Unemployment Rate::none,JPY,Unemployment Rate,,2008-04-30,07:30,3.8%,3.8%,,3.9%,3.9%,3.9%,
JPY::Industrial Production::m/m,JPY,Industrial Production (MoM),,2008-04-30,07:50,-3.1%,-3.1%,,-0.7%,1.6%,1.6%,
JPY::BoJ Interest Rate Decision::none,JPY,BoJ Interest Rate Decision,,2008-04-30,08:00,0.50%,0.50%,,0.50%,0.50%,0.50%,
NZD::ANZ Business Confidence::none,NZD,ANZ Business Confidence,,2008-04-30,11:00,-54.80,-54.80,,0.00,-57.90,-57.90,-43.90
JPY::Housing Starts::y/y,JPY,Housing Starts (YoY),,2008-04-30,13:00,-15.6%,-15.6%,,-6.5%,-5.0%,-5.0%,
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate,,2008-04-30,15:55,7.9%,7.9%,,7.8%,7.8%,7.8%,7.9%
EUR::CPI::y/y,EUR,CPI (YoY),,2008-04-30,17:00,3.3%,3.6%,3.3%,3.4%,3.5%,3.5%,3.6%
EUR::Consumer Confidence::none,EUR,Consumer Confidence,,2008-04-30,17:00,-12.0,-12.0,,-13.0,-12.0,-12.0,
EUR::Italian CPI::m/m,EUR,Italian CPI (MoM),,2008-04-30,17:00,0.1%,0.2%,0.1%,0.3%,0.5%,0.5%,
EUR::Unemployment Rate::none,EUR,Unemployment Rate,,2008-04-30,17:00,7.1%,7.1%,,7.1%,7.1%,7.1%,
EUR::ECB President Trichet Speaks::none,EUR,ECB President Trichet Speaks,,2008-04-30,19:55,0.00,0.00,,0.00,0.00,0.00,
USD::ADP Nonfarm Employment Change::none,USD,ADP Nonfarm Employment Change,,2008-04-30,20:15,10K,13K,10K,-60K,8K,8K,
USD::Employment Cost Index::q/q,USD,Employment Cost Index (QoQ),,2008-04-30,20:30,0.7%,0.7%,,0.8%,0.8%,0.8%,
CAD::GDP::m/m,CAD,GDP (MoM),,2008-04-30,20:30,-0.2%,-0.2%,,0.2%,0.6%,0.6%,
USD::GDP::q/q,USD,GDP (QoQ),,2008-04-30,20:30,0.6%,0.9%,0.6%,0.2%,0.6%,0.6%,
USD::GDP Price Index::q/q,USD,GDP Price Index (QoQ),,2008-04-30,20:30,0.0%,2.7%,0.0%,3.0%,2.6%,2.6%,2.7%
CAD::IPPI::m/m,CAD,IPPI (MoM),,2008-04-30,20:30,1.7%,1.7%,,0.9%,0.1%,0.1%,0.9%
CAD::RMPI::m/m,CAD,RMPI (MoM),,2008-04-30,20:30,6.6%,6.6%,,1.9%,0.5%,0.5%,3.4%
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2008-04-30,22:30,3.800M,3.800M,,0.000M,2.400M,2.400M,
USD::Chicago PMI::none,USD,Chicago PMI,,2008-04-30,22:45,48.3,48.3,,47.5,48.2,48.2,
USD::Fed Interest Rate Decision::none,USD,Fed Interest Rate Decision,,2008-05-01,02:15,2.00%,2.00%,,2.00%,2.25%,2.25%,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2008-05-01,04:30,888.13B,888.13B,,,885.78B,885.78B,
AUD::AIG Manufacturing Index::none,AUD,AIG Manufacturing Index,,2008-05-01,07:30,52.7,52.7,,0.0,51.2,51.2,
JPY::Average Cash Earnings::y/y,JPY,Average Cash Earnings (YoY),,2008-05-01,09:30,1.2%,1.5%,1.2%,1.2%,1.5%,1.5%,1.3%
AUD::Building Approvals::m/m,AUD,Building Approvals (MoM),,2008-05-01,09:30,-5.7%,-5.7%,,-0.4%,0.1%,0.1%,
MXN::1st Half-Month CPI::none,MXN,1st Half-Month CPI  (Apr),apr,2008-05-01,17:00,0.06%,0.06%,,,0.48%,0.48%,
MXN::1st Half-Month Core CPI::none,MXN,1st Half-Month Core CPI  (Apr),apr,2008-05-01,17:00,0.25%,0.25%,,,0.33%,0.33%,
USD::5-Year Note Auction::none,USD,5-Year Note Auction  (Apr),apr,2008-05-01,17:00,3.13%,3.13%,,,2.50%,2.50%,
USD::All Car Sales::none,USD,All Car Sales  (Apr),apr,2008-05-01,17:00,7.33M,7.33M,,,7.28M,7.28M,
USD::All Truck Sales::none,USD,All Truck Sales  (Apr),apr,2008-05-01,17:00,6.94M,6.94M,,,7.51M,7.51M,
GBP::Average Earnings ex Bonus::none,GBP,Average Earnings ex Bonus  (Apr),apr,2008-05-01,17:00,4.40%,4.40%,,,4.10%,4.10%,
USD::Average Weekly Hours::none,USD,Average Weekly Hours  (Apr),apr,2008-05-01,17:00,34.50,34.50,,,34.60,34.60,
INR::Bank Loan Growth::none,INR,Bank Loan Growth  (Apr),apr,2008-05-01,17:00,23.01%,23.01%,,,22.10%,22.10%,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Apr),apr,2008-05-01,17:00,0.55B,0.55B,,,0.86B,0.86B,
CAD::Budget Balance::none,CAD,Budget Balance  (Apr),apr,2008-05-01,17:00,-1.08B,-1.08B,,,-1.20B,-1.20B,
CAD::Budget Balance::y/y,CAD,Budget Balance (YoY)  (Apr),apr,2008-05-01,17:00,-0.86B,-0.86B,,,11.43B,11.43B,
USD::CB Employment Trends Index::none,USD,CB Employment Trends Index  (Apr),apr,2008-05-01,17:00,119.80,119.80,,,120.70,120.70,
GBP::CPI::m/m,GBP,CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.80%,0.80%,,,0.40%,0.40%,
KRW::CPI::m/m,KRW,CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.60%,0.60%,,,0.90%,0.90%,
MXN::CPI::m/m,MXN,CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.23%,0.23%,,,0.72%,0.72%,
SEK::CPI::m/m,SEK,CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.50%,0.50%,,,0.90%,0.90%,
CAD::CPI::y/y,CAD,CPI (YoY)  (Apr),apr,2008-05-01,17:00,1.70%,1.70%,,,1.40%,1.40%,
CHF::CPI::y/y,CHF,CPI (YoY)  (Apr),apr,2008-05-01,17:00,2.30%,2.30%,,,2.60%,2.60%,
KRW::CPI::y/y,KRW,CPI (YoY)  (Apr),apr,2008-05-01,17:00,4.10%,4.10%,,,3.90%,3.90%,
MXN::CPI::y/y,MXN,CPI (YoY)  (Apr),apr,2008-05-01,17:00,4.55%,4.55%,,,4.25%,4.25%,
SEK::CPI::y/y,SEK,CPI (YoY)  (Apr),apr,2008-05-01,17:00,3.40%,3.40%,,,3.40%,3.40%,
"USD::CPI Index, n.s.a.::none",USD,"CPI Index, n.s.a.  (Apr)",apr,2008-05-01,17:00,214.82,214.82,,,213.53,213.53,
SEK::CPIF (CPI at constant interest rates)::m/m,SEK,CPIF (CPI at constant interest rates) (MoM)  (Apr),apr,2008-05-01,17:00,0.40%,0.40%,,,0.80%,0.80%,
SEK::CPIF (CPI at constant interest rates)::y/y,SEK,CPIF (CPI at constant interest rates) (YoY)  (Apr),apr,2008-05-01,17:00,2.50%,2.50%,,,2.60%,2.60%,
INR::Cash Reserve Ratio::none,INR,Cash Reserve Ratio  (Apr),apr,2008-05-01,17:00,7.53%,7.53%,,,7.50%,7.50%,
USD::Chain Store Sales::m/m,USD,Chain Store Sales (MoM)  (Apr),apr,2008-05-01,17:00,3.50%,3.50%,,,-0.50%,-0.50%,
USD::Chain Store Sales::w/w,USD,Chain Store Sales (WoW)  (Apr),apr,2008-05-01,17:00,0.35%,0.35%,,,0.06%,0.06%,
USD::Chain Store Sales::y/y,USD,Chain Store Sales (YoY)  (Apr),apr,2008-05-01,17:00,1.53%,1.53%,,,1.13%,1.13%,
USD::Challenger Job Cuts::none,USD,Challenger Job Cuts  (Apr),apr,2008-05-01,17:00,90.02K,90.02K,,,53.58K,53.58K,
USD::Chicago Fed National Activity::none,USD,Chicago Fed National Activity  (Apr),apr,2008-05-01,17:00,-1.11,-1.11,,,-1.28,-1.28,
USD::Cleveland CPI::m/m,USD,Cleveland CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.20%,0.20%,,,0.20%,0.20%,
MXN::Consumer Confidence::none,MXN,Consumer Confidence  (Apr),apr,2008-05-01,17:00,97.90,97.90,,,102.20,102.20,
SEK::Consumer Confidence::none,SEK,Consumer Confidence  (Apr),apr,2008-05-01,17:00,95.00,95.00,,,99.00,99.00,
MXN::Consumer Confidence n.s.a.::none,MXN,Consumer Confidence n.s.a.  (Apr),apr,2008-05-01,17:00,97.80,97.80,,,102.70,102.70,
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims  (Apr),apr,2008-05-01,17:00,"2,967.73K","2,967.73K",,,"2,926.38K","2,926.38K",
MXN::Core CPI::m/m,MXN,Core CPI (MoM)  (Apr),apr,2008-05-01,17:00,0.39%,0.39%,,,0.49%,0.49%,
CAD::Core CPI::y/y,CAD,Core CPI (YoY)  (Apr),apr,2008-05-01,17:00,1.50%,1.50%,,,1.30%,1.30%,
USD::Core CPI Index::none,USD,Core CPI Index  (Apr),apr,2008-05-01,17:00,214.56,214.56,,,214.42,214.42,
USD::Core PCE Price Index::y/y,USD,Core PCE Price Index (YoY)  (Apr),apr,2008-05-01,17:00,2.20%,2.20%,,,2.20%,2.20%,
GBP::Core PPI Output::m/m,GBP,Core PPI Output (MoM)  (Apr),apr,2008-05-01,17:00,0.30%,0.30%,,,0.40%,0.40%,
GBP::Core PPI Output::y/y,GBP,Core PPI Output (YoY)  (Apr),apr,2008-05-01,17:00,2.60%,2.60%,,,2.20%,2.20%,
GBP::Core RPI::m/m,GBP,Core RPI (MoM)  (Apr),apr,2008-05-01,17:00,0.90%,0.90%,,,0.50%,0.50%,
GBP::Core RPI::y/y,GBP,Core RPI (YoY)  (Apr),apr,2008-05-01,17:00,4.00%,4.00%,,,3.50%,3.50%,
GBP::Core Retail Sales::m/m,GBP,Core Retail Sales (MoM)  (Apr),apr,2008-05-01,17:00,-0.50%,-0.50%,,,-2.30%,-2.30%,
GBP::Core Retail Sales::y/y,GBP,Core Retail Sales (YoY)  (Apr),apr,2008-05-01,17:00,0.70%,0.70%,,,1.60%,1.60%,
KRW::Current Account::none,KRW,Current Account  (Apr),apr,2008-05-01,17:00,0.74B,0.74B,,,0.83B,0.83B,
USD::Dallas Fed Mfg Business Index::none,USD,Dallas Fed Mfg Business Index  (Apr),apr,2008-05-01,17:00,-31.10,-31.10,,,-30.10,-30.10,
USD::Dallas Fed PCE::none,USD,Dallas Fed PCE  (Apr),apr,2008-05-01,17:00,2.30%,2.30%,,,2.90%,2.90%,
USD::Dallas Fed Services Revenues::none,USD,Dallas Fed Services Revenues  (Apr),apr,2008-05-01,17:00,9.80,9.80,,,1.90,1.90,
INR::Deposit Growth::none,INR,Deposit Growth  (Apr),apr,2008-05-01,17:00,23.20%,23.20%,,,22.71%,22.71%,
USD::Domestic Truck Sales::none,USD,Domestic Truck Sales  (Apr),apr,2008-05-01,17:00,5.70M,5.70M,,,6.25M,6.25M,
USD::Durables Excluding Defense::m/m,USD,Durables Excluding Defense (MoM)  (Apr),apr,2008-05-01,17:00,0.20%,0.20%,,,-1.30%,-1.30%,
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks  (Apr),apr,2008-05-01,17:00,-0.73M,-0.73M,,,-2.06M,-2.06M,
MXN::Economic Activity::m/m,MXN,Economic Activity (MoM)  (Apr),apr,2008-05-01,17:00,0.88%,0.88%,,,-0.61%,-0.61%,
MXN::Economic Activity::y/y,MXN,Economic Activity (YoY)  (Apr),apr,2008-05-01,17:00,6.11%,6.11%,,,-1.49%,-1.49%,
USD::Existing Home Sales::m/m,USD,Existing Home Sales (MoM)  (Apr),apr,2008-05-01,17:00,-1.20%,-1.20%,,,1.00%,1.00%,
USD::Export Price Index::m/m,USD,Export Price Index (MoM)  (Apr),apr,2008-05-01,17:00,0.50%,0.50%,,,1.60%,1.60%,
KRW::Export Price Index::y/y,KRW,Export Price Index (YoY)  (Apr),apr,2008-05-01,17:00,15.70%,15.70%,,,13.40%,13.40%,
CAD::Exports::none,CAD,Exports  (Apr),apr,2008-05-01,17:00,40.86B,40.86B,,,40.13B,40.13B,
INR::Exports (USD)::none,INR,Exports (USD)  (Apr),apr,2008-05-01,17:00,18.46B,18.46B,,,17.25B,17.25B,
KRW::Exports::y/y,KRW,Exports (YoY)  (Apr),apr,2008-05-01,17:00,26.40%,26.40%,,,18.40%,18.40%,
KRW::FX Reserves - USD::none,KRW,FX Reserves - USD  (Apr),apr,2008-05-01,17:00,260.48B,260.48B,,,264.25B,264.25B,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD  (Apr)",apr,2008-05-01,17:00,312.50B,312.50B,,,311.89B,311.89B,
USD::Factory orders ex transportation::m/m,USD,Factory orders ex transportation (MoM)  (Apr),apr,2008-05-01,17:00,3.10%,3.10%,,,1.20%,1.20%,
USD::Federal Budget Balance::none,USD,Federal Budget Balance  (Apr),apr,2008-05-01,17:00,159.30B,159.30B,,,-48.20B,-48.20B,
INR::Federal Fiscal Deficit::none,INR,Federal Fiscal Deficit  (Apr),apr,2008-05-01,17:00,329.39B,329.39B,,,"1,269.12B","1,269.12B",
MXN::Fiscal Balance::none,MXN,Fiscal Balance  (Apr),apr,2008-05-01,17:00,11.50B,11.50B,,,50.70B,50.70B,
CAD::Foreign Securities Purchases by Canadians::none,CAD,Foreign Securities Purchases by Canadians  (Apr),apr,2008-05-01,17:00,6.04B,6.04B,,,-3.23B,-3.23B,
CAD::Full Employment Change::none,CAD,Full Employment Change  (Apr),apr,2008-05-01,17:00,17.80K,17.80K,,,-31.50K,-31.50K,
USD::Gasoline Inventories::none,USD,Gasoline Inventories  (Apr),apr,2008-05-01,17:00,-2.83M,-2.83M,,,-2.44M,-2.44M,
USD::Government Payrolls::none,USD,Government Payrolls  (Apr),apr,2008-05-01,17:00,7.00K,7.00K,,,26.00K,26.00K,
MXN::Gross Fixed Investments::m/m,MXN,Gross Fixed Investments (MoM)  (Apr),apr,2008-05-01,17:00,0.30%,0.30%,,,-1.77%,-1.77%,
MXN::Gross Fixed Investments::y/y,MXN,Gross Fixed Investments (YoY)  (Apr),apr,2008-05-01,17:00,11.86%,11.86%,,,-0.29%,-0.29%,
GBP::Halifax House Price Index::y/y,GBP,Halifax House Price Index (YoY)  (Apr),apr,2008-05-01,17:00,-0.90%,-0.90%,,,1.10%,1.10%,
USD::House Price Index::none,USD,House Price Index  (Apr),apr,2008-05-01,17:00,210.70,210.70,,,213.00,213.00,
USD::House Price Index::m/m,USD,House Price Index (MoM)  (Apr),apr,2008-05-01,17:00,-1.10%,-1.10%,,,-0.90%,-0.90%,
USD::House Price Index::y/y,USD,House Price Index (YoY)  (Apr),apr,2008-05-01,17:00,-7.20%,-7.20%,,,-6.20%,-6.20%,
SEK::Household Lending Growth::y/y,SEK,Household Lending Growth (YoY)  (Apr),apr,2008-05-01,17:00,11.23%,11.23%,,,11.23%,11.23%,
USD::Housing Starts::m/m,USD,Housing Starts (MoM)  (Apr),apr,2008-05-01,17:00,0.80%,0.80%,,,-8.90%,-8.90%,
CAD::IPPI::y/y,CAD,IPPI (YoY)  (Apr),apr,2008-05-01,17:00,1.50%,1.50%,,,0.00%,0.00%,
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Apr),apr,2008-05-01,17:00,46.60,46.60,,,48.20,48.20,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Apr),apr,2008-05-01,17:00,46.50,46.50,,,45.60,45.60,
USD::ISM Non-Manufacturing Business Activity::none,USD,ISM Non-Manufacturing Business Activity  (Apr),apr,2008-05-01,17:00,51.10,51.10,,,51.70,51.70,
USD::ISM Non-Manufacturing Employment::none,USD,ISM Non-Manufacturing Employment  (Apr),apr,2008-05-01,17:00,49.70,49.70,,,47.40,47.40,
USD::ISM Non-Manufacturing New Orders::none,USD,ISM Non-Manufacturing New Orders  (Apr),apr,2008-05-01,17:00,50.30,50.30,,,49.30,49.30,
USD::ISM Non-Manufacturing Prices::none,USD,ISM Non-Manufacturing Prices  (Apr),apr,2008-05-01,17:00,70.80,70.80,,,69.80,69.80,
USD::ISM-New York Index::none,USD,ISM-New York Index  (Apr),apr,2008-05-01,17:00,420.70,420.70,,,422.90,422.90,
KRW::Import Price Index::y/y,KRW,Import Price Index (YoY)  (Apr),apr,2008-05-01,17:00,31.30%,31.30%,,,28.00%,28.00%,
CAD::Imports::none,CAD,Imports  (Apr),apr,2008-05-01,17:00,35.88B,35.88B,,,34.41B,34.41B,
KRW::Imports::y/y,KRW,Imports (YoY)  (Apr),apr,2008-05-01,17:00,29.30%,29.30%,,,26.70%,26.70%,
SEK::Industrial New Orders::y/y,SEK,Industrial New Orders (YoY)  (Apr),apr,2008-05-01,17:00,0.69%,0.69%,,,-2.69%,-2.69%,
KRW::Industrial Production::m/m,KRW,Industrial Production (MoM)  (Apr),apr,2008-05-01,17:00,0.70%,0.70%,,,-0.90%,-0.90%,
MXN::Industrial Production::m/m,MXN,Industrial Production (MoM)  (Apr),apr,2008-05-01,17:00,-0.81%,-0.81%,,,-0.63%,-0.63%,
SEK::Industrial Production::m/m,SEK,Industrial Production (MoM)  (Apr),apr,2008-05-01,17:00,-1.30%,-1.30%,,,-1.60%,-1.60%,
GBP::Industrial Production::y/y,GBP,Industrial Production (YoY)  (Apr),apr,2008-05-01,17:00,0.50%,0.50%,,,-1.30%,-1.30%,
KRW::Industrial Production::y/y,KRW,Industrial Production (YoY)  (Apr),apr,2008-05-01,17:00,11.20%,11.20%,,,10.80%,10.80%,
MXN::Industrial Production::y/y,MXN,Industrial Production (YoY)  (Apr),apr,2008-05-01,17:00,4.20%,4.20%,,,-4.45%,-4.45%,
SEK::Industrial Production::y/y,SEK,Industrial Production (YoY)  (Apr),apr,2008-05-01,17:00,0.30%,0.30%,,,-0.60%,-0.60%,
KRW::Interest Rate Decision::none,KRW,Interest Rate Decision  (Apr),apr,2008-05-01,17:00,5.00%,5.00%,,,5.00%,5.00%,
MXN::Interest Rate Decision::none,MXN,Interest Rate Decision  (Apr),apr,2008-05-01,17:00,7.50%,7.50%,,,7.50%,7.50%,
SEK::Interest Rate Decision::none,SEK,Interest Rate Decision  (Apr),apr,2008-05-01,17:00,4.25%,4.25%,,,4.25%,4.25%,
EUR::Italian Business Confidence::none,EUR,Italian Business Confidence  (Apr),apr,2008-05-01,17:00,102.10,102.10,,,105.40,105.40,
EUR::Italian CPI::y/y,EUR,Italian CPI (YoY)  (Apr),apr,2008-05-01,17:00,3.30%,3.30%,,,3.30%,3.30%,
EUR::Italian Consumer Confidence::none,EUR,Italian Consumer Confidence  (Apr),apr,2008-05-01,17:00,93.50,93.50,,,92.40,92.40,
EUR::Italian HICP::m/m,EUR,Italian HICP (MoM)  (Apr),apr,2008-05-01,17:00,0.60%,0.60%,,,1.60%,1.60%,
EUR::Italian HICP::y/y,EUR,Italian HICP (YoY)  (Apr),apr,2008-05-01,17:00,3.60%,3.60%,,,3.60%,3.60%,
EUR::Italian Industrial New Orders::m/m,EUR,Italian Industrial New Orders (MoM)  (Apr),apr,2008-05-01,17:00,0.08%,0.08%,,,-4.84%,-4.84%,
EUR::Italian Industrial New Orders::y/y,EUR,Italian Industrial New Orders (YoY)  (Apr),apr,2008-05-01,17:00,8.89%,8.89%,,,-5.15%,-5.15%,
EUR::Italian Industrial Production::y/y,EUR,Italian Industrial Production (YoY)  (Apr),apr,2008-05-01,17:00,3.80%,3.80%,,,0.60%,0.60%,
EUR::Italian Industrial Sales::m/m,EUR,Italian Industrial Sales (MoM)  (Apr),apr,2008-05-01,17:00,1.04%,1.04%,,,-1.46%,-1.46%,
EUR::Italian Industrial Sales::y/y,EUR,Italian Industrial Sales (YoY)  (Apr),apr,2008-05-01,17:00,13.91%,13.91%,,,-2.96%,-2.96%,
EUR::Italian Monthly Unemployment Rate::none,EUR,Italian Monthly Unemployment Rate  (Apr),apr,2008-05-01,17:00,6.80%,6.80%,,,6.30%,6.30%,
EUR::Italian PPI::m/m,EUR,Italian PPI (MoM)  (Apr),apr,2008-05-01,17:00,0.30%,0.30%,,,0.60%,0.60%,
EUR::Italian PPI::y/y,EUR,Italian PPI (YoY)  (Apr),apr,2008-05-01,17:00,5.50%,5.50%,,,5.80%,5.80%,
EUR::Italian Retail Sales::y/y,EUR,Italian Retail Sales (YoY)  (Apr),apr,2008-05-01,17:00,0.21%,0.21%,,,-0.10%,-0.10%,
EUR::Italian Trade Balance EU::none,EUR,Italian Trade Balance EU  (Apr),apr,2008-05-01,17:00,1.37B,1.37B,,,0.97B,0.97B,
EUR::Italian Trade Balance Non-EU::none,EUR,Italian Trade Balance Non-EU  (Apr),apr,2008-05-01,17:00,-1.99B,-1.99B,,,-1.40B,-1.40B,
EUR::Italian Wage Inflation::m/m,EUR,Italian Wage Inflation (MoM)  (Apr),apr,2008-05-01,17:00,0.00%,0.00%,,,0.00%,0.00%,
EUR::Italian Wage Inflation::y/y,EUR,Italian Wage Inflation (YoY)  (Apr),apr,2008-05-01,17:00,2.70%,2.70%,,,3.00%,3.00%,
CAD::Ivey PMI n.s.a::none,CAD,Ivey PMI n.s.a  (Apr),apr,2008-05-01,17:00,57.60,57.60,,,59.00,59.00,
USD::JOLTS Job Openings::none,USD,JOLTS Job Openings  (Apr),apr,2008-05-01,17:00,3.85M,3.85M,,,4.01M,4.01M,
USD::Jobless Claims 4-Week Avg.::none,USD,Jobless Claims 4-Week Avg.  (Apr),apr,2008-05-01,17:00,364.88K,364.88K,,,357.12K,357.12K,
USD::KC Fed Composite Index::none,USD,KC Fed Composite Index  (Apr),apr,2008-05-01,17:00,1.00,1.00,,,-2.00,-2.00,
USD::KC Fed Manufacturing Index::none,USD,KC Fed Manufacturing Index  (Apr),apr,2008-05-01,17:00,-2.00,-2.00,,,-3.00,-3.00,
CHF::KOF Leading Indicators::none,CHF,KOF Leading Indicators  (Apr),apr,2008-05-01,17:00,80.00,80.00,,,89.90,89.90,
KRW::M2 Money supply::none,KRW,M2 Money supply  (Apr),apr,2008-05-01,17:00,14.50%,14.50%,,,12.50%,12.50%,
USD::MBA 30-Year Mortgage Rate::none,USD,MBA 30-Year Mortgage Rate  (Apr),apr,2008-05-01,17:00,5.90%,5.90%,,,5.95%,5.95%,
USD::MBA Purchase Index::none,USD,MBA Purchase Index  (Apr),apr,2008-05-01,17:00,367.17,367.17,,,373.91,373.91,
KRW::Manufacturing BSI Index::none,KRW,Manufacturing BSI Index  (Apr),apr,2008-05-01,17:00,86.00,86.00,,,89.00,89.00,
SEK::Manufacturing Confidence::none,SEK,Manufacturing Confidence  (Apr),apr,2008-05-01,17:00,1.00,1.00,,,1.00,1.00,
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Apr),apr,2008-05-01,17:00,50.10,50.10,,,54.70,54.70,
USD::Manufacturing Payrolls::none,USD,Manufacturing Payrolls  (Apr),apr,2008-05-01,17:00,-60.00K,-60.00K,,,-37.00K,-37.00K,
USD::Manufacturing Production::m/m,USD,Manufacturing Production (MoM)  (Apr),apr,2008-05-01,17:00,-1.10%,-1.10%,,,-0.30%,-0.30%,
GBP::Manufacturing Production::y/y,GBP,Manufacturing Production (YoY)  (Apr),apr,2008-05-01,17:00,-0.40%,-0.40%,,,-0.80%,-0.80%,
USD::Michigan 1-Year Inflation Expectations::none,USD,Michigan 1-Year Inflation Expectations  (Apr),apr,2008-05-01,17:00,4.80%,4.80%,,,4.30%,4.30%,
USD::Michigan 5-Year Inflation Expectations::none,USD,Michigan 5-Year Inflation Expectations  (Apr),apr,2008-05-01,17:00,3.20%,3.20%,,,2.90%,2.90%,
USD::Michigan Consumer Expectations::none,USD,Michigan Consumer Expectations  (Apr),apr,2008-05-01,17:00,53.40,53.30,53.40,,60.10,60.10,61.40
USD::Michigan Current Conditions::none,USD,Michigan Current Conditions  (Apr),apr,2008-05-01,17:00,77.00,78.40,77.00,,84.60,84.60,84.20
USD::Midwest Manufacturing::none,USD,Midwest Manufacturing  (Apr),apr,2008-05-01,17:00,97.90,97.90,,,99.80,99.80,
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Apr),apr,2008-05-01,17:00,4.96B,4.96B,,,5.68B,5.68B,
USD::Mortgage Market Index::none,USD,Mortgage Market Index  (Apr),apr,2008-05-01,17:00,664.03,664.03,,,743.58,743.58,
USD::Mortgage Refinance Index::none,USD,Mortgage Refinance Index  (Apr),apr,2008-05-01,17:00,"2,409.44","2,409.44",,,"2,909.41","2,909.41",
