EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2019-03-09,04:30,1.4K,1.4K,,,-0.7K,-0.7K,
USD::CFTC Natural Gas speculative net positions::none,USD,CFTC Natural Gas speculative net positions,,2019-03-09,04:30,-49.4K,-49.4K,,,-31.9K,-31.9K,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2019-03-09,04:30,19.5K,19.5K,,,19.0K,19.0K,
USD::CFTC S&P 500 speculative net positions::none,USD,CFTC S&P 500 speculative net positions,,2019-03-09,04:30,-103.4K,-103.4K,,,-130.8K,-130.8K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2019-03-09,04:30,32.5K,32.5K,,,50.3K,50.3K,
USD::CFTC Soybeans speculative net positions::none,USD,CFTC Soybeans speculative net positions,,2019-03-09,04:30,-30.9K,-30.9K,,,-28.3K,-28.3K,
USD::CFTC Wheat speculative net positions::none,USD,CFTC Wheat speculative net positions,,2019-03-09,04:30,-51.6K,-51.6K,,,-19.2K,-19.2K,
CNY::CPI::m/m,CNY,CPI (MoM)  (Feb),feb,2019-03-09,09:30,1.0%,1.0%,,0.7%,0.5%,0.5%,
CNY::CPI::y/y,CNY,CPI (YoY)  (Feb),feb,2019-03-09,09:30,1.5%,1.5%,,1.5%,1.7%,1.7%,
CNY::PPI::y/y,CNY,PPI (YoY)  (Feb),feb,2019-03-09,09:30,0.1%,0.1%,,0.2%,0.1%,0.1%,
USD::Fed Chair Powell Speaks::none,USD,Fed Chair Powell Speaks,,2019-03-09,11:00,,,,,,,
EGP::CPI::y/y,EGP,CPI (YoY),,2019-03-10,15:00,14.40%,14.40%,,,12.70%,12.70%,
OMR::CPI::m/m,OMR,CPI (MoM)  (Feb),feb,2019-03-10,18:25,-0.1%,-0.1%,,,-0.4%,-0.4%,
OMR::CPI::y/y,OMR,CPI (YoY)  (Feb),feb,2019-03-10,18:25,0.2%,0.2%,,,0.2%,0.2%,
EGP::Core CPI::y/y,EGP,Core CPI (YoY)  (Feb),feb,2019-03-10,18:50,9.20%,9.20%,,,8.60%,8.60%,
ILS::GDP Annualized::q/q,ILS,GDP Annualized (QoQ)  (Q4),q4,2019-03-10,19:00,3.0%,3.0%,,,2.7%,2.7%,3.1%
CNY::M2 Money Stock::y/y,CNY,M2 Money Stock (YoY)  (Feb),feb,2019-03-11,00:00,8.0%,8.0%,,8.4%,8.4%,8.4%,
CNY::New Loans::none,CNY,New Loans  (Feb),feb,2019-03-11,00:00,885.8B,885.8B,,975.0B,"3,230.0B","3,230.0B",
CNY::Outstanding Loan Growth::y/y,CNY,Outstanding Loan Growth (YoY)  (Feb),feb,2019-03-11,00:00,13.4%,13.4%,,13.4%,13.4%,13.4%,
NA::Cyprus - Green Monday::none,,Cyprus - Green Monday,,2019-03-11,All Day,,,,,,,
EUR::Eurogroup Meetings::none,EUR,Eurogroup Meetings,,2019-03-11,Tentative,,,,,,,
NA::Greece - Ash Monday::none,,Greece - Ash Monday,,2019-03-11,All Day,,,,,,,
NA::Lithuania - Day of Restitution of Independence of Lithuania::none,,Lithuania - Day of Restitution of Independence of Lithuania,,2019-03-11,All Day,,,,,,,
PLN::NBP Inflation and GDP Projection::none,PLN,NBP Inflation and GDP Projection,,2019-03-11,Tentative,,,,,,,
NZD::Electronic Card Retail Sales::m/m,NZD,Electronic Card Retail Sales (MoM)  (Feb),feb,2019-03-11,05:45,0.9%,0.6%,0.9%,0.3%,1.8%,1.8%,
NZD::Electronic Card Retail Sales::y/y,NZD,Electronic Card Retail Sales (YoY)  (Feb),feb,2019-03-11,05:45,3.4%,3.4%,,,3.5%,3.5%,
USD::Fed Chair Powell Speaks::none,USD,Fed Chair Powell Speaks,,2019-03-11,07:00,,,,,,,
JPY::M2 Money Stock::y/y,JPY,M2 Money Stock (YoY),,2019-03-11,07:50,2.4%,2.4%,,2.4%,2.3%,2.3%,2.4%
MYR::Unemployment Rate::none,MYR,Unemployment Rate,,2019-03-11,12:00,3.3%,3.3%,,,3.3%,3.3%,
EUR::Estonian Trade Balance::none,EUR,Estonian Trade Balance  (Jan),jan,2019-03-11,14:00,-118.9M,-128.3M,-118.9M,,-219.6M,-219.6M,-226.7M
JPY::Machine Tool Orders::y/y,JPY,Machine Tool Orders (YoY),,2019-03-11,14:00,-29.3%,-29.3%,,,-18.8%,-18.8%,
AUD::AUD/USD Index::none,AUD,AUD/USD Index,,2019-03-11,14:30,44.9%,44.9%,,,51.0%,51.0%,
EUR::EUR/USD Index::none,EUR,EUR/USD Index,,2019-03-11,14:30,45.2%,45.2%,,,38.8%,38.8%,
GBP::GBP/USD Index::none,GBP,GBP/USD Index,,2019-03-11,14:30,51.2%,51.2%,,,32.4%,32.4%,
USD::Gold Index::none,USD,Gold Index,,2019-03-11,14:30,58.9%,58.9%,,,75.1%,75.1%,
NZD::NZD/USD Index::none,NZD,NZD/USD Index,,2019-03-11,14:30,53.1%,53.1%,,,52.2%,52.2%,
CAD::USD/CAD Index::none,CAD,USD/CAD Index,,2019-03-11,14:30,53.7%,53.7%,,,55.3%,55.3%,
CHF::USD/CHF Index::none,CHF,USD/CHF Index,,2019-03-11,14:30,43.9%,43.9%,,,46.0%,46.0%,
JPY::USD/JPY Index::none,JPY,USD/JPY Index,,2019-03-11,14:30,63.3%,63.3%,,,53.2%,53.2%,
QAR::M2 Money Supply::y/y,QAR,M2 Money Supply (YoY)  (Feb),feb,2019-03-11,14:55,-6.00%,-6.00%,,,-6.00%,-6.00%,
QAR::Total Credit::y/y,QAR,Total Credit (YoY)  (Feb),feb,2019-03-11,14:55,4.60%,4.50%,4.60%,,4.50%,4.50%,
TRY::Current Account (USD)::none,TRY,Current Account (USD)  (Jan),jan,2019-03-11,15:00,-0.81B,-0.81B,,-0.83B,-1.44B,-1.44B,
EUR::Finnish Trade Balance::none,EUR,Finnish Trade Balance  (Jan),jan,2019-03-11,15:00,0.53B,0.53B,,,-0.43B,-0.43B,
EUR::German Exports::m/m,EUR,German Exports (MoM)  (Jan),jan,2019-03-11,15:00,0.0%,0.1%,0.0%,-0.5%,1.5%,1.5%,
EUR::German Imports::m/m,EUR,German Imports (MoM)  (Jan),jan,2019-03-11,15:00,1.5%,1.4%,1.5%,0.2%,0.7%,0.7%,1.2%
EUR::German Industrial Production::m/m,EUR,German Industrial Production (MoM)  (Jan),jan,2019-03-11,15:00,-0.8%,-0.8%,,0.5%,0.8%,0.8%,-0.4%
EUR::German Trade Balance::none,EUR,German Trade Balance  (Jan),jan,2019-03-11,15:00,18.5B,18.6B,18.5B,21.2B,19.9B,19.9B,19.4B
DKK::Trade Balance::none,DKK,Trade Balance  (Jan),jan,2019-03-11,15:00,9.1B,9.1B,,,6.5B,6.5B,
NOK::CPI::m/m,NOK,CPI (MoM)  (Feb),feb,2019-03-11,15:00,0.8%,0.8%,,0.7%,-0.5%,-0.5%,
DKK::CPI::y/y,DKK,CPI (YoY)  (Feb),feb,2019-03-11,15:00,1.0%,1.1%,1.0%,0.9%,1.3%,1.3%,
MUR::CPI::y/y,MUR,CPI (YoY)  (Feb),feb,2019-03-11,15:00,-0.80%,-0.80%,,,0.50%,0.50%,-0.80%
NOK::CPI::y/y,NOK,CPI (YoY)  (Feb),feb,2019-03-11,15:00,3.0%,3.0%,,2.8%,3.1%,3.1%,
NOK::Core CPI YTD::none,NOK,Core CPI YTD  (Feb),feb,2019-03-11,15:00,2.6%,2.6%,,2.1%,2.1%,2.1%,
NOK::Core Inflation::m/m,NOK,Core Inflation (MoM)  (Feb),feb,2019-03-11,15:00,1.2%,1.2%,,0.7%,-0.7%,-0.7%,
NOK::PPI::y/y,NOK,PPI (YoY)  (Feb),feb,2019-03-11,15:00,8.0%,8.0%,,,4.9%,4.9%,
TRY::GDP::y/y,TRY,GDP (YoY)  (Q4),q4,2019-03-11,15:00,-3.0%,-3.0%,,-2.7%,1.6%,1.6%,
IDR::Retail Sales::y/y,IDR,Retail Sales (YoY)  (Jan),jan,2019-03-11,16:00,7.2%,7.2%,,,7.7%,7.7%,
EUR::Slovak Industrial Production::y/y,EUR,Slovak Industrial Production (YoY)  (Jan),jan,2019-03-11,16:00,7.2%,7.2%,,2.7%,4.3%,4.3%,3.1%
EUR::Slovak Trade Balance::none,EUR,Slovak Trade Balance  (Jan),jan,2019-03-11,16:00,175.0M,309.6M,175.0M,124.4M,-109.6M,-109.6M,-129.3M
EUR::Spanish Retail Sales::y/y,EUR,Spanish Retail Sales (YoY)  (Jan),jan,2019-03-11,16:00,0.8%,0.9%,0.8%,0.9%,0.6%,0.6%,0.8%
HUF::Trade Balance (EUR)::m/m,HUF,Trade Balance (EUR) (MoM)  (Jan),jan,2019-03-11,16:00,382.0M,382.0M,,450.0M,393.0M,393.0M,
CZK::Trade Balance NRA::none,CZK,Trade Balance NRA  (Jan),jan,2019-03-11,16:00,12.1B,14.6B,12.1B,20.0B,-0.9B,-0.9B,0.0B
CZK::CPI::m/m,CZK,CPI (MoM)  (Feb),feb,2019-03-11,16:00,0.2%,0.2%,,0.1%,1.0%,1.0%,
CZK::CPI::y/y,CZK,CPI (YoY)  (Feb),feb,2019-03-11,16:00,2.7%,2.7%,,2.6%,2.5%,2.5%,
EUR::Austrian Trade Balance::none,EUR,Austrian Trade Balance  (Dec),dec,2019-03-11,16:55,-578.4M,-578.0M,-578.4M,,-702.5M,-702.5M,
PHP::Philippines Foreign Direct Investment (USD)::none,PHP,Philippines Foreign Direct Investment (USD),,2019-03-11,17:00,0.68B,0.68B,,,0.53B,0.53B,
BRL::BCB Focus Market Readout::none,BRL,BCB Focus Market Readout,,2019-03-11,19:30,,,,,,,
USD::Core Retail Sales::m/m,USD,Core Retail Sales (MoM)  (Jan),jan,2019-03-11,20:30,0.9%,1.4%,0.9%,0.4%,-2.1%,-2.1%,-1.8%
USD::Retail Control::m/m,USD,Retail Control (MoM)  (Jan),jan,2019-03-11,20:30,1.1%,1.7%,1.1%,0.6%,-2.3%,-2.3%,-1.7%
USD::Retail Sales::m/m,USD,Retail Sales (MoM)  (Jan),jan,2019-03-11,20:30,0.2%,0.7%,0.2%,0.0%,-1.6%,-1.6%,-1.2%
USD::Retail Sales Ex Gas/Autos::m/m,USD,Retail Sales Ex Gas/Autos (MoM)  (Jan),jan,2019-03-11,20:30,1.2%,1.7%,1.2%,0.6%,-1.6%,-1.6%,-1.4%
USD::Retail Sales::y/y,USD,Retail Sales (YoY),,2019-03-11,20:30,2.30%,2.80%,2.30%,,1.60%,1.60%,2.30%
GBP::MPC Member Haskel Speaks::none,GBP,MPC Member Haskel Speaks,,2019-03-11,21:00,,,,,,,
USD::Business Inventories::m/m,USD,Business Inventories (MoM)  (Dec),dec,2019-03-11,22:00,0.6%,0.8%,0.6%,0.6%,-0.1%,-0.1%,
USD::CB Employment Trends Index::none,USD,CB Employment Trends Index  (Feb),feb,2019-03-11,22:00,111.20,111.60,111.20,,109.30,109.30,109.60
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2019-03-11,22:00,-0.520%,-0.520%,,,-0.510%,-0.510%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2019-03-11,22:00,-0.535%,-0.535%,,,-0.534%,-0.534%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2019-03-11,22:00,-0.540%,-0.540%,,,-0.530%,-0.530%,
BRL::Auto Production::m/m,BRL,Auto Production (MoM)  (Feb),feb,2019-03-11,22:30,29.9%,29.9%,,,10.9%,10.9%,
BRL::Auto Sales::m/m,BRL,Auto Sales (MoM)  (Feb),feb,2019-03-11,22:30,-0.6%,-0.6%,,,-14.8%,-14.8%,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2019-03-11,23:30,2.405%,2.405%,,,2.410%,2.410%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2019-03-11,23:30,2.455%,2.455%,,,2.460%,2.460%,
EUR::EU Finance Ministers Meeting::none,EUR,EU Finance Ministers Meeting,,2019-03-12,Tentative,,,,,,,
NA::Mauritius - Independence and Republic Day::none,,Mauritius - Independence and Republic Day,,2019-03-12,All Day,,,,,,,
NA::Zambia - Youth Day::none,,Zambia - Youth Day,,2019-03-12,All Day,,,,,,,
USD::3-Year Note Auction::none,USD,3-Year Note Auction,,2019-03-12,01:00,2.448%,2.448%,,,2.502%,2.502%,
USD::Fed Chair Powell Speaks::none,USD,Fed Chair Powell Speaks,,2019-03-12,07:00,,,,,,,
JPY::BSI Large Manufacturing Conditions::none,JPY,BSI Large Manufacturing Conditions  (Q1),q1,2019-03-12,07:50,-7.3,-7.3,,4.8,5.5,5.5,
AUD::Home Loans::m/m,AUD,Home Loans (MoM)  (Jan),jan,2019-03-12,08:30,-2.6%,-2.6%,,-2.0%,-6.1%,-6.1%,
AUD::NAB Business Confidence::none,AUD,NAB Business Confidence  (Feb),feb,2019-03-12,08:30,2,2,,3,4,4,
AUD::NAB Business Survey::none,AUD,NAB Business Survey  (Feb),feb,2019-03-12,08:30,4,4,,,7,7,
AUD::Invest Housing Finance::m/m,AUD,Invest Housing Finance (MoM),,2019-03-12,08:30,-4.1%,-2.3%,-4.1%,,-4.4%,-4.4%,
PHP::Exports::y/y,PHP,Exports (YoY)  (Jan),jan,2019-03-12,09:00,-1.7%,-1.7%,,,-12.3%,-12.3%,
PHP::Imports::y/y,PHP,Imports (YoY)  (Jan),jan,2019-03-12,09:00,5.8%,5.8%,,,-9.4%,-9.4%,
PHP::Trade Balance::none,PHP,Trade Balance  (Jan),jan,2019-03-12,09:00,"-3,756.0M","-3,756.0M",,,"-3,752.0M","-3,752.0M",
THB::Consumer Confidence::none,THB,Consumer Confidence  (Feb),feb,2019-03-12,11:30,82.0,82.0,,,80.7,80.7,
SGD::Retail Sales::m/m,SGD,Retail Sales (MoM)  (Jan),jan,2019-03-12,13:00,0.2%,0.2%,,,-2.3%,-2.3%,-3.4%
SGD::Retail Sales::y/y,SGD,Retail Sales (YoY)  (Jan),jan,2019-03-12,13:00,7.6%,7.6%,,,-5.8%,-5.8%,-6.0%
SEK::Unemployment Rate::none,SEK,Unemployment Rate  (Feb),feb,2019-03-12,13:00,6.9%,6.5%,6.9%,,7.0%,7.0%,6.5%
EUR::Dutch Manufacturing Production::m/m,EUR,Dutch Manufacturing Production (MoM)  (Jan),jan,2019-03-12,13:30,2.8%,2.7%,2.8%,,-3.3%,-3.3%,-3.9%
EUR::Estonian Current Account % of GDP::none,EUR,Estonian Current Account % of GDP  (Q4),q4,2019-03-12,14:00,1.90%,2.50%,1.90%,,1.10%,1.10%,1.20%
EUR::French Non-Farm Payrolls::q/q,EUR,French Non-Farm Payrolls (QoQ)  (Q4),q4,2019-03-12,14:30,0.2%,0.2%,,0.1%,0.1%,0.1%,
AUD::RBA Assist Gov Debelle Speaks::none,AUD,RBA Assist Gov Debelle Speaks,,2019-03-12,14:30,,,,,,,
EUR::Lithuania Trade Balance::none,EUR,Lithuania Trade Balance  (Jan),jan,2019-03-12,15:00,-0.09B,-0.09B,,,0.16B,0.16B,
RON::Trade Balance (EUR)::none,RON,Trade Balance (EUR)  (Jan),jan,2019-03-12,15:00,-1.259M,-1.259M,,,-1.716M,-1.716M,
RON::CPI::y/y,RON,CPI (YoY)  (Feb),feb,2019-03-12,15:00,3.8%,3.8%,,3.4%,3.3%,3.3%,
EUR::Lithuania PPI::m/m,EUR,Lithuania PPI (MoM)  (Feb),feb,2019-03-12,15:00,0.90%,0.10%,0.90%,,0.10%,0.10%,0.20%
EUR::Lithuania PPI::y/y,EUR,Lithuania PPI (YoY)  (Feb),feb,2019-03-12,15:00,2.80%,0.20%,2.80%,,0.20%,0.20%,
SEK::CPI::m/m,SEK,CPI (MoM)  (Feb),feb,2019-03-12,16:30,0.7%,0.7%,,0.8%,-1.0%,-1.0%,
SEK::CPI::y/y,SEK,CPI (YoY)  (Feb),feb,2019-03-12,16:30,1.9%,1.9%,,2.0%,1.9%,1.9%,
SEK::CPIF (CPI at constant interest rates)::m/m,SEK,CPIF (CPI at constant interest rates) (MoM)  (Feb),feb,2019-03-12,16:30,0.7%,0.7%,,0.7%,-1.0%,-1.0%,
SEK::CPIF (CPI at constant interest rates)::y/y,SEK,CPIF (CPI at constant interest rates) (YoY)  (Feb),feb,2019-03-12,16:30,1.9%,1.9%,,2.0%,2.0%,2.0%,
EUR::ECB's Enria Speaks::none,EUR,ECB's Enria Speaks,,2019-03-12,16:45,,,,,,,
NOK::Norges Bank regional network Survey::none,NOK,Norges Bank regional network Survey,,2019-03-12,17:00,1.46,1.46,,,1.49,1.49,
GBP::Construction Output::m/m,GBP,Construction Output (MoM)  (Jan),jan,2019-03-12,17:30,2.8%,3.5%,2.8%,0.9%,-2.8%,-2.8%,
GBP::Industrial Production::m/m,GBP,Industrial Production (MoM)  (Jan),jan,2019-03-12,17:30,0.6%,0.7%,0.6%,0.2%,-0.5%,-0.5%,
GBP::Industrial Production::y/y,GBP,Industrial Production (YoY)  (Jan),jan,2019-03-12,17:30,-0.9%,-0.3%,-0.9%,-1.3%,-0.9%,-0.9%,
GBP::Manufacturing Production::m/m,GBP,Manufacturing Production (MoM)  (Jan),jan,2019-03-12,17:30,0.8%,1.1%,0.8%,0.2%,-0.7%,-0.7%,
GBP::Manufacturing Production::y/y,GBP,Manufacturing Production (YoY)  (Jan),jan,2019-03-12,17:30,-1.1%,-0.7%,-1.1%,-1.9%,-2.1%,-2.1%,
GBP::Trade Balance::none,GBP,Trade Balance  (Jan),jan,2019-03-12,17:30,-13.08B,-14.62B,-13.08B,-12.20B,-12.69B,-12.69B,-12.10B
GBP::Trade Balance Non-EU::none,GBP,Trade Balance Non-EU  (Jan),jan,2019-03-12,17:30,-4.98B,-6.56B,-4.98B,-3.70B,-4.37B,-4.37B,-3.64B
GBP::U.K. Construction Output::y/y,GBP,U.K. Construction Output (YoY)  (Jan),jan,2019-03-12,17:30,1.8%,2.2%,1.8%,-0.3%,-2.4%,-2.4%,
GBP::GDP::m/m,GBP,GDP (MoM),,2019-03-12,17:30,0.5%,0.5%,,,-0.4%,-0.4%,
GBP::Index of Services::none,GBP,Index of Services,,2019-03-12,17:30,0.5%,0.5%,,0.5%,0.4%,0.4%,
GBP::Monthly GDP 3M/3M Change::none,GBP,Monthly GDP 3M/3M Change,,2019-03-12,17:30,0.2%,0.3%,0.2%,0.2%,0.4%,0.4%,
EUR::Spanish 3-Month Letras Auction::none,EUR,Spanish 3-Month Letras Auction,,2019-03-12,17:40,-0.411%,-0.411%,,,-0.405%,-0.405%,
EUR::Greek CPI::y/y,EUR,Greek CPI (YoY)  (Feb),feb,2019-03-12,18:00,0.6%,0.6%,,0.5%,0.4%,0.4%,
EUR::Greek HICP::y/y,EUR,Greek HICP (YoY)  (Feb),feb,2019-03-12,18:00,0.8%,0.8%,,0.5%,0.5%,0.5%,
USD::NFIB Small Business Optimism::none,USD,NFIB Small Business Optimism  (Feb),feb,2019-03-12,18:00,101.7,101.7,,102.0,101.2,101.2,
EUR::ECB's Lautenschlaeger Speaks::none,EUR,ECB's Lautenschlaeger Speaks,,2019-03-12,18:45,,,,,,,
EUR::Italian 12-Month BOT Auction::none,EUR,Italian 12-Month BOT Auction,,2019-03-12,18:45,0.060%,0.060%,,,0.181%,0.181%,
EUR::Latvian Trade Balance::none,EUR,Latvian Trade Balance  (Jan),jan,2019-03-12,19:00,-144.2M,-144.2M,,,-258.9M,-258.9M,
EUR::Portuguese Trade Balance::none,EUR,Portuguese Trade Balance  (Jan),jan,2019-03-12,19:00,-5.69B,-5.69B,,,-5.31B,-5.31B,
EUR::Portuguese CPI::m/m,EUR,Portuguese CPI (MoM)  (Feb),feb,2019-03-12,19:00,-0.2%,-0.2%,,-0.2%,-1.2%,-1.2%,
EUR::Portuguese CPI::y/y,EUR,Portuguese CPI (YoY)  (Feb),feb,2019-03-12,19:00,0.9%,0.9%,,0.9%,0.5%,0.5%,
INR::Cumulative Industrial Production::none,INR,Cumulative Industrial Production  (Jan),jan,2019-03-12,20:00,4.40%,4.40%,,,4.60%,4.60%,
INR::Industrial Production::y/y,INR,Industrial Production (YoY)  (Jan),jan,2019-03-12,20:00,1.7%,1.4%,1.7%,2.0%,2.6%,2.6%,2.4%
INR::Manufacturing Output::m/m,INR,Manufacturing Output (MoM)  (Jan),jan,2019-03-12,20:00,1.3%,1.0%,1.3%,,3.0%,3.0%,2.7%
BRL::CPI::m/m,BRL,CPI (MoM)  (Feb),feb,2019-03-12,20:00,0.43%,0.43%,,0.20%,0.32%,0.32%,
BRL::CPI::y/y,BRL,CPI (YoY)  (Feb),feb,2019-03-12,20:00,3.89%,3.89%,,,3.78%,3.78%,
INR::CPI::y/y,INR,CPI (YoY)  (Feb),feb,2019-03-12,20:00,2.57%,2.57%,,2.43%,1.97%,1.97%,2.05%
USD::CPI::m/m,USD,CPI (MoM)  (Feb),feb,2019-03-12,20:30,0.2%,0.2%,,0.2%,0.0%,0.0%,
USD::CPI::y/y,USD,CPI (YoY)  (Feb),feb,2019-03-12,20:30,1.5%,1.5%,,1.6%,1.6%,1.6%,
"USD::CPI Index, n.s.a.::none",USD,"CPI Index, n.s.a.  (Feb)",feb,2019-03-12,20:30,252.78,252.78,,252.86,251.71,251.71,
USD::Core CPI::m/m,USD,Core CPI (MoM)  (Feb),feb,2019-03-12,20:30,0.1%,0.1%,,0.2%,0.2%,0.2%,
USD::Core CPI::y/y,USD,Core CPI (YoY)  (Feb),feb,2019-03-12,20:30,2.1%,2.1%,,2.2%,2.2%,2.2%,
USD::Core CPI Index::none,USD,Core CPI Index  (Feb),feb,2019-03-12,20:30,260.99,260.99,,261.16,260.70,260.70,
USD::Real Earnings::m/m,USD,Real Earnings (MoM)  (Feb),feb,2019-03-12,20:30,-0.1%,-0.1%,,,0.1%,0.1%,
USD::FOMC Member Brainard Speaks::none,USD,FOMC Member Brainard Speaks,,2019-03-12,20:45,,,,,,,
USD::Redbook::m/m,USD,Redbook (MoM),,2019-03-12,20:55,-0.3%,-0.3%,,,-1.6%,-1.6%,
USD::Redbook::y/y,USD,Redbook (YoY),,2019-03-12,20:55,4.4%,4.4%,,,4.2%,4.2%,
GBP::NIESR GDP Estimate::none,GBP,NIESR GDP Estimate,,2019-03-12,21:00,0.1%,0.3%,0.1%,,0.2%,0.2%,
GBP::NIESR Monthly GDP Tracker::none,GBP,NIESR Monthly GDP Tracker,,2019-03-12,21:30,0.1%,0.1%,,,0.2%,0.2%,
USD::FOMC Member Brainard Speaks::none,USD,FOMC Member Brainard Speaks,,2019-03-12,21:45,,,,,,,
USD::Cleveland CPI::m/m,USD,Cleveland CPI (MoM)  (Feb),feb,2019-03-12,23:00,0.3%,0.3%,,,0.3%,0.3%,
GBP::UK Parliament vote on Brexit deal::none,GBP,UK Parliament vote on Brexit deal,,2019-03-13,Tentative,,,,,,,
USD::10-Year Note Auction::none,USD,10-Year Note Auction,,2019-03-13,01:00,2.615%,2.615%,,,2.689%,2.689%,
USD::API Weekly Crude Oil Stock::none,USD,API Weekly Crude Oil Stock,,2019-03-13,04:30,-2.580M,-2.580M,,,7.290M,7.290M,
NZD::FPI::m/m,NZD,FPI (MoM)  (Feb),feb,2019-03-13,05:45,0.4%,0.4%,,,1.0%,1.0%,
KRW::Unemployment Rate::none,KRW,Unemployment Rate  (Feb),feb,2019-03-13,07:00,3.7%,3.7%,,3.9%,4.4%,4.4%,
AUD::Westpac Consumer Sentiment::none,AUD,Westpac Consumer Sentiment  (Mar),mar,2019-03-13,07:30,-4.8%,-4.8%,,,4.3%,4.3%,
JPY::Core Machinery Orders::m/m,JPY,Core Machinery Orders (MoM)  (Jan),jan,2019-03-13,07:50,-5.4%,-5.4%,,-1.5%,-0.1%,-0.1%,
JPY::Core Machinery Orders::y/y,JPY,Core Machinery Orders (YoY)  (Jan),jan,2019-03-13,07:50,-2.9%,-2.9%,,-2.3%,0.9%,0.9%,
JPY::PPI::m/m,JPY,PPI (MoM)  (Feb),feb,2019-03-13,07:50,0.2%,0.3%,0.2%,0.1%,-0.6%,-0.6%,
JPY::PPI::y/y,JPY,PPI (YoY)  (Feb),feb,2019-03-13,07:50,0.8%,0.9%,0.8%,0.7%,0.6%,0.6%,
KRW::M2 Money supply::none,KRW,M2 Money supply  (Jan),jan,2019-03-13,11:00,6.70%,6.70%,,,6.10%,6.10%,
JPY::Tertiary Industry Activity Index::m/m,JPY,Tertiary Industry Activity Index (MoM),,2019-03-13,12:30,0.4%,0.6%,0.4%,-0.3%,-0.5%,-0.5%,-0.3%
RON::Industrial Production::m/m,RON,Industrial Production (MoM)  (Jan),jan,2019-03-13,15:00,-1.6%,-1.6%,,,-0.9%,-0.9%,
HUF::Industrial Output::y/y,HUF,Industrial Output (YoY)  (Jan),jan,2019-03-13,16:00,4.4%,4.4%,,,4.4%,4.4%,
EUR::Spanish CPI::m/m,EUR,Spanish CPI (MoM)  (Feb),feb,2019-03-13,16:00,0.2%,0.2%,,0.2%,-1.3%,-1.3%,0.2%
EUR::Spanish CPI::y/y,EUR,Spanish CPI (YoY)  (Feb),feb,2019-03-13,16:00,1.1%,1.1%,,1.1%,1.0%,1.0%,1.1%
EUR::Spanish HICP::m/m,EUR,Spanish HICP (MoM)  (Feb),feb,2019-03-13,16:00,0.2%,0.2%,,0.2%,-1.7%,-1.7%,0.2%
EUR::Spanish HICP::y/y,EUR,Spanish HICP (YoY)  (Feb),feb,2019-03-13,16:00,1.1%,1.1%,,1.1%,1.1%,1.1%,
EUR::ECB's Mersch Speaks::none,EUR,ECB's Mersch Speaks,,2019-03-13,16:30,,,,,,,
EUR::ECB's Angeloni Speaks::none,EUR,ECB's Angeloni Speaks,,2019-03-13,16:45,,,,,,,
IDR::Motorbike Sales::y/y,IDR,Motorbike Sales (YoY)  (Feb),feb,2019-03-13,16:50,21.00%,21.00%,,,17.90%,17.90%,
EUR::Italian Quarterly Unemployment Rate::none,EUR,Italian Quarterly Unemployment Rate,,2019-03-13,17:00,10.6%,10.6%,,10.5%,10.3%,10.3%,10.2%
QAR::CPI::m/m,QAR,CPI (MoM)  (Feb),feb,2019-03-13,17:15,0.20%,0.20%,,,-1.00%,-1.00%,
QAR::CPI::y/y,QAR,CPI (YoY)  (Feb),feb,2019-03-13,17:15,-1.60%,-1.60%,,,-1.60%,-1.60%,
KWD::M2 Money Supply::y/y,KWD,M2 Money Supply (YoY)  (Jan),jan,2019-03-13,17:30,5.20%,5.20%,,,4.00%,4.00%,
KWD::Bank Lending::y/y,KWD,Bank Lending (YoY)  (Jan),jan,2019-03-13,17:35,4.80%,4.80%,,,4.10%,4.10%,
EUR::Industrial Production::m/m,EUR,Industrial Production (MoM)  (Jan),jan,2019-03-13,18:00,1.4%,1.9%,1.4%,1.0%,-0.9%,-0.9%,
EUR::Industrial Production::y/y,EUR,Industrial Production (YoY)  (Jan),jan,2019-03-13,18:00,-1.1%,-0.7%,-1.1%,-2.1%,-4.2%,-4.2%,
EUR::German 30-Year Bund Auction::none,EUR,German 30-Year Bund Auction,,2019-03-13,18:40,0.740%,0.740%,,,0.720%,0.720%,
EUR::Italian 3-Year BTP Auction::none,EUR,Italian 3-Year BTP Auction,,2019-03-13,18:45,1.06%,1.06%,,,0.99%,0.99%,
EUR::Italian 7-Year BTP Auction::none,EUR,Italian 7-Year BTP Auction,,2019-03-13,18:45,2.05%,2.05%,,,2.26%,2.26%,
ILS::Exports (USD)::none,ILS,Exports (USD)  (Feb),feb,2019-03-13,19:00,"5,048.2M","4,653.9M","5,048.2M",,"4,595.9M","4,595.9M","4,599.6M"
