EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
USD::Bloomberg Consumer Confidence::none,USD,Bloomberg Consumer Confidence,,2011-03-24,21:45,25.55,25.55,,,25.75,25.75,
MXN::Unemployment Rate n.s.a.::none,MXN,Unemployment Rate n.s.a.,,2011-03-24,22:00,5.4%,5.4%,,5.3%,5.4%,5.4%,
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2011-03-24,22:30,-6B,-6B,,-11B,-56B,-56B,
NA::Argentina - Bridge Holiday::none,,Argentina - Bridge Holiday,,2011-03-25,All Day,,,,,,,
NA::Lebanon - Feast of Annunciation::none,,Lebanon - Feast of Annunciation,,2011-03-25,All Day,,,,,,,
COP::GDP::y/y,COP,GDP (YoY),,2011-03-25,01:00,4.6%,4.6%,,3.8%,3.6%,3.6%,
KRW::Consumer Confidence::none,KRW,Consumer Confidence,,2011-03-25,05:00,98,98,,105,105,105,
JPY::National Core CPI::y/y,JPY,National Core CPI (YoY),,2011-03-25,07:30,-0.3%,-0.3%,,-0.3%,-0.2%,-0.2%,
JPY::Tokyo Core CPI::y/y,JPY,Tokyo Core CPI (YoY),,2011-03-25,07:30,-0.3%,-0.3%,,-0.3%,-0.4%,-0.4%,
JPY::Corporate Services Price Index (CSPI)::y/y,JPY,Corporate Services Price Index (CSPI) (YoY),,2011-03-25,07:50,-1.0%,-1.1%,-1.0%,-1.1%,-1.1%,-1.1%,
SGD::Industrial Production::y/y,SGD,Industrial Production (YoY),,2011-03-25,13:00,4.8%,4.7%,4.8%,5.0%,11.0%,11.0%,10.5%
EUR::German Import Price Index::m/m,EUR,German Import Price Index (MoM),,2011-03-25,15:00,1.1%,1.1%,,1.0%,1.5%,1.5%,
EUR::French Consumer Confidence::none,EUR,French Consumer Confidence,,2011-03-25,15:45,83,83,,84,85,85,
EUR::Spanish PPI::y/y,EUR,Spanish PPI (YoY),,2011-03-25,16:00,7.6%,7.6%,,7.2%,6.8%,6.8%,
EUR::German Business Expectations::none,EUR,German Business Expectations,,2011-03-25,17:00,106.5,106.5,,107.0,107.9,107.9,
EUR::German Current Assessment::none,EUR,German Current Assessment,,2011-03-25,17:00,115.8,115.8,,114.8,114.8,114.8,114.7
EUR::German Ifo Business Climate Index::none,EUR,German Ifo Business Climate Index,,2011-03-25,17:00,102.0,102.0,,,102.4,102.4,
EUR::Italian Retail Sales::m/m,EUR,Italian Retail Sales (MoM),,2011-03-25,17:00,-0.3%,-0.3%,,0.4%,0.2%,0.2%,
EUR::M3 Money Supply::y/y,EUR,M3 Money Supply (YoY),,2011-03-25,17:00,2.0%,2.0%,,1.7%,1.5%,1.5%,
EUR::Private Sector Loans::y/y,EUR,Private Sector Loans (YoY),,2011-03-25,17:00,2.6%,2.6%,,2.6%,2.4%,2.4%,
USD::FOMC Member Fisher Speaks::none,USD,FOMC Member Fisher Speaks,,2011-03-25,19:30,,,,,,,
USD::GDP::q/q,USD,GDP (QoQ),,2011-03-25,20:30,3.1%,3.1%,,2.9%,2.8%,2.8%,
USD::GDP Price Index::q/q,USD,GDP Price Index (QoQ),,2011-03-25,20:30,0.4%,0.4%,,0.4%,0.4%,0.4%,
USD::Michigan 1-Year Inflation Expectations::none,USD,Michigan 1-Year Inflation Expectations,,2011-03-25,21:55,4.6%,4.6%,,,4.6%,4.6%,
USD::Michigan Consumer Sentiment::none,USD,Michigan Consumer Sentiment,,2011-03-25,21:55,67.5,67.5,,68.0,68.2,68.2,
MXN::Trade Balance::none,MXN,Trade Balance,,2011-03-25,22:00,0.270B,0.270B,,0.250B,0.070B,0.070B,0.060B
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2011-03-26,01:00,851,851,,,839,839,
AUD::CFTC AUD speculative net positions::none,AUD,CFTC AUD speculative net positions,,2011-03-26,03:30,51.7K,51.7K,,,48.0K,48.0K,
CAD::CFTC CAD speculative net positions::none,CAD,CFTC CAD speculative net positions,,2011-03-26,03:30,46.0K,46.0K,,,57.0K,57.0K,
CHF::CFTC CHF speculative net positions::none,CHF,CFTC CHF speculative net positions,,2011-03-26,03:30,21.3K,21.3K,,,27.6K,27.6K,
EUR::CFTC EUR speculative net positions::none,EUR,CFTC EUR speculative net positions,,2011-03-26,03:30,48.4K,48.4K,,,46.3K,46.3K,
GBP::CFTC GBP speculative net positions::none,GBP,CFTC GBP speculative net positions,,2011-03-26,03:30,29.7K,29.7K,,,-0.2K,-0.2K,
USD::CFTC Gold speculative net positions::none,USD,CFTC Gold speculative net positions,,2011-03-26,03:30,174.8K,174.8K,,,174.6K,174.6K,
JPY::CFTC JPY speculative net positions::none,JPY,CFTC JPY speculative net positions,,2011-03-26,03:30,34.5K,34.5K,,,30.2K,30.2K,
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2011-03-26,03:30,87.5K,87.5K,,,121.6K,121.6K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2011-03-26,03:30,-1.5K,-1.5K,,,-2.8K,-2.8K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2011-03-26,03:30,36.8K,36.8K,,,35.0K,35.0K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2011-03-26,04:30,253.7k,253.7k,,,254.6k,254.6k,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2011-03-26,04:30,10.6K,10.6K,,,10.0K,10.0K,
CAD::BoC Gov Carney Speaks::none,CAD,BoC Gov Carney Speaks,,2011-03-26,22:30,,,,,,,
HUF::Interest Rate Decision::none,HUF,Interest Rate Decision,,2011-03-28,20:00,6.00%,6.00%,,6.00%,6.00%,6.00%,
USD::Core PCE Price Index::m/m,USD,Core PCE Price Index (MoM),,2011-03-28,20:30,0.2%,0.2%,,0.2%,0.2%,0.2%,0.1%
USD::Personal Income::m/m,USD,Personal Income (MoM),,2011-03-28,20:30,0.3%,0.4%,0.3%,0.4%,1.2%,1.2%,1.0%
USD::Personal Spending::m/m,USD,Personal Spending (MoM),,2011-03-28,20:30,0.7%,0.9%,0.7%,0.5%,0.3%,0.3%,0.2%
MXN::Economic Activity::y/y,MXN,Economic Activity (YoY),,2011-03-28,22:00,5.80%,5.80%,,5.20%,4.10%,4.10%,
USD::Pending Home Sales::m/m,USD,Pending Home Sales (MoM),,2011-03-28,22:00,2.1%,0.7%,2.1%,0.3%,-2.8%,-2.8%,
ARS::Economic Activity::y/y,ARS,Economic Activity (YoY),,2011-03-29,03:00,9.5%,9.5%,,8.7%,10.1%,10.1%,9.4%
USD::Chicago Fed President Evans Speaks::none,USD,Chicago Fed President Evans Speaks,,2011-03-29,03:40,,,,,,,
NZD::Trade Balance::m/m,NZD,Trade Balance (MoM),,2011-03-29,05:45,194M,193M,194M,270M,-3M,-3M,11M
JPY::Household Spending::y/y,JPY,Household Spending (YoY),,2011-03-29,07:30,-0.2%,-0.2%,,0.1%,-1.0%,-1.0%,
JPY::Unemployment Rate::none,JPY,Unemployment Rate,,2011-03-29,07:30,4.6%,4.6%,,4.9%,4.9%,4.9%,
JPY::Retail Sales::y/y,JPY,Retail Sales (YoY),,2011-03-29,07:50,0.1%,0.1%,,-0.5%,0.1%,0.1%,
AUD::HIA New Home Sales::m/m,AUD,HIA New Home Sales (MoM),,2011-03-29,08:00,0.6%,0.6%,,,2.4%,2.4%,2.5%
PHP::Industrial Production::y/y,PHP,Industrial Production (YoY),,2011-03-29,13:00,25.7%,16.8%,25.7%,14.5%,13.2%,13.2%,
CHF::Consumption Indicator::none,CHF,Consumption Indicator,,2011-03-29,14:00,1.46,1.45,1.46,,1.66,1.66,1.68
EUR::GfK German Consumer Climate::none,EUR,GfK German Consumer Climate,,2011-03-29,14:00,5.9,5.9,,5.9,6.0,6.0,
EUR::French Consumer Spending::m/m,EUR,French Consumer Spending (MoM),,2011-03-29,14:45,0.9%,0.9%,,0.7%,-0.3%,-0.3%,-0.5%
GBP::Business Investment::q/q,GBP,Business Investment (QoQ),,2011-03-29,16:30,0.0%,0.0%,,-2.3%,-2.5%,-2.5%,
GBP::Current Account::none,GBP,Current Account,,2011-03-29,16:30,-10.5B,-13.0B,-10.5B,-10.4B,-8.8B,-8.8B,-9.6B
GBP::GDP::q/q,GBP,GDP (QoQ),,2011-03-29,16:30,-0.5%,-0.5%,,-0.6%,-0.6%,-0.6%,
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM),,2011-03-29,16:30,-0.3%,-0.3%,,0.7%,0.8%,0.8%,-0.8%
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals,,2011-03-29,16:30,47K,47K,,47K,43K,43K,
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2011-03-29,16:30,2.0B,1.7B,2.0B,1.2B,1.6B,1.6B,0.7B
EUR::German CPI::m/m,EUR,German CPI (MoM),,2011-03-29,21:00,0.5%,0.5%,,0.4%,0.5%,0.5%,
USD::S&P/CS HPI Composite - 20 n.s.a.::y/y,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY),,2011-03-29,21:00,-3.1%,-3.1%,,-3.3%,-2.4%,-2.4%,
USD::CB Consumer Confidence::none,USD,CB Consumer Confidence,,2011-03-29,22:00,63.4,63.8,63.4,65.0,72.0,72.0,70.4
ARS::Retail Sales::y/y,ARS,Retail Sales (YoY),,2011-03-30,04:00,27.4%,32.3%,27.4%,33.2%,36.1%,36.1%,34.0%
NZD::Building Consents::m/m,NZD,Building Consents (MoM),,2011-03-30,05:45,-9.7%,-9.8%,-9.7%,-1.0%,9.1%,9.1%,9.6%
KRW::GDP::q/q,KRW,GDP (QoQ),,2011-03-30,07:00,0.5%,0.5%,,0.3%,0.5%,0.5%,
VND::Trade Balance::none,VND,Trade Balance,,2011-03-30,07:15,"-1,150.00M","-1,410.00M","-1,150.00M",-900.00M,"-1,110.00M","-1,110.00M",-950.00M
JPY::Industrial Production::m/m,JPY,Industrial Production (MoM),,2011-03-30,07:50,0.4%,0.4%,,-0.1%,1.3%,1.3%,
EUR::Spanish Retail Sales::y/y,EUR,Spanish Retail Sales (YoY),,2011-03-30,16:00,-4.8%,-4.6%,-4.8%,-5.1%,-4.7%,-4.7%,
GBP::Index of Services::none,GBP,Index of Services,,2011-03-30,16:30,-0.5%,-0.6%,-0.5%,-0.9%,-0.6%,-0.6%,-0.7%
EUR::Business and Consumer Survey::none,EUR,Business and Consumer Survey,,2011-03-30,18:00,107.3,107.3,,107.8,107.9,107.9,107.8
GBP::CBI Distributive Trades Survey::none,GBP,CBI Distributive Trades Survey,,2011-03-30,18:00,15,15,,-1,6,6,
USD::MBA Mortgage Applications::w/w,USD,MBA Mortgage Applications (WoW),,2011-03-30,19:00,-7.5%,-7.5%,,,2.7%,2.7%,
USD::Challenger Job Cuts::y/y,USD,Challenger Job Cuts (YoY),,2011-03-30,19:30,-38.6%,-38.6%,,,20.0%,20.0%,
USD::ADP Nonfarm Employment Change::none,USD,ADP Nonfarm Employment Change,,2011-03-30,20:15,201K,207K,201K,210K,208K,208K,217K
CAD::IPPI::m/m,CAD,IPPI (MoM),,2011-03-30,20:30,0.7%,0.9%,0.7%,0.7%,0.4%,0.4%,0.2%
CAD::RMPI::m/m,CAD,RMPI (MoM),,2011-03-30,20:30,1.8%,2.1%,1.8%,0.8%,0.4%,0.4%,0.3%
CLP::Chilean Manufacturing Production::y/y,CLP,Chilean Manufacturing Production (YoY),,2011-03-30,21:00,1.9%,1.9%,,5.0%,3.7%,3.7%,4.0%
CLP::Retail Sales::y/y,CLP,Retail Sales (YoY),,2011-03-30,21:00,16.8%,16.8%,,15.0%,16.0%,16.0%,15.8%
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2011-03-30,22:30,2.900M,2.900M,,2.000M,2.100M,2.100M,
USD::Gasoline Inventories::none,USD,Gasoline Inventories,,2011-03-30,22:30,-2.700M,-2.700M,,-2.000M,-5.300M,-5.300M,
USD::Kansas City Fed President Hoenig Speaks::none,USD,Kansas City Fed President Hoenig Speaks,,2011-03-31,02:30,,,,,,,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2011-03-31,04:30,"2,622.52B","2,622.52B",,,"2,601.34B","2,601.34B",
GBP::GfK Consumer Confidence::none,GBP,GfK Consumer Confidence,,2011-03-31,07:00,-28,-28,,-30,-28,-28,
KRW::Industrial Production::y/y,KRW,Industrial Production (YoY),,2011-03-31,08:00,9.1%,9.2%,9.1%,12.0%,13.4%,13.4%,13.7%
AUD::Building Approvals::m/m,AUD,Building Approvals (MoM),,2011-03-31,08:30,-7.4%,-5.3%,-7.4%,4.0%,-11.6%,-11.6%,-15.9%
AUD::Private Sector Credit::m/m,AUD,Private Sector Credit (MoM),,2011-03-31,08:30,0.5%,0.6%,0.5%,0.3%,0.3%,0.3%,
AUD::Retail Sales::m/m,AUD,Retail Sales (MoM),,2011-03-31,08:30,0.5%,0.8%,0.5%,0.4%,0.4%,0.4%,
KRW::Retail Sales::m/m,KRW,Retail Sales (MoM),,2011-03-31,08:30,-6.1%,-6.2%,-6.1%,-0.5%,4.1%,4.1%,4.3%
JPY::Average Cash Earnings::y/y,JPY,Average Cash Earnings (YoY),,2011-03-31,09:30,0.3%,0.3%,,0.3%,0.4%,0.4%,0.2%
NZD::ANZ Business Confidence::none,NZD,ANZ Business Confidence,,2011-03-31,10:00,-8.70,-8.70,,,34.50,34.50,
USD::Monster Employment Index::none,USD,Monster Employment Index,,2011-03-31,12:05,136,136,,,129,129,
JPY::Housing Starts::y/y,JPY,Housing Starts (YoY),,2011-03-31,13:00,10.1%,10.1%,,7.4%,2.7%,2.7%,
EUR::German Retail Sales::m/m,EUR,German Retail Sales (MoM),,2011-03-31,14:00,-0.3%,-0.4%,-0.3%,0.4%,0.4%,0.4%,1.4%
GBP::Nationwide HPI::m/m,GBP,Nationwide HPI (MoM),,2011-03-31,14:00,0.5%,0.5%,,-0.1%,0.7%,0.7%,0.3%
EUR::French PPI::m/m,EUR,French PPI (MoM),,2011-03-31,14:45,0.8%,0.8%,,0.8%,0.9%,0.9%,
THB::Industrial Production::y/y,THB,Industrial Production (YoY),,2011-03-31,15:30,-3.4%,-3.4%,,5.0%,4.1%,4.1%,3.7%
THB::Trade account::none,THB,Trade account,,2011-03-31,15:30,2.00B,2.00B,,0.50B,-0.59B,-0.59B,
EUR::German Unemployment Change::none,EUR,German Unemployment Change,,2011-03-31,15:55,-55K,-55K,,-29K,-54K,-54K,-52K
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate,,2011-03-31,15:55,7.1%,7.1%,,7.2%,7.3%,7.3%,
TRY::GDP::y/y,TRY,GDP (YoY),,2011-03-31,16:00,9.2%,9.2%,,6.9%,5.5%,5.5%,
EUR::Italian PPI::m/m,EUR,Italian PPI (MoM),,2011-03-31,16:00,0.6%,0.6%,,0.8%,1.2%,1.2%,1.1%
EUR::CPI::y/y,EUR,CPI (YoY),,2011-03-31,17:00,2.6%,2.6%,,2.4%,2.4%,2.4%,
EUR::Italian CPI::m/m,EUR,Italian CPI (MoM),,2011-03-31,17:00,0.4%,0.4%,,0.4%,0.3%,0.3%,
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims,,2011-03-31,20:30,"3,714K","3,732K","3,714K","3,700K","3,765K","3,765K","3,721K"
CAD::GDP::m/m,CAD,GDP (MoM),,2011-03-31,20:30,0.5%,0.5%,,0.5%,0.5%,0.5%,
USD::Initial Jobless Claims::none,USD,Initial Jobless Claims,,2011-03-31,20:30,388K,392K,388K,380K,394K,394K,382K
CLP::Unemployment Rate::none,CLP,Unemployment Rate,,2011-03-31,21:00,7.3%,7.3%,,6.9%,7.3%,7.3%,
USD::Bloomberg Consumer Confidence::none,USD,Bloomberg Consumer Confidence,,2011-03-31,21:45,26.55,26.55,,,25.55,25.55,
USD::Chicago PMI::none,USD,Chicago PMI,,2011-03-31,21:45,70.6,70.6,,69.5,71.2,71.2,
USD::Factory Orders::m/m,USD,Factory Orders (MoM),,2011-03-31,22:00,-0.1%,0.7%,-0.1%,0.5%,3.3%,3.3%,3.1%
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2011-03-31,22:30,12B,12B,,-2B,-6B,-6B,
NZD::Manufacturing Sales Volume::q/q,NZD,Manufacturing Sales Volume (QoQ),,2011-04-01,05:45,3.0%,3.0%,,,0.1%,0.1%,1.3%
AUD::AIG Manufacturing Index::none,AUD,AIG Manufacturing Index,,2011-04-01,06:30,47.9,47.9,,,51.1,51.1,
JPY::Tankan Large Manufacturers Index::none,JPY,Tankan Large Manufacturers Index,,2011-04-01,07:50,6,6,,6,5,5,
JPY::Tankan Large Non-Manufacturers Index::none,JPY,Tankan Large Non-Manufacturers Index,,2011-04-01,07:50,3,3,,2,1,1,
KRW::CPI::y/y,KRW,CPI (YoY),,2011-04-01,08:00,4.7%,4.7%,,4.8%,4.5%,4.5%,
KRW::Trade Balance::none,KRW,Trade Balance,,2011-04-01,09:30,3.10B,2.80B,3.10B,3.20B,2.85B,2.85B,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY),,2011-04-01,13:30,41.3%,42.2%,41.3%,,44.9%,44.9%,47.8%
IDR::Trade Balance::none,IDR,Trade Balance,,2011-04-01,13:30,2.40B,2.70B,2.40B,2.60B,2.05B,2.05B,1.91B
INR::CPI::y/y,INR,CPI (YoY),,2011-04-01,13:50,8.7%,8.7%,,9.8%,9.3%,9.3%,
INR::Trade Balance::none,INR,Trade Balance,,2011-04-01,14:00,-8.1B,-8.1B,,-8.3B,-8.0B,-8.0B,
CHF::Retail Sales::y/y,CHF,Retail Sales (YoY),,2011-04-01,15:15,1.5%,1.8%,1.5%,-1.3%,-2.6%,-2.6%,
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI,,2011-04-01,15:30,59.3,58.4,59.3,62.3,61.9,61.9,63.5
EUR::Italian Monthly Unemployment Rate::none,EUR,Italian Monthly Unemployment Rate,,2011-04-01,16:00,8.4%,8.2%,8.4%,8.5%,8.6%,8.6%,
EUR::Italian Quarterly Unemployment Rate::none,EUR,Italian Quarterly Unemployment Rate,,2011-04-01,16:00,8.5%,8.4%,8.5%,8.3%,8.4%,8.4%,8.3%
USD::10-Year Note Auction::none,USD,10-Year Note Auction  (Mar),mar,2011-04-01,17:00,3.63%,3.63%,,,3.63%,3.63%,
USD::10-Year TIPS Auction::none,USD,10-Year TIPS Auction  (Mar),mar,2011-04-01,17:00,1.13%,1.13%,,,1.13%,1.13%,
MXN::1st Half-Month CPI::none,MXN,1st Half-Month CPI  (Mar),mar,2011-04-01,17:00,0.17%,0.17%,,,0.21%,0.21%,
MXN::1st Half-Month Core CPI::none,MXN,1st Half-Month Core CPI  (Mar),mar,2011-04-01,17:00,0.21%,0.21%,,,0.22%,0.22%,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction  (Mar),mar,2011-04-01,17:00,0.10%,0.10%,,,0.15%,0.15%,
USD::3-Year Note Auction::none,USD,3-Year Note Auction  (Mar),mar,2011-04-01,17:00,1.25%,1.25%,,,1.25%,1.25%,
USD::30-Year Bond Auction::none,USD,30-Year Bond Auction  (Mar),mar,2011-04-01,17:00,4.75%,4.75%,,,4.75%,4.75%,
USD::5-Year Note Auction::none,USD,5-Year Note Auction  (Mar),mar,2011-04-01,17:00,2.25%,2.25%,,,2.13%,2.13%,
USD::7-Year Note Auction::none,USD,7-Year Note Auction  (Mar),mar,2011-04-01,17:00,2.88%,2.88%,,,2.75%,2.75%,
USD::All Car Sales::none,USD,All Car Sales  (Mar),mar,2011-04-01,17:00,6.49M,6.49M,,,6.24M,6.24M,
USD::All Truck Sales::none,USD,All Truck Sales  (Mar),mar,2011-04-01,17:00,6.40M,6.40M,,,6.60M,6.60M,
GBP::Average Earnings ex Bonus::none,GBP,Average Earnings ex Bonus  (Mar),mar,2011-04-01,17:00,2.10%,2.10%,,,2.20%,2.20%,
INR::Bank Loan Growth::none,INR,Bank Loan Growth  (Mar),mar,2011-04-01,17:00,22.38%,22.38%,,,23.64%,23.64%,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Mar),mar,2011-04-01,17:00,-0.26B,-0.26B,,,-0.04B,-0.04B,
GBP::BoE QE Total::none,GBP,BoE QE Total  (Mar),mar,2011-04-01,17:00,200.00B,200.00B,,,200.00B,200.00B,
CAD::Budget Balance::none,CAD,Budget Balance  (Mar),mar,2011-04-01,17:00,-6.18B,-6.18B,,,-0.59B,-0.59B,
CAD::Budget Balance::y/y,CAD,Budget Balance (YoY)  (Mar),mar,2011-04-01,17:00,-34.44B,-34.44B,,,-28.26B,-28.26B,
USD::Building Permits::m/m,USD,Building Permits (MoM)  (Mar),mar,2011-04-01,17:00,11.20%,11.20%,,,-8.20%,-8.20%,
USD::CB Employment Trends Index::none,USD,CB Employment Trends Index  (Mar),mar,2011-04-01,17:00,105.80,105.80,,,104.80,104.80,
GBP::CPI::m/m,GBP,CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.30%,0.30%,,,0.70%,0.70%,
KRW::CPI::m/m,KRW,CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.40%,0.40%,,,0.70%,0.70%,
MXN::CPI::m/m,MXN,CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.19%,0.19%,,,0.38%,0.38%,
SEK::CPI::m/m,SEK,CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.70%,0.70%,,,0.60%,0.60%,
CAD::CPI::y/y,CAD,CPI (YoY)  (Mar),mar,2011-04-01,17:00,3.30%,3.30%,,,2.20%,2.20%,
CHF::CPI::y/y,CHF,CPI (YoY)  (Mar),mar,2011-04-01,17:00,1.00%,1.00%,,,0.50%,0.50%,
"USD::CPI Index, n.s.a.::none",USD,"CPI Index, n.s.a.  (Mar)",mar,2011-04-01,17:00,223.47,223.47,,,221.31,221.31,
SEK::CPIF (CPI at constant interest rates)::m/m,SEK,CPIF (CPI at constant interest rates) (MoM)  (Mar),mar,2011-04-01,17:00,0.40%,0.40%,,,0.50%,0.50%,
SEK::CPIF (CPI at constant interest rates)::y/y,SEK,CPIF (CPI at constant interest rates) (YoY)  (Mar),mar,2011-04-01,17:00,1.50%,1.50%,,,1.30%,1.30%,
INR::Cash Reserve Ratio::none,INR,Cash Reserve Ratio  (Mar),mar,2011-04-01,17:00,6.00%,6.00%,,,6.00%,6.00%,
USD::Chain Store Sales::m/m,USD,Chain Store Sales (MoM)  (Mar),mar,2011-04-01,17:00,2.00%,2.00%,,,4.20%,4.20%,
USD::Chain Store Sales::w/w,USD,Chain Store Sales (WoW)  (Mar),mar,2011-04-01,17:00,0.84%,0.84%,,,0.73%,0.73%,
USD::Chain Store Sales::y/y,USD,Chain Store Sales (YoY)  (Mar),mar,2011-04-01,17:00,2.85%,2.85%,,,2.89%,2.89%,
USD::Challenger Job Cuts::none,USD,Challenger Job Cuts  (Mar),mar,2011-04-01,17:00,41.53K,41.53K,,,50.70K,50.70K,
USD::Cleveland CPI::m/m,USD,Cleveland CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.10%,0.10%,,,0.20%,0.20%,
MXN::Consumer Confidence::none,MXN,Consumer Confidence  (Mar),mar,2011-04-01,17:00,92.70,92.70,,,93.80,93.80,
SEK::Consumer Confidence::none,SEK,Consumer Confidence  (Mar),mar,2011-04-01,17:00,105.90,105.90,,,110.40,110.40,
MXN::Consumer Confidence n.s.a.::none,MXN,Consumer Confidence n.s.a.  (Mar),mar,2011-04-01,17:00,91.70,91.70,,,92.30,92.30,
MXN::Core CPI::m/m,MXN,Core CPI (MoM)  (Mar),mar,2011-04-01,17:00,0.30%,0.30%,,,0.40%,0.40%,
CAD::Core CPI::y/y,CAD,Core CPI (YoY)  (Mar),mar,2011-04-01,17:00,1.70%,1.70%,,,0.90%,0.90%,
USD::Core CPI Index::none,USD,Core CPI Index  (Mar),mar,2011-04-01,17:00,223.44,223.44,,,223.16,223.16,
USD::Core PCE Price Index::y/y,USD,Core PCE Price Index (YoY)  (Mar),mar,2011-04-01,17:00,1.10%,1.10%,,,1.10%,1.10%,
GBP::Core PPI Output::m/m,GBP,Core PPI Output (MoM)  (Mar),mar,2011-04-01,17:00,0.40%,0.40%,,,0.20%,0.20%,
GBP::Core PPI Output::y/y,GBP,Core PPI Output (YoY)  (Mar),mar,2011-04-01,17:00,2.50%,2.50%,,,2.50%,2.50%,
GBP::Core RPI::m/m,GBP,Core RPI (MoM)  (Mar),mar,2011-04-01,17:00,0.50%,0.50%,,,1.00%,1.00%,
GBP::Core RPI::y/y,GBP,Core RPI (YoY)  (Mar),mar,2011-04-01,17:00,5.40%,5.40%,,,5.50%,5.50%,
GBP::Core Retail Sales::m/m,GBP,Core Retail Sales (MoM)  (Mar),mar,2011-04-01,17:00,-0.20%,-0.20%,,,-1.00%,-1.00%,
GBP::Core Retail Sales::y/y,GBP,Core Retail Sales (YoY)  (Mar),mar,2011-04-01,17:00,-0.60%,-0.60%,,,-0.70%,-0.70%,
INR::Cumulative Industrial Production::none,INR,Cumulative Industrial Production  (Mar),mar,2011-04-01,17:00,7.80%,7.80%,,,7.80%,7.80%,
KRW::Current Account::none,KRW,Current Account  (Mar),mar,2011-04-01,17:00,-1.24B,-1.24B,,,3.69B,3.69B,
USD::Dallas Fed Mfg Business Index::none,USD,Dallas Fed Mfg Business Index  (Mar),mar,2011-04-01,17:00,7.70,7.70,,,15.80,15.80,
USD::Dallas Fed PCE::none,USD,Dallas Fed PCE  (Mar),mar,2011-04-01,17:00,2.20%,2.20%,,,2.20%,2.20%,
USD::Dallas Fed Services Revenues::none,USD,Dallas Fed Services Revenues  (Mar),mar,2011-04-01,17:00,22.50,22.50,,,0.70,0.70,
INR::Deposit Growth::none,INR,Deposit Growth  (Mar),mar,2011-04-01,17:00,16.30%,16.30%,,,16.77%,16.77%,
USD::Domestic Truck Sales::none,USD,Domestic Truck Sales  (Mar),mar,2011-04-01,17:00,5.36M,5.36M,,,5.55M,5.55M,
USD::Durables Excluding Defense::m/m,USD,Durables Excluding Defense (MoM)  (Mar),mar,2011-04-01,17:00,2.30%,8.10%,2.30%,,-2.80%,-2.80%,0.40%
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks  (Mar),mar,2011-04-01,17:00,-1.07M,-1.07M,,,-1.44M,-1.44M,
MXN::Economic Activity::m/m,MXN,Economic Activity (MoM)  (Mar),mar,2011-04-01,17:00,0.78%,0.78%,,,-0.05%,-0.05%,
USD::Existing Home Sales::m/m,USD,Existing Home Sales (MoM)  (Mar),mar,2011-04-01,17:00,2.40%,2.40%,,,-5.90%,-5.90%,
USD::Export Price Index::m/m,USD,Export Price Index (MoM)  (Mar),mar,2011-04-01,17:00,1.50%,1.50%,,,1.30%,1.30%,
KRW::Export Price Index::y/y,KRW,Export Price Index (YoY)  (Mar),mar,2011-04-01,17:00,5.10%,5.10%,,,1.60%,1.60%,
CAD::Exports::none,CAD,Exports  (Mar),mar,2011-04-01,17:00,36.33B,36.33B,,,35.66B,35.66B,
INR::Exports (USD)::none,INR,Exports (USD)  (Mar),mar,2011-04-01,17:00,30.42B,30.42B,,,23.24B,23.24B,23.35B
KRW::Exports::y/y,KRW,Exports (YoY)  (Mar),mar,2011-04-01,17:00,28.80%,28.80%,,,16.40%,16.40%,
KRW::FX Reserves - USD::none,KRW,FX Reserves - USD  (Mar),mar,2011-04-01,17:00,298.62B,298.62B,,,297.67B,297.67B,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD  (Mar)",mar,2011-04-01,17:00,305.49B,305.49B,,,302.59B,302.59B,297.33B
