EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
TRY::CPI::y/y,TRY,CPI (YoY)  (Mar),mar,2017-04-03,15:00,11.29%,11.29%,,10.80%,10.13%,10.13%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Mar),mar,2017-04-03,15:00,56.0,55.9,56.0,,59.4,59.4,59.5
NOK::Manufacturing PMI::none,NOK,Manufacturing PMI  (Mar),mar,2017-04-03,15:00,54.7,54.8,54.7,52.7,53.0,53.0,52.6
TRY::PPI::m/m,TRY,PPI (MoM)  (Mar),mar,2017-04-03,15:00,1.04%,1.04%,,,1.26%,1.26%,
TRY::PPI::y/y,TRY,PPI (YoY)  (Mar),mar,2017-04-03,15:00,16.09%,16.09%,,,15.36%,15.36%,
CHF::Retail Sales::y/y,CHF,Retail Sales (YoY)  (Feb),feb,2017-04-03,15:15,0.6%,0.7%,0.6%,-0.8%,-1.2%,-1.2%,-1.4%
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Mar),mar,2017-04-03,15:30,58.6,57.9,58.6,58.2,57.9,57.9,57.8
EUR::Italian Monthly Unemployment Rate::none,EUR,Italian Monthly Unemployment Rate  (Feb),feb,2017-04-03,16:00,11.5%,11.5%,,11.9%,11.8%,11.8%,11.9%
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Mar),mar,2017-04-03,16:00,354.1K,354.1K,,,400.6K,400.6K,
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Mar),mar,2017-04-03,16:00,8.9%,8.9%,,,10.1%,10.1%,10.6%
TRY::Exports::none,TRY,Exports  (Mar),mar,2017-04-03,16:35,13.62B,13.62B,,,11.30B,11.30B,
EUR::PPI::m/m,EUR,PPI (MoM)  (Feb),feb,2017-04-03,17:00,0.0%,0.0%,,0.3%,1.1%,1.1%,0.7%
EUR::PPI::y/y,EUR,PPI (YoY)  (Feb),feb,2017-04-03,17:00,4.5%,4.5%,,4.3%,3.9%,3.9%,3.5%
EUR::Unemployment Rate::none,EUR,Unemployment Rate  (Feb),feb,2017-04-03,17:00,9.5%,9.5%,,9.5%,9.6%,9.6%,
ZAR::Manufacturing PMI::none,ZAR,Manufacturing PMI,,2017-04-03,17:00,52.2,52.2,,,52.5,52.5,
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Feb),feb,2017-04-03,18:00,3.3%,3.3%,,,-2.8%,-2.8%,
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Feb),feb,2017-04-03,18:00,10.6%,10.6%,,,4.7%,4.7%,
ZAR::Total Vehicle Sales::none,ZAR,Total Vehicle Sales  (Mar),mar,2017-04-03,19:20,48.53K,48.53K,,,48.11K,48.11K,
ZAR::Total Vehicle Sales::y/y,ZAR,Total Vehicle Sales (YoY)  (Mar),mar,2017-04-03,19:20,2.10%,2.10%,,,-0.10%,-0.10%,
INR::M3 Money Supply::none,INR,M3 Money Supply,,2017-04-03,19:30,7.7%,7.7%,,,7.0%,7.0%,
CZK::Budget Balance::none,CZK,Budget Balance  (Mar),mar,2017-04-03,20:00,4.680B,4.680B,,,3.670B,3.670B,
CLP::Retail Sales::y/y,CLP,Retail Sales (YoY),,2017-04-03,20:00,-0.3%,-0.3%,,3.2%,3.8%,3.8%,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Mar),mar,2017-04-03,21:00,51.2,51.2,,,50.9,50.9,
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2017-04-03,21:00,-0.527%,-0.527%,,,-0.520%,-0.520%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2017-04-03,21:00,-0.561%,-0.561%,,,-0.616%,-0.616%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2017-04-03,21:00,-0.552%,-0.552%,,,-0.598%,-0.598%,
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Feb),feb,2017-04-03,22:00,0.8%,1.8%,0.8%,1.0%,-0.4%,-0.4%,-1.0%
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Mar),mar,2017-04-03,22:00,58.9,58.9,,54.8,54.2,54.2,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Mar),mar,2017-04-03,22:00,64.5,64.5,,,65.1,65.1,
USD::ISM Manufacturing PMI::none,USD,ISM Manufacturing PMI  (Mar),mar,2017-04-03,22:00,57.2,57.2,,57.0,57.7,57.7,
USD::ISM Manufacturing Prices::none,USD,ISM Manufacturing Prices  (Mar),mar,2017-04-03,22:00,70.5,70.5,,66.0,68.0,68.0,
CAD::BoC Business Outlook Survey::none,CAD,BoC Business Outlook Survey,,2017-04-03,22:30,,,,,,,
USD::FOMC Member Dudley Speaks::none,USD,FOMC Member Dudley Speaks,,2017-04-03,22:30,,,,,,,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2017-04-03,23:30,0.790%,0.790%,,,0.780%,0.780%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2017-04-03,23:30,0.910%,0.910%,,,0.905%,0.905%,
COP::Exports::y/y,COP,Exports (YoY)  (Feb),feb,2017-04-04,00:00,15.80%,15.80%,,,39.90%,39.90%,
NA::China - Tomb Sweeping Day::none,,China - Tomb Sweeping Day,,2017-04-04,All Day,,,,,,,
NA::Hong Kong - Ching Ming Festival::none,,Hong Kong - Ching Ming Festival,,2017-04-04,All Day,,,,,,,
NA::India - Ram Navmi::none,,India - Ram Navmi,,2017-04-04,All Day,,,,,,,
NA::Taiwan - Children's Day::none,,Taiwan - Children's Day,,2017-04-04,All Day,,,,,,,
BRL::Trade Balance::none,BRL,Trade Balance  (Mar),mar,2017-04-04,02:00,7.14B,7.15B,7.14B,6.80B,4.56B,4.56B,
USD::FOMC Member Harker Speaks::none,USD,FOMC Member Harker Speaks,,2017-04-04,03:00,,,,,,,
USD::All Truck Sales::none,USD,All Truck Sales  (Mar),mar,2017-04-04,03:30,10.30M,10.30M,,,11.05M,11.05M,
USD::Domestic Truck Sales::none,USD,Domestic Truck Sales  (Mar),mar,2017-04-04,03:30,8.65M,8.65M,,,9.28M,9.28M,
USD::All Car Sales::none,USD,All Car Sales,,2017-04-04,04:00,6.32M,6.32M,,,6.53M,6.53M,
USD::Domestic Car Sales::none,USD,Domestic Car Sales,,2017-04-04,04:00,4.59M,4.59M,,,4.67M,4.67M,
USD::Total Vehicle Sales::none,USD,Total Vehicle Sales,,2017-04-04,04:00,16.62M,16.62M,,17.40M,17.58M,17.58M,
USD::FOMC Member Lacker Speaks::none,USD,FOMC Member Lacker Speaks,,2017-04-04,05:00,,,,,,,
NZD::NZIER Business Confidence::none,NZD,NZIER Business Confidence  (Q1),q1,2017-04-04,06:00,17%,17%,,,28%,28%,
NZD::NZIER QSBO Capacity Utilization::none,NZD,NZIER QSBO Capacity Utilization  (Q1),q1,2017-04-04,06:00,93.6%,93.6%,,,92.7%,92.7%,
KRW::CPI::m/m,KRW,CPI (MoM)  (Mar),mar,2017-04-04,07:00,0.0%,0.0%,,-0.2%,0.3%,0.3%,
KRW::CPI::y/y,KRW,CPI (YoY)  (Mar),mar,2017-04-04,07:00,2.2%,2.2%,,2.0%,1.9%,1.9%,
JPY::Monetary Base::y/y,JPY,Monetary Base (YoY),,2017-04-04,07:50,20.3%,20.3%,,23.2%,21.4%,21.4%,
AUD::Exports::m/m,AUD,Exports (MoM)  (Feb),feb,2017-04-04,09:30,1%,1%,,,-3%,-3%,
AUD::Imports::m/m,AUD,Imports (MoM)  (Feb),feb,2017-04-04,09:30,-5%,-5%,,,4%,4%,
AUD::Trade Balance::none,AUD,Trade Balance  (Feb),feb,2017-04-04,09:30,3.574B,3.657B,3.574B,1.800B,1.503B,1.503B,1.302B
JPY::10-Year JGB Auction::none,JPY,10-Year JGB Auction,,2017-04-04,11:45,0.064%,0.064%,,,0.082%,0.082%,
AUD::RBA Interest Rate Decision::none,AUD,RBA Interest Rate Decision  (Apr),apr,2017-04-04,12:30,1.50%,1.50%,,1.50%,1.50%,1.50%,
AUD::RBA Rate Statement::none,AUD,RBA Rate Statement,,2017-04-04,12:30,,,,,,,
JPY::BoJ Core CPI::y/y,JPY,BoJ Core CPI (YoY),,2017-04-04,13:00,0.1%,0.1%,,0.2%,0.2%,0.2%,
HUF::Retail Sales::y/y,HUF,Retail Sales (YoY)  (Feb),feb,2017-04-04,15:00,1.2%,0.9%,1.2%,,3.8%,3.8%,3.7%
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change,,2017-04-04,15:00,-48.6K,-48.6K,,-41.2K,-9.4K,-9.4K,
BRL::IPC-Fipe Inflation Index::m/m,BRL,IPC-Fipe Inflation Index (MoM)  (Mar),mar,2017-04-04,16:00,0.14%,0.14%,,0.12%,-0.08%,-0.08%,
EUR::Italian Public Deficit::none,EUR,Italian Public Deficit  (Q4),q4,2017-04-04,16:00,2.3%,2.4%,2.3%,,2.3%,2.3%,2.1%
GBP::BoE FPC Meeting Minutes::none,GBP,BoE FPC Meeting Minutes,,2017-04-04,16:30,,,,,,,
EUR::Spanish 12-Month Letras Auction::none,EUR,Spanish 12-Month Letras Auction,,2017-04-04,16:50,-0.294%,-0.294%,,,-0.392%,-0.392%,
EUR::Spanish 6-Month Letras Auction::none,EUR,Spanish 6-Month Letras Auction,,2017-04-04,16:50,-0.366%,-0.366%,,,-0.302%,-0.302%,
EUR::Retail Sales::m/m,EUR,Retail Sales (MoM)  (Feb),feb,2017-04-04,17:00,0.7%,0.5%,0.7%,0.5%,0.1%,0.1%,-0.1%
EUR::Retail Sales::y/y,EUR,Retail Sales (YoY)  (Feb),feb,2017-04-04,17:00,1.8%,1.7%,1.8%,1.4%,1.5%,1.5%,1.2%
AUD::RBA Governor Lowe Speaks::none,AUD,RBA Governor Lowe Speaks,,2017-04-04,17:15,,,,,,,
GBP::10-Year Treasury Gilt Auction::none,GBP,10-Year Treasury Gilt Auction,,2017-04-04,17:40,1.129%,1.129%,,,1.310%,1.310%,
BRL::Industrial Production::m/m,BRL,Industrial Production (MoM)  (Feb),feb,2017-04-04,20:00,0.1%,0.1%,,0.7%,-0.2%,-0.2%,-0.1%
BRL::Industrial Production::y/y,BRL,Industrial Production (YoY)  (Feb),feb,2017-04-04,20:00,-0.8%,-0.8%,,0.4%,1.4%,1.4%,
CAD::Exports::none,CAD,Exports  (Feb),feb,2017-04-04,20:30,45.34B,45.25B,45.34B,,46.46B,46.46B,46.45B
CAD::Imports::none,CAD,Imports  (Feb),feb,2017-04-04,20:30,46.31B,46.33B,46.31B,,46.04B,46.04B,45.64B
CAD::Trade Balance::none,CAD,Trade Balance  (Feb),feb,2017-04-04,20:30,-0.97B,-1.08B,-0.97B,0.50B,0.42B,0.42B,0.81B
USD::Trade Balance::none,USD,Trade Balance  (Feb),feb,2017-04-04,20:30,-43.60B,-43.80B,-43.60B,-44.80B,-48.20B,-48.20B,-48.50B
USD::Redbook::m/m,USD,Redbook (MoM),,2017-04-04,20:55,-0.7%,-0.7%,,,-0.7%,-0.7%,
USD::Redbook::y/y,USD,Redbook (YoY),,2017-04-04,20:55,1.3%,1.3%,,,0.6%,0.6%,
EUR::ECB President Draghi Speaks::none,EUR,ECB President Draghi Speaks,,2017-04-04,21:30,,,,,,,
USD::ISM-New York Index::none,USD,ISM-New York Index  (Mar),mar,2017-04-04,21:45,735.1,735.1,,,731.9,731.9,
USD::Factory Orders::m/m,USD,Factory Orders (MoM)  (Feb),feb,2017-04-04,22:00,1.0%,1.2%,1.0%,1.0%,1.5%,1.5%,1.2%
USD::Factory orders ex transportation::m/m,USD,Factory orders ex transportation (MoM)  (Feb),feb,2017-04-04,22:00,0.4%,0.3%,0.4%,,0.5%,0.5%,0.3%
EUR::ECB's Liikanen Speaks::none,EUR,ECB's Liikanen Speaks,,2017-04-04,22:00,,,,,,,
USD::IBD/TIPP Economic Optimism::none,USD,IBD/TIPP Economic Optimism,,2017-04-04,22:00,51.7,51.7,,53.2,55.3,55.3,
NZD::GlobalDairyTrade Price Index::none,NZD,GlobalDairyTrade Price Index,,2017-04-04,22:05,1.6%,1.6%,,,1.7%,1.7%,
EUR::Irish Exchequer Returns::none,EUR,Irish Exchequer Returns  (Mar),mar,2017-04-04,23:30,-0.900B,-0.903B,-0.900B,,0.587B,0.587B,0.590B
USD::4-Week Bill Auction::none,USD,4-Week Bill Auction,,2017-04-04,23:30,0.760%,0.760%,,,0.745%,0.745%,
ARS::Tax Revenue::none,ARS,Tax Revenue,,2017-04-05,03:30,212.30B,212.30B,,175.00B,172.22B,172.22B,
USD::FOMC Member Tarullo Speaks::none,USD,FOMC Member Tarullo Speaks,,2017-04-05,04:30,,,,,,,
USD::API Weekly Crude Oil Stock::none,USD,API Weekly Crude Oil Stock,,2017-04-05,04:35,-1.834M,-1.834M,,-0.500M,1.909M,1.909M,
KRW::Current Account::none,KRW,Current Account  (Feb),feb,2017-04-05,07:00,8.40B,8.40B,,,10.51B,10.51B,
GBP::BRC Shop Price Index::y/y,GBP,BRC Shop Price Index (YoY),,2017-04-05,07:00,-0.8%,-0.8%,,-0.8%,-1.0%,-1.0%,
AUD::AIG Services Index::none,AUD,AIG Services Index  (Mar),mar,2017-04-05,07:30,51.7,51.7,,,49.0,49.0,
PHP::CPI::m/m,PHP,CPI (MoM)  (Mar),mar,2017-04-05,09:00,0.2%,0.2%,,,0.3%,0.3%,
PHP::CPI::y/y,PHP,CPI (YoY)  (Mar),mar,2017-04-05,09:00,3.4%,3.4%,,3.4%,3.3%,3.3%,
PHP::Core CPI::y/y,PHP,Core CPI (YoY)  (Mar),mar,2017-04-05,09:00,2.9%,2.9%,,,2.7%,2.7%,
NZD::ANZ Commodity Price Index::m/m,NZD,ANZ Commodity Price Index (MoM),,2017-04-05,09:00,0.4%,0.4%,,,2.0%,2.0%,
MYR::Exports::y/y,MYR,Exports (YoY)  (Feb),feb,2017-04-05,12:00,26.5%,26.5%,,17.9%,13.6%,13.6%,
MYR::Imports::y/y,MYR,Imports (YoY)  (Feb),feb,2017-04-05,12:00,27.7%,27.7%,,21.7%,16.1%,16.1%,
MYR::Trade Balance::none,MYR,Trade Balance  (Feb),feb,2017-04-05,12:00,8.71B,8.71B,,6.05B,4.71B,4.71B,
SEK::Services PMI::m/m,SEK,Services PMI (MoM)  (Mar),mar,2017-04-05,14:30,61.3,61.3,,,59.8,59.8,
HUF::Industrial Output::y/y,HUF,Industrial Output (YoY)  (Feb),feb,2017-04-05,15:00,2.7%,2.7%,,,6.5%,6.5%,
CZK::Retail Sales::y/y,CZK,Retail Sales (YoY)  (Feb),feb,2017-04-05,15:00,0.6%,0.6%,,2.2%,5.6%,5.6%,
SEK::Industrial New Orders::y/y,SEK,Industrial New Orders (YoY)  (Feb),feb,2017-04-05,15:30,12.0%,11.9%,12.0%,,0.5%,0.5%,0.0%
SEK::Industrial Production::m/m,SEK,Industrial Production (MoM)  (Feb),feb,2017-04-05,15:30,0.2%,0.5%,0.2%,0.6%,3.3%,3.3%,2.0%
SEK::Industrial Production::y/y,SEK,Industrial Production (YoY)  (Feb),feb,2017-04-05,15:30,4.1%,4.3%,4.1%,2.3%,4.3%,4.3%,1.3%
NOK::House Price Index::y/y,NOK,House Price Index (YoY)  (Mar),mar,2017-04-05,17:00,11.70%,11.70%,,,13.00%,13.00%,
ZAR::Business Confidence::none,ZAR,Business Confidence  (Mar),mar,2017-04-05,17:30,93.8,93.8,,,95.5,95.5,
EUR::German 5-Year Bobl Auction::none,EUR,German 5-Year Bobl Auction,,2017-04-05,17:35,-0.450%,-0.450%,,,-0.450%,-0.450%,
RON::Interest Rate Decision::none,RON,Interest Rate Decision,,2017-04-05,18:00,1.75%,1.75%,,1.75%,1.75%,1.75%,
PLN::Interest Rate Decision::none,PLN,Interest Rate Decision  (Apr),apr,2017-04-05,18:15,1.50%,1.50%,,1.50%,1.50%,1.50%,
USD::MBA 30-Year Mortgage Rate::none,USD,MBA 30-Year Mortgage Rate,,2017-04-05,19:00,4.34%,4.34%,,,4.33%,4.33%,
USD::MBA Mortgage Applications::w/w,USD,MBA Mortgage Applications (WoW),,2017-04-05,19:00,-1.6%,-1.6%,,,-0.8%,-0.8%,
USD::MBA Purchase Index::none,USD,MBA Purchase Index,,2017-04-05,19:00,239.8,239.8,,,238.1,238.1,
USD::Mortgage Market Index::none,USD,Mortgage Market Index,,2017-04-05,19:00,397.1,397.1,,,403.6,403.6,
USD::Mortgage Refinance Index::none,USD,Mortgage Refinance Index,,2017-04-05,19:00,"1,271.9","1,271.9",,,"1,327.1","1,327.1",
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Feb),feb,2017-04-05,19:30,-1.3%,-1.3%,,-1.2%,1.7%,1.7%,
USD::ADP Nonfarm Employment Change::none,USD,ADP Nonfarm Employment Change  (Mar),mar,2017-04-05,20:15,263K,255K,263K,187K,245K,245K,298K
MXN::Gross Fixed Investments::m/m,MXN,Gross Fixed Investments (MoM)  (Jan),jan,2017-04-05,21:00,-1.60%,-1.60%,,-0.70%,1.10%,1.10%,
MXN::Gross Fixed Investments::y/y,MXN,Gross Fixed Investments (YoY)  (Jan),jan,2017-04-05,21:00,-0.50%,-0.50%,,0.60%,0.90%,0.90%,
RUB::CPI::m/m,RUB,CPI (MoM)  (Mar),mar,2017-04-05,21:00,0.1%,0.1%,,0.2%,0.2%,0.2%,
RUB::CPI::y/y,RUB,CPI (YoY)  (Mar),mar,2017-04-05,21:00,4.3%,4.3%,,4.3%,4.6%,4.6%,
MXN::Consumer Confidence::none,MXN,Consumer Confidence  (Mar),mar,2017-04-05,21:00,81.5,81.5,,,78.8,78.8,
MXN::Consumer Confidence n.s.a.::none,MXN,Consumer Confidence n.s.a.  (Mar),mar,2017-04-05,21:00,81.0,81.0,,73.2,75.7,75.7,
USD::ISM Non-Manufacturing Business Activity::none,USD,ISM Non-Manufacturing Business Activity  (Mar),mar,2017-04-05,22:00,58.9,58.9,,61.5,63.6,63.6,
USD::ISM Non-Manufacturing Employment::none,USD,ISM Non-Manufacturing Employment  (Mar),mar,2017-04-05,22:00,51.6,51.6,,,55.2,55.2,
USD::ISM Non-Manufacturing New Orders::none,USD,ISM Non-Manufacturing New Orders  (Mar),mar,2017-04-05,22:00,58.9,58.9,,,61.2,61.2,
USD::ISM Non-Manufacturing PMI::none,USD,ISM Non-Manufacturing PMI  (Mar),mar,2017-04-05,22:00,55.2,55.2,,57.0,57.6,57.6,
USD::ISM Non-Manufacturing Prices::none,USD,ISM Non-Manufacturing Prices  (Mar),mar,2017-04-05,22:00,53.5,53.5,,,57.7,57.7,
USD::Crude Oil Imports::none,USD,Crude Oil Imports,,2017-04-05,22:30,0.061M,0.061M,,,-0.543M,-0.543M,
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2017-04-05,22:30,1.566M,1.566M,,-0.435M,0.867M,0.867M,
USD::Cushing Crude Oil Inventories::none,USD,Cushing Crude Oil Inventories,,2017-04-05,22:30,1.413M,1.413M,,,-0.220M,-0.220M,
USD::Distillate Fuel Production::none,USD,Distillate Fuel Production,,2017-04-05,22:30,0.095M,0.095M,,,0.043M,0.043M,
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks,,2017-04-05,22:30,-0.536M,-0.536M,,-1.016M,-2.483M,-2.483M,
USD::Gasoline Inventories::none,USD,Gasoline Inventories,,2017-04-05,22:30,-0.618M,-0.618M,,-1.422M,-3.747M,-3.747M,
USD::Gasoline Production::none,USD,Gasoline Production,,2017-04-05,22:30,-0.513M,-0.513M,,,0.257M,0.257M,
USD::Heating Oil Stockpiles::none,USD,Heating Oil Stockpiles,,2017-04-05,22:30,-0.310M,-0.310M,,,-1.354M,-1.354M,
BRL::Foreign Exchange Flows::none,BRL,Foreign Exchange Flows,,2017-04-05,23:30,2.88B,2.88B,,,3.47B,3.47B,
NA::Thailand - Chakri Day::none,,Thailand - Chakri Day,,2017-04-06,All Day,,,,,,,
NA::Vietnam - Hung King Ann::none,,Vietnam - Hung King Ann,,2017-04-06,All Day,,,,,,,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2017-04-06,04:30,"4,474.63B","4,474.63B",,,"4,469.62B","4,469.62B",
AUD::RBA Assist Gov Debelle Speaks::none,AUD,RBA Assist Gov Debelle Speaks,,2017-04-06,06:40,,,,,,,
TWD::CPI::m/m,TWD,CPI (MoM)  (Mar),mar,2017-04-06,08:30,-0.30%,-0.30%,,,0.65%,0.65%,
TWD::CPI::y/y,TWD,CPI (YoY)  (Mar),mar,2017-04-06,08:30,0.18%,0.18%,,0.70%,-0.04%,-0.04%,
TWD::Wholesale Prices::m/m,TWD,Wholesale Prices (MoM)  (Mar),mar,2017-04-06,08:30,1.84%,1.84%,,,2.19%,2.19%,
COP::CPI::m/m,COP,CPI (MoM)  (Mar),mar,2017-04-06,10:00,0.47%,0.47%,,0.50%,1.01%,1.01%,
COP::CPI::y/y,COP,CPI (YoY)  (Mar),mar,2017-04-06,10:00,4.69%,4.69%,,4.70%,5.18%,5.18%,
JPY::Household Confidence::none,JPY,Household Confidence  (Mar),mar,2017-04-06,13:00,43.9,43.9,,43.5,43.2,43.2,43.1
EUR::Dutch CPI::y/y,EUR,Dutch CPI (YoY)  (Mar),mar,2017-04-06,13:30,1.1%,1.1%,,,1.8%,1.8%,
EUR::German Factory Orders::m/m,EUR,German Factory Orders (MoM)  (Feb),feb,2017-04-06,14:00,3.4%,3.5%,3.4%,4.0%,-6.8%,-6.8%,-7.4%
CZK::Construction Output::y/y,CZK,Construction Output (YoY)  (Feb),feb,2017-04-06,15:00,-7.0%,-7.0%,,,-1.4%,-1.4%,-0.2%
CZK::Industrial Production::y/y,CZK,Industrial Production (YoY)  (Feb),feb,2017-04-06,15:00,2.7%,2.7%,,2.1%,10.3%,10.3%,9.6%
CZK::Trade Balance NRA::none,CZK,Trade Balance NRA  (Feb),feb,2017-04-06,15:00,17.9B,19.1B,17.9B,17.3B,20.7B,20.7B,19.4B
EUR::ECB President Draghi Speaks::none,EUR,ECB President Draghi Speaks,,2017-04-06,15:00,,,,,,,
CHF::CPI::m/m,CHF,CPI (MoM)  (Mar),mar,2017-04-06,15:15,0.2%,0.2%,,0.2%,0.5%,0.5%,
CHF::CPI::y/y,CHF,CPI (YoY)  (Mar),mar,2017-04-06,15:15,0.6%,0.6%,,0.5%,0.6%,0.6%,
EUR::ECB's Praet Speaks::none,EUR,ECB's Praet Speaks,,2017-04-06,15:30,,,,,,,
TWD::FX Reserves USD::none,TWD,FX Reserves USD  (Mar),mar,2017-04-06,16:20,437.53B,437.53B,,,437.66B,437.66B,
GBP::Housing Equity Withdrawal::q/q,GBP,Housing Equity Withdrawal (QoQ),,2017-04-06,16:30,-10.2B,-10.6B,-10.2B,-9.5B,-11.2B,-11.2B,-10.9B
EUR::Spanish 10-Year Obligacion Auction::none,EUR,Spanish 10-Year Obligacion Auction,,2017-04-06,16:50,1.610%,1.610%,,,1.935%,1.935%,
EUR::Spanish 3-Year Bonos Auction::none,EUR,Spanish 3-Year Bonos Auction,,2017-04-06,16:50,-0.126%,-0.126%,,,-0.132%,-0.132%,
EUR::Greek Unemployment Rate::none,EUR,Greek Unemployment Rate  (Jan),jan,2017-04-06,17:00,23.5%,23.3%,23.5%,,23.5%,23.5%,23.1%
HUF::Budget Balance::none,HUF,Budget Balance  (Mar),mar,2017-04-06,17:00,-378.5B,-378.5B,,,57.0B,57.0B,
INR::Cash Reserve Ratio::none,INR,Cash Reserve Ratio,,2017-04-06,17:00,4.00%,4.00%,,4.00%,4.00%,4.00%,
EUR::French 10-Year OAT Auction::none,EUR,French 10-Year OAT Auction,,2017-04-06,17:00,0.97%,0.97%,,,0.91%,0.91%,
INR::Interest Rate Decision::none,INR,Interest Rate Decision,,2017-04-06,17:00,6.25%,6.25%,,6.25%,6.25%,6.25%,
INR::Reverse REPO Rate::none,INR,Reverse REPO Rate,,2017-04-06,17:00,6.00%,6.00%,,5.75%,5.75%,5.75%,
IDR::Consumer Confidence::none,IDR,Consumer Confidence  (Mar),mar,2017-04-06,17:30,121.5,121.5,,,117.1,117.1,
EUR::German Buba President Weidmann Speaks::none,EUR,German Buba President Weidmann Speaks,,2017-04-06,17:40,,,,,,,
BRL::IGP-DI Inflation Index::m/m,BRL,IGP-DI Inflation Index (MoM)  (Mar),mar,2017-04-06,19:00,-0.38%,-0.38%,,0.01%,0.06%,0.06%,
USD::Challenger Job Cuts::none,USD,Challenger Job Cuts  (Mar),mar,2017-04-06,19:30,43.3K,43.3K,,,37.0K,37.0K,
USD::Challenger Job Cuts::y/y,USD,Challenger Job Cuts (YoY),,2017-04-06,19:30,-2.0%,-2.0%,,,-40.0%,-40.0%,
EUR::ECB Publishes Account of Monetary Policy Meeting::none,EUR,ECB Publishes Account of Monetary Policy Meeting,,2017-04-06,19:30,,,,,,,
EUR::ECB's Constancio Speaks::none,EUR,ECB's Constancio Speaks,,2017-04-06,19:45,,,,,,,
CAD::Building Permits::m/m,CAD,Building Permits (MoM)  (Feb),feb,2017-04-06,20:30,-2.5%,-2.8%,-2.5%,,5.8%,5.8%,5.4%
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims,,2017-04-06,20:30,"2,028K","2,035K","2,028K","2,040K","2,052K","2,052K",
USD::Initial Jobless Claims::none,USD,Initial Jobless Claims,,2017-04-06,20:30,234K,235K,234K,250K,259K,259K,258K
USD::Jobless Claims 4-Week Avg.::none,USD,Jobless Claims 4-Week Avg.,,2017-04-06,20:30,250.00K,250.25K,250.00K,,254.50K,254.50K,254.25K
ILS::Interest Rate Decision::none,ILS,Interest Rate Decision  (Apr),apr,2017-04-06,21:00,0.10%,0.10%,,0.10%,0.10%,0.10%,
RUB::Central Bank reserves (USD)::none,RUB,Central Bank reserves (USD),,2017-04-06,21:00,397.9B,397.9B,,,399.0B,399.0B,
USD::FOMC Member Williams Speaks::none,USD,FOMC Member Williams Speaks,,2017-04-06,21:30,,,,,,,
USD::Bloomberg Consumer Confidence::none,USD,Bloomberg Consumer Confidence,,2017-04-06,21:45,50.2,50.2,,,49.7,49.7,
BRL::Auto Production::m/m,BRL,Auto Production (MoM)  (Mar),mar,2017-04-06,22:20,17.1%,17.1%,,,14.7%,14.7%,
BRL::Auto Sales::m/m,BRL,Auto Sales (MoM)  (Mar),mar,2017-04-06,22:20,39.4%,39.4%,,,-7.8%,-7.8%,
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2017-04-06,22:30,2B,2B,,7B,-43B,-43B,
NA::Rwanda - Tutsi Genocide Memorial Day::none,,Rwanda - Tutsi Genocide Memorial Day,,2017-04-07,All Day,,,,,,,
NA::Tanzania - Karume Day::none,,Tanzania - Karume Day,,2017-04-07,All Day,,,,,,,
EUR::ECB's Praet Speaks::none,EUR,ECB's Praet Speaks,,2017-04-07,00:40,,,,,,,
EUR::ECB's Constancio Speaks::none,EUR,ECB's Constancio Speaks,,2017-04-07,01:15,,,,,,,
PEN::Interest Rate Decision::none,PEN,Interest Rate Decision  (Apr),apr,2017-04-07,06:00,4.25%,4.25%,,4.25%,4.25%,4.25%,
AUD::AIG Construction Index::none,AUD,AIG Construction Index  (Mar),mar,2017-04-07,07:30,51.2,51.2,,,53.1,53.1,
JPY::Foreign Reserves (USD)::none,JPY,Foreign Reserves (USD)  (Mar),mar,2017-04-07,07:50,"1,230.3B","1,230.3B",,,"1,232.3B","1,232.3B",
JPY::Overtime Pay::y/y,JPY,Overtime Pay (YoY)  (Feb),feb,2017-04-07,08:00,0.60%,0.60%,,,0.20%,0.20%,
