EventId,Date,Time,Period,Actual,Forecast,Previous
EUR::current account n.s.a.::none,2023-04-19,16:00,jan,21.3B,,16.8B
EUR::current account::none,2023-04-19,16:00,feb,24.3B,6.7B,17.0B
ZAR::cpi::m/m,2023-04-19,16:00,mar,1.0%,0.9%,0.7%
ZAR::cpi::y/y,2023-04-19,16:00,mar,7.1%,6.9%,7.0%
ZAR::core cpi::m/m,2023-04-19,16:00,mar,0.8%,0.8%,0.8%
ZAR::core cpi::y/y,2023-04-19,16:00,mar,5.2%,5.1%,5.2%
EUR::slovak unemployment rate::none,2023-04-19,16:00,mar,5.6%,5.7%,5.8%
EUR::construction output::m/m,2023-04-19,17:00,feb,2.37%,0.00%,3.73%
EUR::cpi::m/m,2023-04-19,17:00,mar,0.9%,0.9%,0.8%
EUR::cpi::y/y,2023-04-19,17:00,mar,6.9%,6.9%,8.5%
EUR::cpi ex tobacco::m/m,2023-04-19,17:00,mar,0.9%,1.2%,0.8%
EUR::cpi ex tobacco::y/y,2023-04-19,17:00,mar,6.9%,8.0%,8.6%
EUR::core cpi::m/m,2023-04-19,17:00,mar,1.3%,1.2%,0.8%
EUR::core cpi::y/y,2023-04-19,17:00,mar,5.7%,5.7%,5.6%
EUR::hicp ex energy & food::y/y,2023-04-19,17:00,mar,7.5%,7.5%,7.4%
EUR::hicp ex energy and food::m/m,2023-04-19,17:00,mar,1.2%,1.1%,0.9%
"EUR::cpi, n.s.a::none",2023-04-19,17:00,apr,122.30,122.33,121.24
NAD::interest rate decision::none,2023-04-19,17:00,apr,7.25%,7.00%,7.00%
EUR::german 10 - year bund auction::none,2023-04-19,17:30,,2.510%,,2.320%
GBP::house price index::y/y,2023-04-19,17:30,,5.5%,9.3%,6.5%
EUR::portuguese current account::none,2023-04-19,18:00,feb,-0.064B,,0.286B
GHS::ppi::y/y,2023-04-19,18:00,mar,43.70%,,50.80%
EUR::ecb's lane speaks::none,2023-04-19,18:35,,,,
GBP::5 - year treasury gilt auction::none,2023-04-19,18:50,,4.039%,,3.497%
ZAR::retail sales::y/y,2023-04-19,19:00,feb,-0.5%,-0.3%,-0.8%
USD::mba 30 - year mortgage rate::none,2023-04-19,19:00,,6.43%,,6.30%
USD::mba mortgage applications::w/w,2023-04-19,19:00,,-8.8%,,5.3%
USD::mba purchase index::none,2023-04-19,19:00,,161.6,,179.6
USD::mortgage market index::none,2023-04-19,19:00,,209.2,,229.5
USD::mortgage refinance index::none,2023-04-19,19:00,,449.8,,477.5
INR::m3 money supply::none,2023-04-19,19:30,,10.0%,9.3%,9.0%
BRL::industrial production::m/m,2023-04-19,20:00,feb,-0.2%,-0.1%,-0.2%
BRL::industrial production::y/y,2023-04-19,20:00,feb,-2.4%,-1.9%,0.3%
CAD::housing starts::none,2023-04-19,20:15,mar,213.9K,237.8K,240.9K
CAD::ippi::m/m,2023-04-19,20:30,mar,0.1%,1.6%,-0.6%
CAD::ippi::y/y,2023-04-19,20:30,mar,-1.8%,-2.1%,1.6%
CAD::rmpi::m/m,2023-04-19,20:30,mar,-1.7%,0.0%,-0.3%
CAD::rmpi::y/y,2023-04-19,20:30,mar,-16.5%,-11.8%,-5.0%
USD::crude oil imports::none,2023-04-19,22:30,,-1.743M,-0.778M,1.561M
USD::crude oil inventories::none,2023-04-19,22:30,,-4.581M,-1.088M,0.597M
USD::cushing crude oil inventories::none,2023-04-19,22:30,,-1.088M,0.622M,-0.409M
USD::distillate fuel production::none,2023-04-19,22:30,,0.167M,-0.014M,-0.157M
USD::eia refinery crude runs::w/w,2023-04-19,22:30,,0.259M,,-0.030M
USD::eia weekly distillates stocks::none,2023-04-19,22:30,,-0.356M,-0.927M,-0.606M
USD::eia weekly refinery utilization rates::w/w,2023-04-19,22:30,,1.7%,0.5%,-0.3%
USD::gasoline inventories::none,2023-04-19,22:30,,1.300M,-1.267M,-0.331M
USD::gasoline production::none,2023-04-19,22:30,,-0.343M,-0.051M,-0.033M
USD::heating oil stockpiles::none,2023-04-19,22:30,,-0.260M,0.081M,1.015M
EUR::ecb's schnabel speaks::none,2023-04-19,23:00,,,,
BRL::foreign exchange flows::none,2023-04-19,23:00,,-1.250B,,0.715B
RUB::ppi::m/m,2023-04-20,00:00,mar,2.6%,,0.9%
RUB::ppi::y/y,2023-04-20,00:00,mar,-10.7%,,-7.5%
NA::iceland - national day::none,2023-04-20,All Day,,,,
NA::indonesia - eid al - fitr::none,2023-04-20,All Day,,,,
NA::palestinian territory - eid al - fitr::none,2023-04-20,All Day,,,,
CHF::snb vice chairman schlegel speaks::none,2023-04-20,00:00,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-20,All Day,,,,
NA::türkiye - ramadan holiday::none,2023-04-20,All Day,,,,
NA::türkiye - ramadan holiday - early close at 12:30::none,2023-04-20,,,,,
NA::united arab emirates - ramadan holiday::none,2023-04-20,All Day,,,,
GBP::boe mpc member mann speaks::none,2023-04-20,00:30,,,,
USD::20 - year bond auction::none,2023-04-20,01:00,,3.920%,,3.909%
NZD::cpi::q/q,2023-04-20,06:45,q1,1.2%,1.7%,1.4%
NZD::cpi::y/y,2023-04-20,06:45,q1,6.7%,7.1%,7.2%
USD::fomc member williams speaks::none,2023-04-20,07:00,,,,
JPY::exports::y/y,2023-04-20,07:50,mar,4.3%,2.6%,6.5%
JPY::imports::y/y,2023-04-20,07:50,mar,7.3%,11.4%,8.3%
JPY::trade balance::none,2023-04-20,07:50,mar,-754.5B,"-1,294.8B",-898.1B
JPY::adjusted trade balance::none,2023-04-20,07:50,,-1.21T,-1.78T,-1.25T
JPY::foreign bonds buying::none,2023-04-20,07:50,,500.2B,,-788.7B
JPY::foreign investments in japanese stocks::none,2023-04-20,07:50,,"1,876.4B",,"2,368.9B"
CNY::pboc loan prime rate::none,2023-04-20,09:15,,3.65%,3.65%,3.65%
AUD::nab quarterly business confidence::none,2023-04-20,09:30,,-4,2,-1
NZD::rbnz offshore holdings::none,2023-04-20,11:00,mar,56.20%,55.70%,56.00%
MYR::cpi::y/y,2023-04-20,12:00,mar,3.4%,3.6%,3.7%
EUR::dutch unemployment rate::none,2023-04-20,12:30,mar,3.5%,3.6%,3.5%
EUR::dutch consumer confidence::none,2023-04-20,12:30,apr,-37.0,-36.0,-39.0
JPY::tertiary industry activity index::m/m,2023-04-20,12:30,,0.7%,0.4%,0.7%
EUR::estonian ppi::m/m,2023-04-20,13:00,mar,-0.4%,1.0%,-0.2%
EUR::estonian ppi::y/y,2023-04-20,13:00,mar,7.9%,9.4%,11.6%
EUR::german ppi::m/m,2023-04-20,14:00,mar,-2.6%,-0.5%,-0.3%
EUR::german ppi::y/y,2023-04-20,14:00,mar,7.5%,9.8%,15.8%
DKK::consumer confidence::none,2023-04-20,14:00,apr,-18.2,-21.0,-23.1
NOK::industrial confidence::none,2023-04-20,14:00,q1,-0.4,-6.0,-3.3
EUR::french business survey::none,2023-04-20,14:45,apr,101,103,104
CNY::fdi::none,2023-04-20,15:00,mar,4.90%,7.80%,6.10%
KWD::cpi::m/m,2023-04-20,16:00,mar,0.70%,,0.16%
TWD::export orders::y/y,2023-04-20,16:00,mar,-25.7%,-20.0%,-18.3%
KWD::cpi::y/y,2023-04-20,16:00,,3.70%,3.40%,3.22%
EUR::spanish trade balance::none,2023-04-20,16:00,,-2.46B,-4.40B,-3.96B
EUR::spanish 10 - year obligacion auction::none,2023-04-20,16:40,,3.509%,,3.401%
EUR::spanish 7 - year obligacion auction::none,2023-04-20,16:40,,3.257%,,3.520%
EUR::greek current account::y/y,2023-04-20,17:00,feb,-1.325B,-0.800B,-0.125B
EUR::trade balance::none,2023-04-20,17:00,feb,4.6B,-22.3B,-30.6B
EUR::belgium consumer confidence::none,2023-04-20,17:00,apr,-6,,-9
EUR::ecb publishes account of monetary policy meeting::none,2023-04-20,19:30,,,,
MXN::retail sales::m/m,2023-04-20,20:00,feb,-0.3%,0.2%,1.6%
MXN::retail sales::y/y,2023-04-20,20:00,feb,3.4%,4.0%,5.3%
BRL::bcb national monetary council meeting::none,2023-04-20,20:00,,,,
USD::philadelphia fed manufacturing index::none,2023-04-20,20:30,apr,-31.3,-19.2,-23.2
USD::philly fed business conditions::none,2023-04-20,20:30,apr,-1.5,-11.9,-8.0
USD::philly fed capex index::none,2023-04-20,20:30,apr,-5.40,8.30,-3.80
USD::philly fed employment::none,2023-04-20,20:30,apr,-0.2,-2.6,-10.3
USD::philly fed new orders::none,2023-04-20,20:30,apr,-22.7,-21.2,-28.2
USD::philly fed prices paid::none,2023-04-20,20:30,apr,8.20,28.00,23.50
USD::continuing jobless claims::none,2023-04-20,20:30,,"1,865K","1,820K","1,804K"
USD::initial jobless claims::none,2023-04-20,20:30,,245K,240K,240K
USD::jobless claims 4 - week avg.::none,2023-04-20,20:30,,239.75K,255.15K,240.25K
RUB::central bank reserves (usd)::none,2023-04-20,21:00,,600.2B,,600.8B
USD::existing home sales::none,2023-04-20,22:00,mar,4.44M,4.50M,4.55M
USD::existing home sales::m/m,2023-04-20,22:00,mar,-2.4%,5.0%,13.8%
USD::us leading index::m/m,2023-04-20,22:00,mar,-1.2%,-0.6%,-0.5%
EUR::consumer confidence::none,2023-04-20,22:00,apr,-17.5,-18.5,-19.1
TRY::central government debt stock::none,2023-04-20,22:30,mar,"4,487.0B",,"4,211.1B"
USD::natural gas storage::none,2023-04-20,22:30,,75B,69B,25B
USD::4 - week bill auction::none,2023-04-20,23:30,,3.190%,,4.030%
USD::8 - week bill auction::none,2023-04-20,23:30,,4.850%,,4.790%
CAD::boc gov macklem speaks::none,2023-04-20,23:30,,,,
CAD::boc senior deputy governor rogers speaks::none,2023-04-20,23:30,,,,
NA::bosnia - herzegovina - market holiday::none,2023-04-21,All Day,,,,
NA::brazil - tiradentes day::none,2023-04-21,All Day,,,,
USD::fed waller speaks::none,2023-04-21,00:00,,,,
NA::indonesia - eid al - fitr::none,2023-04-21,All Day,,,,
NA::malaysia - eid al - fitr::none,2023-04-21,All Day,,,,
NA::malaysia - eid al - fitr - early close at 12:30::none,2023-04-21,,,,,
NA::pakistan - eid al - fitr::none,2023-04-21,All Day,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-21,All Day,,,,
NA::türkiye - ramadan holiday::none,2023-04-21,All Day,,,,
NA::united arab emirates - eid al - fitr::none,2023-04-21,All Day,,,,
USD::5 - year tips auction::none,2023-04-21,01:00,,1.320%,,1.504%
ARS::trade balance::none,2023-04-21,03:00,mar,"-1,059M",-158M,182M
USD::fomc member bowman speaks::none,2023-04-21,03:00,,,,
EUR::ecb's schnabel speaks::none,2023-04-21,04:15,,,,
USD::fed's balance sheet::none,2023-04-21,04:30,,"8,593B",,"8,615B"
USD::reserve balances with federal reserve banks::none,2023-04-21,04:30,,3.165T,,3.348T
KRW::ppi::m/m,2023-04-21,05:00,mar,0.1%,-0.1%,0.2%
KRW::ppi::y/y,2023-04-21,05:00,mar,3.3%,4.5%,4.8%
GBP::gfk consumer confidence::none,2023-04-21,07:00,apr,-30,-35,-36
"JPY::cpi, n.s.a::m/m",2023-04-21,07:30,mar,0.4%,0.1%,-0.6%
JPY::national cpi::y/y,2023-04-21,07:30,mar,3.2%,3.2%,3.3%
JPY::national core cpi::y/y,2023-04-21,07:30,mar,3.1%,3.1%,3.1%
JPY::national cpi::m/m,2023-04-21,07:30,,0.3%,,-0.6%
ARS::budget balance::none,2023-04-21,08:30,mar,-258M,,-228M
GBP::core retail sales::m/m,2023-04-21,14:00,mar,-1.0%,-0.7%,1.4%
GBP::core retail sales::y/y,2023-04-21,14:00,mar,-3.2%,-3.1%,-3.0%
GBP::retail sales::m/m,2023-04-21,14:00,mar,-0.9%,-0.5%,1.1%
GBP::retail sales::y/y,2023-04-21,14:00,mar,-3.1%,-3.1%,-3.3%
DKK::industrial outlook::none,2023-04-21,14:00,apr,-14.00%,-12.00%,-14.00%
EUR::ecb's de guindos speaks::none,2023-04-21,15:00,,,,
THB::currency swaps (usd)::none,2023-04-21,15:30,,28.3B,,27.8B
THB::foreign reserves (usd)::none,2023-04-21,15:30,,224.3B,,224.7B
PLN::corp. sector wages::y/y,2023-04-21,16:00,mar,12.6%,12.4%,13.6%
PLN::employment growth::y/y,2023-04-21,16:00,mar,0.5%,0.7%,0.8%
HKD::cpi::y/y,2023-04-21,16:30,mar,1.70%,1.80%,1.70%
EUR::government budget to gdp::none,2023-04-21,17:00,,-3.6%,,-5.3%
EUR::government debt to gdp::none,2023-04-21,17:00,,91.5%,,95.4%
EUR::italian 2 - year ctz auction::none,2023-04-21,18:05,,3.580%,,3.290%
INR::bank loan growth::none,2023-04-21,20:15,,15.7%,15.0%,15.0%
INR::deposit growth::none,2023-04-21,20:15,,10.2%,9.9%,9.6%
"INR::fx reserves, usd::none",2023-04-21,20:15,,586.41B,582.41B,584.76B
CAD::core retail sales::m/m,2023-04-21,20:30,feb,-0.7%,-0.1%,0.9%
CAD::retail sales::m/m,2023-04-21,20:30,feb,-0.2%,-0.6%,1.6%
EUR::ecb's elderson speaks::none,2023-04-21,22:30,,,,
COP::imports::y/y,2023-04-21,23:00,feb,-13.20%,0.60%,-8.60%
COP::trade balance (usd)::none,2023-04-21,23:00,feb,-0.900B,-0.500B,-1.800B
NA::indonesia - eid al - fitr::none,2023-04-22,All Day,,,,
NA::iraq - eid al - fitr::none,2023-04-22,All Day,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-22,All Day,,,,
USD::u.s. baker hughes oil rig count::none,2023-04-22,01:00,,591,,588
USD::u.s. baker hughes total rig count::none,2023-04-22,01:00,,753,,748
EUR::ecb's de guindos speaks::none,2023-04-22,01:45,,,,
AUD::cftc aud speculative net positions::none,2023-04-22,04:30,,-42.4K,,-37.9K
USD::cftc aluminium speculative net positions::none,2023-04-22,04:30,,5.6K,,5.5K
BRL::cftc brl speculative net positions::none,2023-04-22,04:30,,13.6K,,12.9K
CAD::cftc cad speculative net positions::none,2023-04-22,04:30,,-46.2K,,-56.6K
CHF::cftc chf speculative net positions::none,2023-04-22,04:30,,-4.7K,,-6.7K
USD::cftc copper speculative net positions::none,2023-04-22,04:30,,8.9K,,-4.3K
USD::cftc corn speculative net positions::none,2023-04-22,04:30,,105.6K,,103.3K
USD::cftc crude oil speculative net positions::none,2023-04-22,04:30,,244.6K,,235.6K
EUR::cftc eur speculative net positions::none,2023-04-22,04:30,,164.4K,,163.3K
GBP::cftc gbp speculative net positions::none,2023-04-22,04:30,,1.3K,,-2.4K
USD::cftc gold speculative net positions::none,2023-04-22,04:30,,189.9K,,192.7K
JPY::cftc jpy speculative net positions::none,2023-04-22,04:30,,-56.9K,,-57.2K
MXN::cftc mxn speculative net positions::none,2023-04-22,04:30,,56.2K,,60.5K
NZD::cftc nzd speculative net positions::none,2023-04-22,04:30,,-3.9K,,-4.5K
USD::cftc nasdaq 100 speculative net positions::none,2023-04-22,04:30,,2.7K,,-2.1K
USD::cftc natural gas speculative net positions::none,2023-04-22,04:30,,-140.0K,,-140.9K
RUB::cftc rub speculative positions::none,2023-04-22,04:30,,-4.7K,,-6.7K
USD::cftc s&p 500 speculative net positions::none,2023-04-22,04:30,,-344.3K,,-307.6K
USD::cftc silver speculative net positions::none,2023-04-22,04:30,,26.6K,,23.7K
USD::cftc soybeans speculative net positions::none,2023-04-22,04:30,,177.5K,,179.3K
USD::cftc wheat speculative net positions::none,2023-04-22,04:30,,-70.5K,,-66.7K
USD::fed governor cook speaks::none,2023-04-22,04:35,,,,
NA::bahrain - eid al - fitr::none,2023-04-23,All Day,,,,
NA::bangladesh - eid al - fitr::none,2023-04-23,All Day,,,,
NA::egypt - eid al - fitr - early close at 13:30::none,2023-04-23,,,,,
NA::indonesia - eid al - fitr::none,2023-04-23,All Day,,,,
NA::iraq - eid al - fitr::none,2023-04-23,All Day,,,,
NA::jordan - eid al - fitr::none,2023-04-23,All Day,,,,
NA::kuwait - eid al - fitr::none,2023-04-23,All Day,,,,
NA::oman - eid al - fitr::none,2023-04-23,All Day,,,,
NA::qatar - eid al - fitr::none,2023-04-23,All Day,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-23,All Day,,,,
NA::egypt - eid al - fitr::none,2023-04-24,All Day,,,,
NA::indonesia - eid al - fitr::none,2023-04-24,All Day,,,,
NA::iraq - eid al - fitr::none,2023-04-24,All Day,,,,
NA::jordan - eid al - fitr::none,2023-04-24,All Day,,,,
NA::kuwait - eid al - fitr::none,2023-04-24,All Day,,,,
NA::nigeria - id - ul - fitr (ramadan eid)::none,2023-04-24,All Day,,,,
NA::pakistan - eid al - fitr::none,2023-04-24,All Day,,,,
NA::qatar - eid al - fitr::none,2023-04-24,All Day,,,,
NA::rwanda - eid al - fitr::none,2023-04-24,All Day,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-24,All Day,,,,
GBP::rightmove house price index::m/m,2023-04-24,07:00,,0.2%,,0.8%
SGD::cpi::y/y,2023-04-24,13:00,mar,5.5%,5.6%,6.3%
SGD::core cpi::y/y,2023-04-24,13:00,mar,5.00%,5.10%,5.50%
EUR::finnish export price index::y/y,2023-04-24,13:00,mar,1.0%,8.5%,6.7%
EUR::finnish import price index::y/y,2023-04-24,13:00,mar,0.7%,6.9%,7.6%
EUR::finnish ppi::y/y,2023-04-24,13:00,mar,3.8%,8.8%,9.2%
EUR::lithuania industrial production::m/m,2023-04-24,14:00,mar,0.80%,2.50%,-0.80%
EUR::lithuania industrial production::y/y,2023-04-24,14:00,mar,-15.30%,-6.30%,-8.40%
TRY::capacity utilization::none,2023-04-24,15:00,apr,75.4%,73.8%,73.5%
TRY::manufacturing confidence::none,2023-04-24,15:00,apr,108.0,107.0,105.2
VND::vietnamese foreign direct investment (usd)::none,2023-04-24,15:30,,5.85B,6.00B,5.45B
PLN::industrial output::y/y,2023-04-24,16:00,mar,-2.9%,-1.9%,-1.0%
TWD::industrial production::y/y,2023-04-24,16:00,mar,-14.52%,-3.00%,-7.66%
PLN::ppi::y/y,2023-04-24,16:00,mar,10.1%,11.0%,18.2%
PLN::retail sales::y/y,2023-04-24,16:00,mar,4.8%,7.4%,10.8%
TWD::unemployment rate::none,2023-04-24,16:00,mar,3.59%,3.60%,3.58%
EUR::german business expectations::none,2023-04-24,16:00,apr,92.2,91.5,91.0
EUR::german current assessment::none,2023-04-24,16:00,apr,95.0,96.0,95.4
EUR::german ifo business climate index::none,2023-04-24,16:00,apr,93.6,94.0,93.2
TWD::m2 money supply::none,2023-04-24,16:20,mar,6.58%,,6.80%
HKD::unemployment rate::none,2023-04-24,16:30,mar,3.1%,3.4%,3.3%
EUR::ecb's panetta speaks::none,2023-04-24,17:00,,,,
QAR::m2 money supply::y/y,2023-04-24,17:35,mar,11.30%,,11.30%
QAR::total credit::y/y,2023-04-24,17:35,mar,4.30%,,4.10%
EUR::german buba monthly report::none,2023-04-24,18:00,,,,
ILS::quarterly unemployment rate::none,2023-04-24,19:15,,3.90%,4.00%,3.90%
BRL::bcb focus market readout::none,2023-04-24,19:25,,,,
MXN::1st half - month cpi::none,2023-04-24,20:00,apr,-0.16%,-0.12%,0.15%
MXN::1st half - month core cpi::none,2023-04-24,20:00,apr,0.18%,0.22%,0.30%
USD::chicago fed national activity::none,2023-04-24,20:30,mar,-0.19,-0.02,-0.19
CAD::new housing price index::m/m,2023-04-24,20:30,mar,0.0%,-0.5%,-0.2%
CAD::wholesale sales::m/m,2023-04-24,20:30,,-0.4%,0.3%,-1.7%
EUR::belgium nbb business climate::none,2023-04-24,21:00,apr,-7.8,-5.8,-7.6
EUR::french 12 - month btf auction::none,2023-04-24,21:00,,3.354%,,3.329%
EUR::french 3 - month btf auction::none,2023-04-24,21:00,,3.057%,,3.056%
EUR::french 6 - month btf auction::none,2023-04-24,21:00,,3.216%,,3.194%
EUR::ecb's panetta speaks::none,2023-04-24,21:30,,,,
USD::dallas fed mfg business index::none,2023-04-24,22:30,apr,-23.4,-14.6,-15.7
USD::3 - month bill auction::none,2023-04-24,23:30,,5.065%,,5.080%
USD::6 - month bill auction::none,2023-04-24,23:30,,4.840%,,4.870%
NA::australia - anzac day::none,2023-04-25,All Day,,,,
NA::egypt - liberation day::none,2023-04-25,All Day,,,,
NA::indonesia - eid al - fitr::none,2023-04-25,All Day,,,,
NA::israel - memorial day::none,2023-04-25,All Day,,,,
NA::new zealand - anzac day::none,2023-04-25,All Day,,,,
NA::pakistan - eid al - fitr::none,2023-04-25,All Day,,,,
NA::saudi arabia - eid al - fitr::none,2023-04-25,All Day,,,,
ARS::economic activity::y/y,2023-04-25,03:00,feb,0.2%,-1.0%,2.9%
KRW::gdp::q/q,2023-04-25,07:00,q1,0.3%,0.2%,-0.4%
KRW::gdp::y/y,2023-04-25,07:00,q1,0.8%,0.9%,1.3%
JPY::corporate services price index (cspi)::y/y,2023-04-25,07:50,,1.6%,1.7%,1.8%
JPY::boj core cpi::y/y,2023-04-25,13:00,,2.9%,2.4%,2.7%
SEK::ppi::m/m,2023-04-25,14:00,mar,-0.1%,1.5%,-1.0%
SEK::ppi::y/y,2023-04-25,14:00,mar,3.5%,7.6%,9.3%
GBP::public sector net borrowing::none,2023-04-25,14:00,mar,20.71B,22.94B,12.50B
GBP::public sector net cash requirement::none,2023-04-25,14:00,mar,18.886B,3.956B,-1.693B
CHF::trade balance::none,2023-04-25,14:00,mar,4.532B,3.493B,3.139B
MYR::fx reserves usd::none,2023-04-25,15:00,,115.9B,,115.5B
EUR::spanish ppi::y/y,2023-04-25,15:00,,-1.0%,2.8%,8.0%
EUR::ecb's enria speaks::none,2023-04-25,16:00,,,,
HKD::exports::m/m,2023-04-25,16:30,mar,-1.5%,-24.5%,-8.8%
HKD::imports::m/m,2023-04-25,16:30,mar,-0.6%,-18.5%,-4.1%
HKD::trade balance::none,2023-04-25,16:30,,-40.6B,-21.0B,-45.4B
GBP::boe mpc member broadbent speaks::none,2023-04-25,17:00,,,,
EUR::german 2 - year schatz auction::none,2023-04-25,17:30,,2.880%,,2.620%
EUR::latvian ppi::m/m,2023-04-25,18:00,mar,-1.1%,-0.3%,-0.8%
EUR::latvian ppi::y/y,2023-04-25,18:00,mar,16.2%,20.7%,21.9%
GBP::cbi industrial trends orders::none,2023-04-25,18:00,apr,-20,-20,-20
BRL::fgv consumer confidence::none,2023-04-25,19:00,apr,86.8,85.0,87.0
MXN::economic activity::m/m,2023-04-25,20:00,feb,0.10%,0.40%,0.60%
MXN::economic activity::y/y,2023-04-25,20:00,feb,3.80%,3.90%,4.50%
BRL::retail sales::m/m,2023-04-25,20:00,feb,-0.1%,-0.2%,3.8%
BRL::retail sales::y/y,2023-04-25,20:00,feb,1.0%,0.9%,2.6%
PLN::m3 money supply::y/y,2023-04-25,20:00,mar,6.5%,7.2%,7.4%
HUF::interest rate decision::none,2023-04-25,20:00,apr,13.00%,13.00%,13.00%
USD::building permits::none,2023-04-25,20:10,mar,1.430M,1.413M,1.550M
USD::building permits::m/m,2023-04-25,20:10,mar,-7.7%,-8.8%,15.8%
USD::redbook::y/y,2023-04-25,20:55,,1.8%,,1.1%
USD::house price index::none,2023-04-25,21:00,feb,394.8,392.8,393.0
USD::house price index::m/m,2023-04-25,21:00,feb,0.5%,-0.1%,0.1%
USD::house price index::y/y,2023-04-25,21:00,feb,4.0%,3.9%,5.3%
USD::s&p/cs hpi composite - 20 n.s.a.::m/m,2023-04-25,21:00,feb,0.2%,-0.7%,-0.6%
USD::s&p/cs hpi composite - 20 n.s.a.::y/y,2023-04-25,21:00,feb,0.4%,0.1%,2.6%
USD::s&p/cs hpi composite - 20 s.a.::m/m,2023-04-25,21:00,feb,0.1%,-0.4%,-0.4%
USD::new home sales::none,2023-04-25,22:00,mar,683K,630K,623K
USD::new home sales::m/m,2023-04-25,22:00,mar,9.6%,1.1%,-3.9%
USD::cb consumer confidence::none,2023-04-25,22:00,apr,101.3,104.0,104.0
USD::richmond manufacturing index::none,2023-04-25,22:00,apr,-10,-9,-5
USD::richmond manufacturing shipments::none,2023-04-25,22:00,apr,-7,,2
USD::richmond services index::none,2023-04-25,22:00,apr,-23,-3,-17
BRL::federal tax revenue::none,2023-04-25,22:00,,171.06B,,159.00B
BRL::current account (usd)::none,2023-04-25,22:10,apr,0.29B,-5.00B,-2.82B
BRL::foreign direct investment (usd)::none,2023-04-25,22:15,mar,7.67B,10.18B,6.45B
USD::dallas fed services revenues::none,2023-04-25,22:30,apr,6.9,4.0,5.5
USD::texas services sector outlook::none,2023-04-25,22:30,apr,-14.4,-16.0,-18.0
NA::israel - independence day::none,2023-04-26,All Day,,,,
ZAR::sarb monetary policy review::none,2023-04-26,00:00,,,,
NA::tanzania - unification day::none,2023-04-26,All Day,,,,
USD::m2 money supply::m/m,2023-04-26,01:00,mar,21.06T,,21.18T
USD::2 - year note auction::none,2023-04-26,01:00,,3.969%,,3.954%
ARS::retail sales::y/y,2023-04-26,03:00,feb,132.1%,143.0%,150.7%
USD::api weekly crude oil stock::none,2023-04-26,04:30,,-6.083M,-1.667M,-2.675M
KRW::consumer confidence::none,2023-04-26,05:00,apr,95.1,91.0,92.0
NZD::exports::none,2023-04-26,06:45,mar,6.51B,6.10B,5.06B
NZD::imports::none,2023-04-26,06:45,mar,7.78B,6.80B,5.86B
NZD::trade balance::m/m,2023-04-26,06:45,mar,"-1,273M",-920M,-796M
NZD::trade balance::y/y,2023-04-26,06:45,mar,"-16,400M","-16,450M","-15,720M"
AUD::cpi::q/q,2023-04-26,09:30,q1,1.4%,1.3%,1.9%
AUD::cpi::y/y,2023-04-26,09:30,q1,7.0%,6.9%,7.8%
AUD::cpi index number::none,2023-04-26,09:30,q1,130.80,132.40,130.80
AUD::trimmed mean cpi::q/q,2023-04-26,09:30,q1,1.2%,1.4%,1.7%
AUD::trimmed mean cpi::y/y,2023-04-26,09:30,q1,6.6%,6.7%,6.9%
AUD::weighted mean cpi::q/q,2023-04-26,09:30,q1,1.2%,1.3%,1.6%
AUD::weighted mean cpi::y/y,2023-04-26,09:30,q1,5.8%,5.9%,5.8%
NZD::credit card spending::y/y,2023-04-26,11:00,,20.3%,28.0%,25.5%
JPY::2 - year jgb auction::none,2023-04-26,11:35,,-0.042%,,-0.063%
THB::custom - based export data::none,2023-04-26,12:00,mar,-4.20%,-14.00%,-4.70%
THB::custom - based import data::none,2023-04-26,12:00,mar,-7.10%,-4.70%,1.10%
THB::custom - based trade data (usd)::none,2023-04-26,12:00,mar,2.720B,-1.070B,-1.110B
EUR::dutch retail sales::y/y,2023-04-26,12:30,mar,4.1%,7.8%,8.0%
EUR::finnish unemployment rate::none,2023-04-26,13:00,mar,6.6%,6.5%,6.7%
SGD::industrial production::m/m,2023-04-26,13:00,mar,9.3%,6.2%,-12.5%
SGD::industrial production::y/y,2023-04-26,13:00,mar,-4.2%,-6.1%,-9.7%
EUR::gfk german consumer climate::none,2023-04-26,14:00,may,-25.7,-27.9,-29.3
SEK::trade balance::none,2023-04-26,14:00,mar,6.90B,2.50B,5.10B
NOK::unemployment rate::none,2023-04-26,14:00,mar,3.7%,3.8%,3.9%
SEK::unemployment rate::none,2023-04-26,14:00,mar,7.7%,6.8%,8.2%
HUF::gross wages::y/y,2023-04-26,14:30,feb,0.8%,15.0%,16.1%
EUR::french consumer confidence::none,2023-04-26,14:45,apr,83,81,82
EUR::ecb's enria speaks::none,2023-04-26,15:30,,,,
SEK::interest rate decision::none,2023-04-26,15:30,,3.50%,3.50%,3.00%
PLN::unemployment rate::none,2023-04-26,16:00,mar,5.4%,5.4%,5.5%
CHF::zew expectations::none,2023-04-26,16:00,apr,-33.3,-36.0,-41.3
GBP::labour productivity::none,2023-04-26,16:30,q4,0.4%,0.3%,-0.2%
EUR::italian 6 - month bot auction::none,2023-04-26,17:10,,3.329%,,3.076%
