EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
CHF::CPI::y/y,CHF,CPI (YoY)  (Jan),jan,2022-02-11,15:30,1.6%,1.6%,,1.5%,1.5%,1.5%,
THB::Currency Swaps (USD)::none,THB,Currency Swaps (USD),,2022-02-11,15:30,33.1B,33.1B,,,33.2B,33.2B,
THB::Foreign Reserves (USD)::none,THB,Foreign Reserves (USD),,2022-02-11,15:30,243.5B,243.5B,,,242.1B,242.1B,
HUF::Industrial Output::y/y,HUF,Industrial Output (YoY)  (Dec),dec,2022-02-11,16:00,5.8%,5.8%,,,5.8%,5.8%,
TWD::CPI::m/m,TWD,CPI (MoM)  (Jan),jan,2022-02-11,16:00,0.42%,0.42%,,,-0.06%,-0.06%,
HUF::CPI::y/y,HUF,CPI (YoY)  (Jan),jan,2022-02-11,16:00,7.9%,7.9%,,7.4%,7.4%,7.4%,
TWD::CPI::y/y,TWD,CPI (YoY)  (Jan),jan,2022-02-11,16:00,2.84%,2.84%,,2.50%,2.62%,2.62%,
HUF::Core CPI::y/y,HUF,Core CPI (YoY)  (Jan),jan,2022-02-11,16:00,7.4%,7.4%,,6.5%,6.4%,6.4%,
TWD::Exports::y/y,TWD,Exports (YoY)  (Jan),jan,2022-02-11,16:00,16.7%,16.7%,,17.2%,23.4%,23.4%,
TWD::Imports::y/y,TWD,Imports (YoY)  (Jan),jan,2022-02-11,16:00,24.90%,24.90%,,25.00%,28.10%,28.10%,
TWD::Trade Balance::none,TWD,Trade Balance  (Jan),jan,2022-02-11,16:00,4.90B,4.90B,,5.60B,5.77B,5.77B,
TWD::Wholesale Prices::m/m,TWD,Wholesale Prices (MoM)  (Jan),jan,2022-02-11,16:00,10.83%,10.97%,10.83%,,12.46%,12.46%,12.25%
EUR::ECB's Elderson Speaks::none,EUR,ECB's Elderson Speaks,,2022-02-11,16:05,,,,,,,
USD::IEA Monthly Report::none,USD,IEA Monthly Report,,2022-02-11,17:00,,,,,,,
PEN::Trade Balance::none,PEN,Trade Balance  (Dec),dec,2022-02-11,18:00,"1,737M","2,111M","1,737M",,"2,111M","2,111M","1,960M"
RUB::Interest Rate Decision::none,RUB,Interest Rate Decision  (Feb),feb,2022-02-11,18:30,9.50%,9.50%,,9.50%,8.50%,8.50%,
EUR::Italian 3-Year BTP Auction::none,EUR,Italian 3-Year BTP Auction,,2022-02-11,18:30,0.69%,0.69%,,,0.14%,0.14%,
EUR::Italian 7-Year BTP Auction::none,EUR,Italian 7-Year BTP Auction,,2022-02-11,18:30,1.52%,1.52%,,,0.89%,0.89%,0.60%
EUR::Spanish Consumer Confidence::none,EUR,Spanish Consumer Confidence,,2022-02-11,19:00,89.3,89.3,,,81.3,81.3,
INR::Bank Loan Growth::none,INR,Bank Loan Growth,,2022-02-11,19:30,8.2%,8.2%,,,8.0%,8.0%,
INR::Deposit Growth::none,INR,Deposit Growth,,2022-02-11,19:30,8.3%,8.3%,,,10.3%,10.3%,9.3%
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2022-02-11,19:30,631.95B,631.95B,,,634.29B,634.29B,629.76B
INR::Cumulative Industrial Production::none,INR,Cumulative Industrial Production  (Dec),dec,2022-02-11,20:00,15.20%,15.20%,,,17.40%,17.40%,
BRL::IBC-Br Economic Activity::none,BRL,IBC-Br Economic Activity  (Dec),dec,2022-02-11,20:00,0.33%,0.32%,0.33%,,0.51%,0.51%,0.69%
MXN::Industrial Production::m/m,MXN,Industrial Production (MoM)  (Dec),dec,2022-02-11,20:00,1.2%,1.2%,,0.7%,-0.1%,-0.1%,
INR::Industrial Production::y/y,INR,Industrial Production (YoY)  (Dec),dec,2022-02-11,20:00,0.4%,0.4%,,1.3%,1.3%,1.3%,1.4%
MXN::Industrial Production::y/y,MXN,Industrial Production (YoY)  (Dec),dec,2022-02-11,20:00,3.0%,3.0%,,2.0%,1.7%,1.7%,1.6%
INR::Manufacturing Output::m/m,INR,Manufacturing Output (MoM)  (Dec),dec,2022-02-11,20:00,-0.1%,-0.1%,,,0.8%,0.8%,0.9%
RUB::CBR Press Conference::none,RUB,CBR Press Conference,,2022-02-11,20:00,,,,,,,
RUB::Trade Balance::none,RUB,Trade Balance  (Dec),dec,2022-02-11,21:00,26.72B,26.72B,,23.00B,21.06B,21.06B,
USD::Michigan 1-Year Inflation Expectations::none,USD,Michigan 1-Year Inflation Expectations  (Feb),feb,2022-02-11,23:00,5.0%,4.9%,5.0%,,4.9%,4.9%,
USD::Michigan 5-Year Inflation Expectations::none,USD,Michigan 5-Year Inflation Expectations  (Feb),feb,2022-02-11,23:00,3.10%,3.10%,,,3.10%,3.10%,
USD::Michigan Consumer Expectations::none,USD,Michigan Consumer Expectations  (Feb),feb,2022-02-11,23:00,57.4,64.1,57.4,,64.1,64.1,
USD::Michigan Consumer Sentiment::none,USD,Michigan Consumer Sentiment  (Feb),feb,2022-02-11,23:00,61.7,67.2,61.7,67.5,67.2,67.2,
USD::Michigan Current Conditions::none,USD,Michigan Current Conditions  (Feb),feb,2022-02-11,23:00,68.5,72.0,68.5,73.0,72.0,72.0,
GBP::NIESR Monthly GDP Tracker::none,GBP,NIESR Monthly GDP Tracker,,2022-02-11,23:00,0.9%,1.0%,0.9%,,1.0%,1.0%,1.2%
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2022-02-12,02:00,516,516,,,497,497,
USD::U.S. Baker Hughes Total Rig Count::none,USD,U.S. Baker Hughes Total Rig Count,,2022-02-12,02:00,635,635,,,613,613,
AUD::CFTC AUD speculative net positions::none,AUD,CFTC AUD speculative net positions,,2022-02-12,04:30,-85.7K,-85.7K,,,-79.8K,-79.8K,
USD::CFTC Aluminium speculative net positions::none,USD,CFTC Aluminium speculative net positions,,2022-02-12,04:30,2.7K,2.7K,,,2.6K,2.6K,
BRL::CFTC BRL speculative net positions::none,BRL,CFTC BRL speculative net positions,,2022-02-12,04:30,20.2K,20.2K,,,-13.4K,-13.4K,
CAD::CFTC CAD speculative net positions::none,CAD,CFTC CAD speculative net positions,,2022-02-12,04:30,14.9K,14.9K,,,18.3K,18.3K,
CHF::CFTC CHF speculative net positions::none,CHF,CFTC CHF speculative net positions,,2022-02-12,04:30,-9.4K,-9.4K,,,-8.2K,-8.2K,
USD::CFTC Copper speculative net positions::none,USD,CFTC Copper speculative net positions,,2022-02-12,04:30,18.9K,18.9K,,,16.2K,16.2K,
USD::CFTC Corn speculative net positions::none,USD,CFTC Corn speculative net positions,,2022-02-12,04:30,419.6K,419.6K,,,455.2K,455.2K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2022-02-12,04:30,363.4K,363.4K,,,368.9K,368.9K,
EUR::CFTC EUR speculative net positions::none,EUR,CFTC EUR speculative net positions,,2022-02-12,04:30,38.8K,38.8K,,,29.7K,29.7K,
GBP::CFTC GBP speculative net positions::none,GBP,CFTC GBP speculative net positions,,2022-02-12,04:30,-8.5K,-8.5K,,,-23.6K,-23.6K,
USD::CFTC Gold speculative net positions::none,USD,CFTC Gold speculative net positions,,2022-02-12,04:30,186.7K,186.7K,,,172.1K,172.1K,
JPY::CFTC JPY speculative net positions::none,JPY,CFTC JPY speculative net positions,,2022-02-12,04:30,-59.1K,-59.1K,,,-60.6K,-60.6K,
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2022-02-12,04:30,1.2K,1.2K,,,0.7K,0.7K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2022-02-12,04:30,-10.4K,-10.4K,,,-11.7K,-11.7K,
USD::CFTC Nasdaq 100 speculative net positions::none,USD,CFTC Nasdaq 100 speculative net positions,,2022-02-12,04:30,8.0K,8.0K,,,-1.0K,-1.0K,
USD::CFTC Natural Gas speculative net positions::none,USD,CFTC Natural Gas speculative net positions,,2022-02-12,04:30,-115.1K,-115.1K,,,-120.0K,-120.0K,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2022-02-12,04:30,15.4K,15.4K,,,14.2K,14.2K,
USD::CFTC S&P 500 speculative net positions::none,USD,CFTC S&P 500 speculative net positions,,2022-02-12,04:30,177.6K,177.6K,,,158.8K,158.8K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2022-02-12,04:30,19.3K,19.3K,,,22.1K,22.1K,
USD::CFTC Soybeans speculative net positions::none,USD,CFTC Soybeans speculative net positions,,2022-02-12,04:30,209.7K,209.7K,,,193.4K,193.4K,
USD::CFTC Wheat speculative net positions::none,USD,CFTC Wheat speculative net positions,,2022-02-12,04:30,-3.6K,-3.6K,,,0.3K,0.3K,
ILS::Exports (USD)::none,ILS,Exports (USD)  (Jan),jan,2022-02-13,19:00,"4,862.3M","5,296.4M","4,862.3M",,"5,302.1M","5,302.1M",
ILS::Imports (USD)::none,ILS,Imports (USD)  (Jan),jan,2022-02-13,19:00,"8,522.0M","8,464.3M","8,522.0M",,"8,316.8M","8,316.8M",
ILS::Trade Balance::none,ILS,Trade Balance  (Jan),jan,2022-02-13,19:00,"-3,659.7M","-3,167.9M","-3,659.7M",,"-3,014.7M","-3,014.7M",
NA::Lebanon - Rafic Hariri Memorial Day::none,,Lebanon - Rafic Hariri Memorial Day,,2022-02-14,All Day,,,,,,,
NZD::FPI::m/m,NZD,FPI (MoM)  (Jan),jan,2022-02-14,05:45,2.7%,2.7%,,,0.6%,0.6%,
PEN::Trade Balance::none,PEN,Trade Balance  (Jan),jan,2022-02-14,10:00,"1,737M","1,822M","1,737M",,"2,111M","2,111M","1,737M"
IDR::Retail Sales::y/y,IDR,Retail Sales (YoY)  (Dec),dec,2022-02-14,12:00,13.8%,13.8%,,,10.8%,10.8%,
IDR::Motorbike Sales::y/y,IDR,Motorbike Sales (YoY)  (Jan),jan,2022-02-14,12:00,12.50%,12.50%,,,67.40%,67.40%,
AUD::AUD/USD Index::none,AUD,AUD/USD Index,,2022-02-14,13:30,30.1%,30.1%,,,28.2%,28.2%,
EUR::EUR/USD Index::none,EUR,EUR/USD Index,,2022-02-14,13:30,54.8%,54.8%,,,41.8%,41.8%,
GBP::GBP/USD Index::none,GBP,GBP/USD Index,,2022-02-14,13:30,47.7%,47.7%,,,35.7%,35.7%,
USD::Gold Index::none,USD,Gold Index,,2022-02-14,13:30,56.0%,56.0%,,,50.5%,50.5%,
NZD::NZD/USD Index::none,NZD,NZD/USD Index,,2022-02-14,13:30,57.6%,57.6%,,,47.4%,47.4%,
CAD::USD/CAD Index::none,CAD,USD/CAD Index,,2022-02-14,13:30,44.3%,44.3%,,,34.2%,34.2%,
CHF::USD/CHF Index::none,CHF,USD/CHF Index,,2022-02-14,13:30,52.6%,52.6%,,,43.6%,43.6%,
JPY::USD/JPY Index::none,JPY,USD/JPY Index,,2022-02-14,13:30,52.7%,52.7%,,,48.6%,48.6%,
INR::WPI Food::y/y,INR,WPI Food (YoY)  (Jan),jan,2022-02-14,14:30,10.33%,9.55%,10.33%,,9.56%,9.56%,
INR::WPI Fuel::y/y,INR,WPI Fuel (YoY)  (Jan),jan,2022-02-14,14:30,32.27%,32.27%,,,32.30%,32.30%,
INR::WPI Inflation::y/y,INR,WPI Inflation (YoY)  (Jan),jan,2022-02-14,14:30,12.96%,12.96%,,12.70%,13.56%,13.56%,
INR::WPI Manufacturing Inflation::y/y,INR,WPI Manufacturing Inflation (YoY)  (Jan),jan,2022-02-14,14:30,9.42%,9.42%,,,10.62%,10.62%,
RON::Industrial Production::m/m,RON,Industrial Production (MoM)  (Dec),dec,2022-02-14,15:00,1.2%,1.2%,,,2.5%,2.5%,
RON::CPI::y/y,RON,CPI (YoY)  (Jan),jan,2022-02-14,15:00,8.4%,8.4%,,7.7%,8.2%,8.2%,
EUR::Lithuania CPI::m/m,EUR,Lithuania CPI (MoM),,2022-02-14,15:00,2.2%,2.2%,,,1.2%,1.2%,
EUR::Lithuania CPI::y/y,EUR,Lithuania CPI (YoY),,2022-02-14,15:00,12.4%,12.4%,,,10.6%,10.6%,
CHF::PPI::m/m,CHF,PPI (MoM)  (Jan),jan,2022-02-14,15:30,0.6%,0.6%,,,-0.1%,-0.1%,
CHF::PPI::y/y,CHF,PPI (YoY)  (Jan),jan,2022-02-14,15:30,5.4%,5.4%,,,5.1%,5.1%,
CZK::CPI::m/m,CZK,CPI (MoM)  (Jan),jan,2022-02-14,16:00,4.4%,4.4%,,3.9%,0.4%,0.4%,
CZK::CPI::y/y,CZK,CPI (YoY)  (Jan),jan,2022-02-14,16:00,9.9%,9.9%,,9.3%,6.6%,6.6%,
EUR::Slovak CPI::m/m,EUR,Slovak CPI (MoM)  (Jan),jan,2022-02-14,16:00,2.7%,2.7%,,2.5%,0.2%,0.2%,
EUR::Slovak CPI::y/y,EUR,Slovak CPI (YoY)  (Jan),jan,2022-02-14,16:00,8.4%,8.4%,,8.1%,5.8%,5.8%,
EUR::Slovak Core CPI::m/m,EUR,Slovak Core CPI (MoM)  (Jan),jan,2022-02-14,16:00,1.6%,1.6%,,1.4%,0.2%,0.2%,
EUR::Slovak Core CPI::y/y,EUR,Slovak Core CPI (YoY)  (Jan),jan,2022-02-14,16:00,7.1%,7.1%,,7.4%,6.4%,6.4%,
CZK::Current Account::none,CZK,Current Account  (Dec),dec,2022-02-14,17:00,-18.310B,-27.270B,-18.310B,-10.000B,-6.000B,-6.000B,
EUR::German 12-Month Bubill Auction::none,EUR,German 12-Month Bubill Auction,,2022-02-14,18:30,-0.690%,-0.690%,,,-0.570%,-0.570%,
BRL::BCB Focus Market Readout::none,BRL,BCB Focus Market Readout,,2022-02-14,19:25,,,,,,,
INR::CPI::y/y,INR,CPI (YoY)  (Jan),jan,2022-02-14,20:00,6.01%,6.01%,,6.00%,5.66%,5.66%,5.59%
PLN::Current Account (EUR)::none,PLN,Current Account (EUR)  (Dec),dec,2022-02-14,21:00,"-3,957M","-3,957M",,"-2,130M","-1,112M","-1,112M",
UAH::Trade Balance YTD (USD)::none,UAH,Trade Balance YTD (USD)  (Dec),dec,2022-02-14,21:30,-4.7B,-4.7B,,,-3.6B,-3.6B,
CAD::New Motor Vehicle Sales::m/m,CAD,New Motor Vehicle Sales (MoM),,2022-02-14,21:30,104.0%,94.0%,104.0%,,117.0%,117.0%,
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2022-02-14,22:00,-0.557%,-0.557%,,,-0.470%,-0.470%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2022-02-14,22:00,-0.705%,-0.705%,,,-0.654%,-0.654%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2022-02-14,22:00,-0.677%,-0.677%,,,-0.627%,-0.627%,
COP::Imports::y/y,COP,Imports (YoY)  (Dec),dec,2022-02-14,23:00,44.50%,44.50%,,,51.10%,51.10%,56.30%
COP::Industrial Production::y/y,COP,Industrial Production (YoY)  (Dec),dec,2022-02-14,23:00,13.1%,13.1%,,,13.9%,13.9%,
COP::Retail Sales::y/y,COP,Retail Sales (YoY)  (Dec),dec,2022-02-14,23:00,15.9%,15.9%,,,7.4%,7.4%,
COP::Trade Balance (USD)::none,COP,Trade Balance (USD)  (Dec),dec,2022-02-14,23:00,-1.268B,-1.268B,,,-2.010B,-2.010B,
UGX::Interest Rate Decision::none,UGX,Interest Rate Decision,,2022-02-14,23:00,6.50%,6.50%,,,6.50%,6.50%,
CNY::FDI::none,CNY,FDI,,2022-02-15,Tentative,11.60%,14.90%,11.60%,,14.90%,14.90%,
USD::FOMC Member Bullard Speaks::none,USD,FOMC Member Bullard Speaks,,2022-02-15,00:00,,,,,,,
NA::Serbia - Statehood Day::none,,Serbia - Statehood Day,,2022-02-15,All Day,,,,,,,
EUR::ECB President Lagarde Speaks::none,EUR,ECB President Lagarde Speaks,,2022-02-15,00:15,,,,,,,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2022-02-15,00:30,0.440%,0.440%,,,0.290%,0.290%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2022-02-15,00:30,0.770%,0.770%,,,0.580%,0.580%,
KRW::Export Price Index::y/y,KRW,Export Price Index (YoY)  (Jan),jan,2022-02-15,05:00,22.3%,22.0%,22.3%,,23.3%,23.3%,23.5%
KRW::Import Price Index::y/y,KRW,Import Price Index (YoY)  (Jan),jan,2022-02-15,05:00,30.1%,30.5%,30.1%,,29.6%,29.6%,29.7%
NZD::External Migration & Visitors::none,NZD,External Migration & Visitors  (Dec),dec,2022-02-15,05:45,4.40%,4.40%,,,3.80%,3.80%,
NZD::Permanent/Long-Term Migration::none,NZD,Permanent/Long-Term Migration  (Dec),dec,2022-02-15,05:45,-539,-539,,,-28,-28,130
NZD::Visitor Arrivals::m/m,NZD,Visitor Arrivals (MoM),,2022-02-15,05:45,16.0%,16.0%,,,44.0%,44.0%,
AUD::HIA New Home Sales::m/m,AUD,HIA New Home Sales (MoM),,2022-02-15,07:00,-8.3%,-7.0%,-8.3%,,11.3%,11.3%,
JPY::GDP::q/q,JPY,GDP (QoQ)  (Q4),q4,2022-02-15,07:50,1.3%,1.3%,,1.4%,-0.9%,-0.9%,
JPY::GDP::y/y,JPY,GDP (YoY)  (Q4),q4,2022-02-15,07:50,5.4%,5.4%,,5.8%,-3.6%,-3.6%,
JPY::GDP Capital Expenditure::q/q,JPY,GDP Capital Expenditure (QoQ)  (Q4),q4,2022-02-15,07:50,0.4%,0.4%,,0.5%,-2.3%,-2.3%,
JPY::GDP External Demand::q/q,JPY,GDP External Demand (QoQ)  (Q4),q4,2022-02-15,07:50,0.2%,0.0%,0.2%,0.3%,0.0%,0.0%,
JPY::GDP Private Consumption::q/q,JPY,GDP Private Consumption (QoQ)  (Q4),q4,2022-02-15,07:50,2.7%,-1.3%,2.7%,2.2%,-1.3%,-1.3%,
KRW::Exports::y/y,KRW,Exports (YoY)  (Jan),jan,2022-02-15,07:55,15.2%,15.2%,,,15.2%,15.2%,
KRW::Imports::y/y,KRW,Imports (YoY)  (Jan),jan,2022-02-15,07:55,35.3%,35.3%,,,35.5%,35.5%,
KRW::Trade Balance::none,KRW,Trade Balance  (Jan),jan,2022-02-15,07:55,-4.83B,-4.83B,,,-4.89B,-4.89B,
AUD::RBA Meeting Minutes::none,AUD,RBA Meeting Minutes,,2022-02-15,08:30,,,,,,,
IDR::Export Growth::y/y,IDR,Export Growth (YoY)  (Jan),jan,2022-02-15,12:00,25.31%,25.31%,,33.86%,35.30%,35.30%,
IDR::Import Growth::y/y,IDR,Import Growth (YoY)  (Jan),jan,2022-02-15,12:00,36.77%,36.77%,,51.38%,47.93%,47.93%,
IDR::Trade Balance::none,IDR,Trade Balance  (Jan),jan,2022-02-15,12:00,0.93B,0.93B,,0.19B,1.02B,1.02B,
JPY::Capacity Utilization::m/m,JPY,Capacity Utilization (MoM)  (Dec),dec,2022-02-15,12:30,-0.4%,-0.4%,,,8.0%,8.0%,
JPY::Industrial Production::m/m,JPY,Industrial Production (MoM)  (Dec),dec,2022-02-15,12:30,-1.0%,-1.0%,,,-1.0%,-1.0%,
NOK::Consumer Confidence::none,NOK,Consumer Confidence  (Q1),q1,2022-02-15,13:30,5.50,0.70,5.50,,11.00,11.00,13.70
EUR::Finnish GDP::y/y,EUR,Finnish GDP (YoY)  (Dec),dec,2022-02-15,14:00,4.5%,4.2%,4.5%,,4.2%,4.2%,
SAR::CPI::m/m,SAR,CPI (MoM)  (Jan),jan,2022-02-15,14:00,0.2%,0.2%,,0.2%,-0.1%,-0.1%,
SAR::CPI::y/y,SAR,CPI (YoY)  (Jan),jan,2022-02-15,14:00,1.2%,1.2%,,1.3%,1.2%,1.2%,
EUR::Finnish GDP::q/q,EUR,Finnish GDP (QoQ)  (Q4),q4,2022-02-15,14:00,0.6%,0.8%,0.6%,,0.8%,0.8%,
EUR::Estonian Unemployment Rate::y/y,EUR,Estonian Unemployment Rate (YoY),,2022-02-15,14:00,5.20%,5.20%,,,5.70%,5.70%,
CNY::FDI::none,CNY,FDI  (Jan),jan,2022-02-15,14:15,11.60%,11.60%,,,14.90%,14.90%,11.60%
GBP::Average Earnings Index +Bonus::none,GBP,Average Earnings Index +Bonus  (Dec),dec,2022-02-15,15:00,4.3%,4.6%,4.3%,3.8%,4.2%,4.2%,
GBP::Average Earnings ex Bonus::none,GBP,Average Earnings ex Bonus  (Dec),dec,2022-02-15,15:00,3.7%,3.7%,,3.6%,3.8%,3.8%,
GBP::Employment Change 3M/3M::m/m,GBP,Employment Change 3M/3M (MoM)  (Dec),dec,2022-02-15,15:00,-38K,-38K,,-65K,60K,60K,
GBP::Unemployment Rate::none,GBP,Unemployment Rate  (Dec),dec,2022-02-15,15:00,4.1%,4.1%,,4.1%,4.1%,4.1%,
GBP::Claimant Count Change::none,GBP,Claimant Count Change  (Jan),jan,2022-02-15,15:00,-31.9K,-67.3K,-31.9K,-28.0K,-51.6K,-51.6K,-43.3K
NOK::Trade Balance::none,NOK,Trade Balance  (Jan),jan,2022-02-15,15:00,91.8B,91.8B,,,106.0B,106.0B,
DKK::GDP::q/q,DKK,GDP (QoQ),,2022-02-15,15:00,1.1%,1.1%,,,1.1%,1.1%,
RON::GDP::y/y,RON,GDP (YoY),,2022-02-15,15:00,2.2%,6.9%,2.2%,,7.4%,7.4%,
GBP::Labour Productivity::none,GBP,Labour Productivity,,2022-02-15,15:00,1.0%,-4.4%,1.0%,,-1.5%,-1.5%,-1.4%
TRY::Budget balance::none,TRY,Budget balance  (Jan),jan,2022-02-15,16:00,30.00B,30.00B,,,-145.74B,-145.74B,
NAD::CPI::m/m,NAD,CPI (MoM)  (Jan),jan,2022-02-15,16:00,1.10%,1.10%,,,0.40%,0.40%,
NAD::CPI::y/y,NAD,CPI (YoY)  (Jan),jan,2022-02-15,16:00,4.60%,4.60%,,,4.50%,4.50%,
QAR::CPI::y/y,QAR,CPI (YoY)  (Jan),jan,2022-02-15,16:00,4.16%,4.16%,,,6.47%,6.47%,
EUR::Spanish CPI::m/m,EUR,Spanish CPI (MoM)  (Jan),jan,2022-02-15,16:00,-0.4%,-0.4%,,-0.5%,1.2%,1.2%,-0.5%
EUR::Spanish CPI::y/y,EUR,Spanish CPI (YoY)  (Jan),jan,2022-02-15,16:00,6.1%,6.1%,,6.0%,6.5%,6.5%,6.0%
EUR::Spanish HICP::m/m,EUR,Spanish HICP (MoM)  (Jan),jan,2022-02-15,16:00,-0.8%,-0.8%,,-0.9%,1.1%,1.1%,-1.7%
EUR::Spanish HICP::y/y,EUR,Spanish HICP (YoY)  (Jan),jan,2022-02-15,16:00,6.2%,6.2%,,6.1%,6.6%,6.6%,6.1%
HUF::GDP::y/y,HUF,GDP (YoY)  (Q4),q4,2022-02-15,16:00,7.2%,6.2%,7.2%,5.5%,6.1%,6.1%,
EUR::Slovak GDP::y/y,EUR,Slovak GDP (YoY)  (Q4),q4,2022-02-15,16:00,1.4%,1.4%,,1.3%,1.4%,1.4%,1.3%
EUR::Dutch Consumer Spending::none,EUR,Dutch Consumer Spending  (Dec),dec,2022-02-15,16:30,4.5%,4.8%,4.5%,,8.8%,8.8%,8.7%
EUR::Dutch Trade Balance::none,EUR,Dutch Trade Balance  (Dec),dec,2022-02-15,16:30,3.91B,3.43B,3.91B,,4.16B,4.16B,4.59B
EUR::Dutch GDP::q/q,EUR,Dutch GDP (QoQ)  (Q4),q4,2022-02-15,16:30,0.9%,2.1%,0.9%,1.7%,2.1%,2.1%,
EUR::Dutch GDP::y/y,EUR,Dutch GDP (YoY)  (Q4),q4,2022-02-15,16:30,6.2%,5.2%,6.2%,,5.2%,5.2%,
AUD::RBA Assist Gov Bullock Speaks::none,AUD,RBA Assist Gov Bullock Speaks,,2022-02-15,16:45,,,,,,,
IDR::Car Sales::y/y,IDR,Car Sales (YoY)  (Jan),jan,2022-02-15,16:55,58.90%,58.90%,,,68.11%,68.11%,
PLN::CPI::m/m,PLN,CPI (MoM)  (Jan),jan,2022-02-15,17:00,1.9%,0.9%,1.9%,1.9%,0.9%,0.9%,
PLN::CPI::y/y,PLN,CPI (YoY)  (Jan),jan,2022-02-15,17:00,9.2%,8.6%,9.2%,,8.6%,8.6%,
PLN::GDP::q/q,PLN,GDP (QoQ)  (Q4),q4,2022-02-15,17:00,1.7%,5.3%,1.7%,1.7%,2.3%,2.3%,
PLN::GDP::y/y,PLN,GDP (YoY),,2022-02-15,17:00,7.3%,5.3%,7.3%,,5.3%,5.3%,5.7%
EUR::Trade Balance::none,EUR,Trade Balance  (Dec),dec,2022-02-15,18:00,-4.6B,-4.8B,-4.6B,,-1.4B,-1.4B,-1.5B
BWP::CPI::m/m,BWP,CPI (MoM)  (Jan),jan,2022-02-15,18:00,2.2%,2.2%,,,0.1%,0.1%,
BWP::CPI::y/y,BWP,CPI (YoY)  (Jan),jan,2022-02-15,18:00,10.6%,10.6%,,,8.7%,8.7%,
NGN::Food Inflation::y/y,NGN,Food Inflation (YoY)  (Jan),jan,2022-02-15,18:00,17.13%,17.13%,,,17.37%,17.37%,
EUR::Greek CPI::y/y,EUR,Greek CPI (YoY)  (Jan),jan,2022-02-15,18:00,6.2%,6.2%,,5.9%,5.1%,5.1%,
EUR::Greek HICP::y/y,EUR,Greek HICP (YoY)  (Jan),jan,2022-02-15,18:00,5.5%,5.5%,,5.5%,4.4%,4.4%,
EUR::German ZEW Current Conditions::none,EUR,German ZEW Current Conditions  (Feb),feb,2022-02-15,18:00,-8.1,-8.1,,-6.0,-10.2,-10.2,
EUR::German ZEW Economic Sentiment::none,EUR,German ZEW Economic Sentiment  (Feb),feb,2022-02-15,18:00,54.3,54.3,,55.0,51.7,51.7,
EUR::ZEW Economic Sentiment::none,EUR,ZEW Economic Sentiment  (Feb),feb,2022-02-15,18:00,48.6,48.6,,,49.4,49.4,
EUR::Employment Overall::none,EUR,Employment Overall  (Q4),q4,2022-02-15,18:00,"161,757.8K","161,757.8K",,,"160,976.0K","160,976.0K","160,973.6K"
EUR::GDP::q/q,EUR,GDP (QoQ)  (Q4),q4,2022-02-15,18:00,0.3%,2.2%,0.3%,0.3%,2.2%,2.2%,0.3%
EUR::GDP::y/y,EUR,GDP (YoY)  (Q4),q4,2022-02-15,18:00,4.6%,3.9%,4.6%,4.6%,3.9%,3.9%,4.6%
GBP::10-Year Treasury Gilt Auction::none,GBP,10-Year Treasury Gilt Auction,,2022-02-15,18:00,1.598%,1.600%,1.598%,,0.918%,0.918%,
EUR::Employment Change::q/q,EUR,Employment Change (QoQ),,2022-02-15,18:00,0.5%,0.9%,0.5%,,0.9%,0.9%,
EUR::Employment Change::y/y,EUR,Employment Change (YoY),,2022-02-15,18:00,2.1%,2.1%,,,2.1%,2.1%,
EUR::Spanish 3-Month Letras Auction::none,EUR,Spanish 3-Month Letras Auction,,2022-02-15,18:10,-0.619%,-0.619%,,,-0.627%,-0.627%,
INR::Exports (USD)::none,INR,Exports (USD)  (Jan),jan,2022-02-15,18:30,34.50B,34.50B,,,34.06B,34.06B,
INR::Imports (USD)::none,INR,Imports (USD)  (Jan),jan,2022-02-15,18:30,51.93B,51.93B,,,52.01B,52.01B,
INR::Trade Balance::none,INR,Trade Balance  (Jan),jan,2022-02-15,18:30,-17.42B,17.42B,-17.42B,-17.90B,-17.94B,-17.94B,
EUR::Reserve Assets Total::none,EUR,Reserve Assets Total  (Jan),jan,2022-02-15,19:00,"1,056.84B","1,056.89B","1,056.84B",,"1,057.00B","1,057.00B",
BRL::IGP-10 Inflation Index::m/m,BRL,IGP-10 Inflation Index (MoM)  (Feb),feb,2022-02-15,19:00,2.0%,2.0%,,1.9%,1.8%,1.8%,
