EventId,Date,Time,Period,Actual,Forecast,Previous
EUR::german trade balance::none,2017-03-10,15:00,jan,18.5B,18.0B,18.3B
NOK::cpi::m/m,2017-03-10,15:00,feb,0.4%,0.7%,-0.1%
NOK::cpi::y/y,2017-03-10,15:00,feb,2.5%,2.8%,2.8%
RON::cpi::y/y,2017-03-10,15:00,feb,0.2%,0.3%,0.1%
NOK::core cpi ytd::none,2017-03-10,15:00,feb,1.6%,2.0%,2.1%
NOK::core inflation::m/m,2017-03-10,15:00,feb,0.5%,0.8%,-0.5%
EUR::german wpi::m/m,2017-03-10,15:00,feb,0.5%,,0.8%
EUR::german wpi::y/y,2017-03-10,15:00,feb,5.0%,,4.0%
NOK::ppi::y/y,2017-03-10,15:00,feb,18.8%,,12.6%
THB::currency swaps (usd)::none,2017-03-10,15:30,,23.8B,,24.5B
THB::foreign reserves (usd)::none,2017-03-10,15:30,,181.8B,,181.3B
EUR::french industrial production::m/m,2017-03-10,15:45,jan,-0.3%,0.5%,-1.1%
EUR::austrian trade balance::none,2017-03-10,16:00,dec,-639.2M,,-283.8M
EUR::slovak trade balance::none,2017-03-10,16:00,jan,152.0M,278.0M,-157.9M
EUR::spanish retail sales::y/y,2017-03-10,16:00,jan,0.1%,2.5%,2.1%
HUF::trade balance (eur)::m/m,2017-03-10,16:00,jan,658.0M,577.5M,579.0M
DKK::cpi::y/y,2017-03-10,16:00,feb,1.0%,0.9%,0.9%
EUR::lithuania trade balance::none,2017-03-10,17:00,jan,-0.21B,,-0.24B
EUR::italian quarterly unemployment rate::none,2017-03-10,17:00,,11.9%,11.6%,11.6%
GBP::construction output::m/m,2017-03-10,17:30,jan,-0.4%,-0.2%,1.8%
GBP::industrial production::m/m,2017-03-10,17:30,jan,-0.4%,-0.4%,0.9%
GBP::industrial production::y/y,2017-03-10,17:30,jan,3.2%,3.3%,4.3%
GBP::manufacturing production::m/m,2017-03-10,17:30,jan,-0.9%,-0.6%,2.2%
GBP::manufacturing production::y/y,2017-03-10,17:30,jan,2.7%,3.0%,4.2%
GBP::trade balance::none,2017-03-10,17:30,jan,-10.83B,-11.05B,-10.91B
GBP::trade balance non - eu::none,2017-03-10,17:30,jan,-2.45B,-2.50B,-2.53B
GBP::u.k. construction output::y/y,2017-03-10,17:30,jan,2.0%,0.2%,2.6%
GBP::inflation expectations::none,2017-03-10,17:30,,2.9%,,2.8%
EUR::greek industrial production::y/y,2017-03-10,18:00,jan,7.2%,,2.5%
EUR::greek cpi::y/y,2017-03-10,18:00,feb,1.3%,1.4%,1.2%
EUR::greek hicp::y/y,2017-03-10,18:00,feb,1.4%,1.5%,1.5%
EUR::italian 12 - month bot auction::none,2017-03-10,18:10,,-0.226%,,-0.247%
EUR::portuguese cpi::m/m,2017-03-10,19:00,feb,-0.2%,-0.2%,-0.6%
EUR::portuguese cpi::y/y,2017-03-10,19:00,feb,1.6%,1.6%,1.3%
INR::cumulative industrial production::none,2017-03-10,19:30,jan,0.60%,,0.30%
INR::industrial production::y/y,2017-03-10,19:30,jan,2.7%,0.5%,-0.4%
INR::manufacturing output::m/m,2017-03-10,19:30,jan,2.3%,,-2.0%
"INR::fx reserves, usd::none",2017-03-10,19:30,,364.01B,,362.79B
BRL::cpi::m/m,2017-03-10,20:00,feb,0.33%,0.45%,0.38%
BRL::cpi::y/y,2017-03-10,20:00,feb,4.76%,4.88%,5.35%
USD::average hourly earnings::m/m,2017-03-10,21:30,feb,0.2%,0.3%,0.2%
USD::average weekly hours::none,2017-03-10,21:30,feb,34.4,34.4,34.4
CAD::employment change::none,2017-03-10,21:30,feb,15.3K,2.5K,48.3K
CAD::full employment change::none,2017-03-10,21:30,feb,105.1K,,15.8K
USD::government payrolls::none,2017-03-10,21:30,feb,8.0K,,17.0K
USD::manufacturing payrolls::none,2017-03-10,21:30,feb,28.0K,10.0K,11.0K
USD::nonfarm payrolls::none,2017-03-10,21:30,feb,235K,200K,238K
CAD::part time employment change::none,2017-03-10,21:30,feb,-89.8K,,32.4K
CAD::participation rate::none,2017-03-10,21:30,feb,65.8%,,65.9%
USD::participation rate::none,2017-03-10,21:30,feb,63.0%,,62.9%
USD::private nonfarm payrolls::none,2017-03-10,21:30,feb,227K,193K,221K
USD::u6 unemployment rate::none,2017-03-10,21:30,feb,9.2%,,9.4%
CAD::unemployment rate::none,2017-03-10,21:30,feb,6.6%,6.8%,6.8%
USD::unemployment rate::none,2017-03-10,21:30,feb,4.7%,4.7%,4.8%
GBP::niesr gdp estimate::none,2017-03-10,23:00,,0.6%,0.6%,0.8%
PEN::trade balance::none,2017-03-11,00:00,jan,-322M,200M,996M
USD::u.s. baker hughes oil rig count::none,2017-03-11,02:00,,617,,609
USD::federal budget balance::none,2017-03-11,03:00,feb,-192.0B,-150.0B,51.0B
AUD::cftc aud speculative net positions::none,2017-03-11,04:30,,51.0K,,51.9K
CAD::cftc cad speculative net positions::none,2017-03-11,04:30,,29.2K,,30.1K
CHF::cftc chf speculative net positions::none,2017-03-11,04:30,,-10.0K,,-11.8K
USD::cftc copper speculative net positions::none,2017-03-11,04:30,,29.7K,,38.0K
USD::cftc crude oil speculative net positions::none,2017-03-11,04:30,,508.5K,,525.3K
EUR::cftc eur speculative net positions::none,2017-03-11,04:30,,-59.5K,,-51.2K
GBP::cftc gbp speculative net positions::none,2017-03-11,04:30,,-81.4K,,-70.7K
USD::cftc gold speculative net positions::none,2017-03-11,04:30,,133.7K,,163.8K
JPY::cftc jpy speculative net positions::none,2017-03-11,04:30,,-54.7K,,-50.0K
MXN::cftc mxn speculative net positions::none,2017-03-11,04:30,,-42.8K,,-45.8K
NZD::cftc nzd speculative net positions::none,2017-03-11,04:30,,-4.4K,,2.9K
RUB::cftc rub speculative positions::none,2017-03-11,04:30,,16.7K,,17.2K
USD::cftc s&p 500 speculative net positions::none,2017-03-11,04:30,,137.6K,,86.6K
USD::cftc silver speculative net positions::none,2017-03-11,04:30,,93.5K,,95.4K
NA::israel - purim::none,2017-03-12,All Day,,,,
NA::sri lanka - medin full moon poya day::none,2017-03-12,All Day,,,,
NA::india - holi::none,2017-03-13,All Day,,,,
NA::zambia - youth day::none,2017-03-13,All Day,,,,
NZD::fpi::m/m,2017-03-13,05:45,feb,0.2%,,2.8%
JPY::core machinery orders::m/m,2017-03-13,07:50,jan,-3.2%,0.5%,2.1%
JPY::core machinery orders::y/y,2017-03-13,07:50,jan,-8.2%,-3.3%,6.7%
JPY::ppi::m/m,2017-03-13,07:50,mar,0.2%,-0.1%,0.6%
JPY::ppi::y/y,2017-03-13,07:50,mar,1.0%,1.0%,0.5%
MYR::industrial production::y/y,2017-03-13,12:00,jan,3.5%,5.7%,4.7%
JPY::tertiary industry activity index::m/m,2017-03-13,12:30,,0.0%,0.2%,-0.3%
AUD::aud/usd index::none,2017-03-13,14:30,,57.0%,,60.7%
EUR::eur/usd index::none,2017-03-13,14:30,,32.3%,,42.8%
GBP::gbp/usd index::none,2017-03-13,14:30,,47.5%,,47.1%
USD::gold index::none,2017-03-13,14:30,,66.9%,,75.5%
NZD::nzd/usd index::none,2017-03-13,14:30,,60.4%,,59.0%
CAD::usd/cad index::none,2017-03-13,14:30,,29.3%,,27.4%
CHF::usd/chf index::none,2017-03-13,14:30,,52.4%,,54.5%
JPY::usd/jpy index::none,2017-03-13,14:30,,59.7%,,57.0%
TRY::current account (usd)::none,2017-03-13,15:00,jan,-2.76B,-2.78B,-4.27B
RON::industrial production::m/m,2017-03-13,15:00,jan,-0.5%,,1.6%
RON::trade balance (eur)::none,2017-03-13,15:00,jan,-0.600M,,-1.190M
SEK::unemployment rate::none,2017-03-13,15:00,feb,7.8%,,7.8%
EUR::slovak industrial production::y/y,2017-03-13,16:00,jan,7.6%,3.5%,5.8%
DKK::trade balance::none,2017-03-13,16:00,jan,7.5B,,6.9B
EUR::italian industrial production::m/m,2017-03-13,17:00,jan,-2.3%,-0.8%,1.4%
EUR::italian industrial production::y/y,2017-03-13,17:00,jan,-0.5%,3.3%,6.8%
EUR::italian 3 - year btp auction::none,2017-03-13,18:30,,0.37%,,0.25%
EUR::italian 7 - year btp auction::none,2017-03-13,18:30,,1.90%,,1.59%
EUR::german 6 - month bubill auction::none,2017-03-13,18:35,,-0.904%,,-0.842%
EUR::latvian trade balance::none,2017-03-13,19:00,jan,-175.4M,,-240.1M
EUR::portuguese trade balance::none,2017-03-13,19:00,jan,-3.11B,,-3.05B
ILS::exports (usd)::none,2017-03-13,19:00,feb,"4,393.2M",,"4,715.6M"
ILS::imports (usd)::none,2017-03-13,19:00,feb,"5,096.1M",,"5,436.6M"
ILS::trade balance::none,2017-03-13,19:00,feb,-702.9M,,-721.0M
TRY::end year cpi forecast::none,2017-03-13,19:30,mar,9.08%,,8.87%
EUR::ecb's lautenschlaeger speaks::none,2017-03-13,20:45,,,,
EUR::ecb president draghi speaks::none,2017-03-13,21:30,,,,
USD::cb employment trends index::none,2017-03-13,22:00,feb,131.39,,129.91
EUR::ecb's constancio speaks::none,2017-03-13,22:00,,,,
EUR::french 12 - month btf auction::none,2017-03-13,22:00,,-0.610%,,-0.540%
EUR::french 3 - month btf auction::none,2017-03-13,22:00,,-0.810%,,-0.730%
EUR::french 6 - month btf auction::none,2017-03-13,22:00,,-0.740%,,-0.715%
USD::3 - month bill auction::none,2017-03-13,23:30,,0.780%,,0.745%
USD::6 - month bill auction::none,2017-03-13,23:30,,0.910%,,0.835%
EUR::ecb's praet speaks::none,2017-03-14,00:30,,,,
KRW::export price index::y/y,2017-03-14,05:00,feb,4.9%,,7.4%
KRW::import price index::y/y,2017-03-14,05:00,feb,9.1%,,13.3%
AUD::nab business confidence::none,2017-03-14,08:30,feb,7,,10
AUD::nab business survey::none,2017-03-14,08:30,feb,9,,16
CNY::fixed asset investment::y/y,2017-03-14,10:00,jan,8.9%,8.2%,8.1%
CNY::industrial production::y/y,2017-03-14,10:00,jan,6.3%,6.2%,6.0%
CNY::retail sales::y/y,2017-03-14,10:00,jan,9.5%,10.5%,10.9%
INR::wpi food::y/y,2017-03-14,14:30,feb,2.69%,,-0.56%
INR::wpi fuel::y/y,2017-03-14,14:30,feb,21.02%,,18.14%
INR::wpi inflation::y/y,2017-03-14,14:30,feb,6.55%,5.90%,5.25%
INR::wpi manufacturing inflation::y/y,2017-03-14,14:30,feb,3.66%,,3.99%
EUR::finnish cpi::y/y,2017-03-14,15:00,feb,1.2%,1.2%,0.8%
EUR::german cpi::m/m,2017-03-14,15:00,feb,0.6%,0.6%,0.6%
EUR::german cpi::y/y,2017-03-14,15:00,feb,2.2%,2.2%,2.2%
EUR::german hicp::m/m,2017-03-14,15:00,feb,0.7%,0.7%,0.7%
EUR::german hicp::y/y,2017-03-14,15:00,feb,2.2%,2.2%,2.2%
HUF::industrial output::y/y,2017-03-14,16:00,jan,6.5%,6.5%,6.5%
EUR::slovak cpi::m/m,2017-03-14,16:00,feb,0.5%,0.2%,0.3%
EUR::slovak cpi::y/y,2017-03-14,16:00,feb,1.2%,0.9%,0.7%
EUR::slovak core cpi::m/m,2017-03-14,16:00,feb,0.6%,0.2%,0.8%
EUR::slovak core cpi::y/y,2017-03-14,16:00,feb,1.9%,1.5%,1.3%
EUR::spanish cpi::m/m,2017-03-14,16:00,feb,-0.4%,-0.3%,-0.3%
EUR::spanish cpi::y/y,2017-03-14,16:00,feb,3.0%,3.0%,3.0%
EUR::spanish hicp::m/m,2017-03-14,16:00,feb,-0.3%,-0.3%,-0.3%
EUR::spanish hicp::y/y,2017-03-14,16:00,feb,3.0%,3.0%,3.0%
SEK::cpi::m/m,2017-03-14,16:30,feb,0.7%,0.6%,-0.7%
SEK::cpi::y/y,2017-03-14,16:30,feb,1.8%,1.7%,1.4%
SEK::cpif (cpi at constant interest rates)::m/m,2017-03-14,16:30,feb,0.7%,0.6%,-0.7%
SEK::cpif (cpi at constant interest rates)::y/y,2017-03-14,16:30,feb,2.0%,1.9%,1.6%
NGN::cpi::y/y,2017-03-14,17:00,,17.78%,,18.72%
NGN::food inflation::y/y,2017-03-14,17:00,,18.53%,,17.82%
ZAR::gold production::y/y,2017-03-14,17:30,jan,0.0%,,-7.6%
ZAR::mining production::none,2017-03-14,17:30,jan,1.3%,-0.5%,-3.1%
EUR::spanish 3 - month letras auction::none,2017-03-14,17:50,,-0.415%,,-0.477%
EUR::industrial production::m/m,2017-03-14,18:00,jan,0.9%,1.3%,-1.2%
EUR::industrial production::y/y,2017-03-14,18:00,jan,0.6%,0.9%,2.5%
USD::nfib small business optimism::none,2017-03-14,18:00,feb,105.3,106.1,105.9
EUR::german zew current conditions::none,2017-03-14,18:00,mar,77.3,78.0,76.4
EUR::german zew economic sentiment::none,2017-03-14,18:00,mar,12.8,13.1,10.4
EUR::zew economic sentiment::none,2017-03-14,18:00,,25.6,19.3,17.1
GBP::10 - year treasury gilt auction::none,2017-03-14,18:35,,1.310%,,1.180%
ZAR::manufacturing production::m/m,2017-03-14,19:00,jan,-0.4%,0.1%,0.3%
USD::opec monthly report::none,2017-03-14,19:50,,,,
INR::cpi::y/y,2017-03-14,20:00,feb,3.65%,3.58%,3.17%
USD::core ppi::m/m,2017-03-14,20:30,feb,0.3%,0.2%,0.4%
USD::core ppi::y/y,2017-03-14,20:30,feb,1.5%,1.5%,1.2%
USD::ppi::m/m,2017-03-14,20:30,feb,0.3%,0.1%,0.6%
USD::ppi::y/y,2017-03-14,20:30,feb,2.2%,2.0%,1.6%
USD::redbook::m/m,2017-03-14,20:55,,-0.6%,,-0.8%
USD::redbook::y/y,2017-03-14,20:55,,1.3%,,1.0%
RUB::trade balance::none,2017-03-14,21:00,jan,11.44B,13.20B,11.83B
PLN::cpi::m/m,2017-03-14,21:00,feb,0.3%,0.2%,0.4%
PLN::cpi::y/y,2017-03-14,21:00,feb,2.2%,2.1%,1.7%
PLN::m3 money supply::y/y,2017-03-14,21:00,feb,8.2%,8.5%,8.5%
MXN::industrial production::m/m,2017-03-14,22:00,jan,0.1%,-0.4%,-0.1%
MXN::industrial production::y/y,2017-03-14,22:00,jan,-0.1%,0.1%,-0.6%
USD::4 - week bill auction::none,2017-03-14,23:30,,0.770%,,0.570%
NA::hungary - national holiday::none,2017-03-15,All Day,,,,
COP::retail sales::y/y,2017-03-15,03:00,jan,-2.2%,3.1%,6.2%
COP::industrial production::y/y,2017-03-15,03:30,jan,-0.2%,2.3%,2.2%
USD::api weekly crude oil stock::none,2017-03-15,04:35,,-0.531M,3.500M,11.600M
NZD::current account % of gdp::none,2017-03-15,05:45,q4,-2.70%,-2.80%,-2.90%
NZD::current account::q/q,2017-03-15,05:45,q4,-2.34B,-2.54B,-4.89B
NZD::current account::y/y,2017-03-15,05:45,q4,-7.11B,-7.25B,-7.48B
KRW::unemployment rate::none,2017-03-15,07:00,feb,4.0%,3.7%,3.6%
AUD::westpac consumer sentiment::none,2017-03-15,07:30,mar,0.1%,,2.3%
AUD::new motor vehicle sales::m/m,2017-03-15,08:30,feb,-2.7%,,0.6%
SGD::unemployment rate::none,2017-03-15,10:30,q4,2.2%,,2.2%
IDR::export growth::y/y,2017-03-15,12:00,feb,11.16%,15.19%,27.71%
IDR::import growth::y/y,2017-03-15,12:00,feb,10.61%,13.00%,14.54%
IDR::trade balance::none,2017-03-15,12:00,feb,1.31B,1.22B,1.39B
JPY::capacity utilization::m/m,2017-03-15,12:30,jan,0.1%,,0.6%
JPY::industrial production::m/m,2017-03-15,12:30,jan,-0.4%,-0.8%,-0.8%
EUR::dutch retail sales::y/y,2017-03-15,13:30,jan,3.4%,,3.9%
EUR::dutch trade balance::none,2017-03-15,13:30,jan,4.58B,,5.34B
TRY::quarterly 3 - month jobless average::none,2017-03-15,15:00,dec,12.7%,,12.1%
EUR::finnish current account::none,2017-03-15,15:00,jan,0.00B,,-0.56B
EUR::french cpi::m/m,2017-03-15,15:45,feb,0.1%,0.1%,0.1%
EUR::french hicp::m/m,2017-03-15,15:45,feb,0.2%,0.1%,0.1%
EUR::french hicp::y/y,2017-03-15,15:45,feb,1.4%,1.4%,1.4%
CZK::construction output::y/y,2017-03-15,16:00,jan,-0.2%,,2.6%
CZK::industrial production::y/y,2017-03-15,16:00,jan,9.6%,7.3%,2.7%
CZK::retail sales::y/y,2017-03-15,16:00,jan,5.6%,6.0%,3.0%
CHF::ppi::m/m,2017-03-15,16:15,feb,-0.2%,0.4%,0.4%
CHF::ppi::y/y,2017-03-15,16:15,feb,1.3%,1.8%,0.8%
ISK::interest rate decision::none,2017-03-15,16:55,,5.00%,5.00%,5.00%
EUR::italian retail sales::m/m,2017-03-15,17:00,jan,1.4%,0.1%,-0.5%
EUR::italian retail sales::y/y,2017-03-15,17:00,jan,-0.1%,,-0.2%
USD::iea monthly report::none,2017-03-15,17:00,,,,
GBP::average earnings index +bonus::none,2017-03-15,17:30,jan,2.2%,2.4%,2.6%
GBP::average earnings ex bonus::none,2017-03-15,17:30,jan,2.3%,2.5%,2.6%
GBP::unemployment rate::none,2017-03-15,17:30,jan,4.7%,4.8%,4.8%
GBP::claimant count change::none,2017-03-15,17:30,feb,-11.3K,-5.0K,-41.4K
EUR::greek credit expansion::y/y,2017-03-15,18:00,jan,-1.6%,,-1.0%
EUR::italian cpi::m/m,2017-03-15,18:00,feb,0.4%,0.3%,0.3%
EUR::italian cpi::y/y,2017-03-15,18:00,feb,1.6%,1.5%,1.5%
EUR::italian hicp::m/m,2017-03-15,18:00,feb,0.2%,0.2%,0.2%
EUR::italian hicp::y/y,2017-03-15,18:00,feb,1.6%,1.6%,1.6%
EUR::employment change::q/q,2017-03-15,18:00,q4,0.3%,0.2%,0.2%
EUR::employment change::y/y,2017-03-15,18:00,q4,1.1%,1.5%,1.2%
EUR::german 30 - year bund auction::none,2017-03-15,18:35,,1.180%,,1.040%
EUR::portugal 12 - month t - bill auction::none,2017-03-15,18:40,,-0.122%,,-0.096%
ZAR::retail sales::y/y,2017-03-15,19:00,jan,-2.3%,1.2%,1.0%
EUR::irish cpi::m/m,2017-03-15,19:00,feb,0.6%,,-0.5%
EUR::irish cpi::y/y,2017-03-15,19:00,feb,0.5%,,0.3%
EUR::irish hicp::m/m,2017-03-15,19:00,feb,0.5%,,-0.5%
EUR::irish hicp::y/y,2017-03-15,19:00,feb,0.3%,,0.2%
USD::mba 30 - year mortgage rate::none,2017-03-15,19:00,,4.46%,,4.36%
USD::mba mortgage applications::w/w,2017-03-15,19:00,,3.1%,,3.3%
USD::mba purchase index::none,2017-03-15,19:00,,240.3,,235.0
USD::mortgage market index::none,2017-03-15,19:00,,418.1,,405.7
USD::mortgage refinance index::none,2017-03-15,19:00,,"1,413.3",,"1,357.6"
USD::cpi::m/m,2017-03-15,20:30,feb,0.1%,0.1%,0.6%
USD::cpi::y/y,2017-03-15,20:30,feb,2.7%,2.7%,2.5%
"USD::cpi index, n.s.a.::none",2017-03-15,20:30,feb,243.60,243.28,242.84
USD::core cpi::m/m,2017-03-15,20:30,feb,0.2%,0.2%,0.3%
USD::core cpi::y/y,2017-03-15,20:30,feb,2.2%,2.2%,2.3%
USD::core cpi index::none,2017-03-15,20:30,feb,251.30,251.10,250.78
USD::core retail sales::m/m,2017-03-15,20:30,feb,0.2%,0.2%,1.2%
USD::real earnings::m/m,2017-03-15,20:30,feb,0.1%,,-0.4%
USD::retail control::m/m,2017-03-15,20:30,feb,0.1%,0.2%,0.8%
USD::retail sales::m/m,2017-03-15,20:30,feb,0.1%,0.1%,0.6%
USD::retail sales ex gas/autos::m/m,2017-03-15,20:30,feb,0.2%,0.2%,1.1%
INR::trade balance::none,2017-03-15,20:30,feb,-8.90B,-8.84B,-9.84B
USD::ny empire state manufacturing index::none,2017-03-15,20:30,mar,16.40,15.00,18.70
INR::m3 money supply::none,2017-03-15,20:30,,6.5%,,6.5%
PLN::core cpi::y/y,2017-03-15,21:00,feb,0.3%,0.4%,0.0%
USD::business inventories::m/m,2017-03-15,22:00,jan,0.3%,0.3%,0.4%
USD::nahb housing market index::none,2017-03-15,22:00,mar,71,65,65
USD::crude oil imports::none,2017-03-15,22:30,,-0.565M,,0.385M
USD::crude oil inventories::none,2017-03-15,22:30,,-0.237M,3.713M,8.209M
USD::cushing crude oil inventories::none,2017-03-15,22:30,,2.130M,,0.867M
USD::distillate fuel production::none,2017-03-15,22:30,,-0.083M,,0.018M
USD::eia weekly distillates stocks::none,2017-03-15,22:30,,-4.229M,-1.663M,-2.676M
USD::gasoline inventories::none,2017-03-15,22:30,,-3.055M,-1.950M,-6.555M
USD::gasoline production::none,2017-03-15,22:30,,-0.304M,,0.388M
USD::heating oil stockpiles::none,2017-03-15,22:30,,-0.990M,,-1.012M
USD::cleveland cpi::m/m,2017-03-15,23:00,feb,0.2%,,0.3%
BRL::foreign exchange flows::none,2017-03-15,23:30,,3.56B,,1.39B
PEN::unemployment rate::none,2017-03-15,23:30,,7.7%,7.4%,7.2%
PEN::gdp::y/y,2017-03-16,00:00,jan,4.81%,4.50%,3.25%
ILS::cpi::m/m,2017-03-16,00:30,feb,0.0%,-0.2%,-0.2%
ILS::cpi::y/y,2017-03-16,00:30,feb,0.4%,0.2%,0.1%
USD::fomc economic projections::none,2017-03-16,02:00,,,,
USD::fomc statement::none,2017-03-16,02:00,,,,
USD::fed interest rate decision::none,2017-03-16,02:00,,1.00%,1.00%,0.75%
USD::u.s. president trump speaks::none,2017-03-16,02:20,,,,
USD::fomc press conference::none,2017-03-16,02:30,,,,
USD::overall net capital flow::none,2017-03-16,04:00,jan,110.40B,,-65.30B
USD::tic net long - term transactions::none,2017-03-16,04:00,jan,6.3B,13.4B,-12.9B
USD::tic net long - term transactions including swaps::none,2017-03-16,04:00,jan,1.10B,,-29.50B
"USD::us foreign buying, t - bonds::none",2017-03-16,04:00,jan,-7.00B,,-21.90B
USD::fed's balance sheet::none,2017-03-16,04:30,,"4,469.58B",,"4,459.84B"
NZD::gdp::q/q,2017-03-16,05:45,q4,0.4%,0.7%,0.8%
NZD::gdp::y/y,2017-03-16,05:45,q4,2.7%,3.1%,3.3%
NZD::gdp annual average::none,2017-03-16,05:45,q4,3.1%,3.2%,2.9%
NZD::gdp expenditure::q/q,2017-03-16,05:45,q4,0.2%,0.6%,0.9%
JPY::foreign bonds buying::none,2017-03-16,07:50,,-703.9B,,"-1,129.5B"
JPY::foreign investments in japanese stocks::none,2017-03-16,07:50,,-722.7B,,-165.9B
AUD::mi inflation expectations::none,2017-03-16,08:00,,4.0%,,4.1%
AUD::employment change::none,2017-03-16,08:30,feb,-6.4K,16.0K,13.5K
AUD::full employment change::none,2017-03-16,08:30,feb,27.1K,,-44.1K
AUD::participation rate::none,2017-03-16,08:30,feb,64.6%,64.6%,64.6%
AUD::unemployment rate::none,2017-03-16,08:30,feb,5.9%,5.7%,5.7%
NZD::rbnz offshore holdings::none,2017-03-16,10:00,feb,60.00%,,60.00%
JPY::boj interest rate decision::none,2017-03-16,10:55,,-0.10%,-0.10%,-0.10%
JPY::boj monetary policy statement::none,2017-03-16,10:55,,,,
EUR::dutch unemployment rate::none,2017-03-16,14:30,feb,5.3%,,5.3%
JPY::boj press conference::none,2017-03-16,14:30,,,,
EUR::finnish gdp::y/y,2017-03-16,15:00,jan,2.4%,,1.0%
NOK::trade balance::none,2017-03-16,15:00,feb,23.5B,,25.0B
CNY::fdi::none,2017-03-16,15:00,,-2.30%,,-9.20%
EUR::austrian hicp::m/m,2017-03-16,16:00,feb,0.2%,0.2%,-0.6%
EUR::austrian hicp::y/y,2017-03-16,16:00,feb,2.4%,2.3%,2.1%
CZK::ppi::m/m,2017-03-16,16:00,feb,0.4%,0.3%,0.7%
CZK::ppi::y/y,2017-03-16,16:00,feb,3.1%,2.9%,2.1%
EUR::slovak eu normalized cpi::m/m,2017-03-16,16:00,feb,0.50%,0.20%,0.30%
EUR::slovak eu normalized cpi::y/y,2017-03-16,16:00,feb,1.30%,1.00%,0.90%
HKD::unemployment rate::none,2017-03-16,16:30,feb,3.3%,,3.3%
SEK::unemployment rate::none,2017-03-16,16:30,feb,7.4%,7.4%,7.3%
CHF::snb interest rate decision::none,2017-03-16,16:30,,-0.75%,-0.75%,-0.75%
CHF::snb monetary policy assessment::none,2017-03-16,16:30,,,,
CZK::current account::none,2017-03-16,17:00,jan,29.400B,31.550B,-12.830B
NOK::interest rate decision::none,2017-03-16,17:00,,0.50%,0.50%,0.50%
EUR::spanish 10 - year obligacion auction::none,2017-03-16,17:50,,1.935%,,1.684%
EUR::spanish 5 - year bonos auction::none,2017-03-16,17:50,,0.548%,,0.487%
EUR::cpi::m/m,2017-03-16,18:00,feb,0.4%,0.4%,-0.8%
EUR::cpi::y/y,2017-03-16,18:00,feb,2.0%,2.0%,2.0%
EUR::cpi ex tobacco::m/m,2017-03-16,18:00,feb,0.4%,,-0.9%
EUR::cpi ex tobacco::y/y,2017-03-16,18:00,feb,2.0%,,1.7%
EUR::core cpi::m/m,2017-03-16,18:00,feb,0.4%,,-1.7%
EUR::core cpi::y/y,2017-03-16,18:00,feb,0.9%,0.9%,0.9%
EUR::greek quarterly unemployment rate::none,2017-03-16,18:00,q4,23.6%,,22.6%
EUR::french 3 - year btan auction::none,2017-03-16,18:00,,-0.29%,,-0.34%
EUR::french 5 - year btan auction::none,2017-03-16,18:00,,0.18%,,0.09%
IDR::deposit facility rate::none,2017-03-16,18:55,mar,4.00%,4.00%,4.00%
IDR::lending facility rate::none,2017-03-16,18:55,mar,5.50%,5.50%,5.50%
IDR::interest rate decision::none,2017-03-16,18:55,,4.75%,4.75%,4.75%
TRY::overnight borrowing rate::none,2017-03-16,19:00,feb,7.25%,7.25%,7.25%
TRY::one - week repo rate::none,2017-03-16,19:00,mar,8.00%,8.00%,8.00%
TRY::overnight lending rate::none,2017-03-16,19:00,mar,9.25%,9.75%,9.25%
GBP::boe interest rate decision::none,2017-03-16,20:00,mar,0.25%,0.25%,0.25%
GBP::boe mpc vote cut::none,2017-03-16,20:00,mar,0,0,0
GBP::boe mpc vote hike::none,2017-03-16,20:00,mar,1,0,0
GBP::boe mpc vote unchanged::none,2017-03-16,20:00,mar,8,9,9
GBP::boe qe total::none,2017-03-16,20:00,mar,435B,435B,435B
GBP::boe mpc meeting minutes::none,2017-03-16,20:00,,,,
CAD::foreign securities purchases::none,2017-03-16,20:30,jan,6.20B,9.45B,10.21B
CAD::foreign securities purchases by canadians::none,2017-03-16,20:30,jan,8.63B,,6.66B
USD::building permits::none,2017-03-16,20:30,feb,1.213M,1.260M,1.285M
USD::building permits::m/m,2017-03-16,20:30,feb,-6.2%,-2.6%,4.6%
USD::housing starts::none,2017-03-16,20:30,feb,1.288M,1.260M,1.251M
USD::housing starts::m/m,2017-03-16,20:30,feb,3.0%,1.4%,-1.9%
USD::philadelphia fed manufacturing index::none,2017-03-16,20:30,mar,32.8,30.0,43.3
USD::philly fed business conditions::none,2017-03-16,20:30,mar,59.5,,53.5
USD::philly fed capex index::none,2017-03-16,20:30,mar,34.50,,22.10
USD::philly fed employment::none,2017-03-16,20:30,mar,17.5,,11.1
USD::philly fed new orders::none,2017-03-16,20:30,mar,38.6,,38.0
USD::philly fed prices paid::none,2017-03-16,20:30,mar,40.70,,29.90
USD::continuing jobless claims::none,2017-03-16,20:30,,"2,030K","2,050K","2,060K"
USD::initial jobless claims::none,2017-03-16,20:30,,241K,240K,243K
USD::jobless claims 4 - week avg.::none,2017-03-16,20:30,,237.25K,,236.50K
PLN::current account (eur)::none,2017-03-16,21:00,jan,"2,457M",360M,-533M
PLN::corp. sector wages::y/y,2017-03-16,21:00,feb,4.0%,4.0%,4.3%
PLN::employment growth::y/y,2017-03-16,21:00,feb,4.6%,4.5%,4.5%
RUB::central bank reserves (usd)::none,2017-03-16,21:00,,391.4B,,393.4B
