EventId,Date,Time,Period,Actual,Forecast,Previous
GBP::CFTC GBP speculative net positions::none,2011-03-26,03:30,,29.7K,,-0.2K
USD::CFTC Gold speculative net positions::none,2011-03-26,03:30,,174.8K,,174.6K
JPY::CFTC JPY speculative net positions::none,2011-03-26,03:30,,34.5K,,30.2K
MXN::CFTC MXN speculative net positions::none,2011-03-26,03:30,,87.5K,,121.6K
NZD::CFTC NZD speculative net positions::none,2011-03-26,03:30,,-1.5K,,-2.8K
USD::CFTC Silver speculative net positions::none,2011-03-26,03:30,,36.8K,,35.0K
USD::CFTC Crude Oil speculative net positions::none,2011-03-26,04:30,,253.7k,,254.6k
RUB::CFTC RUB speculative positions::none,2011-03-26,04:30,,10.6K,,10.0K
CAD::BoC Gov Carney Speaks::none,2011-03-26,22:30,,,,
HUF::Interest Rate Decision::none,2011-03-28,20:00,,6.00%,6.00%,6.00%
USD::Core PCE Price Index::m/m,2011-03-28,20:30,,0.2%,0.2%,0.2%
USD::Personal Income::m/m,2011-03-28,20:30,,0.3%,0.4%,1.2%
USD::Personal Spending::m/m,2011-03-28,20:30,,0.7%,0.5%,0.3%
MXN::Economic Activity::y/y,2011-03-28,22:00,,5.80%,5.20%,4.10%
USD::Pending Home Sales::m/m,2011-03-28,22:00,,2.1%,0.3%,-2.8%
ARS::Economic Activity::y/y,2011-03-29,03:00,,9.5%,8.7%,10.1%
USD::Chicago Fed President Evans Speaks::none,2011-03-29,03:40,,,,
NZD::Trade Balance::m/m,2011-03-29,05:45,,194M,270M,-3M
JPY::Household Spending::y/y,2011-03-29,07:30,,-0.2%,0.1%,-1.0%
JPY::Unemployment Rate::none,2011-03-29,07:30,,4.6%,4.9%,4.9%
JPY::Retail Sales::y/y,2011-03-29,07:50,,0.1%,-0.5%,0.1%
AUD::HIA New Home Sales::m/m,2011-03-29,08:00,,0.6%,,2.4%
PHP::Industrial Production::y/y,2011-03-29,13:00,,25.7%,14.5%,13.2%
CHF::Consumption Indicator::none,2011-03-29,14:00,,1.46,,1.66
EUR::GfK German Consumer Climate::none,2011-03-29,14:00,,5.9,5.9,6.0
EUR::French Consumer Spending::m/m,2011-03-29,14:45,,0.9%,0.7%,-0.3%
GBP::Business Investment::q/q,2011-03-29,16:30,,0.0%,-2.3%,-2.5%
GBP::Current Account::none,2011-03-29,16:30,,-10.5B,-10.4B,-8.8B
GBP::GDP::q/q,2011-03-29,16:30,,-0.5%,-0.6%,-0.6%
GBP::M4 Money Supply::m/m,2011-03-29,16:30,,-0.3%,0.7%,0.8%
GBP::Mortgage Approvals::none,2011-03-29,16:30,,47K,47K,43K
GBP::Net Lending to Individuals::none,2011-03-29,16:30,,2.0B,1.2B,1.6B
EUR::German CPI::m/m,2011-03-29,21:00,,0.5%,0.4%,0.5%
USD::S&P/CS HPI Composite - 20 n.s.a.::y/y,2011-03-29,21:00,,-3.1%,-3.3%,-2.4%
USD::CB Consumer Confidence::none,2011-03-29,22:00,,63.4,65.0,72.0
ARS::Retail Sales::y/y,2011-03-30,04:00,,27.4%,33.2%,36.1%
NZD::Building Consents::m/m,2011-03-30,05:45,,-9.7%,-1.0%,9.1%
KRW::GDP::q/q,2011-03-30,07:00,,0.5%,0.3%,0.5%
VND::Trade Balance::none,2011-03-30,07:15,,"-1,150.00M",-900.00M,"-1,110.00M"
JPY::Industrial Production::m/m,2011-03-30,07:50,,0.4%,-0.1%,1.3%
EUR::Spanish Retail Sales::y/y,2011-03-30,16:00,,-4.8%,-5.1%,-4.7%
GBP::Index of Services::none,2011-03-30,16:30,,-0.5%,-0.9%,-0.6%
EUR::Business and Consumer Survey::none,2011-03-30,18:00,,107.3,107.8,107.9
GBP::CBI Distributive Trades Survey::none,2011-03-30,18:00,,15,-1,6
USD::MBA Mortgage Applications::w/w,2011-03-30,19:00,,-7.5%,,2.7%
USD::Challenger Job Cuts::y/y,2011-03-30,19:30,,-38.6%,,20.0%
USD::ADP Nonfarm Employment Change::none,2011-03-30,20:15,,201K,210K,208K
CAD::IPPI::m/m,2011-03-30,20:30,,0.7%,0.7%,0.4%
CAD::RMPI::m/m,2011-03-30,20:30,,1.8%,0.8%,0.4%
CLP::Chilean Manufacturing Production::y/y,2011-03-30,21:00,,1.9%,5.0%,3.7%
CLP::Retail Sales::y/y,2011-03-30,21:00,,16.8%,15.0%,16.0%
USD::Crude Oil Inventories::none,2011-03-30,22:30,,2.900M,2.000M,2.100M
USD::Gasoline Inventories::none,2011-03-30,22:30,,-2.700M,-2.000M,-5.300M
USD::Kansas City Fed President Hoenig Speaks::none,2011-03-31,02:30,,,,
USD::Fed's Balance Sheet::none,2011-03-31,04:30,,"2,622.52B",,"2,601.34B"
GBP::GfK Consumer Confidence::none,2011-03-31,07:00,,-28,-30,-28
KRW::Industrial Production::y/y,2011-03-31,08:00,,9.1%,12.0%,13.4%
AUD::Building Approvals::m/m,2011-03-31,08:30,,-7.4%,4.0%,-11.6%
AUD::Private Sector Credit::m/m,2011-03-31,08:30,,0.5%,0.3%,0.3%
AUD::Retail Sales::m/m,2011-03-31,08:30,,0.5%,0.4%,0.4%
KRW::Retail Sales::m/m,2011-03-31,08:30,,-6.1%,-0.5%,4.1%
JPY::Average Cash Earnings::y/y,2011-03-31,09:30,,0.3%,0.3%,0.4%
NZD::ANZ Business Confidence::none,2011-03-31,10:00,,-8.70,,34.50
USD::Monster Employment Index::none,2011-03-31,12:05,,136,,129
JPY::Housing Starts::y/y,2011-03-31,13:00,,10.1%,7.4%,2.7%
EUR::German Retail Sales::m/m,2011-03-31,14:00,,-0.3%,0.4%,0.4%
GBP::Nationwide HPI::m/m,2011-03-31,14:00,,0.5%,-0.1%,0.7%
EUR::French PPI::m/m,2011-03-31,14:45,,0.8%,0.8%,0.9%
THB::Industrial Production::y/y,2011-03-31,15:30,,-3.4%,5.0%,4.1%
THB::Trade account::none,2011-03-31,15:30,,2.00B,0.50B,-0.59B
EUR::German Unemployment Change::none,2011-03-31,15:55,,-55K,-29K,-54K
EUR::German Unemployment Rate::none,2011-03-31,15:55,,7.1%,7.2%,7.3%
TRY::GDP::y/y,2011-03-31,16:00,,9.2%,6.9%,5.5%
EUR::Italian PPI::m/m,2011-03-31,16:00,,0.6%,0.8%,1.2%
EUR::CPI::y/y,2011-03-31,17:00,,2.6%,2.4%,2.4%
EUR::Italian CPI::m/m,2011-03-31,17:00,,0.4%,0.4%,0.3%
USD::Continuing Jobless Claims::none,2011-03-31,20:30,,"3,714K","3,700K","3,765K"
CAD::GDP::m/m,2011-03-31,20:30,,0.5%,0.5%,0.5%
USD::Initial Jobless Claims::none,2011-03-31,20:30,,388K,380K,394K
CLP::Unemployment Rate::none,2011-03-31,21:00,,7.3%,6.9%,7.3%
USD::Bloomberg Consumer Confidence::none,2011-03-31,21:45,,26.55,,25.55
USD::Chicago PMI::none,2011-03-31,21:45,,70.6,69.5,71.2
USD::Factory Orders::m/m,2011-03-31,22:00,,-0.1%,0.5%,3.3%
USD::Natural Gas Storage::none,2011-03-31,22:30,,12B,-2B,-6B
NZD::Manufacturing Sales Volume::q/q,2011-04-01,05:45,,3.0%,,0.1%
AUD::AIG Manufacturing Index::none,2011-04-01,06:30,,47.9,,51.1
JPY::Tankan Large Manufacturers Index::none,2011-04-01,07:50,,6,6,5
JPY::Tankan Large Non-Manufacturers Index::none,2011-04-01,07:50,,3,2,1
KRW::CPI::y/y,2011-04-01,08:00,,4.7%,4.8%,4.5%
KRW::Trade Balance::none,2011-04-01,09:30,,3.10B,3.20B,2.85B
AUD::Commodity Prices::y/y,2011-04-01,13:30,,41.3%,,44.9%
IDR::Trade Balance::none,2011-04-01,13:30,,2.40B,2.60B,2.05B
INR::CPI::y/y,2011-04-01,13:50,,8.7%,9.8%,9.3%
INR::Trade Balance::none,2011-04-01,14:00,,-8.1B,-8.3B,-8.0B
CHF::Retail Sales::y/y,2011-04-01,15:15,,1.5%,-1.3%,-2.6%
CHF::Manufacturing PMI::none,2011-04-01,15:30,,59.3,62.3,61.9
EUR::Italian Monthly Unemployment Rate::none,2011-04-01,16:00,,8.4%,8.5%,8.6%
EUR::Italian Quarterly Unemployment Rate::none,2011-04-01,16:00,,8.5%,8.3%,8.4%
USD::10-Year Note Auction::none,2011-04-01,17:00,mar,3.63%,,3.63%
USD::10-Year TIPS Auction::none,2011-04-01,17:00,mar,1.13%,,1.13%
MXN::1st Half-Month CPI::none,2011-04-01,17:00,mar,0.17%,,0.21%
MXN::1st Half-Month Core CPI::none,2011-04-01,17:00,mar,0.21%,,0.22%
USD::3-Month Bill Auction::none,2011-04-01,17:00,mar,0.10%,,0.15%
USD::3-Year Note Auction::none,2011-04-01,17:00,mar,1.25%,,1.25%
USD::30-Year Bond Auction::none,2011-04-01,17:00,mar,4.75%,,4.75%
USD::5-Year Note Auction::none,2011-04-01,17:00,mar,2.25%,,2.13%
USD::7-Year Note Auction::none,2011-04-01,17:00,mar,2.88%,,2.75%
USD::All Car Sales::none,2011-04-01,17:00,mar,6.49M,,6.24M
USD::All Truck Sales::none,2011-04-01,17:00,mar,6.40M,,6.60M
GBP::Average Earnings ex Bonus::none,2011-04-01,17:00,mar,2.10%,,2.20%
INR::Bank Loan Growth::none,2011-04-01,17:00,mar,22.38%,,23.64%
GBP::BoE Consumer Credit::none,2011-04-01,17:00,mar,-0.26B,,-0.04B
GBP::BoE QE Total::none,2011-04-01,17:00,mar,200.00B,,200.00B
CAD::Budget Balance::none,2011-04-01,17:00,mar,-6.18B,,-0.59B
CAD::Budget Balance::y/y,2011-04-01,17:00,mar,-34.44B,,-28.26B
USD::Building Permits::m/m,2011-04-01,17:00,mar,11.20%,,-8.20%
USD::CB Employment Trends Index::none,2011-04-01,17:00,mar,105.80,,104.80
GBP::CPI::m/m,2011-04-01,17:00,mar,0.30%,,0.70%
KRW::CPI::m/m,2011-04-01,17:00,mar,0.40%,,0.70%
MXN::CPI::m/m,2011-04-01,17:00,mar,0.19%,,0.38%
SEK::CPI::m/m,2011-04-01,17:00,mar,0.70%,,0.60%
CAD::CPI::y/y,2011-04-01,17:00,mar,3.30%,,2.20%
CHF::CPI::y/y,2011-04-01,17:00,mar,1.00%,,0.50%
"USD::CPI Index, n.s.a.::none",2011-04-01,17:00,mar,223.47,,221.31
SEK::CPIF (CPI at constant interest rates)::m/m,2011-04-01,17:00,mar,0.40%,,0.50%
SEK::CPIF (CPI at constant interest rates)::y/y,2011-04-01,17:00,mar,1.50%,,1.30%
INR::Cash Reserve Ratio::none,2011-04-01,17:00,mar,6.00%,,6.00%
USD::Chain Store Sales::m/m,2011-04-01,17:00,mar,2.00%,,4.20%
USD::Chain Store Sales::w/w,2011-04-01,17:00,mar,0.84%,,0.73%
USD::Chain Store Sales::y/y,2011-04-01,17:00,mar,2.85%,,2.89%
USD::Challenger Job Cuts::none,2011-04-01,17:00,mar,41.53K,,50.70K
USD::Cleveland CPI::m/m,2011-04-01,17:00,mar,0.10%,,0.20%
MXN::Consumer Confidence::none,2011-04-01,17:00,mar,92.70,,93.80
SEK::Consumer Confidence::none,2011-04-01,17:00,mar,105.90,,110.40
MXN::Consumer Confidence n.s.a.::none,2011-04-01,17:00,mar,91.70,,92.30
MXN::Core CPI::m/m,2011-04-01,17:00,mar,0.30%,,0.40%
CAD::Core CPI::y/y,2011-04-01,17:00,mar,1.70%,,0.90%
USD::Core CPI Index::none,2011-04-01,17:00,mar,223.44,,223.16
USD::Core PCE Price Index::y/y,2011-04-01,17:00,mar,1.10%,,1.10%
GBP::Core PPI Output::m/m,2011-04-01,17:00,mar,0.40%,,0.20%
GBP::Core PPI Output::y/y,2011-04-01,17:00,mar,2.50%,,2.50%
GBP::Core RPI::m/m,2011-04-01,17:00,mar,0.50%,,1.00%
GBP::Core RPI::y/y,2011-04-01,17:00,mar,5.40%,,5.50%
GBP::Core Retail Sales::m/m,2011-04-01,17:00,mar,-0.20%,,-1.00%
GBP::Core Retail Sales::y/y,2011-04-01,17:00,mar,-0.60%,,-0.70%
INR::Cumulative Industrial Production::none,2011-04-01,17:00,mar,7.80%,,7.80%
KRW::Current Account::none,2011-04-01,17:00,mar,-1.24B,,3.69B
USD::Dallas Fed Mfg Business Index::none,2011-04-01,17:00,mar,7.70,,15.80
USD::Dallas Fed PCE::none,2011-04-01,17:00,mar,2.20%,,2.20%
USD::Dallas Fed Services Revenues::none,2011-04-01,17:00,mar,22.50,,0.70
INR::Deposit Growth::none,2011-04-01,17:00,mar,16.30%,,16.77%
USD::Domestic Truck Sales::none,2011-04-01,17:00,mar,5.36M,,5.55M
USD::Durables Excluding Defense::m/m,2011-04-01,17:00,mar,2.30%,,-2.80%
USD::EIA Weekly Distillates Stocks::none,2011-04-01,17:00,mar,-1.07M,,-1.44M
MXN::Economic Activity::m/m,2011-04-01,17:00,mar,0.78%,,-0.05%
USD::Existing Home Sales::m/m,2011-04-01,17:00,mar,2.40%,,-5.90%
USD::Export Price Index::m/m,2011-04-01,17:00,mar,1.50%,,1.30%
KRW::Export Price Index::y/y,2011-04-01,17:00,mar,5.10%,,1.60%
CAD::Exports::none,2011-04-01,17:00,mar,36.33B,,35.66B
INR::Exports (USD)::none,2011-04-01,17:00,mar,30.42B,,23.24B
KRW::Exports::y/y,2011-04-01,17:00,mar,28.80%,,16.40%
KRW::FX Reserves - USD::none,2011-04-01,17:00,mar,298.62B,,297.67B
"INR::FX Reserves, USD::none",2011-04-01,17:00,mar,305.49B,,302.59B
USD::Factory orders ex transportation::m/m,2011-04-01,17:00,mar,3.60%,,-0.40%
INR::Federal Fiscal Deficit::none,2011-04-01,17:00,mar,"3,735.91B",,"2,750.88B"
MXN::Fiscal Balance::none,2011-04-01,17:00,mar,-10.00B,,11.96B
CAD::Foreign Securities Purchases by Canadians::none,2011-04-01,17:00,mar,-1.63B,,2.86B
CAD::Full Employment Change::none,2011-04-01,17:00,mar,100.30K,,-47.60K
USD::Goods Orders Non Defense Ex Air::m/m,2011-04-01,17:00,mar,3.70%,,-1.30%
USD::Government Payrolls::none,2011-04-01,17:00,mar,-19.00K,,-51.00K
MXN::Gross Fixed Investments::m/m,2011-04-01,17:00,mar,1.77%,,-3.29%
MXN::Gross Fixed Investments::y/y,2011-04-01,17:00,mar,6.58%,,6.68%
GBP::Halifax House Price Index::y/y,2011-04-01,17:00,mar,-2.90%,,-2.80%
USD::House Price Index::none,2011-04-01,17:00,mar,180.00,,181.80
USD::House Price Index::y/y,2011-04-01,17:00,mar,-5.90%,,-4.90%
SEK::Household Lending Growth::y/y,2011-04-01,17:00,mar,7.38%,,7.59%
USD::Housing Starts::m/m,2011-04-01,17:00,mar,16.10%,,-17.90%
CAD::IPPI::y/y,2011-04-01,17:00,mar,7.60%,,6.00%
USD::ISM Manufacturing Employment::none,2011-04-01,17:00,mar,60.90,,61.60
USD::ISM Manufacturing New Orders Index::none,2011-04-01,17:00,mar,61.70,,61.90
USD::ISM Non-Manufacturing Business Activity::none,2011-04-01,17:00,mar,58.60,,63.40
USD::ISM Non-Manufacturing Employment::none,2011-04-01,17:00,mar,53.00,,53.90
USD::ISM Non-Manufacturing New Orders::none,2011-04-01,17:00,mar,60.00,,59.50
USD::ISM Non-Manufacturing Prices::none,2011-04-01,17:00,mar,70.50,,70.60
USD::ISM-New York Index::none,2011-04-01,17:00,mar,514.00,,508.90
KRW::Import Price Index::y/y,2011-04-01,17:00,mar,17.70%,,14.50%
CAD::Imports::none,2011-04-01,17:00,mar,37.33B,,35.71B
INR::Imports (USD)::none,2011-04-01,17:00,mar,34.27B,,32.97B
KRW::Imports::y/y,2011-04-01,17:00,mar,28.10%,,17.30%
SEK::Industrial New Orders::y/y,2011-04-01,17:00,mar,-0.73%,,7.92%
KRW::Industrial Production::m/m,2011-04-01,17:00,mar,2.80%,,-2.90%
MXN::Industrial Production::m/m,2011-04-01,17:00,mar,0.64%,,0.13%
SEK::Industrial Production::m/m,2011-04-01,17:00,mar,-0.40%,,1.00%
GBP::Industrial Production::y/y,2011-04-01,17:00,mar,-0.70%,,1.20%
SEK::Industrial Production::y/y,2011-04-01,17:00,mar,7.90%,,12.60%
INR::Infrastructure Output::y/y,2011-04-01,17:00,mar,6.47%,,7.18%
INR::Interest Rate Decision::none,2011-04-01,17:00,mar,6.62%,,6.50%
EUR::Italian CPI::y/y,2011-04-01,17:00,mar,2.50%,,2.40%
EUR::Italian Consumer Confidence::none,2011-04-01,17:00,mar,97.60,,98.50
EUR::Italian HICP::m/m,2011-04-01,17:00,mar,2.20%,,0.20%
EUR::Italian HICP::y/y,2011-04-01,17:00,mar,2.80%,,2.10%
EUR::Italian Industrial New Orders::m/m,2011-04-01,17:00,mar,1.39%,,0.37%
EUR::Italian Industrial New Orders::y/y,2011-04-01,17:00,mar,14.09%,,13.12%
EUR::Italian Industrial Production::y/y,2011-04-01,17:00,mar,5.60%,,5.40%
EUR::Italian Industrial Sales::m/m,2011-04-01,17:00,mar,0.75%,,0.95%
EUR::Italian Industrial Sales::y/y,2011-04-01,17:00,mar,8.08%,,11.16%
EUR::Italian PPI::y/y,2011-04-01,17:00,mar,4.80%,,4.30%
EUR::Italian Retail Sales::y/y,2011-04-01,17:00,mar,-1.87%,,0.12%
EUR::Italian Trade Balance EU::none,2011-04-01,17:00,mar,-1.19B,,-0.76B
EUR::Italian Trade Balance Non-EU::none,2011-04-01,17:00,mar,-3.00B,,-2.30B
EUR::Italian Wage Inflation::m/m,2011-04-01,17:00,mar,0.20%,,0.00%
EUR::Italian Wage Inflation::y/y,2011-04-01,17:00,mar,1.90%,,2.00%
CAD::Ivey PMI n.s.a::none,2011-04-01,17:00,mar,73.20,,69.30
USD::JOLTS Job Openings::none,2011-04-01,17:00,mar,3.13M,,3.07M
USD::Jobless Claims 4-Week Avg.::none,2011-04-01,17:00,mar,404.61K,,415.19K
USD::KC Fed Composite Index::none,2011-04-01,17:00,mar,23.00,,16.00
USD::KC Fed Manufacturing Index::none,2011-04-01,17:00,mar,33.00,,20.00
CHF::KOF Leading Indicators::none,2011-04-01,17:00,mar,99.30,,99.40
KRW::M2 Money supply::none,2011-04-01,17:00,mar,6.60%,,6.80%
INR::M3 Money Supply::none,2011-04-01,17:00,mar,16.42%,,16.93%
USD::MBA 30-Year Mortgage Rate::none,2011-04-01,17:00,mar,4.87%,,5.01%
USD::MBA Purchase Index::none,2011-04-01,17:00,mar,192.42,,178.47
KRW::Manufacturing BSI Index::none,2011-04-01,17:00,mar,96.00,,97.00
SEK::Manufacturing Confidence::none,2011-04-01,17:00,mar,9.00,,11.00
INR::Manufacturing Output::m/m,2011-04-01,17:00,mar,11.00%,,7.50%
SEK::Manufacturing PMI::none,2011-04-01,17:00,mar,58.00,,60.60
USD::Manufacturing Payrolls::none,2011-04-01,17:00,mar,17.00K,,35.00K
USD::Manufacturing Production::m/m,2011-04-01,17:00,mar,0.70%,,0.00%
GBP::Manufacturing Production::y/y,2011-04-01,17:00,mar,2.60%,,4.90%
USD::Michigan 5-Year Inflation Expectations::none,2011-04-01,17:00,mar,3.20%,,2.90%
USD::Michigan Consumer Expectations::none,2011-04-01,17:00,mar,58.30,,71.60
USD::Michigan Current Conditions::none,2011-04-01,17:00,mar,82.50,,86.80
USD::Midwest Manufacturing::none,2011-04-01,17:00,mar,83.80,,82.60
GBP::Mortgage Lending::none,2011-04-01,17:00,mar,0.36B,,0.39B
USD::Mortgage Market Index::none,2011-04-01,17:00,mar,490.24,,441.37
USD::Mortgage Refinance Index::none,2011-04-01,17:00,mar,"2,215.62",,"1,955.98"
GBP::Nationwide HPI::y/y,2011-04-01,17:00,mar,0.10%,,-0.10%
USD::New Home Sales::m/m,2011-04-01,17:00,mar,11.10%,,-12.10%
USD::Overall Net Capital Flow::none,2011-04-01,17:00,mar,137.40B,,91.50B
KRW::PPI::m/m,2011-04-01,17:00,mar,1.20%,,0.70%
SEK::PPI::m/m,2011-04-01,17:00,mar,0.00%,,0.00%
CHF::PPI::y/y,2011-04-01,17:00,mar,0.40%,,0.50%
KRW::PPI::y/y,2011-04-01,17:00,mar,8.20%,,7.40%
SEK::PPI::y/y,2011-04-01,17:00,mar,1.74%,,0.26%
USD::PPI::y/y,2011-04-01,17:00,mar,3.90%,,3.30%
GBP::PPI Input::y/y,2011-04-01,17:00,mar,13.50%,,13.90%
GBP::PPI Output::y/y,2011-04-01,17:00,mar,4.70%,,4.40%
CAD::Part Time Employment Change::none,2011-04-01,17:00,mar,-77.50K,,44.40K
CAD::Participation Rate::none,2011-04-01,17:00,mar,66.90%,,66.80%
USD::Pending Home Sales Index::none,2011-04-01,17:00,mar,87.80,,87.70
USD::Philly Fed Business Conditions::none,2011-04-01,17:00,mar,55.80,,41.40
USD::Philly Fed CAPEX Index::none,2011-04-01,17:00,mar,32.90,,13.40
USD::Philly Fed Employment::none,2011-04-01,17:00,mar,14.90,,17.60
USD::Philly Fed New Orders::none,2011-04-01,17:00,mar,33.40,,19.20
USD::Philly Fed Prices Paid::none,2011-04-01,17:00,mar,59.00,,61.10
GBP::Public Sector Net Cash Requirement::none,2011-04-01,17:00,mar,17.14B,,-1.72B
CAD::RMPI::y/y,2011-04-01,17:00,mar,22.40%,,18.40%
GBP::RPI::m/m,2011-04-01,17:00,mar,0.50%,,1.00%
USD::Real Earnings::m/m,2011-04-01,17:00,mar,-0.40%,,0.00%
USD::Real Personal Consumption::m/m,2011-04-01,17:00,mar,0.30%,,0.10%
USD::Redbook::m/m,2011-04-01,17:00,mar,-0.45%,,1.44%
USD::Redbook::y/y,2011-04-01,17:00,mar,1.96%,,2.62%
USD::Retail Control::m/m,2011-04-01,17:00,mar,0.60%,,0.40%
MXN::Retail Sales::m/m,2011-04-01,17:00,mar,0.02%,,-2.54%
SEK::Retail Sales::m/m,2011-04-01,17:00,mar,-1.80%,,-0.20%
GBP::Retail Sales::y/y,2011-04-01,17:00,mar,1.30%,,1.30%
SEK::Retail Sales::y/y,2011-04-01,17:00,mar,0.10%,,2.70%
USD::Retail Sales Ex Gas/Autos::m/m,2011-04-01,17:00,mar,0.80%,,0.50%
INR::Reverse REPO Rate::none,2011-04-01,17:00,mar,5.62%,,5.50%
USD::Richmond Manufacturing Shipments::none,2011-04-01,17:00,mar,17.00,,16.00
USD::Richmond Services Index::none,2011-04-01,17:00,mar,9.00,,8.00
USD::S&P/CS HPI Composite - 20 n.s.a.::m/m,2011-04-01,17:00,mar,-1.00%,,-1.20%
USD::S&P/CS HPI Composite - 20 s.a.::m/m,2011-04-01,17:00,mar,-0.60%,,-0.30%
KRW::Service Sector Output::m/m,2011-04-01,17:00,mar,1.70%,,-2.00%
SEK::Services PMI::m/m,2011-04-01,17:00,mar,61.00,,60.60
USD::TIC Net Long-Term Transactions including Swaps::none,2011-04-01,17:00,mar,1.90B,,6.80B
USD::Texas Services Sector Outlook::none,2011-04-01,17:00,mar,15.20,,14.80
SEK::Trade Balance::none,2011-04-01,17:00,mar,7.70B,,9.70B
MXN::Trade Balance (USD)::none,2011-04-01,17:00,mar,0.68B,,0.06B
GBP::Trade Balance Non-EU::none,2011-04-01,17:00,mar,-5.51B,,-3.23B
"USD::US Foreign Buying, T-bonds::none",2011-04-01,17:00,mar,29.30B,,32.70B
MXN::Unemployment Rate::none,2011-04-01,17:00,mar,5.14%,,5.30%
SEK::Unemployment Rate::none,2011-04-01,17:00,mar,8.40%,,8.10%
CHF::Unemployment Rate n.s.a.::none,2011-04-01,17:00,mar,3.10%,,3.30%
USD::U.S. Baker Hughes Oil Rig Count::none,2011-04-02,01:00,,877,,851
AUD::CFTC AUD speculative net positions::none,2011-04-02,03:30,,85.6K,,51.7K
CAD::CFTC CAD speculative net positions::none,2011-04-02,03:30,,51.2K,,46.0K
CHF::CFTC CHF speculative net positions::none,2011-04-02,03:30,,19.0K,,21.3K
EUR::CFTC EUR speculative net positions::none,2011-04-02,03:30,,56.6K,,48.4K
GBP::CFTC GBP speculative net positions::none,2011-04-02,03:30,,0.7K,,29.7K
USD::CFTC Gold speculative net positions::none,2011-04-02,03:30,,193.1K,,174.8K
JPY::CFTC JPY speculative net positions::none,2011-04-02,03:30,,7.1K,,34.5K
MXN::CFTC MXN speculative net positions::none,2011-04-02,03:30,,88.1K,,87.5K
NZD::CFTC NZD speculative net positions::none,2011-04-02,03:30,,0.2K,,-1.5K
USD::CFTC Silver speculative net positions::none,2011-04-02,03:30,,37.1K,,36.8K
USD::CFTC Crude Oil speculative net positions::none,2011-04-02,04:30,,254.9k,,253.7k
RUB::CFTC RUB speculative positions::none,2011-04-02,04:30,,13.5K,,10.6K
USD::Total Vehicle Sales::none,2011-04-02,05:00,,13.10M,13.30M,13.40M
JPY::Monetary Base::y/y,2011-04-04,07:50,,16.9%,5.8%,5.6%
AUD::MI Inflation Gauge::m/m,2011-04-04,08:30,,0.6%,,0.2%
AUD::ANZ Job Advertisements::m/m,2011-04-04,09:30,,1.30%,,1.10%
NZD::ANZ Commodity Price Index::m/m,2011-04-04,11:00,,4.7%,,2.7%
GBP::Housing Equity Withdrawal::q/q,2011-04-04,16:30,,-7.0B,-5.6B,-6.6B
EUR::Sentix Investor Confidence::none,2011-04-04,16:30,,14.2,16.1,17.1
EUR::PPI::m/m,2011-04-04,17:00,,0.8%,0.9%,1.3%
RUB::CPI::m/m,2011-04-04,20:00,,0.6%,0.7%,0.8%
USD::Chicago Fed President Evans Speaks::none,2011-04-04,21:30,,,,
USD::Global Semiconductor Sales::m/m,2011-04-04,22:00,,-1.1%,,1.3%
NA::Hong Kong - Ching Ming Festival::none,2011-04-05,All Day,,,,
NZD::NZIER Business Confidence::none,2011-04-05,06:00,,-27,,8
AUD::AIG Services Index::none,2011-04-05,07:30,,46.5,,48.7
AUD::Trade Balance::none,2011-04-05,09:30,,-0.21B,1.20B,1.43B
AUD::RBA Interest Rate Decision::none,2011-04-05,12:30,,4.75%,4.75%,4.75%
AUD::RBA Rate Statement::none,2011-04-05,12:30,,,,
MYR::Trade Balance::none,2011-04-05,14:00,,12.64B,8.20B,9.19B
EUR::Retail Sales::m/m,2011-04-05,17:00,,-0.1%,0.1%,0.2%
CNY::PBoC Interest Rate::none,2011-04-05,18:30,,6.31%,,6.06%
CLP::Economic Activity::y/y,2011-04-05,19:30,,7.2%,5.6%,6.8%
PLN::Interest Rate Decision::none,2011-04-05,20:00,,4.00%,3.75%,3.75%
USD::ISM Non-Manufacturing PMI::none,2011-04-05,22:00,,57.3,60.0,59.7
VEF::CPI::y/y,2011-04-06,01:00,,28.7%,,29.8%
NZD::GlobalDairyTrade Price Index::none,2011-04-06,04:00,,-3.80%,,-8.40%
GBP::BRC Shop Price Index::y/y,2011-04-06,07:00,,2.4%,,2.7%
AUD::Home Loans::m/m,2011-04-06,09:30,,-5.6%,-2.6%,-6.3%
JPY::Leading Index::none,2011-04-06,13:00,,104.2,104.2,101.5
GBP::Halifax House Price Index::m/m,2011-04-06,15:00,,0.1%,0.2%,-0.9%
CHF::CPI::m/m,2011-04-06,15:15,,0.6%,0.2%,0.4%
TWD::CPI::y/y,2011-04-06,16:00,,1.40%,1.50%,1.30%
EUR::Spanish Industrial Production::y/y,2011-04-06,16:00,,3.6%,3.4%,3.8%
GBP::Industrial Production::m/m,2011-04-06,16:30,,-1.2%,0.4%,0.3%
GBP::Manufacturing Production::m/m,2011-04-06,16:30,,0.0%,0.5%,0.9%
EUR::GDP::q/q,2011-04-06,17:00,,0.3%,0.3%,0.3%
EUR::German Factory Orders::m/m,2011-04-06,18:00,,2.4%,0.5%,3.1%
UAH::GDP::y/y,2011-04-06,19:00,,3.3%,3.0%,3.4%
USD::MBA Mortgage Applications::w/w,2011-04-06,19:00,,-2.0%,,-7.5%
COP::CPI::y/y,2011-04-06,21:00,,3.20%,3.50%,3.20%
