Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2008-03-01,Saturday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Feb),-0.80%,,-0.40%
2008-03-01,Saturday,17:00,USD,Low,Richmond Manufacturing Shipments  (Feb),-14.00,,-10.00
2008-03-01,Saturday,17:00,USD,Low,Richmond Services Index  (Feb),-1.00,,-15.00
2008-03-01,Saturday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Feb),-2.60%,,-2.30%
2008-03-01,Saturday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Feb),-2.00%,,-1.60%
2008-03-01,Saturday,17:00,KRW,Low,Service Sector Output (MoM)  (Feb),0.40%,,0.60%
2008-03-01,Saturday,17:00,SEK,Low,Services PMI (MoM)  (Feb),55.10,,56.80
2008-03-01,Saturday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Feb),32.40B,,33.60B
2008-03-01,Saturday,17:00,USD,Low,Texas Services Sector Outlook  (Feb),-12.20,,-17.90
2008-03-01,Saturday,17:00,KRW,Low,Trade Balance  (Feb),0.00B,,-4.04B
2008-03-01,Saturday,17:00,MXN,Low,Trade Balance  (Feb),-1.12B,,-1.76B
2008-03-01,Saturday,17:00,SEK,Low,Trade Balance  (Feb),14.60B,,8.90B
2008-03-01,Saturday,17:00,MXN,Low,Trade Balance (USD)  (Feb),-1.30B,,-1.09B
2008-03-01,Saturday,17:00,GBP,Medium,Trade Balance Non-EU  (Feb),-3.31B,,-3.93B
2008-03-01,Saturday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Feb)",12.20B,,36.80B
2008-03-01,Saturday,17:00,KRW,Low,Unemployment Rate  (Feb),3.00%,,3.00%
2008-03-01,Saturday,17:00,MXN,Low,Unemployment Rate  (Feb),3.63%,,3.81%
2008-03-01,Saturday,17:00,SEK,Low,Unemployment Rate  (Feb),6.10%,,6.40%
2008-03-01,Saturday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Feb),3.89%,,4.12%
2008-03-03,Monday,06:30,AUD,Low,AIG Manufacturing Index,51.4,0.0,49.2
2008-03-03,Monday,07:30,AUD,Low,MI Inflation Gauge (MoM),0.3%,0.0%,0.3%
2008-03-03,Monday,08:30,AUD,Medium,Company Gross Operating Profits (QoQ),3.9%,2.0%,-2.1%
2008-03-03,Monday,09:30,JPY,Low,Average Cash Earnings (YoY),1.0%,0.0%,-1.7%
2008-03-03,Monday,16:30,CHF,Medium,Manufacturing PMI,60.5,60.5,61.6
2008-03-03,Monday,18:00,EUR,High,CPI (YoY),3.2%,3.2%,3.2%
2008-03-03,Monday,21:30,CAD,Medium,GDP (MoM),-0.7%,-0.2%,0.1%
2008-03-03,Monday,23:00,USD,Medium,Construction Spending (MoM),-1.7%,-0.6%,-1.1%
2008-03-03,Monday,23:00,USD,High,ISM Manufacturing PMI,48.3,48.0,50.7
2008-03-03,Monday,23:00,USD,High,ISM Manufacturing Prices,75.5,73.0,76.0
2008-03-04,Tuesday,04:00,USD,Low,Total Vehicle Sales,11.70M,11.90M,11.70M
2008-03-04,Tuesday,07:50,JPY,Low,Monetary Base (YoY),0.1%,0.1%,-0.1%
2008-03-04,Tuesday,08:30,AUD,Medium,Current Account,-1.9B,-1.8B,-1.6B
2008-03-04,Tuesday,08:30,AUD,Medium,Retail Sales (MoM),0.0%,0.5%,0.5%
2008-03-04,Tuesday,10:00,NZD,Low,ANZ Commodity Price Index (MoM),0.9%,0.0%,-1.4%
2008-03-04,Tuesday,11:30,AUD,High,RBA Interest Rate Decision,7.25%,7.25%,7.00%
2008-03-04,Tuesday,14:45,CHF,Medium,CPI (MoM),0.1%,0.2%,-0.3%
2008-03-04,Tuesday,14:45,CHF,Medium,GDP (QoQ),1.0%,0.5%,0.8%
2008-03-04,Tuesday,18:00,EUR,Medium,GDP (QoQ),0.4%,0.4%,0.4%
2008-03-04,Tuesday,18:00,EUR,Low,PPI (MoM),0.8%,0.8%,0.1%
2008-03-04,Tuesday,22:00,CAD,High,BoC Interest Rate Decision,3.50%,3.75%,4.00%
2008-03-05,Wednesday,06:30,AUD,Low,AIG Services Index,53.2,0.0,54.9
2008-03-05,Wednesday,07:50,JPY,Medium,Capital Spending (YoY),-7.70%,-2.40%,-1.20%
2008-03-05,Wednesday,08:00,GBP,Medium,Nationwide Consumer Confidence,78,0,81
2008-03-05,Wednesday,08:30,AUD,Medium,GDP (QoQ),0.6%,0.8%,1.0%
2008-03-05,Wednesday,18:00,EUR,Low,Retail Sales (MoM),0.4%,0.3%,-0.1%
2008-03-05,Wednesday,18:30,GBP,Low,BRC Shop Price Index (YoY),0.4%,0.0%,1.2%
2008-03-05,Wednesday,21:15,USD,High,ADP Nonfarm Employment Change,-23K,10K,126K
2008-03-05,Wednesday,21:30,USD,Medium,Nonfarm Productivity (QoQ),1.9%,1.8%,1.8%
2008-03-05,Wednesday,21:30,USD,Medium,Unit Labor Costs (QoQ),2.6%,2.1%,2.1%
2008-03-05,Wednesday,23:00,USD,Medium,Factory Orders (MoM),-2.5%,-2.3%,2.3%
2008-03-05,Wednesday,23:00,USD,High,ISM Non-Manufacturing PMI,49.3,47.6,44.6
2008-03-05,Wednesday,23:30,USD,High,Crude Oil Inventories,-3.100M,0.000M,3.200M
2008-03-06,Thursday,03:00,USD,Medium,Beige Book,0.00,0.00,0.00
2008-03-06,Thursday,04:00,NZD,High,RBNZ Interest Rate Decision,8.25%,8.25%,8.25%
2008-03-06,Thursday,04:30,USD,Medium,Fed's Balance Sheet,881.21B,,893.83B
2008-03-06,Thursday,08:00,GBP,High,BoE Interest Rate Decision,5.25%,,5.25%
2008-03-06,Thursday,08:30,AUD,Medium,Building Approvals (MoM),1.9%,5.5%,-16.0%
2008-03-06,Thursday,08:30,AUD,Medium,Trade Balance,-2.70B,-2.60B,-1.90B
2008-03-06,Thursday,13:00,JPY,Low,Leading Index,30.0,30.0,45.5
2008-03-06,Thursday,14:00,JPY,Low,Machine Tool Orders (YoY),-0.7%,0.0%,0.0%
2008-03-06,Thursday,14:45,CHF,Low,Unemployment Rate s.a.,2.5%,2.5%,2.6%
2008-03-06,Thursday,15:45,EUR,Low,French Government Budget Balance,-6.6B,0.0B,-38.4B
2008-03-06,Thursday,19:00,EUR,Medium,German Factory Orders (MoM),-1.5%,-0.3%,-1.7%
2008-03-06,Thursday,20:00,GBP,High,BoE Interest Rate Decision,5.25%,5.25%,5.25%
2008-03-06,Thursday,20:45,EUR,High,ECB Interest Rate Decision,4.00%,4.00%,4.00%
2008-03-06,Thursday,21:30,CAD,Medium,Building Permits (MoM),-2.9%,1.0%,0.4%
2008-03-06,Thursday,21:30,USD,High,Initial Jobless Claims,351K,363K,373K
2008-03-06,Thursday,23:00,CAD,Medium,Ivey PMI,62.0,55.0,56.2
2008-03-06,Thursday,23:00,USD,Medium,Pending Home Sales (MoM),0.0%,-1.0%,-1.5%
2008-03-07,Friday,06:30,AUD,Low,AIG Construction Index,53.9,0.0,58.3
2008-03-07,Friday,08:00,JPY,High,BoJ Interest Rate Decision,0.50%,0.50%,0.50%
2008-03-07,Friday,19:00,EUR,Medium,German Industrial Production (MoM),1.8%,0.3%,0.8%
2008-03-07,Friday,20:00,CAD,Medium,Employment Change,43.3K,3.0K,46.4K
2008-03-07,Friday,20:00,CAD,Medium,Unemployment Rate,5.8%,5.9%,5.8%
2008-03-07,Friday,21:30,USD,High,Average Hourly Earnings (MoM),0.3%,0.3%,0.2%
2008-03-07,Friday,21:30,USD,High,Nonfarm Payrolls,-63K,25K,-17K
2008-03-08,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,337,,337
2008-03-08,Saturday,04:00,USD,Medium,Consumer Credit,6.90B,7.00B,4.50B
2008-03-08,Saturday,04:30,AUD,Medium,CFTC AUD speculative net positions,37.4K,,36.8K
2008-03-08,Saturday,04:30,CAD,Low,CFTC CAD speculative net positions,36.4K,,26.2K
2008-03-08,Saturday,04:30,CHF,Low,CFTC CHF speculative net positions,0.2K,,8.8K
2008-03-08,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,102.1k,,85.7k
2008-03-08,Saturday,04:30,EUR,Medium,CFTC EUR speculative net positions,32.0K,,31.8K
2008-03-08,Saturday,04:30,GBP,Medium,CFTC GBP speculative net positions,15.7K,,3.6K
2008-03-08,Saturday,04:30,USD,Medium,CFTC Gold speculative net positions,195.8K,,209.4K
2008-03-08,Saturday,04:30,JPY,Medium,CFTC JPY speculative net positions,56.3K,,34.3K
2008-03-08,Saturday,04:30,MXN,Low,CFTC MXN speculative net positions,112.9K,,125.3K
2008-03-08,Saturday,04:30,NZD,Low,CFTC NZD speculative net positions,13.6K,,15.5K
2008-03-08,Saturday,04:30,USD,Low,CFTC Silver speculative net positions,50.6K,,53.9K
2008-03-10,Monday,07:50,JPY,Low,Core Machinery Orders (MoM),19.6%,2.5%,-3.2%
2008-03-10,Monday,07:50,JPY,Low,M2 Money Stock (YoY),2.3%,2.1%,2.1%
2008-03-10,Monday,15:00,EUR,Medium,German Trade Balance,17.1B,15.2B,10.8B
2008-03-10,Monday,15:45,EUR,Low,French Industrial Production (MoM),0.5%,0.0%,0.7%
2008-03-10,Monday,15:45,EUR,Low,French Trade Balance,-3.4B,-4.0B,-4.3B
2008-03-10,Monday,17:00,EUR,Low,Italian Industrial Production (MoM),1.3%,0.6%,-0.5%
2008-03-10,Monday,17:30,GBP,Medium,Industrial Production (MoM),-0.1%,0.1%,-0.1%
2008-03-10,Monday,17:30,GBP,Medium,Manufacturing Production (MoM),0.6%,0.1%,-0.2%
2008-03-10,Monday,17:30,GBP,Medium,PPI Input (MoM),1.7%,1.5%,2.6%
2008-03-10,Monday,17:30,GBP,Low,PPI Output (MoM),0.3%,0.6%,1.0%
2008-03-10,Monday,20:15,CAD,Medium,Housing Starts,257.00K,204.00K,223.00K
2008-03-10,Monday,22:00,USD,Low,Wholesale Inventories (MoM),0.8%,0.5%,1.1%
2008-03-11,Tuesday,05:45,NZD,Low,Terms of Trade Index (QoQ),2.9%,0.0%,3.6%
2008-03-11,Tuesday,08:00,GBP,Medium,BRC Retail Sales Monitor (YoY),1.5%,0.0%,2.6%
2008-03-11,Tuesday,08:00,GBP,Medium,NIESR GDP Estimate,0.5%,0.0%,0.5%
2008-03-11,Tuesday,08:30,AUD,Medium,Home Loans (MoM),2.3%,0.9%,0.1%
2008-03-11,Tuesday,15:00,EUR,Low,German WPI (MoM),-0.2%,0.5%,1.4%
2008-03-11,Tuesday,17:30,GBP,Low,House Price Index (YoY),8.0%,7.5%,9.1%
2008-03-11,Tuesday,18:00,EUR,Medium,German ZEW Economic Sentiment,-32.0,-39.5,-39.5
2008-03-11,Tuesday,18:00,EUR,Medium,ZEW Economic Sentiment,-35.0,-42.0,-41.4
2008-03-11,Tuesday,20:30,CAD,Medium,New Housing Price Index (MoM),0.6%,0.1%,0.1%
2008-03-11,Tuesday,20:30,CAD,Medium,Trade Balance,3.3B,2.6B,2.4B
2008-03-11,Tuesday,20:30,USD,Medium,Trade Balance,-58.2B,-59.5B,-58.8B
2008-03-12,Wednesday,04:45,NZD,Low,FPI (MoM),0.8%,0.0%,0.4%
2008-03-12,Wednesday,07:30,AUD,Low,Westpac Consumer Sentiment,-9.10%,0.00%,-5.50%
2008-03-12,Wednesday,07:50,JPY,Medium,Adjusted Current Account,2.07T,1.93T,1.86T
2008-03-12,Wednesday,07:50,JPY,High,GDP (QoQ),0.9%,0.6%,0.9%
2008-03-12,Wednesday,07:50,JPY,Medium,GDP Price Index (YoY),-1.3%,-1.3%,-1.3%
2008-03-12,Wednesday,07:50,JPY,Medium,Monetary Policy Meeting Minutes,0.00,0.00,0.00
2008-03-12,Wednesday,07:50,JPY,Low,PPI (YoY),3.4%,3.2%,3.0%
2008-03-12,Wednesday,13:00,JPY,Low,Household Confidence,36.1,37.5,37.5
2008-03-12,Wednesday,15:45,EUR,Medium,French CPI (MoM),0.2%,0.3%,-0.1%
2008-03-12,Wednesday,17:30,GBP,Medium,Trade Balance,-7.5B,-7.5B,-7.6B
2008-03-12,Wednesday,18:00,EUR,Medium,Industrial Production (MoM),0.9%,0.4%,-0.2%
2008-03-12,Wednesday,18:00,CHF,Low,ZEW Expectations,-71.7,0.0,-55.6
2008-03-12,Wednesday,22:30,USD,High,Crude Oil Inventories,6.200M,0.000M,-3.100M
2008-03-13,Thursday,04:00,CAD,Low,BoC Deputy Governor Jenkins Speaks,,,
2008-03-13,Thursday,04:30,USD,Medium,Fed's Balance Sheet,896.57B,,881.21B
2008-03-13,Thursday,08:30,AUD,Medium,Employment Change,36.7K,15.0K,26.8K
2008-03-13,Thursday,08:30,AUD,Medium,Unemployment Rate,4.0%,4.2%,4.1%
2008-03-13,Thursday,12:30,JPY,Medium,Industrial Production (MoM),-2.2%,-2.0%,-2.0%
2008-03-13,Thursday,15:45,EUR,Low,French Non-Farm Payrolls (QoQ),0.3%,0.4%,0.4%
2008-03-13,Thursday,20:30,CAD,Low,Capacity Utilization Rate,81.8%,82.0%,82.7%
2008-03-13,Thursday,20:30,USD,High,Core Retail Sales (MoM),-0.2%,0.2%,0.3%
2008-03-13,Thursday,20:30,USD,Medium,Import Price Index (MoM),0.2%,0.8%,1.7%
2008-03-13,Thursday,20:30,USD,High,Initial Jobless Claims,353K,355K,351K
2008-03-13,Thursday,20:30,USD,High,Retail Sales (MoM),-0.6%,0.2%,0.3%
2008-03-13,Thursday,21:00,CHF,High,SNB Interest Rate Decision,2.75%,2.75%,2.75%
2008-03-13,Thursday,22:00,USD,Medium,Business Inventories (MoM),0.8%,0.5%,0.6%
2008-03-14,Friday,05:45,NZD,Low,Manufacturing Sales Volume (QoQ),8.3%,0.0%,-2.1%
2008-03-14,Friday,15:00,EUR,High,German CPI (MoM),0.5%,0.5%,0.5%
2008-03-14,Friday,18:00,EUR,High,CPI (YoY),3.3%,0.3%,-0.4%
2008-03-14,Friday,18:00,EUR,Low,Labor Cost Index (YoY),2.70%,2.50%,2.50%
2008-03-14,Friday,20:30,USD,High,CPI (MoM),0.0%,0.3%,0.4%
2008-03-14,Friday,20:30,USD,High,CPI (YoY)  (Feb),4.0%,,4.3%
2008-03-14,Friday,20:30,USD,High,Core CPI (MoM),0.0%,0.2%,0.3%
2008-03-14,Friday,20:30,USD,Medium,Core CPI (YoY)  (Feb),2.3%,,2.5%
2008-03-14,Friday,20:30,CAD,Medium,Labor Productivity (QoQ),-0.8%,-0.2%,0.2%
2008-03-14,Friday,22:00,USD,Medium,Michigan Consumer Sentiment,70.5,69.0,70.8
2008-03-15,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,343,,337
2008-03-15,Saturday,03:30,AUD,Medium,CFTC AUD speculative net positions,31.7K,,37.4K
2008-03-15,Saturday,03:30,CAD,Low,CFTC CAD speculative net positions,28.9K,,36.4K
2008-03-15,Saturday,03:30,CHF,Low,CFTC CHF speculative net positions,-4.2K,,0.2K
2008-03-15,Saturday,03:30,EUR,Medium,CFTC EUR speculative net positions,29.1K,,32.0K
2008-03-15,Saturday,03:30,GBP,Medium,CFTC GBP speculative net positions,21.2K,,15.7K
2008-03-15,Saturday,03:30,USD,Medium,CFTC Gold speculative net positions,196.3K,,195.8K
2008-03-15,Saturday,03:30,JPY,Medium,CFTC JPY speculative net positions,50.2K,,56.3K
2008-03-15,Saturday,03:30,MXN,Low,CFTC MXN speculative net positions,73.7K,,112.9K
2008-03-15,Saturday,03:30,NZD,Low,CFTC NZD speculative net positions,12.4K,,13.6K
2008-03-15,Saturday,03:30,USD,Low,CFTC Silver speculative net positions,51.0K,,50.6K
2008-03-15,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,115.1k,,102.1k
2008-03-15,Saturday,23:00,ILS,Low,CPI (YoY)  (Feb),3.6%,,3.5%
2008-03-17,Monday,07:50,JPY,Medium,Tertiary Industry Activity Index (MoM),0.7%,0.0%,-0.6%
2008-03-17,Monday,16:15,CHF,Low,Retail Sales (YoY),1.3%,2.7%,1.2%
2008-03-17,Monday,18:00,EUR,Low,Employment Change (QoQ),0.2%,0.0%,0.3%
2008-03-17,Monday,20:30,USD,Medium,Current Account,-173.0B,-184.0B,-179.0B
2008-03-17,Monday,20:30,CAD,Low,Manufacturing Sales (MoM),1.30%,1.00%,-3.40%
2008-03-17,Monday,20:30,USD,Medium,NY Empire State Manufacturing Index,-22.2,-7.5,-11.7
2008-03-17,Monday,20:30,CAD,Low,New Motor Vehicle Sales (MoM),8.2%,6.2%,4.8%
2008-03-17,Monday,21:00,USD,Medium,TIC Net Long-Term Transactions,62.0B,60.0B,56.5B
2008-03-17,Monday,21:15,USD,Low,Capacity Utilization Rate,80.9%,81.2%,81.5%
2008-03-17,Monday,21:15,USD,Medium,Industrial Production (MoM),-0.5%,-0.1%,0.1%
2008-03-18,Tuesday,01:00,USD,Low,NAHB Housing Market Index,20,20,20
2008-03-18,Tuesday,01:00,CHF,Medium,SNB Chairman Roth Speaks,0.00,0.00,0.00
2008-03-18,Tuesday,15:15,CHF,Medium,Industrial Production (QoQ),9.1%,8.2%,10.7%
2008-03-18,Tuesday,17:00,EUR,Low,Italian Trade Balance,-4.20B,0.00B,0.00B
2008-03-18,Tuesday,17:30,GBP,High,CPI (YoY),2.5%,2.5%,2.2%
2008-03-18,Tuesday,17:30,GBP,Low,Core CPI (YoY),1.2%,1.4%,1.3%
2008-03-18,Tuesday,17:30,GBP,Low,RPI (YoY),4.1%,4.2%,4.1%
2008-03-18,Tuesday,19:00,CAD,Medium,CPI (MoM),0.4%,0.3%,-0.2%
2008-03-18,Tuesday,19:00,CAD,Medium,Core CPI (MoM),0.5%,0.3%,0.1%
2008-03-18,Tuesday,20:30,USD,Medium,Building Permits,0.980M,1.050M,1.060M
2008-03-18,Tuesday,20:30,USD,Medium,Core PPI (MoM),0.5%,0.2%,0.4%
2008-03-18,Tuesday,20:30,USD,Medium,Housing Starts,1.070M,1.000M,1.010M
2008-03-18,Tuesday,20:30,USD,High,PPI (MoM),0.3%,0.3%,1.0%
2008-03-19,Wednesday,02:15,USD,Medium,Discount Rate,2.50%,3.00%,3.50%
2008-03-19,Wednesday,02:15,USD,High,Fed Interest Rate Decision,2.25%,2.50%,3.00%
2008-03-19,Wednesday,07:30,AUD,Low,MI Leading Index (MoM),-0.1%,0.0%,-0.2%
2008-03-19,Wednesday,07:50,JPY,Low,All Industries Activity Index (MoM),0.0%,0.1%,-0.2%
2008-03-19,Wednesday,08:30,AUD,Low,Housing Starts (QoQ),2.60%,1.50%,1.30%
2008-03-19,Wednesday,10:00,NZD,Low,Credit Card Spending (YoY),0.0%,0.0%,8.6%
2008-03-19,Wednesday,17:30,GBP,Medium,Average Earnings Index +Bonus,3.7%,3.8%,3.8%
2008-03-19,Wednesday,17:30,GBP,Medium,BoE MPC Meeting Minutes,,,
2008-03-19,Wednesday,17:30,GBP,Medium,Claimant Count Change,-2.8K,-5.0K,-10.8K
2008-03-19,Wednesday,17:30,GBP,Medium,Unemployment Rate,5.2%,5.2%,5.2%
2008-03-19,Wednesday,18:00,EUR,Medium,Trade Balance,-2.0B,-0.5B,-2.1B
2008-03-19,Wednesday,19:00,GBP,Low,CBI Industrial Trends Orders,7,0,3
2008-03-19,Wednesday,20:30,CAD,Medium,Wholesale Sales (MoM),2.6%,1.0%,-2.9%
2008-03-19,Wednesday,22:30,USD,High,Crude Oil Inventories,0.100M,2.300M,6.200M
2008-03-20,Thursday,04:30,USD,Medium,Fed's Balance Sheet,888.65B,,896.57B
2008-03-20,Thursday,05:45,NZD,Low,Visitor Arrivals (MoM),5.3%,0.0%,0.0%
2008-03-20,Thursday,08:30,AUD,Low,New Motor Vehicle Sales (MoM),-2.3%,0.0%,0.6%
2008-03-20,Thursday,15:00,EUR,Medium,German PPI (MoM),0.7%,0.3%,0.8%
2008-03-20,Thursday,15:15,CHF,Low,Trade Balance,1.550B,0.000B,1.060B
2008-03-20,Thursday,16:15,CHF,Medium,PPI (MoM),0.2%,0.3%,0.5%
2008-03-20,Thursday,17:00,EUR,Low,Italian Quarterly Unemployment Rate,6.1%,5.9%,5.9%
2008-03-20,Thursday,17:30,GBP,Low,M4 Money Supply (MoM),0.3%,1.0%,1.4%
2008-03-20,Thursday,17:30,GBP,Low,Public Sector Net Borrowing,2.7B,2.3B,-14.1B
2008-03-20,Thursday,17:30,GBP,Medium,Retail Sales (MoM),1.0%,-0.1%,0.8%
2008-03-20,Thursday,20:30,CAD,Medium,Foreign Securities Purchases,0.90B,1.90B,1.20B
2008-03-20,Thursday,20:30,USD,High,Initial Jobless Claims,378K,360K,353K
2008-03-20,Thursday,20:30,CAD,Medium,Leading Indicators (MoM),-0.3%,0.1%,0.2%
2008-03-20,Thursday,22:00,GBP,Medium,BoE MPC Member Gieve Speaks,0.00,0.00,0.00
2008-03-20,Thursday,22:00,USD,High,Philadelphia Fed Manufacturing Index,-17.0,-19.0,-24.0
2008-03-20,Thursday,23:00,USD,Medium,US Leading Index (MoM)  (Feb),-0.3%,-0.3%,-0.4%
2008-03-21,Friday,15:45,EUR,Medium,French Consumer Spending (MoM),1.2%,0.4%,-1.2%
2008-03-21,Friday,17:00,EUR,Low,Italian Retail Sales (MoM),0.2%,0.1%,0.1%
2008-03-22,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,341,,343
2008-03-22,Saturday,03:30,AUD,Medium,CFTC AUD speculative net positions,35.6K,,31.7K
2008-03-22,Saturday,03:30,CAD,Low,CFTC CAD speculative net positions,20.9K,,28.9K
2008-03-22,Saturday,03:30,CHF,Low,CFTC CHF speculative net positions,11.2K,,-4.2K
2008-03-22,Saturday,03:30,EUR,Medium,CFTC EUR speculative net positions,26.5K,,29.1K
2008-03-22,Saturday,03:30,GBP,Medium,CFTC GBP speculative net positions,29.1K,,21.2K
2008-03-22,Saturday,03:30,USD,Medium,CFTC Gold speculative net positions,192.0K,,196.3K
2008-03-22,Saturday,03:30,JPY,Medium,CFTC JPY speculative net positions,55.8K,,50.2K
2008-03-22,Saturday,03:30,MXN,Low,CFTC MXN speculative net positions,89.3K,,73.7K
2008-03-22,Saturday,03:30,NZD,Low,CFTC NZD speculative net positions,10.4K,,12.4K
2008-03-22,Saturday,03:30,USD,Low,CFTC Silver speculative net positions,50.5K,,51.0K
2008-03-22,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,83.1k,,115.1k
2008-03-24,Monday,07:50,JPY,Medium,BSI Large Manufacturing Conditions,-12.9,0.0,5.2
2008-03-24,Monday,08:00,GBP,Low,Rightmove House Price Index (MoM),0.8%,0.0%,3.2%
2008-03-24,Monday,22:00,USD,High,Existing Home Sales,5.03M,4.85M,4.89M
2008-03-25,Tuesday,10:00,NZD,Low,Credit Card Spending (YoY),8.1%,0.0%,8.6%
2008-03-25,Tuesday,20:00,NZD,Medium,Westpac Consumer Sentiment,96.5,0.0,110.0
2008-03-25,Tuesday,20:30,CAD,Medium,Core Retail Sales (MoM),1.3%,0.5%,-0.4%
2008-03-25,Tuesday,20:30,CAD,Medium,Retail Sales (MoM),1.5%,1.4%,0.6%
2008-03-25,Tuesday,21:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY),-10.7%,-10.5%,-9.1%
2008-03-25,Tuesday,22:00,USD,High,CB Consumer Confidence,64.5,73.5,75.0
2008-03-25,Tuesday,22:00,USD,Low,Richmond Manufacturing Index,6,-5,-5
2008-03-26,Wednesday,07:50,JPY,Medium,Adjusted Trade Balance,0.97T,0.77T,0.86T
2008-03-26,Wednesday,07:50,JPY,Low,Corporate Services Price Index (CSPI) (YoY),0.7%,0.7%,0.8%
2008-03-26,Wednesday,17:00,EUR,Low,Current Account,-10.6B,0.0B,-10.3B
2008-03-26,Wednesday,17:00,EUR,Medium,German Ifo Business Climate Index,104.8,103.5,104.1
2008-03-26,Wednesday,17:30,GBP,Medium,BoE MPC Treasury Committee Hearings,0.00,0.00,0.00
2008-03-26,Wednesday,17:30,EUR,Medium,ECB President Trichet Speaks,0.00,0.00,0.00
2008-03-26,Wednesday,18:00,EUR,Medium,Industrial New Orders (MoM),2.0%,0.4%,-3.6%
2008-03-26,Wednesday,20:30,USD,Medium,Core Durable Goods Orders (MoM),-2.6%,-0.3%,-1.6%
2008-03-26,Wednesday,20:30,USD,High,Durable Goods Orders (MoM),-1.7%,0.8%,-5.3%
2008-03-26,Wednesday,22:00,USD,High,New Home Sales,590K,578K,588K
2008-03-26,Wednesday,22:30,USD,High,Crude Oil Inventories,0.100M,1.700M,0.200M
2008-03-27,Thursday,04:30,USD,Medium,Fed's Balance Sheet,893.97B,,888.65B
2008-03-27,Thursday,05:45,NZD,Medium,Current Account (QoQ),-3.40B,-3.50B,-5.20B
2008-03-27,Thursday,05:45,NZD,Low,Trade Balance (MoM),258M,180M,-316M
2008-03-27,Thursday,15:00,EUR,Medium,GfK German Consumer Climate,4.6,4.4,4.5
2008-03-27,Thursday,17:30,GBP,Medium,Business Investment (QoQ),1.8%,-0.5%,-0.5%
2008-03-27,Thursday,17:30,GBP,Medium,Gross Mortgage Approvals,43.9K,0.0K,44.3K
2008-03-27,Thursday,19:00,GBP,Low,CBI Distributive Trades Survey,1,0,-3
2008-03-27,Thursday,20:15,USD,Medium,Fed Governor Kroszner Speaks,,,
2008-03-27,Thursday,20:30,EUR,Medium,Core CPI (YoY),2.5%,2.7%,2.7%
2008-03-27,Thursday,20:30,USD,High,GDP (QoQ),0.6%,0.6%,0.6%
2008-03-27,Thursday,20:30,USD,High,Initial Jobless Claims,366K,370K,378K
2008-03-28,Friday,05:45,NZD,Medium,GDP (QoQ),1.0%,0.8%,0.5%
2008-03-28,Friday,07:30,USD,Medium,Fed Governor Mishkin Speaks,0.00,0.00,0.00
2008-03-28,Friday,07:30,JPY,Medium,Household Spending (YoY),0.0%,2.5%,3.6%
2008-03-28,Friday,07:30,JPY,Medium,National Core CPI (YoY),1.0%,0.9%,0.8%
2008-03-28,Friday,07:30,JPY,Medium,Tokyo Core CPI (YoY),0.6%,0.5%,0.4%
2008-03-28,Friday,07:30,JPY,Low,Unemployment Rate,3.9%,3.8%,3.8%
2008-03-28,Friday,07:50,JPY,Low,Large Retailers' Sales (MoM),1.30%,0.00%,-2.00%
2008-03-28,Friday,07:50,JPY,Low,Retail Sales (YoY),3.1%,2.1%,1.3%
2008-03-28,Friday,15:00,EUR,Low,German Import Price Index (MoM),1.1%,0.6%,0.8%
2008-03-28,Friday,15:00,GBP,Medium,Nationwide HPI (MoM),-0.5%,-0.3%,-0.6%
2008-03-28,Friday,17:30,GBP,Medium,Current Account,-8.5B,-18.3B,-20.0B
2008-03-28,Friday,17:30,GBP,High,GDP (QoQ),0.6%,0.6%,0.6%
2008-03-28,Friday,20:30,USD,High,Core PCE Price Index (MoM),0.1%,0.1%,0.3%
2008-03-28,Friday,20:30,USD,Low,Personal Income (MoM),0.5%,0.3%,0.3%
2008-03-28,Friday,20:30,USD,Medium,Personal Spending (MoM),0.1%,0.1%,0.4%
2008-03-28,Friday,22:00,USD,Medium,Michigan Consumer Sentiment,69.5,70.0,70.5
2008-03-29,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,350,,341
2008-03-29,Saturday,03:30,AUD,Medium,CFTC AUD speculative net positions,35.6K,,35.6K
2008-03-29,Saturday,03:30,CAD,Low,CFTC CAD speculative net positions,2.2K,,20.9K
2008-03-29,Saturday,03:30,CHF,Low,CFTC CHF speculative net positions,10.8K,,11.2K
2008-03-29,Saturday,03:30,EUR,Medium,CFTC EUR speculative net positions,42.8K,,26.5K
2008-03-29,Saturday,03:30,GBP,Medium,CFTC GBP speculative net positions,19.7K,,29.1K
